cycles_old,cycles_new,instructions_old,instructions_new,branches_old,branches_new,branch_misses_old,branch_misses_new,comm,dso,symbol
0,6966785,0,3163095,0,0,0,35576,"g4run","[kernel.vmlinux]","cpus_share_cache"
13490514,3110853,10857277,40431397,0,1549086,33997,46968,"g4run","[kernel.vmlinux]","fetch_pte"
10472028,45345914,3387683,3307084,0,0,61444,38824,"g4run","[kernel.vmlinux]","insert_work"
0,3491371,0,0,0,0,0,8763,"g4run","[kernel.vmlinux]","ktime_mono_to_any"
9815070,3490012,6708917,0,1512284,978049,39102,17018,"g4run","[kernel.vmlinux]","vma_set_page_prot"
97751437,48829562,30513304,3564957,5309252,4916181,701077,405585,"g4run","[kernel.vmlinux]","idle_cpu"
0,3489426,0,0,0,593532,0,0,"g4run","[kernel.vmlinux]","eql_timer"
0,3490126,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","inet_gro_receive"
805,3491234,1139,0,1421,0,37,0,"g4run","[kernel.vmlinux]","x86_pmu_enable"
3490853,13957274,0,0,0,1233792,0,40559,"g4run","[kernel.vmlinux]","rethook_flush_task"
15450843,10143229,5301539,15451951,4496555,2011667,27991,78965,"g4run","[kernel.vmlinux]","rwsem_mark_wake"
0,3488364,0,0,0,0,0,19703,"g4run","[kernel.vmlinux]","pick_next_task_stop"
415020565,571129201,76638886,131798007,14088205,22153203,2231739,2833859,"g4run","[kernel.vmlinux]","update_cfs_group"
0,3732520,0,4454,0,711935,0,7387,"g4run","[kernel.vmlinux]","put_prev_task_fair"
114954936,173171406,28366158,28943184,4385430,5274523,660250,728287,"g4run","[kernel.vmlinux]","trace_hardirqs_on_prepare"
6975188,17326400,5536227,15775,44,2366250,111,17751,"g4run","[kernel.vmlinux]","free_pcp_prepare"
641996056,606052204,71366829,57360136,10402654,16362289,1423212,1322732,"g4run","[kernel.vmlinux]","ktime_get_update_offsets_now"
20106641,31410868,15710547,15946760,2785615,2451663,104882,73190,"g4run","[kernel.vmlinux]","perf_event_mmap_output"
0,10105977,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","path_openat"
0,6840258,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","release_user_cpus_ptr"
3491894,0,0,0,576170,0,0,0,"g4run","[kernel.vmlinux]","generic_exec_single"
383695299,372163624,87948082,107517740,21046334,14743156,3093933,2753595,"g4run","[kernel.vmlinux]","find_busiest_group"
55457605,125298311,10540018,17266839,4453988,3893477,167338,262234,"g4run","[kernel.vmlinux]","kmem_cache_free"
3491200,6981402,0,3516422,889092,528839,0,9231,"g4run","[kernel.vmlinux]","perf_event_delayed_put"
0,3491784,0,0,0,477300,0,9291,"g4run","[kernel.vmlinux]","drain_stock"
0,10415713,0,0,0,524935,0,0,"g4run","[kernel.vmlinux]","eth_type_trans"
70,0,94,0,100,0,6,0,"g4run","[kernel.vmlinux]","ret_from_fork"
224916378,390019113,53160058,88632220,8853827,21720936,1533279,1817547,"g4run","[kernel.vmlinux]","trace_hardirqs_off"
22053456,29224077,3459769,10739800,0,2110657,16381,118783,"g4run","[kernel.vmlinux]","__slab_free"
78588719,41386069,106596823,53439391,21814441,10502466,72172,35708,"g4run","[kernel.vmlinux]","end_bio_extent_writepage"
3492068,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","drain_obj_stock"
3491710,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","arp_solicit"
0,3483594,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","inc_deq"
3332561,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","filp_close"
6978191,3106,0,2970998,0,470816,0,45618,"g4run","[kernel.vmlinux]","__memcpy"
10472576,17457676,6187486,2508,1121432,898012,37023,168284,"g4run","[kernel.vmlinux]","rcu_preempt_deferred_qs"
3670577,0,0,0,1053359,0,0,0,"g4run","[kernel.vmlinux]","atime_needs_update"
3491461,0,0,0,0,0,13016,0,"g4run","[kernel.vmlinux]","__netif_receive_skb_list_core"
0,3491408,0,0,0,0,0,14887,"g4run","[kernel.vmlinux]","rcu_segcblist_extract_done_cbs"
3491045,0,0,0,494016,0,5463,0,"g4run","[kernel.vmlinux]","__kmalloc_track_caller"
45386596,83645048,13966830,25742764,1646120,591829,235118,419818,"g4run","[kernel.vmlinux]","__note_gp_changes"
173945115,149671027,27366649,33185348,5101878,6812482,435952,463281,"g4run","[kernel.vmlinux]","__calc_delta"
90443099,139080706,158434561,173897922,25742468,33624254,286833,252158,"g4run","[kernel.vmlinux]","asm_exc_page_fault"
3491279,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","enqueue_task_stop"
99059399,48182226,8621906,18801352,6104108,2694954,21970,14541,"g4run","[kernel.vmlinux]","futex_q_lock"
3490207,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","proc_free_inode"
0,3468140,0,3232078,0,0,0,16574,"g4run","[kernel.vmlinux]","evdev_events"
191959036,260628923,195369933,224189437,33409061,33341497,501414,380066,"g4run","[kernel.vmlinux]","sync_regs"
3420579,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","errseq_sample"
0,6945650,0,0,0,1130381,0,15301,"g4run","[kernel.vmlinux]","common_interrupt"
3048234,3486819,0,10317291,1153361,2274845,0,0,"g4run","[kernel.vmlinux]","fsnotify_perm.part.0"
0,6987258,0,0,0,471283,0,6586,"g4run","[kernel.vmlinux]","nf_hook_slow"
3485490,29825306,3241864,3630792,0,2508341,22630,96112,"g4run","[kernel.vmlinux]","llist_reverse_order"
10253686,37533344,27948403,27999523,1175243,2920407,56766,18890,"g4run","[kernel.vmlinux]","handle_mm_fault"
6980455,0,5048332,0,967718,0,3795,0,"g4run","[kernel.vmlinux]","uncharge_folio"
28977182,9534027,7140008,6271559,957678,267428,58450,15642,"g4run","[kernel.vmlinux]","find_vma"
495192548,633072545,88755781,75004868,16182786,20732093,2519407,2908124,"g4run","[kernel.vmlinux]","__update_load_avg_cfs_rq"
3490400,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","napi_build_skb"
7073566,13753545,11352580,4047640,3063987,11745484,58626,26406,"g4run","[kernel.vmlinux]","down_read_trylock"
6685362,3088309,0,8582303,0,0,2238,2650,"g4run","[kernel.vmlinux]","futex_hash"
14075963,10466320,6987210,6009098,1009861,486589,30927,26154,"g4run","[kernel.vmlinux]","strlcpy"
3491128,6981651,16389808,33122976,936366,2613684,8042,5331,"g4run","[kernel.vmlinux]","free_unref_page_commit"
0,6982054,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","get_nohz_timer_target"
3137807,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","ksys_read"
29014129,18686593,160,1081407,1263220,2348,8785,3,"g4run","[kernel.vmlinux]","__x64_sys_futex"
3501760,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","iommu_dma_sync_sg_for_cpu"
0,3465206,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","netif_receive_skb_list_internal"
0,3245381,0,0,0,0,0,8160,"g4run","[kernel.vmlinux]","default_wake_function"
0,6958286,0,0,0,0,0,9666,"g4run","[kernel.vmlinux]","xhci_queue_intr_tx"
3373084,6030780,1987,6785,3080,4586,46,4363,"g4run","[kernel.vmlinux]","futex_wait_queue"
6959289,13906023,3260714,0,0,429574,25517,66456,"g4run","[kernel.vmlinux]","__put_task_struct"
3490450,17424337,0,0,0,2300105,18057,7811,"g4run","[kernel.vmlinux]","exit_creds"
0,3461504,0,0,0,0,0,20163,"g4run","[kernel.vmlinux]","sk_filter_trim_cap"
14077939,55223983,10221626,61152407,3101766,7663454,25607,214015,"g4run","[kernel.vmlinux]","asm_sysvec_call_function_single"
0,3478038,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","rt_dst_alloc"
15474456,9421467,0,3040219,1532730,0,17254,8984,"g4run","[kernel.vmlinux]","get_futex_key"
6087420,6969955,161811,10818852,3178795,6194700,59868,19250,"g4run","[kernel.vmlinux]","mem_cgroup_charge_statistics"
0,3465897,0,3304983,0,0,0,31366,"g4run","[kernel.vmlinux]","put_pid.part.0"
3086,5048,4410,6277,3773,3992,121,146,"g4run","[kernel.vmlinux]","__perf_event_task_sched_in"
0,10429057,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","wake_up_var"
0,3491355,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","__sysvec_call_function"
13062422,0,5948617,0,2244,0,0,0,"g4run","[kernel.vmlinux]","entry_SYSCALL_64_safe_stack"
0,3490740,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","hash_conntrack_raw"
0,6578803,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","xas_nomem"
7021117,97551,6213,7052621,2544066,87,21293,11511,"g4run","[kernel.vmlinux]","syscall_exit_to_user_mode"
404554109,435400603,41602227,27241449,11745933,8238079,1102292,990041,"g4run","[kernel.vmlinux]","rb_next"
0,3492943,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","vm_unmapped_area"
73282212,52359779,26185811,22181622,2037344,2535667,479090,545883,"g4run","[kernel.vmlinux]","calc_global_load_tick"
6983401,0,0,0,682739,0,47722,0,"g4run","[kernel.vmlinux]","delayed_work_timer_fn"
10427927,13961412,0,3542279,0,0,6955,31088,"g4run","[kernel.vmlinux]","sched_autogroup_exit"
3489797,3426019,3396130,0,4626,0,0,10748,"g4run","[kernel.vmlinux]","attach_entity_load_avg"
6938816,17377555,0,8129823,986621,1694139,51261,113393,"g4run","[kernel.vmlinux]","__wake_up_common"
0,3470283,0,0,0,0,0,7488,"g4run","[kernel.vmlinux]","hid_input_report"
3487485,7042172,3320889,0,506478,0,8732,7382,"g4run","[kernel.vmlinux]","btrfs_page_test_ordered"
0,3487013,0,157095,0,0,0,13604,"g4run","[kernel.vmlinux]","inode_permission"
551402585,647615128,46923638,30463320,11841065,12521021,2061372,2154669,"g4run","[kernel.vmlinux]","arch_scale_freq_tick"
38353484,10476264,0,0,0,0,22169,64345,"g4run","[kernel.vmlinux]","timekeeping_update"
882208980,780749532,198473696,149408273,43056501,32122265,4833427,4562663,"g4run","[kernel.vmlinux]","perf_event_task_tick"
65480705,62056846,65100694,30426475,5764763,6745815,30791,27496,"g4run","[kernel.vmlinux]","__folio_end_writeback"
1150587526,1216236871,1065709652,1076120591,165227254,161794793,2565153,2679796,"g4run","[kernel.vmlinux]","asm_sysvec_apic_timer_interrupt"
0,3270668,0,3702408,0,0,0,7126,"g4run","[kernel.vmlinux]","native_write_cr4"
0,3483527,0,0,0,0,0,15788,"g4run","[kernel.vmlinux]","add_input_randomness"
20952195,45386512,7408,3394762,515871,5986,4578,24977,"g4run","[kernel.vmlinux]","mem_cgroup_handle_over_high"
3137919,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","fuse_drop_waiting"
0,3491582,0,2893454,0,0,0,0,"g4run","[kernel.vmlinux]","enqueue_timer"
0,72,0,92,0,99,0,6,"g4run","[kernel.vmlinux]","__free_pages"
867245917,1162967741,138660681,136959318,19438695,25607354,3575718,4075341,"g4run","[kernel.vmlinux]","rcu_sched_clock_irq"
24415963,48695640,13022827,22864490,2795946,2813533,147989,213565,"g4run","[kernel.vmlinux]","file_free_rcu"
3211217,17278706,3364151,0,507761,2569,28200,120864,"g4run","[kernel.vmlinux]","folio_add_lru"
13336257,38570373,23836217,0,907875,5731132,31485,16427,"g4run","[kernel.vmlinux]","filemap_get_read_batch"
0,4375268,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","folio_mark_accessed"
16808725,6957092,11409205,25784137,1081152,2583007,43081,37986,"g4run","[kernel.vmlinux]","do_mprotect_pkey.constprop.0"
0,3372329,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","igrab"
3487366,0,0,0,0,0,9168,0,"g4run","[kernel.vmlinux]","anon_vma_interval_tree_remove"
3491515,3492940,0,0,0,0,9808,0,"g4run","[kernel.vmlinux]","asm_common_interrupt"
0,6811045,0,9676528,0,1745970,0,24068,"g4run","[kernel.vmlinux]","sysvec_reschedule_ipi"
3491069,0,0,0,0,0,7621,0,"g4run","[kernel.vmlinux]","ip_route_input_slow"
17346571,31097710,46184373,6527800,6889868,4610077,198566,62668,"g4run","[kernel.vmlinux]","__cgroup_throttle_swaprate"
94223133,139461848,3334649,11510948,2037300,2164784,193409,242559,"g4run","[kernel.vmlinux]","__cgroup_account_cputime_field"
3807038,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","find_get_entries"
6981452,45377445,10526250,20940810,1487991,2093460,116286,296438,"g4run","[kernel.vmlinux]","rcu_report_qs_rnp"
111457313,141683664,35551574,53885358,8467668,8031824,476920,710706,"g4run","[kernel.vmlinux]","trace_hardirqs_on"
17353253,17390401,22363986,11995318,6410839,2781,49982,75211,"g4run","[kernel.vmlinux]","x86_pmu_filter_match"
0,3464080,0,0,0,0,0,14954,"g4run","[kernel.vmlinux]","kill_fasync"
0,3470261,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","nvme_pci_complete_batch"
152771443,153469049,13950651,28600060,6952585,4432113,815354,857753,"g4run","[kernel.vmlinux]","exit_to_user_mode_prepare"
3486245,6979235,0,0,0,0,0,7528,"g4run","[kernel.vmlinux]","__siphash_unaligned"
883186867,717506291,179619598,127799395,26332114,20963667,5135320,4206547,"g4run","[kernel.vmlinux]","task_tick_fair"
0,3472645,0,0,0,0,0,19164,"g4run","[kernel.vmlinux]","obj_cgroup_charge"
0,20662508,0,0,0,0,0,87371,"g4run","[kernel.vmlinux]","xhci_irq"
3491101,3575695,0,0,0,0,18567,18841,"g4run","[kernel.vmlinux]","vm_stat_account"
3491498,3488266,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","__iommu_unmap"
118113108,142943452,10265469,26026815,1441665,3046166,307872,432120,"g4run","[kernel.vmlinux]","tick_program_event"
73310572,125319887,22457372,24027782,2775804,2551324,532794,633517,"g4run","[kernel.vmlinux]","reweight_entity"
28092139,79422281,13613745,37452488,2818857,6062880,330149,743485,"g4run","[kernel.vmlinux]","enqueue_entity"
83384401,195112630,19460939,63087935,6473763,8214954,343250,400850,"g4run","[kernel.vmlinux]","rcu_cblist_dequeue"
0,3473630,0,0,0,1111553,0,0,"g4run","[kernel.vmlinux]","__fget_light"
0,6978726,0,8336003,0,2601,0,0,"g4run","[kernel.vmlinux]","lru_cache_add_inactive_or_unevictable"
13946304,38226711,0,0,596013,0,31869,81935,"g4run","[kernel.vmlinux]","raise_softirq"
6529547,6431723,0,0,0,0,0,9045,"g4run","[kernel.vmlinux]","kmem_cache_alloc_trace"
10416730,17395693,0,0,428943,1611201,30728,45367,"g4run","[kernel.vmlinux]","tcp_orphan_update"
0,13829012,0,6703937,0,549701,0,21862,"g4run","[kernel.vmlinux]","sched_slice"
0,31320436,0,3559888,0,0,0,93080,"g4run","[kernel.vmlinux]","xhci_ring_ep_doorbell"
9246716,3685910,0,6801122,1475723,1060570,0,232801,"g4run","[kernel.vmlinux]","fuse_dentry_revalidate"
0,3363440,0,0,0,0,0,14918,"g4run","[kernel.vmlinux]","iommu_dma_unmap_page"
0,6971333,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","udp6_gro_receive"
233485320,348505085,199036400,217653018,42008014,47359634,676787,645112,"g4run","[kernel.vmlinux]","irqentry_enter_from_user_mode"
27876598,38008954,0,10920272,1302518,2623846,255151,378552,"g4run","[kernel.vmlinux]","rcu_segcblist_pend_cbs"
578565886,773393859,70619187,75959942,17320392,16616959,2227402,3133333,"g4run","[kernel.vmlinux]","cpuacct_charge"
3491678,0,0,0,0,0,7891,0,"g4run","[kernel.vmlinux]","__iommu_dma_unmap"
34782979,55653963,6809488,16037727,955064,2027327,70573,116632,"g4run","[kernel.vmlinux]","mod_objcg_state"
6837650,3492406,20946140,23140030,12105149,23448888,2247338,2960827,"g4run","[kernel.vmlinux]","amd_pmu_wait_on_overflow"
24043964,38951540,22647225,35308686,3292924,7114142,0,22115,"g4run","[kernel.vmlinux]","__mod_node_page_state"
3488181,6972960,0,0,0,0,8538,9011,"g4run","[kernel.vmlinux]","perf_pending_event"
52334486,38228989,6573637,3298376,492955,2642651,116319,215027,"g4run","[kernel.vmlinux]","rb_insert_color"
1928843005,1739629179,387440431,319384153,79840010,87626200,11055627,11284538,"g4run","[kernel.vmlinux]","amd_pmu_addr_offset"
0,31046172,0,9124627,0,2109613,0,47421,"g4run","[kernel.vmlinux]","asm_sysvec_reschedule_ipi"
88206070,76642626,7160190,23993103,3484907,2248334,324709,427622,"g4run","[kernel.vmlinux]","tracer_hardirqs_on"
10461362,20826534,1412,6646411,1220515,3425279,47197,94386,"g4run","[kernel.vmlinux]","page_counter_uncharge"
0,3388945,0,145952,0,0,0,0,"g4run","[kernel.vmlinux]","__x64_sys_read"
3491669,13943293,19586,14140213,210,442303,49539,83836,"g4run","[kernel.vmlinux]","switch_fpu_return"
0,3473280,0,0,0,0,0,11008,"g4run","[kernel.vmlinux]","usb_get_urb"
0,3491700,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","bpf_sk_storage_free"
181454092,244361659,38002749,28762544,5140997,4737740,1077840,763921,"g4run","[kernel.vmlinux]","update_rq_clock.part.0"
6983391,13676081,9409456,11063043,3800895,0,24442,33642,"g4run","[kernel.vmlinux]","propagate_protected_usage"
0,3488312,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","fast_mix"
10090234,15424018,0,217284,0,1483494,17388,12046,"g4run","[kernel.vmlinux]","wake_up_q"
12764987,6753547,7492285,7660426,0,0,0,3894,"g4run","[kernel.vmlinux]","__d_lookup_rcu"
0,13844197,0,0,0,1032059,0,117827,"g4run","[kernel.vmlinux]","igb_poll"
38540114,51737665,3713546,6509209,437101,931516,93439,143125,"g4run","[kernel.vmlinux]","__rseq_handle_notify_resume"
13963022,48820825,0,0,1104981,1076023,40486,176725,"g4run","[kernel.vmlinux]","sched_clock_tick"
0,3449617,0,3556480,0,1187247,0,8119,"g4run","[kernel.vmlinux]","folio_mapping"
31421114,24316472,3991492,0,925683,1084825,105021,120939,"g4run","[kernel.vmlinux]","update_vsyscall"
10064539,13934148,8851913,17549405,1050167,2298709,7978,15653,"g4run","[kernel.vmlinux]","mod_zone_page_state"
70956,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","deactivate_task"
3490284,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","__nf_conntrack_find_get"
0,3490769,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","delayed_put_pid"
0,6980748,0,3243430,0,0,0,54267,"g4run","[kernel.vmlinux]","radix_tree_node_rcu_free"
3492189,3367407,3228602,0,2206851,1009592,0,6984,"g4run","[kernel.vmlinux]","__fprop_add_percpu"
87285276,121136294,25765039,21606146,4456164,2371226,668845,712597,"g4run","[kernel.vmlinux]","error_return"
0,3491248,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","tty_chars_in_buffer"
87271852,27931477,3317082,0,471465,0,50542,34022,"g4run","[kernel.vmlinux]","enqueue_hrtimer"
83763874,118627989,0,3162644,0,0,0,38062,"g4run","[kernel.vmlinux]","run_posix_cpu_timers"
27917506,93137366,6285057,35053707,3607930,5165017,655026,1115532,"g4run","[kernel.vmlinux]","__perf_event_task_sched_out"
15955474,18360205,13366346,11360100,2989534,4424035,47751,52876,"g4run","[kernel.vmlinux]","down_write_killable"
107341178,141603290,0,0,4024114,279042,42544,28126,"g4run","[kernel.vmlinux]","futex_wake"
79336759,48517452,54733623,28202392,17437633,12743871,29886,5586,"g4run","[kernel.vmlinux]","unmap_page_range"
111666422,111287863,19688782,12958907,5657728,2919360,991704,723657,"g4run","[kernel.vmlinux]","update_dl_rq_load_avg"
3490971,6971702,0,3568190,0,0,16343,16682,"g4run","[kernel.vmlinux]","_atomic_dec_and_lock_irqsave"
0,3416959,0,0,0,0,0,9798,"g4run","[kernel.vmlinux]","update_io_ticks"
3491839,0,3688415,0,0,0,0,0,"g4run","[kernel.vmlinux]","folio_lruvec_lock_irqsave"
0,106673,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","vma_interval_tree_insert"
3490146,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","check_schedstat_required"
3490661,3478811,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","calc_wheel_index"
6982540,24379679,0,0,0,581850,0,16163,"g4run","[kernel.vmlinux]","nohz_balance_exit_idle"
3492204,3488734,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","ahci_handle_port_interrupt"
631456474,501623257,100895428,96692225,13850724,11830229,1390919,1008985,"g4run","[kernel.vmlinux]","hrtimer_active"
3487769,3043,0,3334,0,0,2551,10983,"g4run","[kernel.vmlinux]","khugepaged_enter_vma_merge"
0,3418533,0,0,0,0,0,14491,"g4run","[kernel.vmlinux]","__find_rr_leaf"
3456727,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","pagecache_get_page"
3350952,3575795,0,0,0,1979056,19719,55064,"g4run","[kernel.vmlinux]","__default_send_IPI_dest_field"
13076710,11549658,2985168,0,3962107,2659826,69739,33091,"g4run","[kernel.vmlinux]","syscall_return_via_sysret"
38210319,76344177,0,34130740,3048408,4876540,355103,625559,"g4run","[kernel.vmlinux]","iterate_groups"
67206175,51235691,86626579,86572642,6617291,9424480,107655,93971,"g4run","[kernel.vmlinux]","__handle_mm_fault"
94161532,104360233,3357655,3420984,2741,674695,70102,123474,"g4run","[kernel.vmlinux]","_raw_spin_lock_irq"
3490307,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","___pte_free_tlb"
10473856,17435976,0,3142759,456313,0,33833,94388,"g4run","[kernel.vmlinux]","rcu_start_this_gp"
3491905,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","default_send_IPI_single_phys"
0,17344558,0,10165145,0,1856825,0,61201,"g4run","[kernel.vmlinux]","xhci_update_erst_dequeue"
6601722,20564510,8206000,8898461,1712218,3282988,26821,68205,"g4run","[kernel.vmlinux]","prepare_alloc_pages.constprop.0"
3490913,3490446,0,0,0,0,6155,18326,"g4run","[kernel.vmlinux]","calc_global_load"
9771099,11168369,0,7640639,2470395,477582,1808,7701,"g4run","[kernel.vmlinux]","entry_SYSCALL_64_after_hwframe"
0,3575867,0,5151890,0,0,0,5467,"g4run","[kernel.vmlinux]","flush_tlb_func"
20949441,24430670,13336383,0,581988,1103228,142543,91344,"g4run","[kernel.vmlinux]","__msecs_to_jiffies"
3489998,6954213,0,2965217,2540075,608440,26286,7745,"g4run","[kernel.vmlinux]","security_file_mprotect"
0,3491589,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","ntp_get_next_leap"
3490465,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","i_callback"
17453160,34210208,0,9771849,433111,3731818,179196,297940,"g4run","[kernel.vmlinux]","set_next_entity"
171028565,253771981,7304372,16694193,3274639,3947546,451682,587531,"g4run","[kernel.vmlinux]","tick_sched_timer"
3485769,10240724,0,0,417400,0,0,26787,"g4run","[kernel.vmlinux]","nvme_poll_cq"
3488900,0,0,0,494869,0,6288,0,"g4run","[kernel.vmlinux]","ahci_multi_irqs_intr_hard"
6978116,17791920,0,0,484760,0,36955,8570,"g4run","[kernel.vmlinux]","anon_vma_interval_tree_insert"
37733417,112907258,10013568,31226468,2594086,2189444,256043,801397,"g4run","[kernel.vmlinux]","pick_next_task_fair"
52367250,83357828,10087521,18979304,1491878,2510643,417729,442904,"g4run","[kernel.vmlinux]","cpumask_next_and"
0,3268943,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","memcg_list_lru_alloc"
3488029,10446210,8954300,5244318,1472522,1511617,92737,46350,"g4run","[kernel.vmlinux]","mem_cgroup_from_task"
6982863,0,0,0,630459,0,156,0,"g4run","[kernel.vmlinux]","dev_gro_receive"
0,3488079,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","rcu_barrier_entrain"
3381505,0,0,0,0,0,21920,0,"g4run","[kernel.vmlinux]","fuse_dentry_settime"
19205008,14871600,22818747,7384782,1530019,6714980,24866,6828,"g4run","[kernel.vmlinux]","up_read"
3365950,0,0,0,0,0,9678,0,"g4run","[kernel.vmlinux]","ip_sublist_rcv"
6978775,3491557,0,0,964763,3602393,28373,76276,"g4run","[kernel.vmlinux]","kfree"
17455301,31409731,2918265,0,1583770,2180381,86557,110511,"g4run","[kernel.vmlinux]","__radix_tree_lookup"
3491175,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","nf_nat_setup_info"
0,3244618,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","inherit_event.constprop.0"
0,3489452,0,0,0,0,0,9708,"g4run","[kernel.vmlinux]","put_task_struct_rcu_user"
3490802,0,0,0,0,0,6350,0,"g4run","[kernel.vmlinux]","lock_timer_base"
0,4410372,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","__alloc_file"
6144,0,7389,0,2399,0,162,0,"g4run","[kernel.vmlinux]","futex_unqueue"
139627211,145062253,117222993,105308494,18136364,18087550,304153,420174,"g4run","[kernel.vmlinux]","__context_tracking_exit"
13964254,10474566,3407802,3141809,0,667869,65365,128507,"g4run","[kernel.vmlinux]","__next_timer_interrupt"
17457277,24377341,6628220,0,1995926,0,149017,124948,"g4run","[kernel.vmlinux]","__queue_work"
0,91714,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","__futex_queue"
0,6654413,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","migrate_enable"
983564351,856953631,90352240,94260515,17400500,13116701,2541851,2304822,"g4run","[kernel.vmlinux]","ktime_get"
10472167,13928238,0,3705986,0,644715,49318,34986,"g4run","[kernel.vmlinux]","raw_notifier_call_chain"
24440042,27503587,0,6880427,2473819,2418021,313141,261162,"g4run","[kernel.vmlinux]","run_rebalance_domains"
0,15178410,0,35791405,0,752062,0,2475,"g4run","[kernel.vmlinux]","wake_q_add"
10472990,0,3173094,0,0,0,9448,0,"g4run","[kernel.vmlinux]","__mod_timer"
0,6949772,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","usb_giveback_urb_bh"
0,3260485,0,0,0,0,0,5324,"g4run","[kernel.vmlinux]","may_open"
59,3496320,66,5305,490920,1074690,3,4596,"g4run","[kernel.vmlinux]","_raw_spin_unlock_irq"
27901922,58281916,0,6385636,942591,3434489,164364,348761,"g4run","[kernel.vmlinux]","psi_flags_change"
55747778,41797277,13556411,13488107,1564586,2370824,228599,305164,"g4run","[kernel.vmlinux]","_raw_spin_unlock"
3489661,0,0,0,0,0,0,0,"g4run","[kernel.vmlinux]","bpf_skb_load_helper_8"
3474425,0,3009397,0,0,0,20126,0,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::~ParticleDataEntry"
3490223,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::Particle::iTopCopy"
48412314,45362483,76817206,71407083,9813619,6180397,51961,59020,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::pT2nextQCD"
3427255,0,0,0,1134250,0,0,0,"g4run","libpythia8.so","strlen@plt"
24429833,31412155,90708045,69188690,10369317,10168583,126402,129157,"g4run","libpythia8.so","Pythia8::m"
0,3491896,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::Pythia::initKinematics"
3491424,0,0,0,560192,0,0,0,"g4run","libpythia8.so","Pythia8::StringFragmentation::init"
24340143,13966013,53063594,66183842,6669140,9017349,13582,44499,"g4run","libpythia8.so","Pythia8::Particle::daughterList"
3458797,3481306,5408277,8254985,0,0,8578,7172,"g4run","libpythia8.so","Pythia8::PhaseSpace::trialKin123"
10654115,14839628,12149161,20144039,2203424,1105380,9084,0,"g4run","libpythia8.so","Pythia8::Sigma2qq2qq::sigmaKin"
0,3486976,0,0,0,0,0,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign@plt"
