id,cycles_old,cycles_new,overhead_old,overhead_new,ratio
"all",,,,,
"all;ksoftirqd/26",,,,,
"all;ksoftirqd/26;[kernel.vmlinux]",,,,,
"all;chrome;chrome;0x0000000003decf84",0,1214285,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003e11400",0,5969108,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002e520f5",0,6679700,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003dab30d",0,6610259,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c495f1",0,13274789,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000034a70c7",0,6591815,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000050c1bb0",0,6147699,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000050c1bb1",0,6419140,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000329539e",0,6526835,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c495f8",0,20053140,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000316e84b",0,6944957,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027226df",0,6627602,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003001af8",0,6751963,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002803264",0,13934954,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000007843471",0,6951968,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000421b983",0,6958936,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000097a5500",0,6065800,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000039dd686",0,6333293,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000a7fa16b",0,6653917,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000005eb5284",6849361,0,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000007843478",0,6962065,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000319de12",0,3956021,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000031d9040",0,5941262,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003536679",0,6928901,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000adc0856",0,6526400,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000adcf981",0,6646461,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4994e",0,6913285,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000279e99d",0,3977723,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027226e2",0,6866431,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000272257f",0,6966645,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000081e048a",0,5949212,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000037bed31",0,6112705,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fa7795",0,6214307,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027226e5",0,6660347,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002734bf1",0,6465753,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d7e3b0",0,6969449,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d7e3b1",0,5785033,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003227707",0,2435351,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d7e3b4",0,6555213,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003219389",0,1890926,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000045b5ae1",0,6898740,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000032b3745",0,6958074,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000045b5ae4",0,5263795,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002722586",0,6963839,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d1887b",0,6490846,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c49958",0,6926786,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000050c1bbc",0,6968598,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003748742",0,6966995,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000081e0493",0,727022,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000049d6338",0,6618049,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000857ed6f",0,6823538,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000049c7600",0,1015226,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4a8d8",0,3118688,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000278891c",0,6523883,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003526ee2",0,5879777,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000441c20b",0,6494365,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000b19e284",0,6246250,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000375271b",0,9268323,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000784347c",0,4948451,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000336c1ca",0,5873762,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000032bcbec",0,6429815,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000031ab981",0,5690812,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002e77a43",0,6591112,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002724a3c",0,6677807,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000290319c",0,436458,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003e10d03",0,6472782,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002c42d00",0,6216499,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004762788",0,6890323,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000426c601",0,6854769,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fa779a",0,6473911,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004016978",0,6967323,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000030e9ef4",0,6515490,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027fea5c",0,6847208,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003e12280",0,6885912,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002ff8b5d",0,6703160,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000272171c",0,6966348,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000035efa21",0,6644188,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000094ff0d0",0,6902982,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000055ed585",0,6878325,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f642ad",0,6961243,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000037afb51",0,6922087,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d2107d",0,3511292,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000097a1ef1",0,607478,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000b2b2d91",0,6304281,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000028f8ac7",0,6733164,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000049ce95a",0,6869026,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000b2b2d94",0,6648658,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4d4a1",0,20266377,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4df56",0,6050446,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d7e3bd",0,6482731,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000410fcf4",0,6537693,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cc4605",5947372,5882884,0.0000,0.0000,0.989
"all;chrome;chrome;0x000000000352b336",0,6304896,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002a3ef03",0,6942370,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002a3ef06",0,6874434,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000005887544",0,6554027,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000b1db86f",0,5829942,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002803731",0,6578363,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002ff8b69",0,6919796,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003219392",0,5713045,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000039e5c7a",0,6331459,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003227fd0",0,6759547,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fcd43f",0,6734991,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000a61ce91",0,6951760,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002ff80b9",0,6968025,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002f9f1bc",0,6539696,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000034a098b",0,6877456,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c49960",0,13266622,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002722590",0,6881391,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fe921f",0,6806365,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000037a5da5",0,6948016,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003678c50",0,6310815,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c49966",0,5917455,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003354299",0,12721942,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027780c8",0,6313195,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000309f5dc",6797472,0,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000410da03",0,1055398,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000006059ff6",0,5773240,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000280327a",0,6374314,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002e68d1b",5908929,0,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003000b3c",0,6483228,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cdd3bd",0,6275617,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000028f8acf",0,5645761,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004213be5",0,834228,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000779f419",0,6182220,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fe9223",4808073,6702239,0.0000,0.0000,1.394
"all;chrome;chrome;0x0000000003a4b798",0,6962279,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4d4ad",0,5858937,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002e6b570",0,6221645,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cffde0",0,6764810,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002a80276",0,6330913,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000036a60d4",0,6622855,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004214191",0,6773062,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000af3bd00",0,6968666,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000290ce73",0,6770538,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000041d0420",0,1001707,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d07518",0,5889184,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004094fc0",1177796,0,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000043b235f",0,6956936,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027fea6d",0,13197834,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cffde8",0,6883237,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002bb6364",0,6867176,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000005815503",0,6874916,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027964a7",0,6953785,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002ce2dff",0,6935086,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000094ff0e3",0,6805546,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000321939a",0,6422482,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000278458c",0,6398525,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003a2d9db",0,6772016,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f63f07",0,4802793,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003227fdd",0,6162679,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000043d03f3",0,6965701,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f63f09",0,12781116,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f489ed",0,6763833,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002e6da2c",0,6122782,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002e6e2a4",0,6886467,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000372ee38",0,6704478,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4996e",0,6858572,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000285c574",0,6567594,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000418f81a",0,6869568,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fab64d",0,6891631,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003001e6d",0,6813718,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000031d9067",0,6966060,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027c3408",0,35454132,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000058151b4",0,641677,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000291f4a0",0,6901962,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d8c133",0,6951450,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000384d399",0,6783708,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000779f41f",0,6854170,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002dd85fc",0,6715929,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cde6ff",0,6370307,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d21097",0,6513062,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003050172",0,6962589,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000304fe5e",0,13174005,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000056e9ab9",0,4541002,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000028ea300",0,739090,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000354e939",0,6412543,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000979b1f9",0,6439830,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000028ea304",0,6459952,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002ccde27",0,6745865,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000417282b",0,6948730,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004c0dd80",0,6872073,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cf040c",0,4134399,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c40877",0,6958489,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003833ce9",0,6210061,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fab659",0,6858585,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000779f422",0,6964422,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000350e750",0,6409733,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000037c7304",0,6750915,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000037a5c50",0,6966551,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000a74d670",0,6205374,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002a84d87",0,6741991,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f63f0d",0,6819665,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000a74d674",0,6095195,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002b9cf4b",0,6117004,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d07522",0,6408330,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4d4be",0,6559073,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000287d065",0,6592235,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cd2da9",0,6939970,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000092c5544",0,6145185,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002c2116c",5843626,0,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fab7bc",0,6692359,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000058837e4",0,5556113,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000028e0cba",0,6863338,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002bbae27",0,1001183,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000037f40bf",0,6970419,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003fb83ad",0,6823868,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004045a9f",0,6931421,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f63f15",0,6877122,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d2b92a",0,6936073,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004089b64",0,5506922,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002c3a732",0,6469313,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cffc90",0,6430508,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000336c1f4",0,6967208,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4d4c2",0,6132118,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000039e553c",0,6955418,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4d4c4",0,5934911,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cffc93",0,19959081,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003335c7d",0,6940823,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002e78ef4",0,6493911,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4d4c6",0,6752076,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003bfb3d4",0,6103637,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4d4c7",0,6730139,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002b91d11",0,6849218,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c4d4c8",0,7593892,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cffc97",0,12891867,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027b7a02",0,6328462,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002e78ef9",0,6720229,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000047a1168",0,6860554,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000058151c1",0,6791462,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027b7a06",0,6966431,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000290c72a",0,13761786,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027fea86",0,6537361,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000030e188b",0,6430447,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002b89774",0,1232500,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000033a7de8",0,6940303,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000028f8fa0",0,1130227,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002b89776",0,6766838,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000304fe6b",0,6229806,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000058151c9",0,6524019,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cefda0",0,6815469,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000304fe6e",0,5884921,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000037afcdb",0,6933617,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027780e1",0,5934099,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004a0084e",0,6679792,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fab665",0,6748581,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002c3f94e",0,6741009,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000037beeca",0,6153716,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000030e1893",0,5687430,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000779f433",0,6696431,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000784652a",0,6960155,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003c5d9dd",0,6967222,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000779f437",0,6709649,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000094ff0fd",0,12729339,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002b87d40",0,6945500,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003e11b9f",0,6773374,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002c2f43e",0,13403143,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000037afce3",0,13724107,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000304fe77",0,5899160,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000051bd8d0",0,1315494,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002b7a080",0,6650585,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000290fbad",0,6960322,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cffc9a",0,19585409,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003219875",0,6969621,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000b112a50",0,5745306,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cc08b6",0,6811344,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002b7a084",0,6868511,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cffc9e",0,19219562,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002f94a57",0,6192099,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000c13ad50",0,17560208,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000092c5556",0,6948709,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002b7a088",0,6948147,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000290ce94",0,6907354,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000005959521",0,6221689,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002ba5007",0,13226040,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002c46c14",0,6943565,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002faf1f5",0,6656784,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003e19ad2",0,6322112,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000423eab8",0,6461256,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002ad4387",0,6733320,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f63f20",0,6963066,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f63f23",0,6537020,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000290fbb0",0,6944626,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000031a3f43",0,6884510,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f63f25",6673406,0,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000004089b74",0,6755146,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000060541f4",0,6486228,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003f63f28",0,13267984,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000c13c8f0",0,13728391,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000b347c51",0,6966796,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000031d9081",0,6010881,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000033c94a1",0,6943604,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002e77f33",0,6696848,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003761940",0,6958181,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027c3426",0,4027124,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003001730",0,6769106,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000458d352",0,6890588,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002716457",0,2008254,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002cff6ad",0,6480159,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000033c94a8",0,6509957,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002fab7d5",0,2075705,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002f45b44",0,2934533,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002f913e4",0,6836507,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002bc5587",0,6892500,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000034b8b07",0,6913095,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000056e9ad2",0,6011433,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000336d884",0,5692527,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000283cda8",0,6871806,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000003fb7cb3",0,1852574,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002ca5b4c",0,6962802,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000304fe7e",0,6265301,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000032e600a",0,6267800,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002f82099",0,6926658,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002d7e3f4",0,6922881,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000032e600e",0,6264969,0.0000,0.0000,0.000
"all;chrome;chrome;0x0000000002ba0a0c",0,6942021,0.0000,0.0000,0.000
"all;chrome;chrome;0x00000000027780f6",0,2832946,0.0000,0.0000,0.000
"all;chrome;chrome;0x000000000271f1a1",0,8922992,0.0000,0.0000,0.000
