cycles,comm,dso,symbol
15468497608,"g4run","libG4geometry.so","G4Trap::DistanceToOut"
15467057800,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
15440917817,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateTwoBody"
15425529447,"g4run","libm.so.6","__sin_fma"
15368070405,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate@plt"
15304587069,"g4run","libG4particles.so","G4IonTable::GetIon"
15292191963,"g4run","libG4geometry.so","G4Region::BelongsTo"
15289687829,"g4run","libG4processes.so","G4CascadParticle::operator="
15285625807,"g4run","libpythia8.so","Pythia8::NNPDF::xfxevolve"
15147099368,"g4run","libG4tracking.so","G4Region::GetRegionalSteppingAction@plt"
15051368162,"g4run","libG4processes.so","G4LogicalVolume::GetMaterial@plt"
15050655027,"g4run","libG4processes.so","G4WentzelVIModel::ComputeTruePathLengthLimit"
14907376079,"g4run","libG4geometry.so","G4VCSGfaceted::Inside@plt"
14850481512,"g4run","libG4processes.so","G4NeutronInelasticXS::IsIsoApplicable"
14772231224,"g4run","libG4processes.so","G4Transportation::SetTouchableInformation@plt"
14675261379,"g4run","libG4geometry.so","G4Trap::Inside"
14650490379,"g4run","libG4processes.so","G4GEMProbability::EmissionProbability"
14539965964,"g4run","libm.so.6","__tan_fma"
14489953328,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass"
14473096452,"g4run","libG4geometry.so","G4Box::DistanceToIn"
14285693676,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OneGoodStep"
14141074175,"g4run","libG4processes.so","G4VProcess::StartTracking"
14110840623,"g4run","libG4processes.so","G4ChipsElasticModel::SampleInvariantT"
14067388672,"g4run","libG4geometry.so","G4PropagatorInField::GimmeTrajectoryVectorAndForgetIt"
14055199707,"g4run","libG4processes.so","G4NucleiModel::passFermi"
14018640588,"g4run","libG4geometry.so","G4PolyconeSide::Normal"
13996047156,"g4run","libm.so.6","__ieee754_acos_fma"
13946693036,"g4run","libG4geometry.so","G4NavigationLevel::~G4NavigationLevel"
13812900858,"g4run","libG4processes.so","G4PairProductionRelModel::SampleSecondaries"
13803183460,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState@plt"
13802852389,"g4run","libG4geometry.so","G4NavigationHistory::~G4NavigationHistory"
13787931210,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceToOneSide@plt"
13774404305,"g4run","libG4geometry.so","G4LogicalVolume::GetFieldManager"
13532344451,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone"
13457011121,"g4run","libG4processes.so","G4CollisionOutput::getTotalStrangeness"
13314919019,"g4run","libG4processes.so","G4NeutronCaptureXS::IsIsoApplicable"
13274689973,"g4run","libG4processes.so","G4Decay::GetMeanFreePath"
13239955771,"g4run","libG4processes.so","G4VPhysicalVolume::GetRotation@plt"
13142336163,"g4run","libG4geometry.so","G4FieldManager::ConfigureForTrack"
12806511914,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
12695440620,"g4run","libG4processes.so","G4VEnergyLossProcess::ComputeLambdaForScaledEnergy@plt"
12662032296,"g4run","libG4tracking.so","G4SteppingManager::ProcessSecondariesFromParticleChange@plt"
12634053808,"g4run","libG4processes.so","G4EmModelManager::GetModel@plt"
12523291436,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
12460984516,"g4run","libG4processes.so","G4NucleiModel::totalCrossSection"
12454152061,"g4run","libG4event.so","G4StackManager::GetNUrgentTrack"
12426709265,"g4run","libG4processes.so","G4LorentzConvertor::backToTheLab"
12299434830,"g4run","libG4track.so","G4VParticleChange::AddSecondary"
12227570992,"g4run","libG4clhep.so","CLHEP::HepLorentzRotation::rotateY"
12149502466,"g4run","libG4physicslists.so","G4GammaGeneralProcess::GetCreatorProcess"
12095860083,"g4run","libG4processes.so","G4MollerBhabhaModel::SampleSecondaries"
11995851753,"g4run","libG4processes.so","pDynamicParticleAllocator@plt"
11906155498,"g4run","libG4processes.so","G4CollisionOutput::getTotalCharge"
11793246775,"g4run","libG4processes.so","std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > >::emplace_back<std::pair<G4InuclElementaryParticle, double> >"
11768070356,"g4run","libG4processes.so","G4WentzelOKandVIxSection::ComputeMaxElectronScattering"
11571445417,"g4run","libG4processes.so","G4VEmModel::SelectRandomAtom"
11534272703,"g4run","libG4processes.so","G4FieldManagerStore::GetInstance@plt"
11448618521,"g4run","libG4processes.so","G4CascadeChannelTables::instance@plt"
11418445717,"g4run","libG4processes.so","G4CollisionOutput::getTotalBaryonNumber"
11401342330,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
11346997752,"g4run","libG4particles.so","G4DynamicParticle::SetMomentum"
11316629397,"g4run","libG4processes.so","G4HadProjectile::G4HadProjectile@plt"
11261248653,"g4run","libG4geometry.so","G4TouchableHistory::~G4TouchableHistory"
11040036501,"g4run","libG4geometry.so","G4Trap::DistanceToIn"
11039003989,"g4run","libG4processes.so","G4VEmProcess::StartTracking"
10990621910,"g4run","libG4track.so","G4Track::ClearAuxiliaryTrackInformation@plt"
10979188804,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXscNS"
10957741077,"g4run","libG4tracking.so","G4SteppingManager::InvokeAlongStepDoItProcs@plt"
10936603740,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda"
10908818231,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::operator="
10891444070,"g4run","libG4particles.so","G4ParticleTable::GetParticleTable"
10881327953,"g4run","libG4physicslists.so","G4VEmProcess::GetCurrentLambda"
10876075735,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_default_append"
10851702061,"g4run","libG4processes.so","G4InuclParticle::operator="
10793503746,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
10724345482,"g4run","libG4processes.so","G4CrossSectionDataStore::ComputeCrossSection@plt"
10678013140,"g4run","libG4geometry.so","G4SubtractionSolid::SurfaceNormal"
10667732714,"g4run","libG4tracking.so","G4ProcessManager::EndTracking@plt"
10600838672,"g4run","libG4processes.so","G4VHadDecayAlgorithm::Generate"
10570932747,"g4run","libG4particles.so","G4Electron::Definition"
10516753174,"g4run","libG4processes.so","G4NeutronKiller::PostStepGetPhysicalInteractionLength"
10426099932,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::ChooseGenerators"
10407655561,"g4run","libG4clhep.so","CLHEP::MixMaxRng::iterate@plt"
10346757742,"g4run","libG4processes.so","G4VMscModel::GetDEDX"
10319788404,"g4run","libG4particles.so","G4IonTable::GetIon"
10303593817,"g4run","libG4processes.so","G4InuclSpecialFunctions::inuclRndm@plt"
10290490179,"g4run","libG4processes.so","0x00000000003b16c0"
10278615279,"g4run","libG4processes.so","G4CascadeRecoilMaker::fillRecoil"
10252812988,"g4run","libG4processes.so","aTouchableHistoryAllocator@plt"
10175088929,"g4run","libG4event.so","G4StackManager::PopNextTrack@plt"
9969836264,"g4run","libG4processes.so","G4KalbachCrossSection::ComputeCrossSection"
9956340381,"g4run","libG4processes.so","G4DynamicParticle::G4DynamicParticle@plt"
9954968044,"g4run","libG4event.so","G4StackManager::GetNUrgentTrack@plt"
9954393452,"g4run","libG4geometry.so","memset@plt"
9817315523,"g4run","libG4processes.so","G4PreCompoundIon::ProbabilityDistributionFunction"
9783296905,"g4run","libG4processes.so","std::vector<double, std::allocator<double> >::reserve"
9748442098,"g4run","libc.so.6","getenv"
9731535932,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::ComputeCrossSections"
9707164965,"g4run","libG4processes.so","G4InteractionCase::set"
9651195305,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
9601269232,"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection"
9600241316,"g4run","libG4physicslists.so","CLHEP::HepRandom::getTheEngine@plt"
9590597309,"g4run","libG4event.so","aTrackAllocator@plt"
9547822558,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointV"
9464993388,"g4run","libG4processes.so","G4NucleiModel::forceFirst"
9457367846,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::HadrNucDifferCrSec"
9452435178,"g4run","libG4geometry.so","field_utils::absoluteError@plt"
9438919434,"g4run","libG4tracking.so","G4StepPoint::operator=@plt"
9436244807,"g4run","libG4geometry.so","G4VoxelSafety::ComputeSafety"
9412513066,"g4run","libG4geometry.so","G4PVPlacement::GetRegularStructureId"
9409133049,"g4run","libG4processes.so","G4FieldTrack::G4FieldTrack@plt"
9408713715,"g4run","libG4processes.so","G4NuclearLevelData::GetLevelDensity"
9314971809,"g4run","libG4processes.so","CLHEP::operator/@plt"
9312550261,"g4run","libG4processes.so","G4VProcess::StartTracking@plt"
9251932015,"g4run","libG4processes.so","CLHEP::Hep3Vector::rotateUz@plt"
9227483762,"g4run","libG4track.so","pDynamicParticleAllocator@plt"
9048904465,"g4run","libG4processes.so","G4NeutronElasticXS::IsIsoApplicable"
9042642789,"g4run","libG4processes.so","G4VCrossSectionDataSet::IsIsoApplicable"
9015668508,"g4run","libG4processes.so","G4VEmProcess::ComputeIntegralLambda"
8973405744,"g4run","libG4processes.so","G4eeToTwoGammaModel::SampleSecondaries"
8894896624,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::deExcite"
8831790423,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToOut"
8782582050,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::Configure"
8723972788,"g4run","libG4processes.so","G4HadDecayGenerator::Generate"
8713390076,"g4run","libG4processes.so","G4PhysicsVector::Value"
8657593717,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
8579353446,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingNuclei"
8540160554,"g4run","libG4processes.so","G4CascadeCheckBalance::collide"
8505440684,"g4run","libG4processes.so","G4CollisionOutput::setOnShell"
8335999702,"g4run","libG4processes.so","G4InuclParticle::setMomentum@plt"
8239818757,"g4run","libG4processes.so","G4CascadeRecoilMaker::collide"
8228225273,"g4run","libG4geometry.so","G4EnclosingCylinder::ShouldMiss"
8211653214,"g4run","libG4tracking.so","G4ParticleDefinition::GetProcessManager@plt"
8181552884,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
8050207073,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticle"
8024006873,"g4run","libG4processes.so","G4ElementaryParticleCollider::fillOutgoingMasses"
8016386645,"g4run","libG4processes.so","G4DynamicParticle::Set4Momentum@plt"
8001347761,"g4run","libG4event.so","G4ParticleDefinition::GetTrackingManager@plt"
7976317697,"g4run","libG4processes.so","G4NavigationHistory::NewLevel@plt"
7942979033,"g4run","libG4particles.so","G4IonTable::GetNucleusEncoding"
7938297691,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::CrossSectionPerVolume"
7870285618,"g4run","libG4processes.so","G4eplusAnnihilation::AtRestDoIt"
7864170963,"g4run","libG4geometry.so","G4PolyPhiFace::Normal"
7853691165,"g4run","libG4processes.so","G4ModifiedTsai::SampleDirection"
7843720761,"g4run","libG4tracking.so","G4SteppingManager::SetInitialStep@plt"
7823444143,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation@plt"
7784427887,"g4run","libG4tracking.so","G4SteppingManager::DefinePhysicalStepLength@plt"
7753210225,"g4run","libG4particles.so","G4Gamma::Definition"
7736228509,"g4run","libG4processes.so","G4PiData::ReactionXSection"
7713569032,"g4run","libG4event.so","G4Track::~G4Track@plt"
7662405125,"g4run","libG4processes.so","G4HadDecayGenerator::SetVerboseLevel"
7620944678,"g4run","libG4processes.so","G4CascadeChannelTables::GetTable@plt"
7580296434,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
7564270117,"g4run","libG4processes.so","G4ionEffectiveCharge::EffectiveCharge"
7557241960,"g4run","libG4processes.so","aCountedObjectAllocator@plt"
7534099902,"g4run","libG4processes.so","G4Track::G4Track@plt"
7447165496,"g4run","libG4processes.so","CLHEP::HepLorentzVector::boost@plt"
7373127791,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract"
7318975068,"g4run","libG4processes.so","G4LorentzConvertor::setBullet@plt"
7318443917,"g4run","libG4processes.so","__dynamic_cast@plt"
7282316872,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetIndex@plt"
7278354999,"g4run","libG4geometry.so","G4UnionSolid::DistanceToOut"
7250992090,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
7239856475,"g4run","libG4processes.so","G4NucleiModel::getCurrentDensity"
7216448565,"g4run","libG4global.so","G4Pow::powN"
7209133080,"g4run","libG4processes.so","G4HadFinalState::Clear@plt"
7144635849,"g4run","libG4processes.so","G4PVPlacement::GetCopyNo"
7115885095,"g4run","libc.so.6","_int_free"
7113771800,"g4run","libG4processes.so","G4Poisson@plt"
7075615192,"g4run","libG4processes.so","G4CascadeRecoilMaker::deltaM"
7055534396,"g4run","libG4track.so","G4VParticleChange::UpdateStepInfo"
7016435434,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass"
7008595568,"g4run","libG4processes.so","G4CollisionOutput::add"
6993769857,"g4run","libG4event.so","G4StackManager::DefaultClassification"
6979614618,"g4run","libG4processes.so","G4HadronicProcess::StartTracking"
6965351882,"g4run","libG4processes.so","G4CascadeInterpolator<30>::getBin@plt"
6961914682,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomCOS_SIN"
6936949123,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SaveKinematics"
6929836976,"g4run","libG4processes.so","G4InuclSpecialFunctions::G4cbrt@plt"
6888542856,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomPHI"
6882926945,"g4run","libG4tracking.so","aCountedObjectAllocator@plt"
6857747096,"g4run","libG4processes.so","std::__lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>"
6845136119,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomCOS_SIN@plt"
6791519434,"g4run","libG4processes.so","G4MollerBhabhaModel::MaxSecondaryEnergy"
6703366151,"g4run","libG4processes.so","G4VMscModel::GetEnergy@plt"
6697088110,"g4run","libG4processes.so","G4InuclElementaryParticle::operator="
6696084297,"g4run","libG4clhep.so","sincos@plt"
6680106309,"g4run","libG4processes.so","G4DynamicParticle::SetDefinition@plt"
6627919329,"g4run","libG4physicslists.so","CLHEP::MixMaxRng::generate@plt"
6625997640,"g4run","libG4geometry.so","G4FieldManagerStore::GetInstance@plt"
6620601997,"g4run","libG4physicslists.so","G4GammaGeneralProcess::TotalCrossSectionPerVolume@plt"
6600539480,"g4run","libG4geometry.so","G4LogicalVolume::GetFieldManager@plt"
6578626553,"g4run","libG4processes.so","G4NuclearRadii::Radius"
6573319942,"g4run","libG4tracking.so","G4Step::InitializeStep@plt"
6555239748,"g4run","libG4processes.so","G4NeutronInelasticXS::GetElementCrossSection"
6554439634,"g4run","libG4processes.so","G4PiData::TotalXSection"
6528393546,"g4run","libG4clhep.so","CLHEP::Hep3Vector::operator*="
6506941482,"g4run","libG4processes.so","G4eeToTwoGammaModel::ComputeCrossSectionPerElectron"
6468955542,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass@plt"
6467794103,"g4run","libG4processes.so","G4WentzelVIModel::ComputeTrueStepLength"
6443654511,"g4run","libG4processes.so","G4EnergyRangeManager::GetHadronicInteraction"
6432098534,"g4run","libG4processes.so","G4VPhysicalVolume::GetTranslation@plt"
6407236604,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomPHI@plt"
6376058692,"g4run","libG4processes.so","G4HadronicProcess::FillResult"
6362840126,"g4run","libG4event.so","G4EventManager::StackTracks@plt"
6359440992,"g4run","libG4processes.so","G4NucleiModel::worthToPropagate"
6359342232,"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToOut"
6355867033,"g4run","libG4processes.so","G4BGGNucleonInelasticXS::CoulombFactor"
6348823973,"g4run","libG4processes.so","aTrackAllocator@plt"
6345690457,"g4run","libG4processes.so","G4PropagatorInField::GimmeTrajectoryVectorAndForgetIt@plt"
6316581505,"g4run","libc.so.6","malloc"
6308319658,"g4run","libG4geometry.so","G4IntersectionSolid::Inside"
6296160144,"g4run","libG4geometry.so","aTouchableHistoryAllocator@plt"
6295187876,"g4run","libG4processes.so","G4SafetyHelper::ComputeSafety@plt"
6292725605,"g4run","libm.so.6","__llrint"
6284849502,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn"
6283251131,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateOutgoingPartTypes"
6280635596,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SetVerboseLevel"
6248214410,"g4run","libG4processes.so","G4NuclearLevelData::GetPairingCorrection"
6233355498,"g4run","libG4processes.so","G4HadFinalState::SetEnergyChange@plt"
6203602346,"g4run","libG4processes.so","G4NeutronElasticXS::IsElementApplicable"
6152109500,"g4run","libG4processes.so","G4CascadeFinalStateGenerator::Configure"
6116040793,"g4run","libm.so.6","pow@@GLIBC_2.29"
6102085802,"g4run","libG4processes.so","G4EvaporationProbability::ComputeProbability"
6033277312,"g4run","libG4processes.so","G4InuclElementaryParticle::getParticleMass"
6026529043,"g4run","libG4processes.so","G4NucleiProperties::GetNuclearMass@plt"
6025342480,"g4run","libG4processes.so","G4MultiBodyMomentumDist::passVerbose"
