cycles,instructions,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,comm,dso,symbol
50902,0,0,111,0,46,"g4run","libc.so.6","__condvar_dec_grefs"
49344,0,0,19885,0,0,"g4run","libG4processes.so","G4EmTableUtil::UpdateModels"
42035,0,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::condition_variable::wait@GLIBCXX_3.4.11"
0,42703346,0,12835,4882367,0,"g4run","libstdc++.so.6.0.30","std::has_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >@plt"
0,29125369,0,0,2449667,0,"g4run","libc.so.6","__strtod_l"
0,21161484,2804952,33028,0,219165,"g4run","ld-linux-x86-64.so.2","_dl_lookup_symbol_x"
0,20958516,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string"
0,19908067,1277736,0,0,49970,"g4run","libc.so.6","__strcpy_avx2"
0,19771060,0,0,3016829,0,"g4run","libicuuc.so.71.1","0x00000000000d7462"
0,19520282,216256,10763,10314129,0,"g4run","libstdc++.so.6.0.30","std::string::push_back@plt"
0,19108536,0,0,0,0,"g4run","ld-linux-x86-64.so.2","_dl_relocate_object"
0,18374579,291410,0,5352715,359613,"g4run","libG4processes.so","G4ProcessManager::AddProcess"
0,17581202,259174,0,4477665,0,"g4run","libG4geometry.so","G4GeomTools::TriangulatePolygon"
0,17328820,0,0,0,0,"g4run","libpythia8.so","Pythia8::ProcessContainer::init"
0,16400385,0,0,0,0,"g4run","libG4geometry.so","G4ReflectedSolid::CalculateExtent"
0,16169253,0,6514,4043189,0,"g4run","libxerces-c-3.2.so","non-virtual thunk to xercesc_3_2::DOMElementImpl::getChildNodeImpl()"
0,16038669,764212,0,0,206577,"g4run","libpythia8.so","log@plt"
0,16024735,247635,10854,8074550,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLReader::skippedChar"
0,15991284,0,0,0,45341,"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::scanContent"
0,15824307,1178330,0,0,91773,"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::scanEndTag"
0,15224736,110293,10365,0,0,"g4run","libG4processes.so","G4EmElementSelector::G4EmElementSelector"
0,15020398,2136498,0,0,2023724,"g4run","libG4processes.so","G4FermiFragmentsPoolVI::Initialise"
0,14813700,99742,0,0,0,"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_emplace_unique<std::pair<G4String, G4ParticleDefinition*> >"
0,14697125,246152,116859,0,458352,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::init"
0,14203758,3978644,744478,3962509,467525,"g4run","libm.so.6","@plt"
0,13738299,319630,0,0,58566,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLMutex::unlock"
0,13418514,520460,425762,2034838,534483,"g4run","libG4global.so","G4Pow::A13Low@plt"
0,13200367,0,0,2947690,0,"g4run","libG4persistency.so","G4GDMLReadDefine::RefRead"
0,13177076,330162,0,3004297,57389,"g4run","libicuuc.so.71.1","0x00000000000d75c4"
0,13053913,0,0,2740007,0,"g4run","libstdc++.so.6.0.30","std::locale::locale@plt"
0,13022656,51293,290306,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::rfind"
0,12223368,22620,364,2190649,5612,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeCrossSectionPerAtom"
0,12083899,327906,233165,3847070,216112,"g4run","libpythia8.so","tan@plt"
0,12069514,423748,0,448586,330852,"g4run","libpythia8.so","Pythia8::ColConfig::insert"
0,11671670,0,78414,5855107,0,"g4run","libG4processes.so","G4FTFModel::GetProjectileNucleus"
0,10745450,0,65930,0,14724,"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::open"
0,10665867,0,0,6235979,0,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetElasticElementCrossSection"
0,10549029,68918,0,0,0,"g4run","libG4processes.so","G4LossTableBuilder::BuildInverseRangeTable"
0,10282736,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::basic_ios<char, std::char_traits<char> >::clear@plt"
0,10168020,648194,258015,5919072,477708,"g4run","libG4processes.so","G4Fancy3DNucleus::GetNuclearDensity"
0,10119815,494531,146732,2402383,101525,"g4run","libpythia8.so","Pythia8::ParticleData::addParticle"
0,9975007,0,0,0,0,"g4run","libG4geometry.so","G4LogicalVolume::TerminateWorker@plt"
0,9845436,1121651,75851,5924704,0,"g4run","libG4processes.so","G4LorentzConvertor::backToTheLab@plt"
0,9841778,0,0,2652514,0,"g4run","libpythia8.so","std::ios_base::ios_base@plt"
0,9775597,720720,62185,6995829,0,"g4run","libG4processes.so","G4XiMinus::Definition@plt"
0,9656485,0,37599,0,175982,"g4run","libG4processes.so","G4ProcessManager::SetProcessOrdering"
0,9312369,0,0,0,295461,"g4run","libG4processes.so","pthread_mutex_lock@plt"
0,9266831,0,0,0,0,"g4run","libG4particles.so","G4ParticleTable::CheckReadiness@plt"
0,9247313,0,0,0,0,"g4run","libG4geometry.so","G4VPhysicalVolume::~G4VPhysicalVolume"
0,9116922,116333,14176,8427251,0,"g4run","libstdc++.so.6.0.30","std::codecvt<char, char, __mbstate_t>::do_always_noconv"
0,8889726,0,0,0,37277,"g4run","libc.so.6","_IO_no_init"
0,8826372,309705,0,0,597655,"g4run","libG4processes.so","G4HadronicProcess::BuildPhysicsTable"
0,8620277,71176,7584,0,80734,"g4run","libG4geometry.so","G4BoundingEnvelope::G4BoundingEnvelope"
0,8560904,0,0,0,0,"g4run","libG4intercoms.so","G4UIcontrolMessenger::SetNewValue"
0,8516238,0,0,0,0,"g4run","libG4geometry.so","G4GeometryManager::BuildOptimisations"
0,8390641,0,0,0,0,"g4run","libG4geometry.so","G4SmartVoxelHeader::G4SmartVoxelHeader"
0,8380059,0,0,0,26731,"g4run","libG4geometry.so","std::vector<CLHEP::Hep3Vector, std::allocator<CLHEP::Hep3Vector> >::operator="
0,8367912,631463,49640,12908791,0,"g4run","libG4geometry.so","operator delete@plt"
0,8265971,0,0,0,0,"g4run","libG4persistency.so","std::vector<CLHEP::Hep2Vector, std::allocator<CLHEP::Hep2Vector> >::_M_realloc_insert<CLHEP::Hep2Vector>"
0,8221628,0,0,0,0,"g4run","libicuuc.so.71.1","u_charType"
0,8212170,0,107769,1972644,180932,"g4run","libpythia8.so","Pythia8::Event::copy"
0,8103014,286594,25029,4047246,43359,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrNSImpl::DOMAttrNSImpl"
0,8094112,0,0,2995136,0,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::overlapInit"
0,8084136,0,4818,12151536,86991,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrNSImpl::getNamespaceURI"
0,8005811,0,0,7181142,0,"g4run","libpythia8.so","Pythia8::Vec4::mCalc"
0,7973300,0,0,0,0,"g4run","libG4geometry.so","G4SolidsWorkspace::UseWorkspace"
0,7966688,135754,47257,0,0,"g4run","libG4geometry.so","G4LogicalVolumeStore::Clean"
0,7961399,0,0,0,429225,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar::sigmaHat"
0,7934040,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMDocumentImpl::popBuffer@plt"
0,7898731,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLScanner::senseNextToken@plt"
0,7890597,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrNSImpl::DOMAttrNSImpl@plt"
0,7873404,0,5604,0,0,"g4run","libxerces-c-3.2.so","non-virtual thunk to xercesc_3_2::DOMAttrImpl::getNodeImpl()"
0,7711430,0,66646,6535245,373055,"g4run","libG4processes.so","G4ProcessManager::CheckOrderingParameters"
0,7644537,302724,0,0,0,"g4run","libG4materials.so","G4Material::GetMaterial"
0,7515925,0,0,0,54986,"g4run","libicuuc.so.71.1","0x00000000000d7343"
0,7483607,0,0,0,0,"g4run","libG4processes.so","G4BraggIonModel::ComputeDEDXPerVolume"
0,7406241,0,0,0,0,"g4run","libG4materials.so","G4Material::~G4Material"
0,7398264,0,0,0,0,"g4run","libG4processes.so","G4EmCorrections::LShell@plt"
0,7201284,0,16825,0,0,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::preparePick"
0,7100889,0,0,3213517,0,"g4run","libG4materials.so","G4AtomicShells::GetNumberOfElectrons"
0,7097629,0,0,0,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace@plt"
0,7057271,0,75430,0,0,"g4run","libG4processes.so","G4BraggModel::MaxSecondaryEnergy@plt"
0,7054492,0,0,4143633,0,"g4run","libG4materials.so","G4SandiaTable::GetSandiaCofPerAtom"
0,7010583,0,0,0,0,"g4run","libG4processes.so","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>"
0,6997655,520820,123891,4482204,430785,"g4run","libG4processes.so","G4HadronicProcess::CheckResult@plt"
0,6979533,0,0,3271313,0,"g4run","libG4materials.so","G4Element::GetElement"
0,6917950,32510,8391,0,193165,"g4run","libG4processes.so","G4PhysicsTableHelper::PreparePhysicsTable"
0,6873311,0,68623,0,0,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters@plt"
0,6781773,1346776,65276,0,0,"g4run","libG4processes.so","G4Fancy3DNucleus::GetCharge"
0,6733619,1086115,155901,1917931,0,"g4run","libG4processes.so","G4VKineticNucleon::G4VKineticNucleon@plt"
0,6732100,0,0,0,0,"g4run","libG4geometry.so","G4UnionSolid::BoundingLimits"
0,6725405,313287,18175,0,49422,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMChildNode::getNextSibling"
0,6721384,0,0,0,0,"g4run","libicuuc.so.71.1","0x00000000000d7205"
0,6716156,0,0,0,0,"g4run","libG4global.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
0,6698708,0,0,0,0,"g4run","libG4geometry.so","G4VPhysicalVolume::G4VPhysicalVolume"
0,6693152,319562,0,0,0,"g4run","libicuuc.so.71.1","0x00000000000d73bf"
0,6688131,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLMutexLock::XMLMutexLock@plt"
0,6667349,0,0,2953874,30467,"g4run","libc.so.6","isalpha"
0,6657702,288190,0,0,0,"g4run","libicuuc.so.71.1","0x00000000000d6982"
0,6643421,0,0,2965456,0,"g4run","libG4clhep.so","HepTool::Evaluator::status"
0,6642165,0,0,0,0,"g4run","libicuuc.so.71.1","0x00000000000d70bd"
0,6636674,0,0,0,0,"g4run","libicuuc.so.71.1","0x00000000000d721a"
0,6626856,312431,0,2960938,58225,"g4run","libicuuc.so.71.1","0x00000000000d68d2"
0,6622719,1265426,161625,2249485,0,"g4run","libG4geometry.so","G4FieldTrack::operator=@plt"
0,6607840,0,0,0,0,"g4run","libpythia8.so","Pythia8::Pythia::~Pythia"
0,6599997,648253,85876,0,262553,"g4run","libG4processes.so","G4CrossSectionSourcePtr::operator()"
0,6599742,0,8284,0,44408,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMTextImpl::getNodeType"
0,6591315,0,0,0,0,"g4run","libG4geometry.so","G4PhysicalVolumeStore::Register"
0,6572413,0,0,0,0,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectDaughters"
0,6542845,0,0,0,0,"g4run","libG4clhep.so","CLHEP::HepRotation::delta"
0,6539533,0,217331,1883836,0,"g4run","libG4processes.so","G4CollisionInitialState::GetFinalState"
0,6537288,0,0,0,0,"g4run","libG4geometry.so","G4LogicalVolumeStore::Register"
0,6523937,0,0,0,0,"g4run","libG4run.so","G4PhysicsListWorkspace::InitialiseWorkspace"
0,6499191,0,75729,0,0,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::setupQCDdip"
0,6440875,0,0,0,0,"g4run","libG4processes.so","G4ResonanceNames::~G4ResonanceNames"
0,6435312,632984,68985,5953967,0,"g4run","libG4processes.so","G4Triton::Definition@plt"
0,6420663,0,0,0,265919,"g4run","libG4global.so","operator new@plt"
0,6393178,0,0,0,0,"g4run","libc.so.6","_IO_str_init_static_internal"
0,6389871,0,0,0,0,"g4run","libG4processes.so","G4ProcessTableMessenger::~G4ProcessTableMessenger"
0,6302584,0,0,2164229,0,"g4run","libG4processes.so","std::vector<double, std::allocator<double> >::_M_fill_insert@plt"
0,6300180,0,0,0,0,"g4run","libc.so.6","__uselocale"
0,6238968,613277,0,2041463,577080,"g4run","libG4tracking.so","G4LogicalVolume::GetMaterialCutsCouple@plt"
0,6213723,0,145156,3943250,0,"g4run","libG4processes.so","G4Track::G4Track@plt"
0,6122647,0,0,0,0,"g4run","libG4processes.so","std::map<G4String, G4String, std::less<G4String>, std::allocator<std::pair<G4String const, G4String> > >::operator[]"
0,6099858,0,0,0,533219,"g4run","libG4digits_hits.so","G4NavigationLevel::~G4NavigationLevel@plt"
0,6072307,142723,35548,8233230,113553,"g4run","libpythia8.so","Pythia8::SLHAinterface::pythia2slha"
0,6056776,309456,0,4924341,70934,"g4run","libc.so.6","hack_digit"
0,6036982,203570,19821,0,30922,"g4run","libstdc++.so.6.0.30","std::__int_to_char<char, unsigned long>"
0,5995935,95019,0,0,0,"g4run","libpythia8.so","Pythia8::SetupContainers::init"
0,5994569,649992,40724,5317343,503992,"g4run","libpythia8.so","Pythia8::PhaseSpace::setupSampling123"
0,5962465,0,0,0,0,"g4run","libG4processes.so","G4HadProjectile::G4HadProjectile"
0,5943009,0,0,0,0,"g4run","libG4processes.so","G4CompetitiveFission::FissionAtomicNumber"
0,5939791,0,13221,0,22516,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>, std::tuple<> >"
0,5905409,0,63290,0,0,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetBindingEnergy"
0,5863833,0,138797,3877023,0,"g4run","libG4digits_hits.so","G4NavigationLevel::operator=@plt"
0,5711494,458490,0,0,0,"g4run","libG4processes.so","G4BigBanger::deExcite"
0,5646183,285396,20707,7707126,0,"g4run","libG4global.so","G4PhysicsFreeVector::PutValues"
0,5635250,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::_M_terminate_output"
0,5582110,1234165,35986,6521859,44876,"g4run","ld-linux-x86-64.so.2","strcmp"
0,5563286,0,15489,0,14878,"g4run","libc.so.6","__GI___fileno"
0,5503555,0,0,0,0,"g4run","libG4processes.so","G4LossTableBuilder::BuildTableForModel"
0,5470326,0,0,0,0,"g4run","libpythia8.so","Pythia8::PhaseSpace::selectZ@plt"
0,5449093,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::ios_base::Init::~Init"
0,5417842,0,0,0,0,"g4run","libG4processes.so","G4XDeltaDeltastarTable::CrossSectionTable"
0,5345512,0,0,0,11116,"g4run","libpythia8.so","std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Pythia8::Parm, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::operator[]"
0,5315389,226699,15548,2452533,166155,"g4run","libpythia8.so","Pythia8::PhaseSpace::selectTau"
0,5230902,97982,196059,2379985,111116,"g4run","ld-linux-x86-64.so.2","_dl_fixup"
0,5215740,0,0,0,0,"g4run","libG4processes.so","std::swap<G4Nucleon>@plt"
0,5080710,0,0,0,0,"g4run","libG4processes.so","std::_Bvector_base<std::allocator<bool> >::_M_deallocate"
0,5023339,0,28018,0,29293,"g4run","libc.so.6","_IO_file_close_it@@GLIBC_2.2.5"
0,4905527,112215,0,2467219,0,"g4run","libstdc++.so.6.0.30","memcmp@plt"
0,4902439,78861,35571,0,50428,"g4run","libc.so.6","__GI___libc_open"
0,4902306,92840,0,0,37226,"g4run","libpythia8.so","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_sync@plt"
0,4891881,0,0,2111853,0,"g4run","libG4persistency.so","std::vector<int, std::allocator<int> >::_M_realloc_insert<int>"
0,4841945,598132,73708,2811637,0,"g4run","libG4persistency.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double>"
0,4834840,0,0,2365718,21844,"g4run","libstdc++.so.6.0.30","std::locale::locale@plt"
0,4826003,0,8391,0,0,"g4run","libpythia8.so","Pythia8::Settings::mvec"
0,4813477,91591,23201,3941067,0,"g4run","libpythia8.so","Pythia8::Settings::doubleAttributeValue"
0,4774976,0,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::addFVec"
0,4751900,0,0,0,0,"g4run","libpythia8.so","std::operator>><char, std::char_traits<char>, std::allocator<char> >@plt"
0,4741360,0,0,0,128197,"g4run","libpythia8.so","Pythia8::ParticleData::findParticle"
0,4667041,0,0,0,0,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::_M_get_insert_hint_unique_pos"
0,4622598,0,0,0,1522,"g4run","libG4processes.so","G4EmTableUtil::BuildLambdaTable"
0,4618730,689096,0,11539924,0,"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_erase"
0,4574147,324310,0,5398405,0,"g4run","libpythia8.so","std::istream::operator>>@plt"
0,4564704,37158,0,0,24295,"g4run","libG4processes.so","G4EmUtility::FillPeaksStructure"
0,4532390,141239,80967,2528846,0,"g4run","libc.so.6","_IO_link_in"
0,4531257,94020,0,3709189,0,"g4run","libstdc++.so.6.0.30","std::basic_ios<char, std::char_traits<char> >::_M_cache_locale@plt"
0,4469121,0,0,0,0,"g4run","libpythia8.so","std::locale::locale@plt"
0,4392944,0,0,0,0,"g4run","libG4processes.so","G4VEnergyLossProcess::G4VEnergyLossProcess"
0,4377153,0,15840,0,138805,"g4run","libpythia8.so","Pythia8::SigmaOniaSetup::initSettings"
0,4367584,0,0,2003202,0,"g4run","libG4processes.so","std::vector<G4VCrossSectionDataSet*, std::allocator<G4VCrossSectionDataSet*> >::_M_realloc_insert<G4VCrossSectionDataSet* const&>"
0,4358066,0,0,0,14398,"g4run","libstdc++.so.6.0.30","std::has_facet<std::ctype<char> >@plt"
0,4303581,0,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::boolString@plt"
0,4296129,0,62199,0,0,"g4run","libG4particles.so","G4IonTable::DestroyWorkerG4IonTable"
0,4140372,0,0,1811691,0,"g4run","libpythia8.so","Pythia8::ParticleDecays::twoBody"
0,4138363,0,0,0,0,"g4run","libpythia8.so","Pythia8::ColConfig::collect"
0,4121910,393915,29949,3818441,0,"g4run","libG4processes.so","G4ProcessTable::RegisterProcess"
0,4087190,0,124557,3677765,0,"g4run","libpythia8.so","Pythia8::cosphi"
0,4034267,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2ffbar2ffbarsgm::sigmaHat"
0,4031344,0,0,1927851,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2ggamma::sigmaHat"
0,4028649,310990,40258,1965734,0,"g4run","libpythia8.so","exp@plt"
0,4016472,0,241397,1905681,0,"g4run","libpythia8.so","Pythia8::Sigma2ff2fftW::sigmaKin"
0,3994788,106638,46860,1737910,0,"g4run","libpythia8.so","Pythia8::StringFlav::combine"
0,3991152,327806,0,0,212286,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2ggamma::sigmaKin"
0,3963669,0,59903,0,0,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::fastPT2"
0,3913177,0,125973,1752253,204142,"g4run","libpythia8.so","Pythia8::BeamParticle::xMax"
0,3855229,0,0,0,0,"g4run","libG4geometry.so","operator new[]@plt"
0,3729715,0,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::calcMEmax"
0,3678488,0,0,0,143991,"g4run","libpythia8.so","Pythia8::Pythia::next"
0,3677519,0,0,0,0,"g4run","libG4processes.so","G4FragmentingString::DecayIsQuark@plt"
0,3647590,0,131240,0,0,"g4run","libG4processes.so","G4SampleResonance::SampleMass"
0,3559934,522476,0,4049381,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >"
0,3559318,0,0,0,0,"g4run","libG4processes.so","G4IntraNucleiCascader::G4IntraNucleiCascader"
0,3551936,0,0,0,0,"g4run","libG4processes.so","G4Fissioner::getC2@plt"
0,3543333,0,79655,0,0,"g4run","libG4processes.so","G4LorentzConvertor::getTRSMomentum@plt"
0,3539287,0,0,0,0,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
0,3539248,0,70439,2028653,0,"g4run","libG4particles.so","G4KL3DecayChannel::PhaseSpace"
0,3520223,0,278056,2018987,223445,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ThreeBodyDecayIt"
0,3519760,0,0,0,0,"g4run","libG4processes.so","G4TwoBodyAngularDist::passVerbose@plt"
0,3502150,0,75237,2025096,0,"g4run","libG4processes.so","G4XAnnihilationChannel::CrossSection"
0,3499802,0,72801,0,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirections@plt"
0,3499479,584515,0,0,0,"g4run","libG4particles.so","G4IonTable::GetIon@plt"
0,3499107,0,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::update"
0,3493504,538664,142641,0,0,"g4run","libG4processes.so","G4BinaryCascade::Absorb"
0,3490461,0,0,1943182,0,"g4run","libG4processes.so","G4Fissioner::deExcite"
0,3489371,0,0,0,0,"g4run","libG4processes.so","G4PionPlusField::~G4PionPlusField"
0,3481851,0,0,0,0,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >@plt"
0,3471312,505754,68957,0,0,"g4run","libG4processes.so","operator delete[]@plt"
0,3471259,0,0,0,0,"g4run","libG4processes.so","G4NuclearShellModelDensity::GetDeriv"
0,3451188,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusNChannelData, G4KaonHypSampler>::getMultiplicity"
0,3435964,601451,0,0,268980,"g4run","libG4particles.so","G4SigmaMinus::SigmaMinus"
0,3429992,0,0,0,189047,"g4run","libG4particles.so","operator new@plt"
0,3423561,0,137036,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_get_insert_hint_unique_pos"
0,3417854,0,0,0,0,"g4run","libG4processes.so","std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct* const&>@plt"
0,3417788,0,74331,4407455,243574,"g4run","libG4processes.so","G4CollisionManager::ClearAndDestroy"
0,3417386,0,0,0,0,"g4run","libG4processes.so","G4Exp@plt"
0,3399764,1095730,423868,7684222,721694,"g4run","libG4processes.so","std::__find_if<__gnu_cxx::__normal_iterator<G4CollisionInitialState**, std::vector<G4CollisionInitialState*, std::allocator<G4CollisionInitialState*> > >, __gnu_cxx::__ops::_Iter_equals_val<G4CollisionInitialState* const> >"
0,3388048,0,0,0,0,"g4run","libG4geometry.so","G4Torus::SolveNumericJT@plt"
0,3387232,0,0,2178484,0,"g4run","libG4processes.so","G4MuonMinusBoundDecay::GetMuonCaptureRate"
0,3372879,1157639,289040,0,0,"g4run","libG4processes.so","G4FragmentingString::DecayIsQuark"
0,3362342,0,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::findAsymPol"
0,3356827,0,0,3948366,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getCrossSection"
0,3353596,620911,0,2025676,234428,"g4run","libG4processes.so","G4CollisionOutput::getTotalBaryonNumber@plt"
0,3350826,0,0,0,0,"g4run","libG4particles.so","G4NucleiProperties::IsInStableTable"
0,3338917,496465,60143,0,0,"g4run","libG4processes.so","G4FieldManagerStore::GetInstance@plt"
0,3333414,0,0,0,218899,"g4run","libG4global.so","G4Pow::GetInstance@plt"
0,3327089,628952,0,0,0,"g4run","libG4processes.so","G4ScreeningMottCrossSection::SetupKinematic@plt"
0,3318887,0,0,1806501,0,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::pTnext"
0,3306479,0,79590,0,0,"g4run","libG4processes.so","std::vector<G4CollisionInitialState*, std::allocator<G4CollisionInitialState*> >::_M_realloc_insert<G4CollisionInitialState* const&>"
0,3303529,0,0,2044450,270508,"g4run","libG4processes.so","G4Parton::~G4Parton"
0,3301296,0,66668,0,0,"g4run","libG4geometry.so","G4MagInt_Driver::~G4MagInt_Driver"
0,3299941,0,142328,0,234209,"g4run","libG4processes.so","std::vector<G4CollisionInitialState*, std::allocator<G4CollisionInitialState*> >::_M_erase"
0,3296631,0,61689,0,0,"g4run","libG4processes.so","G4KaonMinusField::G4KaonMinusField"
0,3296497,0,0,1918059,0,"g4run","libG4particles.so","G4KaonPlus::KaonPlus"
0,3295447,0,66158,3979162,269158,"g4run","libG4processes.so","G4KM_OpticalEqRhs::SetFactor"
0,3288223,0,70660,0,0,"g4run","libG4processes.so","G4MesonAbsorption::GetTimeToAbsorption@plt"
0,3283211,0,0,0,0,"g4run","libpythia8.so","Pythia8::Event::copy@plt"
0,3268001,2322130,233384,9032209,242597,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::getMatrixElement@plt"
0,3266575,0,72318,2046528,0,"g4run","libG4particles.so","CLHEP::MixMaxRng::iterate@plt"
