cycles,instructions,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,comm,dso,symbol
0,9214105,0,147790,3935350,0,"g4run","libG4global.so","G4Pow::A13Low@plt"
0,8957812,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::ostream::flush"
0,8935186,0,0,3868648,0,"g4run","libG4global.so","G4OrderedTable::clearAndDestroy"
0,8788490,0,29368,0,312049,"g4run","libG4run.so","G4VUserPhysicsList::BuildPhysicsTable"
0,8751889,88090,0,0,75277,"g4run","libG4geometry.so","G4GeomTools::TriangulatePolygon"
0,8638693,0,22475,0,0,"g4run","libG4processes.so","G4hIonisation::InitialiseEnergyLossProcess"
0,8636716,0,0,0,0,"g4run","libG4particles.so","G4ExcitedSigmaConstructor::AddSigmaPiMode"
0,8628438,0,0,0,0,"g4run","libG4geometry.so","G4Polyhedra::BoundingLimits"
0,8503129,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__basic_file<char>::fd"
0,8436572,74056,2596,0,0,"g4run","libG4geometry.so","G4Tubs::BoundingLimits"
0,8411525,0,0,0,0,"g4run","libG4run.so","G4RunManagerKernel::CheckRegions"
0,8377635,0,0,0,0,"g4run","libG4geometry.so","G4SmartVoxelHeader::BuildVoxelsWithinLimits@plt"
0,8273519,0,0,8540021,0,"g4run","libG4geometry.so","aNodeAllocator@plt"
0,8264993,0,0,0,0,"g4run","libG4geometry.so","G4SubtractionSolid::CalculateExtent"
0,8232221,561751,5518,0,48036,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMNodeListImpl::DOMNodeListImpl"
0,8202055,0,0,0,0,"g4run","libG4particles.so","G4NuclideTable::GenerateNuclide"
0,8162631,376881,0,1729329,154824,"g4run","libpythia8.so","Pythia8::ColConfig::insert"
0,8159156,0,0,0,0,"g4run","libG4processes.so","G4FTFParamCollBaryonProj::G4FTFParamCollBaryonProj"
0,8142605,294831,6386,4147322,84277,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMBuffer::DOMBuffer"
0,8142463,0,0,4161506,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMTextImpl::DOMTextImpl"
0,8138709,0,0,0,44025,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMDocumentImpl::getPooledString@plt"
0,8119391,0,0,0,83920,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMElementImpl::DOMElementImpl"
0,8114545,1218272,12477,8305931,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::skippedChar"
0,8096260,0,0,4138788,42492,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLAttr::getQName"
0,8092008,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMChildNode::getParentNode"
0,8088966,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::ElemStack::setElement"
0,8067339,603003,0,12451159,0,"g4run","libxerces-c-3.2.so","non-virtual thunk to xercesc_3_2::DOMElementImpl::getNodeImpl()"
0,8040941,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::EncodingValidator::initializeRegistry"
0,7919123,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::UnicodeRangeFactory::buildRanges"
0,7787582,156245,0,0,0,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
0,7661298,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::ios_base::_M_dispose_callbacks@plt"
0,7513179,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::RegularExpression::compileClosure@plt"
0,7427155,0,0,0,0,"g4run","libG4processes.so","G4EmCorrections::LShell@plt"
0,7172393,278489,0,0,0,"g4run","libG4materials.so","G4Material::InitializePointers"
0,7104279,0,0,0,0,"g4run","libG4processes.so","G4XResonance::CrossSection"
0,7067653,0,61386,0,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt"
0,7011525,0,0,2981986,0,"g4run","libG4processes.so","G4FermiFragmentsPoolVI::IsInPhysPairs"
0,6977408,51188,0,0,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_not_of@plt"
0,6950328,0,73039,0,0,"g4run","libG4geometry.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, __gnu_cxx::__ops::_Iter_less_iter>"
0,6932924,366286,56265,0,179313,"g4run","libG4processes.so","G4LevelReader::CreateLevelManager"
0,6884324,1220286,72968,0,248516,"g4run","libG4processes.so","G4InuclSpecialFunctions::FermiEnergy@plt"
0,6871818,0,0,1843742,218465,"g4run","libG4processes.so","G4ProductionCuts::GetProductionCut@plt"
0,6863293,258030,26126,4775284,0,"g4run","libG4processes.so","G4ProcessManager::AddProcess"
0,6807489,0,0,0,0,"g4run","libG4persistency.so","G4GDMLRead::AuxiliaryRead"
0,6806814,339255,20537,0,0,"g4run","libstdc++.so.6.0.30","std::has_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >@plt"
0,6805232,0,19752,0,0,"g4run","libG4geometry.so","G4BooleanSolid::G4BooleanSolid"
0,6794112,323498,0,0,0,"g4run","libG4persistency.so","G4GDMLEvaluator::EvaluateInteger"
0,6793553,0,0,0,0,"g4run","libG4clhep.so","HepGeom::Transform3D::getDecomposition"
0,6787637,1817315,276289,0,483068,"g4run","libG4processes.so","G4VCrossSectionSource::FindKeyParticle"
0,6781387,330936,0,0,44525,"g4run","libxerces-c-3.2.so","pthread_mutex_lock@plt"
0,6776256,0,0,0,0,"g4run","libG4processes.so","G4XnpElastic::GetComponents"
0,6763944,951677,0,3002964,313999,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLString::transcode"
0,6759839,0,0,0,0,"g4run","libG4processes.so","G4LevelManager::NearestLevelIndex@plt"
0,6759638,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLMutexLock::~XMLMutexLock@plt"
0,6756924,0,6911,0,0,"g4run","libG4persistency.so","G4GDMLReadSolids::SolidsRead"
0,6748264,0,7364,0,115009,"g4run","libG4persistency.so","G4GDMLRead::GeneratePhysvolName"
0,6729037,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::ArrayJanitor<char16_t>::ArrayJanitor@plt"
0,6725495,0,0,0,0,"g4run","libicuuc.so.71.1","0x00000000000d722d"
0,6724811,319853,10257,8710963,50938,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > > >::find"
0,6724696,0,0,0,0,"g4run","libG4persistency.so","__dynamic_cast@plt"
0,6720760,0,0,6030064,0,"g4run","libicuuc.so.71.1","u_terminateChars"
0,6717936,0,14754,0,0,"g4run","libG4persistency.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt"
0,6715813,315326,0,0,47115,"g4run","libicuuc.so.71.1","0x00000000000d6982"
0,6707787,0,0,0,0,"g4run","libG4persistency.so","G4GDMLReadStructure::GetAssembly"
0,6707268,328438,0,0,0,"g4run","libG4clhep.so","CLHEP::HepRotation::rotateX"
0,6706654,0,0,3022656,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::StdMutexMgr::lock"
0,6699574,318676,0,3087870,0,"g4run","libicuuc.so.71.1","0x00000000000d76be"
0,6696927,0,0,0,0,"g4run","libG4persistency.so","G4GDMLReadSolids::TubeRead"
0,6689158,0,0,0,0,"g4run","libicuuc.so.71.1","0x00000000000d690b"
0,6683705,0,0,3051573,0,"g4run","libG4clhep.so","HepTool::Evaluator::status"
0,6678289,0,9243,0,0,"g4run","libG4geometry.so","G4LogicalVolumeStore::Register"
0,6668231,0,0,0,0,"g4run","libicuuc.so.71.1","0x00000000000d7343"
0,6667476,312446,8106,6083415,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::MemoryManagerImpl::allocate"
0,6653003,0,0,1857366,0,"g4run","libG4processes.so","G4CrossSectionSourcePtr::operator()"
0,6638804,0,0,0,0,"g4run","libicuuc.so.71.1","0x00000000000d766b"
0,6634511,302669,9761,0,62118,"g4run","libG4persistency.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
0,6632985,0,0,3027420,123494,"g4run","libicuuc.so.71.1","0x00000000000d68e5"
0,6617418,0,0,6151473,0,"g4run","libicuuc.so.71.1","0x00000000000d7462"
0,6609210,0,0,0,279530,"g4run","libG4geometry.so","G4EquationOfMotion::G4EquationOfMotion"
0,6601197,0,0,0,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >"
0,6561363,0,17583,0,41765,"g4run","libG4persistency.so","std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> >::operator="
0,6492159,527246,76410,2010335,495327,"g4run","libG4processes.so","G4XiMinus::Definition@plt"
0,6374494,0,196521,2110930,0,"g4run","libG4clhep.so","CLHEP::HepLorentzRotation::matrixMultiplication"
0,6352307,0,0,1794279,0,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetBindingEnergy"
0,6346864,205817,0,0,88741,"g4run","libpythia8.so","Pythia8::PDF::xfMax"
0,6309904,568293,0,0,246581,"g4run","libG4processes.so","G4MultiBodyMomentumDist::passVerbose@plt"
0,6257302,0,64054,2077340,0,"g4run","libG4processes.so","G4NuclearShellModelDensity::G4NuclearShellModelDensity"
0,6183067,56526,17553,0,0,"g4run","libG4particles.so","G4ParticleTable::WorkerG4ParticleTable"
0,6136749,0,49343,0,0,"g4run","libpythia8.so","Pythia8::ProcessContainer::init"
0,6109590,0,0,0,0,"g4run","libc.so.6","__strchrnul_avx2"
0,6076887,1142293,0,5931283,0,"g4run","libG4processes.so","G4VNuclearDensity::G4VNuclearDensity"
0,6020791,0,0,0,0,"g4run","libpythia8.so","Pythia8::SigmaOniaSetup::SigmaOniaSetup"
0,6016869,1027524,67775,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::DiQuarkSplitup"
0,5804322,67988,32735,0,0,"g4run","libpythia8.so","Pythia8::Settings::attributeValue"
0,5791897,0,0,2355450,21310,"g4run","libpythia8.so","std::ios_base::ios_base@plt"
0,5771083,0,0,3806320,516015,"g4run","libG4particles.so","pthread_mutex_lock@plt"
0,5647887,0,0,0,0,"g4run","libG4processes.so","G4HadronicProcessStore::Instance"
0,5642254,0,0,0,0,"g4run","libG4processes.so","G4EmTableUtil::BuildLambdaTable"
0,5602168,0,0,2469593,0,"g4run","libstdc++.so.6.0.30","std::string::reserve@plt"
0,5417197,0,0,5776445,0,"g4run","libG4processes.so","G4VKineticNucleon::G4VKineticNucleon@plt"
0,5372958,0,0,2922035,0,"g4run","libG4processes.so","G4LossTableBuilder::BuildTableForModel"
0,5341105,0,16989,5436120,148911,"g4run","libpythia8.so","Pythia8::StringZ::zLund"
0,5256397,0,26169,0,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >"
0,5247927,0,0,0,0,"g4run","libpythia8.so","std::locale::locale@plt"
0,5242255,294167,65634,1899654,0,"g4run","libG4processes.so","G4ProcessTable::RegisterProcess"
0,5157743,0,0,0,0,"g4run","libG4run.so","G4PhysicsListHelper::GetPhysicsListHelper"
0,5134515,0,0,2027782,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2qqbarNew::sigmaHat"
0,4948297,0,0,0,0,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Mode>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Mode> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Mode> > >::_M_erase"
0,4879884,0,0,0,0,"g4run","libpythia8.so","Pythia8::PhaseSpace::limitY"
0,4835595,0,0,3090864,0,"g4run","libpythia8.so","std::istream::operator>>@plt"
0,4805672,0,0,0,0,"g4run","ld-linux-x86-64.so.2","_dl_fini"
0,4705619,190343,3078,0,0,"g4run","libpythia8.so","Pythia8::Pythia::init"
0,4550748,0,0,0,0,"g4run","libG4clhep.so","CLHEP::MixMaxRng::mod128"
0,4530789,285104,0,0,0,"g4run","libG4processes.so","G4CascadeDeexcitation::setVerboseLevel"
0,4425499,0,0,2013982,0,"g4run","libG4processes.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, bool>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, bool> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, bool> > >::find"
0,4422270,837279,70858,0,200360,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::mSel@plt"
0,4419730,274914,63954,0,0,"g4run","libG4processes.so","G4ProcessVector::insertAt"
0,4418772,414333,0,0,0,"g4run","libstdc++.so.6.0.30","std::has_facet<std::ctype<char> >@plt"
0,4315825,0,28728,3573871,338580,"g4run","libpythia8.so","Pythia8::PhaseSpace::trialKin123"
0,4238285,2859122,665762,5735120,665254,"g4run","libG4particles.so","G4MuonMinus::Definition"
0,4128924,119950,0,0,0,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
0,4095739,0,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleDecays::twoBody"
0,4094447,0,0,0,0,"g4run","libpythia8.so","atan@plt"
0,4023508,0,0,0,0,"g4run","libpythia8.so","Pythia8::BeamParticle::remnantColours"
0,4015989,0,0,0,0,"g4run","libpythia8.so","Pythia8::Particle::~Particle"
0,4008881,0,0,0,0,"g4run","libG4processes.so","G4ProcessManager::G4ProcessManager"
0,3999479,0,0,1911507,420065,"g4run","libpythia8.so","Pythia8::Sigma2gg2gammagamma::sigmaHat"
0,3996981,0,73884,0,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2gg::sigmaKin"
0,3990726,362897,1573,1870458,47225,"g4run","libpythia8.so","Pythia8::Settings::addParm"
0,3985370,0,0,0,0,"g4run","libpythia8.so","Pythia8::Pythia::boostAndVertex"
0,3983133,0,0,0,0,"g4run","libG4processes.so","G4LevelManager::~G4LevelManager"
0,3976050,0,0,0,0,"g4run","libpythia8.so","std::vector<Pythia8::StringVertex, std::allocator<Pythia8::StringVertex> >::emplace_back<Pythia8::StringVertex>"
0,3952064,0,0,0,0,"g4run","libG4particles.so","G4KL3DecayChannel::PhaseSpace"
0,3915167,0,0,0,0,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigmaSel@plt"
0,3910194,0,0,98615,1927,"g4run","libG4run.so","G4PhysicsListHelper::AddTransportation"
0,3820814,521707,0,1985931,507698,"g4run","libG4processes.so","G4BGGPionInelasticXS::CoulombFactorPiPlus@plt"
0,3819625,0,0,0,0,"g4run","libpythia8.so","Pythia8::SigmaOniaSetup::initSettings"
0,3807540,0,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::resOpenFrac"
0,3804803,0,0,0,0,"g4run","libpythia8.so","Pythia8::ResonanceFour::initConstants"
0,3804547,0,0,6099282,0,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::findAsymPol"
0,3789083,642157,0,0,0,"g4run","libG4processes.so","G4NuclearLevelData::GetLevelManager@plt"
0,3747688,0,0,0,32233,"g4run","libG4global.so","G4PhysicsVector::G4PhysicsVector"
0,3709739,0,0,0,0,"g4run","libG4processes.so","G4HadronElasticProcess::G4HadronElasticProcess"
0,3624933,0,59853,0,0,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNextPolynomial@plt"
0,3585290,0,0,0,0,"g4run","libG4processes.so","G4XNNElasticLowE::IsValid"
0,3572953,0,86126,0,188265,"g4run","libG4processes.so","G4BinaryLightIonReaction::SortResult"
0,3569686,0,0,0,0,"g4run","libG4particles.so","G4AntiProton::AntiProton"
0,3560599,0,0,0,0,"g4run","libG4processes.so","G4Clebsch::Weight"
0,3532249,0,84371,0,0,"g4run","libstdc++.so.6.0.30","std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put"
0,3530922,0,33279,0,271822,"g4run","g4run","CLHEP::MixMaxRng::generate@plt"
0,3514207,553415,42595,1820074,0,"g4run","libpythia8.so","Pythia8::PartonSystems::replace"
0,3494296,0,0,1960714,0,"g4run","libG4processes.so","G4EmCorrections::EffectiveChargeCorrection@plt"
0,3460781,0,0,0,0,"g4run","libG4processes.so","G4FTFAnnihilation::UnpackBaryon"
0,3453388,0,129920,2073450,0,"g4run","libG4processes.so","G4BinaryCascade::DeExcite"
0,3434260,0,54016,0,9516,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::overflow"
0,3433076,688583,64053,2066800,566304,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::HighEnergyJ2"
0,3399346,0,0,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonQ2"
0,3398558,722438,90688,1904984,250891,"g4run","libG4processes.so","G4CollisionManager::RemoveCollision"
0,3381295,0,0,1984598,0,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMmuonAbsorption"
0,3369260,0,0,0,0,"g4run","libG4clhep.so","CLHEP::MixMaxRng::fmodmulM61"
0,3358286,0,314338,2142523,0,"g4run","libG4processes.so","G4AntiAlpha::Definition@plt"
0,3342015,0,76984,0,0,"g4run","libG4processes.so","G4Fancy3DNucleus::CoulombBarrier"
0,3340354,0,61253,0,0,"g4run","libG4processes.so","G4SigmaMinusField::G4SigmaMinusField"
0,3336074,0,77590,0,0,"g4run","libG4particles.so","G4DynamicParticle::Set4Momentum@plt"
0,3335059,575991,219880,0,236034,"g4run","libG4processes.so","G4HadronicParameters::Instance@plt"
0,3328256,0,0,0,0,"g4run","libG4processes.so","G4AngularDistribution::Cross"
0,3313505,1234377,365268,2400021,0,"g4run","libG4processes.so","G4BinaryCascade::Absorb"
0,3306379,696852,147521,2073063,580967,"g4run","libG4processes.so","G4FieldManagerStore::GetInstance@plt"
0,3291592,0,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::calcMEcorr"
0,3278962,0,52280,0,0,"g4run","libG4vis_management.so","std::vector<CLHEP::Hep3Vector, std::allocator<CLHEP::Hep3Vector> >::_M_realloc_insert<CLHEP::Hep3Vector>"
0,3270756,0,80302,0,0,"g4run","libG4processes.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double>@plt"
0,3218330,0,67980,0,0,"g4run","libG4processes.so","G4KM_NucleonEqRhs::G4KM_NucleonEqRhs"
0,3208179,0,0,0,0,"g4run","libG4geometry.so","G4MagneticField::G4MagneticField"
0,3207671,0,0,0,0,"g4run","libG4processes.so","G4KM_OpticalEqRhs::~G4KM_OpticalEqRhs"
0,3205330,0,0,0,258729,"g4run","libG4processes.so","G4NeutrinoE::Definition@plt"
0,3187004,0,257166,0,0,"g4run","libG4processes.so","G4FTFAnnihilation::Create1DiquarkAntiDiquarkString"
0,3186989,0,0,0,0,"g4run","libpythia8.so","std::_Rb_tree_insert_and_rebalance@plt"
0,3180037,0,325963,0,497461,"g4run","libG4processes.so","G4ProtonField::GetBarrier"
0,3173846,0,0,0,0,"g4run","libG4processes.so","G4KineticTrack::IntegrateCMMomentum"
0,3172484,0,0,1943256,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::Configure@plt"
0,3165744,0,72913,0,0,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::ComputeCoulombBarier@plt"
0,3165378,521574,0,0,0,"g4run","libG4processes.so","G4CascadeCoalescence::FindClusters@plt"
0,3155964,565554,0,0,0,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
0,3147959,677029,342270,4405690,166492,"g4run","libG4processes.so","G4VCollision::CrossSection"
0,3132361,0,0,0,0,"g4run","libG4particles.so","G4PionPlus::PionPlusDefinition"
0,3107892,683334,146060,5889745,0,"g4run","libG4processes.so","G4OmegaMinus::Definition@plt"
0,3085648,0,0,0,0,"g4run","libG4processes.so","G4SigmaZeroField::~G4SigmaZeroField"
0,3083901,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringFlav::~StringFlav"
0,3079300,0,0,0,0,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom@plt"
0,3063904,0,0,2119447,243343,"g4run","libG4particles.so","G4NucleiProperties::NuclearMass"
0,3056968,0,0,0,0,"g4run","libG4processes.so","std::vector<G4InteractionContent*, std::allocator<G4InteractionContent*> >::_M_realloc_insert<G4InteractionContent* const&>"
0,3056445,0,281184,2030638,0,"g4run","libG4processes.so","G4DiffractiveExcitation::ExciteParticipants_doNonDiffraction@plt"
0,3055516,0,0,0,238869,"g4run","libG4processes.so","G4BinaryCascade::CorrectShortlivedFinalsForFermi"
0,3008972,0,0,0,0,"g4run","libG4processes.so","G4ExcitedString::G4ExcitedString@plt"
0,2986939,0,0,0,0,"g4run","libG4processes.so","G4Fragment::G4Fragment@plt"
0,2980947,0,0,0,0,"g4run","libG4processes.so","G4ProcessTableMessenger::G4ProcessTableMessenger"
0,2942555,0,0,0,0,"g4run","libG4processes.so","G4KaonZeroField::G4KaonZeroField"
0,2938409,0,0,0,0,"g4run","libG4processes.so","std::vector<G4Parton*, std::allocator<G4Parton*> >::_M_realloc_insert<G4Parton* const&>@plt"
0,2913199,0,0,0,0,"g4run","libG4processes.so","std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct* const&>@plt"
0,2908799,0,0,0,0,"g4run","libG4processes.so","G4VDecayChannel::G4VDecayChannel@plt"
0,2906285,0,0,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor"
0,2873830,0,0,0,0,"g4run","libG4processes.so","G4CollisionOutput::selectPairToTune@plt"
0,2872628,0,187529,0,291393,"g4run","libG4processes.so","G4GammaNuclearXS::IsElementApplicable"
0,2831021,0,0,0,0,"g4run","libG4processes.so","G4Fissioner::getC2"
0,2794635,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_erase"
0,2569249,0,0,0,0,"g4run","libpythia8.so","std::_Rb_tree<int, std::pair<int const, bool>, std::_Select1st<std::pair<int const, bool> >, std::less<int>, std::allocator<std::pair<int const, bool> > >::_M_erase"
0,2553367,0,0,0,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator="
0,1934943,1444,0,0,439349,"g4run","libG4geometry.so","G4GeomSplitter<G4PlSideData>::SlaveInitializeSubInstance"
0,1304126,0,0,0,108858,"g4run","libpythia8.so","Pythia8::StringFlav::StringFlav"
0,1045780,0,0,0,58212,"g4run","libG4run.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
0,889382,600212,436068,2814226,917310,"g4run","libG4processes.so","G4BetheBlochModel::MinEnergyCut"
0,158053,0,0,0,0,"g4run","libpythia8.so","std::vector<double, std::allocator<double> >::emplace_back<double>"
0,149775,0,32837,0,0,"g4run","libpythia8.so","Pythia8::HeavyIons::setupSpecials"
0,138582,151210,35604,0,31949,"g4run","libG4intercoms.so","G4UIcommand::G4UIcommand"
0,128760,0,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::boolString"
0,120351,0,0,0,0,"g4run","libpythia8.so","Pythia8::Pythia::getPDFPtr"
0,91662,0,0,0,0,"g4run","libG4intercoms.so","std::vector<G4UIcommandTree*, std::allocator<G4UIcommandTree*> >::_M_realloc_insert<G4UIcommandTree* const&>"
0,90910,0,0,0,0,"g4run","libG4intercoms.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
0,88779,0,0,0,0,"g4run","libG4intercoms.so","G4UImanager::G4UImanager"
0,78744,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find"
0,77231,0,0,0,0,"g4run","libG4run.so","G4MatScanMessenger::~G4MatScanMessenger"
0,76586,0,309716,0,0,"g4run","libstdc++.so.6.0.30","std::__basic_file<char>::__basic_file"
0,74686,0,0,0,0,"g4run","libG4interfaces.so","std::operator+<char, std::char_traits<char>, std::allocator<char> >"
0,74358,164111,0,2322238,0,"g4run","libG4global.so","G4PhysicsFreeVector::G4PhysicsFreeVector"
0,72052,0,0,0,0,"g4run","libG4geometry.so","G4FieldManager::G4FieldManager"
0,71563,0,0,0,0,"g4run","libpythia8.so","std::vector<Pythia8::ResolvedParton, std::allocator<Pythia8::ResolvedParton> >::_M_realloc_insert<Pythia8::ResolvedParton>"
0,71032,0,1693,0,0,"g4run","libpythia8.so","Pythia8::BeamRemnants::addOld"
0,66382,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose"
0,66314,229516,2126,2972404,19808,"g4run","libpythia8.so","Pythia8::ParticleData::initWidths"
0,64466,123130,0,2087146,0,"g4run","libc.so.6","__GI___libc_open"
0,63768,0,16511,0,1630,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
0,63516,0,0,3796969,0,"g4run","libc.so.6","__uselocale"
0,54872,0,0,0,0,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>, std::tuple<> >"
0,23190,627,0,0,61,"g4run","libstdc++.so.6.0.30","std::condition_variable::wait@GLIBCXX_3.4.11"
0,0,2184948,0,0,0,"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::open"
0,0,1837003,628069,11724299,236417,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor@plt"
0,0,1343783,0,0,0,"g4run","libG4clhep.so","CLHEP::Hep3Vector::cosTheta"
0,0,1212197,0,0,0,"g4run","libG4processes.so","G4HadronicInteraction::GetMaxEnergy@plt"
0,0,1187203,0,0,0,"g4run","libG4global.so","G4GeometryTolerance::GetInstance"
0,0,1173145,220867,1952826,0,"g4run","libG4processes.so","G4InuclElementaryParticle::fill"
0,0,1138615,67374,2149432,0,"g4run","libG4particles.so","G4AntiKaonZero::Definition@plt"
0,0,1094012,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::pvec"
