cycles_old,cycles_new,comm,dso,symbol
0,6470533,"chrome","chrome","0x0000000002777e9d"
0,6107392,"chrome","chrome","0x0000000002df31db"
0,664395,"chrome","chrome","0x0000000002fc9bc4"
0,6830206,"chrome","chrome","0x0000000003f1a588"
0,6817465,"chrome","chrome","0x0000000002722ba6"
0,6969517,"chrome","chrome","0x0000000002800cd4"
0,6387565,"chrome","chrome","0x000000000291a8d5"
0,6640876,"chrome","chrome","0x00000000038b2ec2"
0,6100339,"chrome","chrome","0x0000000002e4fdf1"
0,6608960,"chrome","chrome","0x0000000009d8b487"
0,6958860,"chrome","chrome","0x000000000a7d4e45"
0,6404408,"chrome","chrome","0x0000000002bbee92"
0,6947433,"chrome","chrome","0x0000000002d012c2"
0,13823139,"chrome","chrome","0x0000000002d0115f"
0,6968208,"chrome","chrome","0x00000000032f4c54"
0,6027914,"chrome","chrome","0x000000000857c2c7"
0,6385229,"chrome","chrome","0x000000000aba80b3"
0,6542926,"chrome","chrome","0x000000000337a6f6"
6440504,0,"chrome","chrome","0x000000000434ced8"
0,6079535,"chrome","chrome","0x0000000002821b05"
0,6798064,"chrome","chrome","0x0000000003c49e12"
0,6822998,"chrome","chrome","0x0000000002fd03c9"
0,13818323,"chrome","chrome","0x00000000036d1c90"
0,13213094,"chrome","chrome","0x0000000002ca1670"
0,6356965,"chrome","chrome","0x000000000592bad5"
0,6866264,"chrome","chrome","0x0000000002ca1671"
0,6942935,"chrome","chrome","0x000000000271e33a"
0,5506671,"chrome","chrome","0x0000000002d1a722"
0,1602346,"chrome","chrome","0x000000000291a776"
0,6778767,"chrome","chrome","0x0000000003c49e19"
0,6847628,"chrome","chrome","0x0000000002700021"
0,6960385,"chrome","chrome","0x0000000002d994c7"
0,6494729,"chrome","chrome","0x0000000002d195b6"
0,6705226,"chrome","chrome","0x0000000002cfdc84"
0,6412614,"chrome","chrome","0x0000000002d01164"
0,6960164,"chrome","chrome","0x000000000416162b"
0,6949942,"chrome","chrome","0x000000000352462c"
0,6881963,"chrome","chrome","0x00000000037468b4"
0,6631780,"chrome","chrome","0x00000000030006e4"
0,6965532,"chrome","chrome","0x0000000002ff7ffa"
0,5959193,"chrome","chrome","0x000000000352462f"
0,6828420,"chrome","chrome","0x000000000abaca08"
0,6914973,"chrome","chrome","0x00000000030006e6"
0,6712171,"chrome","chrome","0x0000000003c375b4"
0,6595345,"chrome","chrome","0x00000000041f50f4"
0,6712924,"chrome","chrome","0x000000000351ff76"
0,6840291,"chrome","chrome","0x0000000003c49ac2"
0,6968877,"chrome","chrome","0x00000000028415d0"
0,6950239,"chrome","chrome","0x0000000002baabff"
0,6788921,"chrome","chrome","0x000000000401319c"
0,6922484,"chrome","chrome","0x000000000272836c"
0,6925829,"chrome","chrome","0x00000000038b61a8"
0,3523841,"chrome","chrome","0x0000000002800cdb"
0,6420720,"chrome","chrome","0x000000000271e345"
0,6761657,"chrome","chrome","0x000000000ac0f254"
0,6783544,"chrome","chrome","0x0000000002cfe4fa"
0,6965602,"chrome","chrome","0x00000000057e7118"
0,6931323,"chrome","chrome","0x000000000ac0f256"
0,5957387,"chrome","chrome","0x00000000028e58f0"
0,6960943,"chrome","chrome","0x00000000032ab15b"
0,6930629,"chrome","chrome","0x0000000003e194f3"
0,6454947,"chrome","chrome","0x0000000002f85746"
0,4675993,"chrome","chrome","0x0000000002c2e744"
0,6808145,"chrome","chrome","0x0000000003e194f5"
0,13159404,"chrome","chrome","0x000000000271dc39"
0,6825935,"chrome","chrome","0x0000000002c336cc"
0,6965794,"chrome","chrome","0x00000000036ed20f"
94061,0,"chrome","chrome","0x0000000003785617"
0,6935919,"chrome","chrome","0x00000000035ef92c"
0,6835445,"chrome","chrome","0x0000000003524638"
0,13565343,"chrome","chrome","0x0000000005f661bb"
0,5691383,"chrome","chrome","0x00000000032f4dc5"
6249907,0,"chrome","chrome","0x0000000002c515ed"
0,6759014,"chrome","chrome","0x0000000004b4ec04"
0,6948469,"chrome","chrome","0x00000000036dc784"
0,6719321,"chrome","chrome","0x0000000002c09c2d"
0,6932551,"chrome","chrome","0x00000000031fedb1"
0,6566440,"chrome","chrome","0x0000000002722bb2"
0,6853123,"chrome","chrome","0x0000000003899946"
0,6920915,"chrome","chrome","0x0000000003a9b72a"
0,6881940,"chrome","chrome","0x0000000003676041"
5527538,6620478,"chrome","chrome","0x000000000279e711"
0,6387657,"chrome","chrome","0x0000000002728375"
0,6448395,"chrome","chrome","0x0000000002e234c8"
0,3234144,"chrome","chrome","0x0000000002e7f218"
0,6961449,"chrome","chrome","0x000000000279e715"
0,6822144,"chrome","chrome","0x0000000002d0116a"
0,6793884,"chrome","chrome","0x000000000857c2d3"
0,6947362,"chrome","chrome","0x000000000279e719"
0,6954275,"chrome","chrome","0x000000000590e2d1"
0,1386154,"chrome","chrome","0x0000000002f858ac"
0,6902289,"chrome","chrome","0x00000000073a6861"
0,6927078,"chrome","chrome","0x000000000857c2d7"
0,6926952,"chrome","chrome","0x000000000281e730"
0,6514778,"chrome","chrome","0x0000000002cf32c6"
0,6847901,"chrome","chrome","0x000000000857c2d9"
0,6598701,"chrome","chrome","0x00000000032f4c69"
0,6108228,"chrome","chrome","0x0000000005664764"
0,6017218,"chrome","chrome","0x0000000002c1b7e4"
0,6594656,"chrome","chrome","0x0000000002f15894"
0,6926573,"chrome","chrome","0x00000000038b61ac"
0,198030,"chrome","chrome","0x00000000033ccdaa"
0,13432146,"chrome","chrome","0x0000000003c4ada1"
0,6884617,"chrome","chrome","0x0000000002c36ea5"
0,5521638,"chrome","chrome","0x00000000037f6301"
0,678830,"chrome","chrome","0x00000000033ccdae"
0,6913563,"chrome","chrome","0x0000000002ca1684"
0,6965181,"chrome","chrome","0x0000000002714433"
0,13331852,"chrome","chrome","0x0000000003c4ada6"
0,6943088,"chrome","chrome","0x0000000002c33571"
0,6650565,"chrome","chrome","0x000000000784a1fe"
0,7698962,"chrome","chrome","0x0000000003c4ada8"
0,11328532,"chrome","chrome","0x0000000002dd0b73"
0,13338378,"chrome","chrome","0x0000000002c33573"
0,4372152,"chrome","chrome","0x00000000027f3e8a"
0,5600273,"chrome","chrome","0x000000000352463b"
0,6903934,"chrome","chrome","0x00000000091822b0"
0,6968104,"chrome","chrome","0x00000000027bc140"
0,6931200,"chrome","chrome","0x00000000027bc141"
0,6123308,"chrome","chrome","0x00000000030442fc"
0,6765938,"chrome","chrome","0x0000000002f858b6"
0,6378924,"chrome","chrome","0x00000000031e1c60"
0,6917548,"chrome","chrome","0x00000000041cd50e"
0,6696632,"chrome","chrome","0x00000000031ac566"
0,6516947,"chrome","chrome","0x0000000003c01254"
0,1688298,"chrome","chrome","0x000000000384f286"
0,6930848,"chrome","chrome","0x000000000319c6ab"
0,6956486,"chrome","chrome","0x000000000384f73d"
0,6948496,"chrome","chrome","0x000000000a800eff"
0,367798,"chrome","chrome","0x0000000003adbb80"
0,6107377,"chrome","chrome","0x000000000271dc41"
0,13538511,"chrome","chrome","0x0000000002800ced"
0,6282848,"chrome","chrome","0x0000000005888d40"
0,1999362,"chrome","chrome","0x000000000271dc44"
0,2458102,"chrome","chrome","0x0000000003c4eb32"
0,6883271,"chrome","chrome","0x0000000002cfddfb"
0,6676089,"chrome","chrome","0x000000000271dc47"
0,6398168,"chrome","chrome","0x0000000002d01632"
0,6513610,"chrome","chrome","0x0000000005888d48"
0,6948719,"chrome","chrome","0x00000000031ad9f4"
0,1750728,"chrome","chrome","0x0000000004c144a0"
0,375122,"chrome","chrome","0x0000000002c22e04"
0,6553265,"chrome","chrome","0x0000000002ddb660"
0,6293489,"chrome","chrome","0x00000000027b7445"
0,6808990,"chrome","chrome","0x0000000003030fe5"
0,6962930,"chrome","chrome","0x0000000002c2e29b"
0,6947297,"chrome","chrome","0x00000000039a3367"
0,12464197,"chrome","chrome","0x0000000002dd0b7b"
0,6251826,"chrome","chrome","0x0000000002b8c484"
0,6968516,"chrome","chrome","0x0000000002714cff"
0,6670487,"chrome","chrome","0x0000000002e19852"
0,6363484,"chrome","chrome","0x000000000372e9da"
0,6935147,"chrome","chrome","0x0000000002c2e8ba"
0,5992598,"chrome","chrome","0x00000000035ef944"
0,6966640,"chrome","chrome","0x00000000038f623b"
0,3952434,"chrome","chrome","0x0000000002c09c40"
0,6770866,"chrome","chrome","0x0000000002c2dcf6"
0,6660412,"chrome","chrome","0x0000000002e762da"
0,2030742,"chrome","chrome","0x000000000312f264"
0,6968312,"chrome","chrome","0x000000000a0c43e4"
0,6810544,"chrome","chrome","0x0000000003030e86"
0,6423228,"chrome","chrome","0x0000000002c09c46"
0,1837583,"chrome","chrome","0x0000000002819588"
0,19045371,"chrome","chrome","0x00000000027b7901"
0,6965387,"chrome","chrome","0x0000000002dd0b81"
0,1581406,"chrome","chrome","0x0000000003d2cdc0"
0,21718735,"chrome","chrome","0x00000000027b7904"
0,13754691,"chrome","chrome","0x0000000002ca1698"
0,6076238,"chrome","chrome","0x0000000002dae6c0"
0,6718983,"chrome","chrome","0x0000000003e18083"
0,6301285,"chrome","chrome","0x000000000271dc4f"
0,6666518,"chrome","chrome","0x0000000002dae6c1"
0,6941935,"chrome","chrome","0x000000000273bb6b"
0,6967231,"chrome","chrome","0x0000000002f8575e"
0,6939440,"chrome","chrome","0x000000000352464b"
0,2289170,"chrome","chrome","0x00000000058d5771"
0,6906854,"chrome","chrome","0x0000000005672185"
0,6327851,"chrome","chrome","0x000000000352464f"
0,6590174,"chrome","chrome","0x0000000003d2cdc9"
0,6892011,"chrome","chrome","0x0000000002b8644c"
0,6961346,"chrome","chrome","0x00000000042ba370"
0,6213536,"chrome","chrome","0x0000000002d00a78"
0,6396510,"chrome","chrome","0x0000000006817414"
0,6529314,"chrome","chrome","0x00000000031a1a8f"
0,6693059,"chrome","chrome","0x0000000004011da9"
0,6452292,"chrome","chrome","0x0000000002d31311"
0,6875965,"chrome","chrome","0x0000000004b4ec1f"
0,2809879,"chrome","chrome","0x00000000027ae3f4"
0,6370395,"chrome","chrome","0x000000000384f299"
0,614831,"chrome","chrome","0x0000000003030feb"
0,6306516,"chrome","chrome","0x000000000369009c"
0,20233476,"chrome","chrome","0x000000000279e72b"
6575537,6740243,"chrome","chrome","0x0000000002ddb66c"
0,13386906,"chrome","chrome","0x0000000002722bce"
0,12037887,"chrome","chrome","0x0000000002ddb66f"
0,6529257,"chrome","chrome","0x0000000002fa6e11"
0,6597510,"chrome","chrome","0x00000000041d1013"
0,1886296,"chrome","chrome","0x000000000271dc57"
0,6964333,"chrome","chrome","0x0000000003524654"
0,6611398,"chrome","chrome","0x000000000a7bcf7c"
0,6742869,"chrome","chrome","0x0000000002c2e765"
0,6520465,"chrome","chrome","0x0000000002cb35b1"
0,6962124,"chrome","chrome","0x0000000003a95264"
0,6642176,"chrome","chrome","0x000000000404dfe4"
0,6958606,"chrome","chrome","0x00000000027053c5"
0,20307505,"chrome","chrome","posix_memalign"
0,20390055,"chrome","chrome","0x000000000279e731"
0,6600500,"chrome","chrome","0x0000000002ddb672"
0,6891348,"chrome","chrome","0x0000000002fabb1e"
0,6943114,"chrome","chrome","0x0000000002b2491c"
0,6477280,"chrome","chrome","0x000000000279e734"
0,13369231,"chrome","chrome","0x0000000002ca169e"
0,6961963,"chrome","chrome","0x0000000002d89a8b"
0,13044548,"chrome","chrome","0x000000000279e738"
0,6736396,"chrome","chrome","0x0000000003e13337"
0,6943137,"chrome","chrome","0x0000000002d012f0"
0,6968791,"chrome","chrome","0x00000000049eced6"
0,6902166,"chrome","chrome","0x00000000039de741"
0,6359906,"chrome","chrome","0x00000000028e45f0"
0,6570594,"chrome","chrome","0x0000000002f858ca"
0,5975907,"chrome","chrome","0x00000000035ef954"
0,20577759,"chrome","chrome","0x0000000002f858ce"
0,6312939,"chrome","chrome","0x0000000003c49e40"
0,20355728,"chrome","chrome","0x000000000319c564"
0,6725777,"chrome","chrome","0x0000000003c49e44"
0,6791256,"chrome","chrome","0x00000000056db950"
0,6967695,"chrome","chrome","0x000000000365a743"
0,6835290,"chrome","chrome","0x0000000002e042a9"
0,6843681,"chrome","chrome","0x0000000002cf1c09"
0,6846166,"chrome","chrome","0x0000000003196c90"
0,6963307,"chrome","chrome","0x0000000003e108e5"
0,6617481,"chrome","chrome","0x0000000003a9b756"
0,6762024,"chrome","chrome","0x0000000002d01190"
0,6236607,"chrome","chrome","0x00000000028de80e"
0,6766460,"chrome","chrome","0x0000000002e0a2d4"
0,2332510,"chrome","chrome","0x00000000027b7915"
0,6904551,"chrome","chrome","0x000000000a5d40b6"
0,6870652,"chrome","chrome","0x0000000003e18097"
0,6920786,"chrome","chrome","0x00000000031ce4f4"
0,6615174,"chrome","chrome","0x000000000352465f"
0,6811730,"chrome","chrome","0x0000000003043f63"
0,6863965,"chrome","chrome","0x000000000350ec29"
0,6406786,"chrome","chrome","0x0000000002cddc09"
0,1947349,"chrome","chrome","0x0000000003043f67"
0,6965855,"chrome","chrome","0x0000000004b4ec2f"
0,5727613,"chrome","chrome","0x0000000003394206"
0,6213632,"chrome","chrome","0x00000000028ffa57"
0,1730639,"chrome","chrome","0x0000000002722bdc"
0,6381846,"chrome","chrome","0x0000000002ff6908"
0,13420490,"chrome","chrome","0x000000000279e73c"
0,6968218,"chrome","chrome","0x00000000031e6284"
0,316132,"chrome","chrome","0x00000000057e7149"
0,3021596,"chrome","chrome","0x000000000271e377"
0,6967379,"chrome","chrome","0x00000000049ed947"
0,6672185,"chrome","chrome","0x0000000003524662"
0,6851449,"chrome","chrome","0x00000000037f3761"
0,6763759,"chrome","chrome","0x00000000039f663f"
0,6811531,"chrome","chrome","0x0000000002ce8347"
0,6864946,"chrome","chrome","0x00000000039ec616"
0,6848544,"chrome","chrome","0x000000000353aa0a"
0,138311,"chrome","chrome","0x000000000283eb30"
0,6903157,"chrome","chrome","0x00000000030137e9"
0,6200590,"chrome","chrome","0x0000000003012816"
0,1109599,"chrome","chrome","0x0000000002e75a80"
0,6397914,"chrome","chrome","0x00000000063eea91"
0,6882182,"chrome","chrome","0x0000000003c49e4c"
0,6500062,"chrome","chrome","0x000000000ac88f12"
0,6633119,"chrome","chrome","0x000000000b199f2b"
0,6528365,"chrome","chrome","0x0000000002b878fd"
0,6152870,"chrome","chrome","0x0000000004852cb3"
0,6453167,"chrome","chrome","0x0000000003bdb831"
0,6464616,"chrome","chrome","0x000000000365a74c"
0,5969349,"chrome","chrome","0x0000000002de2ab8"
0,6414009,"chrome","chrome","0x0000000003013680"
0,6524824,"chrome","chrome","0x0000000003e108ec"
0,6580696,"chrome","chrome","0x000000000b04bf04"
0,4077415,"chrome","chrome","0x000000000384f768"
0,6047058,"chrome","chrome","0x0000000004852cb6"
0,6833177,"chrome","chrome","0x000000000b04bf07"
0,6950657,"chrome","chrome","0x0000000003a33fff"
0,6893289,"chrome","chrome","0x000000000279e745"
0,6308159,"chrome","chrome","0x0000000002e4b694"
0,6371923,"chrome","chrome","0x0000000003f4eeff"
0,51000574,"chrome","chrome","0x00000000027b791d"
0,6827011,"chrome","chrome","0x00000000041e50d3"
0,12392384,"chrome","chrome","0x0000000002aa0deb"
0,2269858,"chrome","chrome","0x0000000002d1a8c8"
0,6579816,"chrome","chrome","0x00000000094e3dc0"
0,6299123,"chrome","chrome","0x000000000352de74"
0,6695168,"chrome","chrome","0x0000000003ad1534"
0,6457700,"chrome","chrome","0x00000000030045fb"
0,6778142,"chrome","chrome","0x0000000003d4527a"
0,6927244,"chrome","chrome","0x000000000319c573"
0,6860895,"chrome","chrome","0x0000000003f4ed9a"
0,19864846,"chrome","chrome","0x000000000319c579"
0,6907981,"chrome","chrome","0x00000000032e5f65"
0,6190928,"chrome","chrome","0x0000000003f4ed9e"
0,6880895,"chrome","chrome","0x0000000002e544f0"
0,12622846,"chrome","chrome","0x0000000003c493a5"
0,4838370,"chrome","chrome","0x0000000003f6fea1"
0,6546668,"chrome","chrome","0x0000000003a99ee0"
0,6886306,"chrome","chrome","0x00000000056da186"
0,6952031,"chrome","chrome","0x000000000280b7ff"
205419,0,"chrome","chrome","0x00000000049ebbb3"
0,6600789,"chrome","chrome","0x0000000002e544f3"
0,6423487,"chrome","chrome","0x000000000346d1c7"
0,6429970,"chrome","chrome","0x0000000003c26d22"
0,13650737,"chrome","chrome","0x0000000002c35f07"
0,13589544,"chrome","chrome","0x0000000002e544f6"
0,13394386,"chrome","chrome","0x000000000271dc6d"
0,6837917,"chrome","chrome","0x0000000003e12025"
0,6871242,"chrome","chrome","0x0000000003ab71a1"
0,6802142,"chrome","chrome","0x0000000002cd9164"
0,13085521,"chrome","chrome","0x0000000003ab71a4"
0,6956423,"chrome","chrome","0x0000000002f7fef5"
0,6955798,"chrome","chrome","0x0000000004b4ec3a"
0,6880808,"chrome","chrome","0x0000000002803019"
0,6412193,"chrome","chrome","0x0000000006ffb2e4"
0,12823546,"chrome","chrome","0x0000000003030289"
0,6086844,"chrome","chrome","0x0000000002f932e3"
0,6908129,"chrome","chrome","0x00000000033c392c"
0,6890149,"chrome","chrome","0x000000000384f76b"
0,6830709,"chrome","chrome","0x0000000002cf1006"
0,6246560,"chrome","chrome","0x0000000002bbd913"
0,6911421,"chrome","chrome","0x0000000002c8639b"
0,5402833,"chrome","chrome","0x00000000027494b0"
0,6397263,"chrome","chrome","0x0000000009fd2034"
0,4190777,"chrome","chrome","0x00000000031ab3d6"
0,3316187,"chrome","chrome","0x0000000002721c1a"
0,19788701,"chrome","chrome","0x000000000279e74e"
0,6565088,"chrome","chrome","0x00000000027494b4"
0,6946978,"chrome","chrome","0x0000000004ad9bd4"
0,6674459,"chrome","chrome","0x0000000002fa6e31"
0,6964188,"chrome","chrome","0x0000000002dd044a"
0,6283018,"chrome","chrome","0x00000000027494b8"
0,6285181,"chrome","chrome","0x00000000047a7cdf"
0,6657166,"chrome","chrome","0x0000000002ff7781"
0,1256939,"chrome","chrome","0x0000000003510275"
0,86304926,"chrome","chrome","malloc_stats"
0,13276955,"chrome","chrome","0x000000000350f803"
0,6954279,"chrome","chrome","0x0000000002726add"
0,5116863,"chrome","chrome","0x0000000003210031"
0,6964292,"chrome","chrome","0x00000000067e8941"
0,6754617,"chrome","chrome","0x0000000002e78b14"
0,6680725,"chrome","chrome","0x0000000004b4ec44"
6396864,0,"chrome","chrome","0x00000000027aa9e8"
0,6586271,"chrome","chrome","0x0000000002c6bc0a"
0,28959327,"chrome","chrome","0x0000000003c493ac"
0,6877210,"chrome","chrome","0x000000000279e753"
0,6957805,"chrome","chrome","0x000000000321ea51"
0,6810834,"chrome","chrome","0x00000000036cec16"
0,6262551,"chrome","chrome","0x00000000041e50e3"
0,6074456,"chrome","chrome","0x00000000032d5a5a"
0,6458742,"chrome","chrome","0x00000000037468fb"
0,6702422,"chrome","chrome","0x00000000027b792f"
0,6468300,"chrome","chrome","0x00000000081e0247"
0,6869586,"chrome","chrome","0x0000000002aa0dfe"
0,6949023,"chrome","chrome","0x000000000402ec5d"
0,6242927,"chrome","chrome","0x0000000003043f7c"
0,1300396,"chrome","chrome","0x000000000327723a"
0,6355534,"chrome","chrome","0x000000000583b4f1"
0,6740034,"chrome","chrome","0x0000000002bfe96f"
0,6157296,"chrome","chrome","0x00000000037ae8e1"
0,6885769,"chrome","chrome","0x000000000583b4f4"
0,6675061,"chrome","chrome","0x0000000003c493b3"
0,6847805,"chrome","chrome","0x0000000002cd92d7"
0,6935790,"chrome","chrome","0x0000000003a9b772"
0,5977606,"chrome","chrome","0x000000000541f498"
0,6299173,"chrome","chrome","0x0000000003657f10"
0,6967305,"chrome","chrome","0x0000000003658625"
0,6084870,"chrome","chrome","0x0000000002ba4f72"
0,6899270,"chrome","chrome","0x00000000027494bd"
0,6424714,"chrome","chrome","0x000000000a7d3b70"
0,6818009,"chrome","chrome","0x000000000a7d3b71"
0,6956544,"chrome","chrome","0x00000000027b7936"
0,6793918,"chrome","chrome","0x00000000047ceb51"
0,6320490,"chrome","chrome","0x00000000041cd096"
0,6418201,"chrome","chrome","0x0000000002e0a2f9"
0,6837055,"chrome","chrome","0x000000000ac97501"
0,13525102,"chrome","chrome","0x00000000035247e2"
0,6967257,"chrome","chrome","0x0000000003ddee81"
0,6726291,"chrome","chrome","0x0000000003373280"
0,6863402,"chrome","chrome","0x00000000035247e5"
0,6878437,"chrome","chrome","0x00000000035247e7"
0,6906595,"chrome","chrome","0x0000000003cb22c8"
0,6734178,"chrome","chrome","0x0000000004173438"
0,6444251,"chrome","chrome","0x000000000272233e"
0,6768174,"chrome","chrome","0x000000000301369a"
0,6093877,"chrome","chrome","0x0000000002f85790"
0,6729427,"chrome","chrome","0x00000000031a01a0"
0,20326119,"chrome","chrome","0x000000000279e75d"
0,5984726,"chrome","chrome","0x00000000037f77d4"
0,329193,"chrome","chrome","0x0000000003748048"
0,6955276,"chrome","chrome","0x00000000031e675e"
