id,cycles,instructions,branches,branch_misses
"all;g4run;libpythia8.so;Pythia8::NNPDF::xfUpdate",101018560,140209560,21008124,192232
"all;g4run;libpythia8.so;Pythia8::Sigma2ff2fftW::sigmaKin",0,3978735,0,0
"all;g4run;libpythia8.so;Pythia8::Settings::addWVec",3411974,0,0,0
"all;g4run;libpythia8.so;Pythia8::Settings::getFlagMap",3465621,135065,0,0
"all;g4run;libpythia8.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt",13850806,20880253,8170588,0
"all;g4run;libpythia8.so;Pythia8::SigmaProcess::init",9494960,26688795,1651356,23305
"all;g4run;libpythia8.so;Pythia8::StringRegion::project",0,0,0,11020
"all;g4run;libpythia8.so;Pythia8::Sigma2gg2QQbarX8g::initProc",0,7357668,1041918,0
"all;g4run;libpythia8.so;Pythia8::StringRegion::setUp",10425685,0,0,31634
"all;g4run;libpythia8.so;Pythia8::Sigma2gg2QQbar3S11gm::sigmaKin",122138855,133893161,14416930,321440
"all;g4run;libpythia8.so;Pythia8::JunctionSplitting::checkColours",3491033,3976580,1289025,11056
"all;g4run;libpythia8.so;Pythia8::Sigma2ff2fftgmZ::sigmaHat",13925540,4000662,1094672,0
"all;g4run;libpythia8.so;Pythia8::SigmaProcess::sigmaPDF",83264210,100474640,19401349,16318
"all;g4run;libpythia8.so;Pythia8::PhaseSpace::setupSampling123",3457674,16686375,4865322,8623
"all;g4run;libpythia8.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find@plt",0,11084282,1855417,0
"all;g4run;libpythia8.so;Pythia8::Event::operator=",0,11987021,636273,0
"all;g4run;libpythia8.so;memcmp@plt",0,0,0,6002
"all;g4run;libpythia8.so;Pythia8::Sigma2gg2QQbar3PJ1g::sigmaHat",20940296,35980681,2196847,63460
"all;g4run;libpythia8.so;Pythia8::Sigma2gg2QQbar3S11g::id3Mass",59306256,35572144,11053386,337356
"all;g4run;libpythia8.so;Pythia8::ParticleData::attributeValue@plt",0,0,2429807,0
"all;g4run;libpythia8.so;Pythia8::PartonLevel::next",3489878,0,2285148,20559
"all;g4run;libpythia8.so;std::vector<Pythia8::TimeDipoleEnd, std::allocator<Pythia8::TimeDipoleEnd> >::emplace_back<Pythia8::TimeDipoleEnd>",3490734,0,0,0
"all;g4run;libpythia8.so;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag> > >::_M_erase",12816437,0,801531,0
"all;g4run;libpythia8.so;Pythia8::SimpleTimeShower::branch",46715809,63476468,13733586,232006
"all;g4run;libpythia8.so;Pythia8::Sigma2qq2qq::code",0,0,0,1255
"all;g4run;libpythia8.so;Pythia8::BeamParticle::newValenceContent",3490431,0,0,0
"all;g4run;libpythia8.so;Pythia8::ParticleData::nextId",10467189,5992154,3665594,0
"all;g4run;libpythia8.so;Pythia8::SimpleSpaceShower::update",3491397,0,0,0
"all;g4run;libpythia8.so;Pythia8::Sigma2gg2QQbar3S11g::sigmaKin",102275682,107620484,17582969,299450
"all;g4run;libpythia8.so;Pythia8::ParticleDataEntry::initBWmass",68001465,58446059,9967737,782644
"all;g4run;libpythia8.so;Pythia8::NNPDF::xfxevolve@plt",0,0,546934,0
"all;g4run;libpythia8.so;Pythia8::Pythia::check",13914174,30965815,13963014,95415
"all;g4run;libpythia8.so;Pythia8::ResonanceH::calcWidth",0,0,0,1347
"all;g4run;libpythia8.so;Pythia8::SigmaOniaSetup::setupSigma2gg",0,0,3005,0
"all;g4run;libpythia8.so;std::vector<int, std::allocator<int> >::emplace_back<int>",3487993,0,0,0
"all;g4run;libpythia8.so;Pythia8::ResonanceWidths::numInt2BW",11378347519,11322361002,2042303707,2995562
"all;g4run;libpythia8.so;Pythia8::ColConfig::insert",0,8218986,651078,0
"all;g4run;libpythia8.so;Pythia8::Sigma2ff2fftW::sigmaHat",0,0,558996,0
"all;g4run;libpythia8.so;Pythia8::ParticleData::addParticle",0,7865224,6872328,0
"all;g4run;libpythia8.so;tan@plt",3490712,0,623680,56451
"all;g4run;libpythia8.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create@plt",6766389,19930764,1769275,14660
"all;g4run;libpythia8.so;Pythia8::Sigma2gg2QQbar3S11gm::sigmaHat",0,3968074,0,18943
"all;g4run;libpythia8.so;std::vector<Pythia8::SpaceDipoleEnd, std::allocator<Pythia8::SpaceDipoleEnd> >::emplace_back<Pythia8::SpaceDipoleEnd>",0,0,0,1831
"all;g4run;libpythia8.so;Pythia8::Settings::doubleVectorAttributeValue",0,4805353,1532063,0
"all;g4run;libpythia8.so;Pythia8::Sigma2ffbar2ffbarsgm::sigmaKin",6982108,8450802,0,18434
"all;g4run;libpythia8.so;Pythia8::Sigma2qg2qg::sigmaKin",50694744,56129226,7268732,0
"all;g4run;libpythia8.so;Pythia8::Sigma2qg2qgamma::sigmaKin",13958253,8007040,542323,0
"all;g4run;libpythia8.so;Pythia8::Rndm::flat",2295329331,2597122137,333142328,5806416
"all;g4run;libpythia8.so;Pythia8::Pythia::next",0,0,0,1307
"all;g4run;libpythia8.so;Pythia8::Sigma2qg2qg::name[abi:cxx11]",0,0,0,1770
"all;g4run;libpythia8.so;Pythia8::Settings::addParm",3365782,4716743,0,0
"all;g4run;libpythia8.so;Pythia8::ColourReconnection::reconnectMPIs",6978400,16218884,3247237,36790
"all;g4run;libpythia8.so;Pythia8::ParticleData::loadXML",12651349,77617697,6580364,7412
"all;g4run;libpythia8.so;Pythia8::Sigma2gg2QQbar3PJ1g::id3Mass",62746799,53280669,10771492,385341
"all;g4run;libpythia8.so;Pythia8::PartonLevel::setupHardSys",0,0,0,9572
"all;g4run;libpythia8.so;Pythia8::ParticleDataEntry::mSel@plt",0,0,1100823,0
"all;g4run;libpythia8.so;Pythia8::ParticleDecays::threeBody",3491219,0,0,0
"all;g4run;libpythia8.so;std::vector<Pythia8::DecayChannel, std::allocator<Pythia8::DecayChannel> >::_M_realloc_insert<Pythia8::DecayChannel>",3583900,4487402,0,0
"all;g4run;libpythia8.so;Pythia8::Sigma2gg2QQbar::id3Mass",6371108,0,0,0
"all;g4run;libpythia8.so;Pythia8::ParticleDecays::decay",13931312,24583525,6266609,107116
"all;g4run;libpythia8.so;operator new@plt",0,4707980,0,0
"all;g4run;libpythia8.so;Pythia8::RotBstMatrix::rot",3486639,17852573,1190074,14647
"all;g4run;libpythia8.so;Pythia8::Settings::intAttributeValue",11424784,0,0,0
"all;g4run;libpythia8.so;Pythia8::PhaseSpace::selectY",3466667,4422706,1155550,0
"all;g4run;libpythia8.so;Pythia8::Settings::flag",19488057,28924508,13693975,166361
"all;g4run;libpythia8.so;Pythia8::Sigma2qqbar2QQbar::sigmaKin",3038143,8035682,0,8788
"all;g4run;libpythia8.so;Pythia8::Settings::pvec",3432436,0,0,0
"all;g4run;libpythia8.so;Pythia8::PhaseSpace::selectZ",16871908,39848010,2286294,16803
"all;g4run;libpythia8.so;Pythia8::Sigma2qg2QQbar3PJ1q::namePrefix[abi:cxx11]",0,0,0,5990
"all;g4run;libpythia8.so;std::vector<Pythia8::SigmaProcess*, std::allocator<Pythia8::SigmaProcess*> >::emplace_back<Pythia8::SigmaProcess*>",149359,0,0,0
"all;g4run;libpythia8.so;Pythia8::SigmaOniaSetup::SigmaOniaSetup",0,0,0,5924
"all;g4run;libpythia8.so;std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Pythia8::Parm, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::operator[]",0,0,5821026,0
"all;g4run;libpythia8.so;Pythia8::Settings::addMode",102867,10400526,2237878,0
"all;g4run;libpythia8.so;Pythia8::Sigma2gg2QQbar3S11g::sigmaHat",17420838,12088008,1097589,9152
"all;g4run;libpythia8.so;Pythia8::Particle::~Particle",3491691,0,0,0
"all;g4run;libpythia8.so;Pythia8::Sigma2qg2QQbar3PJ1q::sigmaKin",121154799,216973278,21416597,267016
"all;g4run;libpythia8.so;Pythia8::Sigma2qqbar2QQbar3PJ1g::~Sigma2qqbar2QQbar3PJ1g",0,0,0,10389
"all;g4run;libG4geometry.so",,,,
"all;g4run;libG4geometry.so;G4VPhysicalVolume::SetRotation",3492497,0,0,4039
"all;g4run;libG4geometry.so;G4NormalNavigation::LevelLocate@plt",926541014,836999543,137399268,1844490
"all;g4run;libG4geometry.so;G4DisplacedSolid::SurfaceNormal",953889481,1011371296,178214420,3353213
"all;g4run;libG4geometry.so;G4Cons::Inside",2577866499,2170870832,364961535,7799278
"all;g4run;libG4geometry.so;G4PolyPhiFace::InsideEdgesExact",19320156586,24436143261,4586028288,68144412
"all;g4run;libG4geometry.so;G4PVPlacement::GetRegularStructureId",41353094424,34373956712,5419444015,77742703
"all;g4run;libG4geometry.so;G4JTPolynomialSolver::FindRoots@plt",0,3576942,0,0
"all;g4run;libG4geometry.so;G4MagInt_Driver::AccurateAdvance",31406406,38261485,2648424,36041
"all;g4run;libG4geometry.so;HepGeom::operator*@plt",6979214,6184210,0,30179
"all;g4run;libG4geometry.so;G4VIntersectionLocator::GetLastSurfaceNormal",3433487835,4035926797,524811655,7050626
"all;g4run;libG4geometry.so;G4Navigator::ComputeStep",510916020944,473909958983,71658451889,1093678980
"all;g4run;libG4geometry.so;G4SolidStore::Register",0,0,0,6919
"all;g4run;libG4geometry.so;G4CutTubs::SurfaceNormal",17443633,37726713,6162501,52073
"all;g4run;libG4geometry.so;G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::ComputeNewStepSize@plt",23993276,30011634,1472852,14837
"all;g4run;libG4geometry.so;G4LogicalVolume::GetSolid@plt",52160495,12628287,5471574,34446
"all;g4run;libG4geometry.so;G4VIntersectionLocator::IntersectChord",3764400038,4708298066,558310313,4750379
"all;g4run;libG4geometry.so;G4VoxelSafety::SafetyForVoxelHeader",32247536345,30130897522,4540398691,76366198
"all;g4run;libG4geometry.so;G4FieldTrack::G4FieldTrack",1211500701,1614417095,227440235,3609727
"all;g4run;libG4geometry.so;G4LogicalVolume::SetMaterial",0,6663812,0,0
"all;g4run;libG4geometry.so;G4Navigator::RestoreSavedState",35619729120,41127087110,6679268880,68678094
"all;g4run;libG4geometry.so;G4VoxelNavigation::ComputeVoxelSafety",50787294124,53375023047,7660449482,126346441
"all;g4run;libG4geometry.so;G4PolyconeSide::PointOnCone",119938420465,133838258168,20161782952,469237006
"all;g4run;libG4geometry.so;G4LineSection::G4LineSection@plt",160483311,84192377,14487204,372607
"all;g4run;libG4geometry.so;G4PropagatorInField::FindAndSetFieldManager",63968910030,66943874320,11172366678,151770417
"all;g4run;libG4geometry.so;G4MagErrorStepper::~G4MagErrorStepper",0,0,792009,6947
"all;g4run;libG4geometry.so;G4Box::CalculateExtent",13969128,16922822,3230769,7009
"all;g4run;libG4geometry.so;G4SubtractionSolid::DistanceToIn",12535875571,16843266234,3049059044,33546860
"all;g4run;libG4geometry.so;aNavigLevelRepAllocator",33543497501,29374002835,4764207815,92974458
"all;g4run;libG4geometry.so;G4LogicalVolume::GetMaterial",110492352677,114930759815,16556108517,229171203
"all;g4run;libG4geometry.so;G4ReflectionFactory::Instance",0,6761692,0,0
"all;g4run;libG4geometry.so;std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::emplace_back<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > >",129206916,488728090,65561063,410937
"all;g4run;libG4geometry.so;G4PolyconeSide::GetPhi",5869213303,4844537463,822724240,23778655
"all;g4run;libG4geometry.so;G4NormalNavigation::LevelLocate",82124293452,73068743839,11478204888,197532400
"all;g4run;libG4geometry.so;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited",107535215104,88620924392,14592494176,254478472
"all;g4run;libG4geometry.so;G4IntersectionSolid::Inside",8035420745,8047877802,1054038733,26353568
"all;g4run;libG4geometry.so;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > > >::_M_erase",3492481,0,0,0
"all;g4run;libG4geometry.so;G4SmartVoxelHeader::RefineNodes",10475941,8356544,4608359,36141
"all;g4run;libG4geometry.so;G4IntersectingCone::HitOn@plt",52319552,64300963,7326386,195848
"all;g4run;libG4geometry.so;G4PolyconeSide::PointOnCone@plt",94076901,92322167,16345137,326332
"all;g4run;libG4geometry.so;atan2@plt",3793255620,4098054322,754671049,11006701
"all;g4run;libG4geometry.so;G4PolyconeSide::DistanceAway@plt",125209740,129412067,20295052,433008
"all;g4run;libG4geometry.so;G4ReflectedSolid::G4ReflectedSolid",0,0,0,4547
"all;g4run;libG4geometry.so;G4SmartVoxelHeader::G4SmartVoxelHeader",0,8212175,1351790,0
"all;g4run;libG4geometry.so;G4SmartVoxelHeader::BuildEquivalentSliceNos",17460982,42093769,10903742,84207
"all;g4run;libG4geometry.so;G4Region::BelongsTo",16212587377,38379645576,6403002107,13866258
"all;g4run;libG4geometry.so;G4PhysicalVolumeStore::Clean",3535766,0,2445140,0
"all;g4run;libG4geometry.so;G4Trap::Inside",23454140451,20020275038,3052070110,55527276
"all;g4run;libG4geometry.so;G4Region::GetRegionalSteppingAction",163809642482,162354211042,22419019461,363958514
"all;g4run;libG4geometry.so;G4ChordFinder::ApproxCurvePointV@plt",24199019,26550700,2123237,61119
"all;g4run;libG4geometry.so;G4LogicalVolume::InitialiseWorker",37787045,0,2392961,0
"all;g4run;libG4geometry.so;std::vector<CLHEP::Hep2Vector, std::allocator<CLHEP::Hep2Vector> >::_M_realloc_insert<CLHEP::Hep2Vector const&>",6983216,8810951,0,0
"all;g4run;libG4geometry.so;G4PropagatorInField::RefreshIntersectionLocator",14799972851,12619658397,2233747099,39631075
"all;g4run;libG4geometry.so;G4Navigator::LocateGlobalPointWithinVolume",440261714977,467010126447,63575321038,834210572
"all;g4run;libG4geometry.so;G4BoundingEnvelope::CalculateExtent",401568115,785791695,99485032,800512
"all;g4run;libG4geometry.so;G4Navigator::GetMotherToDaughterTransform",1953787238,2467209166,291885798,5364993
"all;g4run;libG4geometry.so;G4ReflectedSolid::DistanceToOut",1825851580,2098862314,297569803,3769018
"all;g4run;libG4geometry.so;G4Navigator::GetGlobalExitNormal",8574331580,10062020397,1293326852,18866821
"all;g4run;libG4geometry.so;G4NavigationLevel::operator=",319939428921,288820696636,44122732460,775519628
"all;g4run;libG4geometry.so;G4EquationOfMotion::~G4EquationOfMotion",0,0,0,6235
"all;g4run;libG4geometry.so;G4EquationOfMotion::G4EquationOfMotion",0,0,0,8159
"all;g4run;libG4geometry.so;G4PolyhedraSide::G4PolyhedraSide",0,0,1501764,0
"all;g4run;libG4geometry.so;G4SolidStore::GetSolid",0,6693144,0,0
"all;g4run;libG4geometry.so;G4BoundingEnvelope::G4BoundingEnvelope",0,0,0,8402
"all;g4run;libG4geometry.so;G4Tubs::DistanceToIn",23623315341,22755920823,3361763983,56444385
"all;g4run;libG4geometry.so;G4Mag_EqRhs::G4Mag_EqRhs",0,0,0,14636
"all;g4run;libG4geometry.so;G4MagErrorStepper::Stepper",27894748,26979971,1465441,8440
"all;g4run;libG4geometry.so;G4Trap::CalculateExtent",34918773,25128088,2801799,43468
"all;g4run;libG4geometry.so;G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::GetEquationOfMotion",47529510841,46828279171,7835972742,119393459
"all;g4run;libG4geometry.so;G4FieldManagerStore::ClearAllChordFindersState",93068147630,81510294986,14874454931,131707867
"all;g4run;libG4geometry.so;pow@plt",121937289,132664727,21159586,67613
"all;g4run;libG4geometry.so;G4VPhysicalVolume::GetRotation",59330741441,58920065179,9480374507,165216505
"all;g4run;libG4geometry.so;G4VIntersectionLocator::GetLastSurfaceNormal@plt",27914907,32412938,3449705,42805
"all;g4run;libG4geometry.so;G4IntersectionSolid::DistanceToIn",331273629,457555909,102778469,972382
"all;g4run;libG4geometry.so;std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::_M_realloc_insert<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > >",139679323,246756429,44942575,182377
"all;g4run;libG4geometry.so;G4PolyhedraSide::DistanceToOneSide",427667662354,463976643780,77532596862,1066149943
"all;g4run;libG4geometry.so;G4DisplacedSolid::DistanceToOut",4304211309,3626465902,532128853,10495383
"all;g4run;libG4geometry.so;G4PolyPhiFace::Intersect",49470946198,63041513712,11822216401,166393625
"all;g4run;libG4geometry.so;G4Navigator::SetSavedState@plt",754879701,612078073,102401044,1364006
"all;g4run;libG4geometry.so;G4LogicalVolume::GetSolid",195432162243,184297501345,28005290836,430809700
"all;g4run;libG4geometry.so;G4ChordFinderDelegate<G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> > >::FindNextChord",183566154543,151309284409,25765935657,425011635
"all;g4run;libG4geometry.so;G4CutTubs::DistanceToOut",10465176,0,1797582,31487
"all;g4run;libG4geometry.so;G4CutTubs::Inside",1125586953,1456875437,231296703,2246831
"all;g4run;libG4geometry.so;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::DoesReIntegrate",2722432662,3298906299,424284414,4694753
"all;g4run;libG4geometry.so;G4PropagatorInField::ComputeStep",430463053995,371241975133,57411259278,889460803
"all;g4run;libG4geometry.so;G4ClassicalRK4::~G4ClassicalRK4",3490678,6499466,509326,0
"all;g4run;libG4geometry.so;G4Navigator::RestoreSavedState@plt",135892239,168268012,25200212,316018
"all;g4run;libG4geometry.so;G4FieldTrack::operator=",3832746643,4724718000,575529640,9206561
"all;g4run;libG4geometry.so;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OnStartTracking",26844970578,22736437477,4213433247,40388502
"all;g4run;libG4geometry.so;G4PVPlacement::G4PVPlacement",0,6772012,1466049,0
"all;g4run;libG4geometry.so;G4SmartVoxelHeader::CollectEquivalentNodes",10476011,25211847,4231385,51002
"all;g4run;libG4geometry.so;G4Torus::TorusRootsJT",156391367,132194245,19612922,795721
"all;g4run;libG4geometry.so;G4VPhysicalVolume::GetTranslation",146062241082,148796552931,22616368552,386470429
"all;g4run;libG4geometry.so;G4NavigationHistoryPool::GetInstance@plt",4138097078,3726153336,537023362,10346588
"all;g4run;libG4geometry.so;G4BoundingEnvelope::ClipEdgesByVoxel",789166822,1954906090,257778704,1200967
"all;g4run;libG4geometry.so;G4GeometryWorkspace::DestroyWorkspace",115213827,149719022,15641177,15211
"all;g4run;libG4geometry.so;G4LogicalVolume::ResetMass",0,4724860,106188,0
"all;g4run;libG4geometry.so;G4Torus::SolveNumericJT@plt",3489711,0,0,9208
"all;g4run;libG4geometry.so;G4BoundingEnvelope::ClipVoxelByPlanes",230468403,473677816,92796264,421291
"all;g4run;libG4geometry.so;G4MultiLevelLocator::EstimateIntersectionPoint",53817556133,60819333846,7522913800,123944687
"all;g4run;libG4geometry.so;G4NavigationHistory::G4NavigationHistory",91141117359,79433542267,12481614986,242413193
"all;g4run;libG4geometry.so;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > > >::find",3491638,0,1488980,8514
"all;g4run;libG4geometry.so;G4BoundingEnvelope::FindScaleFactor",24445019,50197610,9664387,26499
"all;g4run;libG4geometry.so;G4BoundingEnvelope::CreateListOfEdges",139679622,247822323,49579820,243507
"all;g4run;libG4geometry.so;G4GeometryManager::BuildOptimisations",0,0,0,8906
"all;g4run;libG4geometry.so;G4Polycone::BoundingLimits",0,8495195,0,0
"all;g4run;libG4geometry.so;G4PolyPhiFace::InsideEdgesExact@plt",3487212,0,0,0
"all;g4run;libG4geometry.so;G4IntersectionSolid::SurfaceNormal",2293908281,3413616522,591112739,6128236
"all;g4run;libG4geometry.so;G4FieldTrack::LoadFromArray",96037622064,76192590469,10551638076,224492199
"all;g4run;libG4geometry.so;G4SmartVoxelNode::operator==",0,16972122,2717742,19119
"all;g4run;libG4geometry.so;G4PolyconeSide::Inside",177668913669,162443610576,24522685111,449637217
"all;g4run;libG4geometry.so;G4PolyhedraSide::GetPhi",412153465306,446679095267,76074896312,1062001839
"all;g4run;libG4geometry.so;G4PolyhedraSide::Intersect",263184517666,324919837879,56956586405,926019563
"all;g4run;libG4geometry.so;G4PolyPhiFace::Inside",156875758376,164586591208,28674992558,362343966
"all;g4run;libG4geometry.so;G4UnionSolid::DistanceToIn",1243361190,1024490843,157495110,3504934
"all;g4run;libG4geometry.so;G4VCSGfaceted::SurfaceNormal",18964790729,21359723200,3049093702,68935560
"all;g4run;libG4geometry.so;G4PolyhedraSide::PhiSegment@plt",2356654072,2942471926,442427077,5549544
"all;g4run;libG4geometry.so;G4GeomSplitter<G4PhSideData>::SlaveInitializeSubInstance",0,0,645288,0
"all;g4run;libG4geometry.so;G4LogicalVolume::SetSolid",3465312,0,1164411,0
"all;g4run;libG4geometry.so;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >",6983930,6652527,0,0
"all;g4run;libG4geometry.so;memcpy@plt",1210295110,1025731368,142403576,2792968
"all;g4run;libG4geometry.so;G4SolidStore::GetInstance",3491706,0,0,0
"all;g4run;libG4geometry.so;G4GeomTools::CheckSnip",6984014,8323872,9042112,51337
"all;g4run;libG4geometry.so;G4TransportationManager::G4TransportationManager",0,885749,0,0
"all;g4run;libG4geometry.so;G4BoundingEnvelope::GetPrismAABB",146661256,262934604,27866712,214815
"all;g4run;libG4geometry.so;G4IntersectingCone::HitOn",11048287035,12173170644,1825643299,45256070
"all;g4run;libG4geometry.so;G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord",97818102863,71620910139,11132307408,257868975
"all;g4run;libG4geometry.so;G4PolyhedraSide::PhiSegment",351702274199,393436936310,68079624454,834452865
"all;g4run;libG4geometry.so;G4VPhysicalVolume::GetSubInstanceManager",0,0,0,3599
"all;g4run;libG4geometry.so;G4LogicalVolume::SetMaterialCutsCouple",3492572,18619316,6223377,0
"all;g4run;libG4geometry.so;G4Polycone::Inside",26502539471,23894916697,3583000450,70975462
"all;g4run;libG4geometry.so;G4PolyconeSide::Distance",239657623341,251998556334,36281646520,549684361
"all;g4run;libG4geometry.so;G4MagInt_Driver::RenewStepperAndAdjust",10473242,0,1037720,6899
"all;g4run;libG4geometry.so;G4SmartVoxelHeader::~G4SmartVoxelHeader",20945880,37236152,8000603,0
"all;g4run;libG4geometry.so;G4VoxelSafety::ComputeSafety@plt",27915228,9516097,1854015,30721
"all;g4run;libG4geometry.so;G4VoxelNavigation::ComputeVoxelSafety@plt",780395930,731553707,117086183,1782063
"all;g4run;libG4geometry.so;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::QuickAdvance",50036127396,42381212793,7216288410,112300917
"all;g4run;libG4geometry.so;G4NavigationLevel::G4NavigationLevel",13911760,3416314,0,17373
"all;g4run;libG4geometry.so;G4VIntersectionLocator::CheckAndReEstimateEndpoint@plt",3488248,6418121,1980097,23047
"all;g4run;libG4geometry.so;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > > >::_M_erase",3491874,6197710,1272576,0
"all;g4run;libG4geometry.so;G4VCSGfaceted::DistanceToIn@plt",3032402479,3234992572,466166296,8695606
"all;g4run;libG4geometry.so;std::vector<HepGeom::Plane3D<double>, std::allocator<HepGeom::Plane3D<double> > >::_M_realloc_insert<HepGeom::Plane3D<double> >",34920201,161017533,18505532,68718
"all;g4run;libG4geometry.so;std::__introsort_loop<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, __gnu_cxx::__ops::_Iter_less_iter>",6980130,0,453665,16014
"all;g4run;libG4geometry.so;G4NavigationHistory::NewLevel@plt",121932216,65030231,16433010,329677
"all;g4run;libG4geometry.so;G4PolyhedraSide::DistanceAway@plt",1117774626,1355426356,249001557,4340829
"all;g4run;libG4geometry.so;G4GeomTools::PolygonArea",0,0,0,8603
"all;g4run;libG4geometry.so;G4VoxelSafety::SafetyForVoxelNode@plt",41746977,74950205,5132075,199425
"all;g4run;libG4geometry.so;std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::_M_default_append",122222189,349390437,62824797,229672
"all;g4run;libG4geometry.so;G4BoundingEnvelope::TransformVertices",446971655,1080707928,148846168,657414
"all;g4run;libG4geometry.so;G4GeomTools::PointInTriangle",0,0,0,13993
"all;g4run;libG4geometry.so;G4FieldTrack::G4FieldTrack@plt",3488968,9212173,1648202,9833
"all;g4run;libG4geometry.so;G4VPhysicalVolume::GetRotation@plt",800788452,715421439,129067229,2049946
"all;g4run;libG4geometry.so;G4VIntersectionLocator::GetSurfaceNormal",2881931435,3507311344,418416254,5205849
"all;g4run;libG4geometry.so;G4PolyhedraSide::ClosestPhiSegment",65436057410,69241317995,12071978385,165942263
"all;g4run;libG4geometry.so;G4PolyPhiFace::InsideEdges",524807115892,571529991574,99769890825,1301841358
"all;g4run;libG4geometry.so;G4Navigator::GetMotherToDaughterTransform@plt",17441241,41554165,6198617,59904
"all;g4run;libG4geometry.so;G4ReduciblePolygon::RemoveRedundantVertices",0,0,0,6636
"all;g4run;libG4geometry.so;G4MagInt_Driver::G4MagInt_Driver",10417468,16199083,1480798,9828
"all;g4run;libG4geometry.so;G4VoxelNavigation::LocateNextVoxel@plt",271956321,302327125,34285757,913692
"all;g4run;libG4geometry.so;G4SubtractionSolid::Inside",112981509222,118748210895,19618710381,298164013
"all;g4run;libG4geometry.so;G4SolidStore::UpdateMap",0,0,0,3577
"all;g4run;libG4geometry.so;G4MagIntegratorStepper::G4MagIntegratorStepper",3489110,14437353,1536235,20687
"all;g4run;libG4geometry.so;G4GeometryWorkspace::InitialisePhysicalVolumes",90566171,0,3507949,26439
