cycles_old,cycles_new,instructions_old,instructions_new,cache_references_old,cache_references_new,cache_misses_old,cache_misses_new,L1_dcache_loads_old,L1_dcache_loads_new,L1_dcache_load_misses_old,L1_dcache_load_misses_new,comm,dso,symbol
3491963,6981661,9781608,0,0,0,93823,35737,0,5814681,60406,57887,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::_M_erase"
43886454,33062232,29048333,90170118,1092230,1015362,0,0,15828976,10395081,30781,99925,"g4run","libpythia8.so","Pythia8::ParticleData::doubleAttributeValue"
3244254535,2994616801,3597246146,3299026205,343010300,326825741,81144255,73330203,1971507090,1913032734,181646608,191445847,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2KinMPI"
0,3491974,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::SigmaSaSDL::findBeamComb"
3490535,0,0,0,0,0,0,0,0,0,54129,0,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::resInit"
3605904,0,5115920,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","std::locale::~locale@plt"
142641062,161313166,175286225,129551862,13710268,18369166,4489131,4463204,84689259,86510525,12006735,8467516,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigmaSel"
3427020,6229107,0,0,222962,0,98746,0,0,2892406,81551,91591,"g4run","libpythia8.so","Pythia8::PhaseSpace::limitTau"
3463696,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::ResonanceWidths::ResonanceWidths"
0,57696,0,0,0,0,0,25102,0,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleData::setResonancePtr"
3462838,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::word"
3490671,6978980,4124279,3847238,404936,396897,59026,142148,11246363,5281709,307411,147445,"g4run","libpythia8.so","Pythia8::StringFragmentation::energyUsedUp"
22700353,17390302,7940248,7982298,2160361,2334232,110816,203428,7004320,10621306,962220,1606511,"g4run","libpythia8.so","Pythia8::StringFragmentation::fragment"
3437849,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_realloc_insert<std::vector<bool, std::allocator<bool> > >"
475882415,499901379,519027611,620996691,44256222,43824682,13407500,11491721,260142327,254979534,29797821,30560574,"g4run","libpythia8.so","Pythia8::Sigma2Process::set2KinMPI"
3486471,0,3992082,0,641318,0,73616,0,4094589,0,825661,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2gammagamma::sigmaHat"
3484807,0,0,0,0,0,112474,0,0,0,0,0,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Mode>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Mode> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Mode> > >::_M_erase"
3488007,0,0,0,0,0,14902,0,0,0,45757,0,"g4run","libpythia8.so","Pythia8::PhaseSpace::limitZ"
10221313,41672836,29424705,25885351,4434554,2214320,783408,823201,15319571,11116156,1303713,1387908,"g4run","libpythia8.so","Pythia8::BeamParticle::xfModifiedPrepare"
10462897,2392343,4001017,4095045,0,359023,0,143185,0,0,298091,153521,"g4run","libpythia8.so","Pythia8::HadronLevel::next"
0,5517456,0,0,0,0,0,0,0,1786478,0,241757,"g4run","libpythia8.so","Pythia8::Event::copy"
10460339,0,20053889,0,328957,0,33241,0,9285996,0,151964,0,"g4run","libpythia8.so","Pythia8::ParticleData::initWidths"
15080249,3492045,0,0,0,0,0,96420,0,0,0,525515,"g4run","libpythia8.so","std::_Rb_tree<int, std::pair<int const, Pythia8::ParticleDataEntry>, std::_Select1st<std::pair<int const, Pythia8::ParticleDataEntry> >, std::less<int>, std::allocator<std::pair<int const, Pythia8::ParticleDataEntry> > >::_M_erase"
59250625,20919199,62280708,90303621,3076504,3111311,510231,689988,19103526,24989629,2915867,2271347,"g4run","libpythia8.so","Pythia8::Sigma2gg2ggamma::sigmaKin"
334147968,356340732,569206248,399769268,42433957,41836071,9439827,10741975,264978326,262639600,24401526,25487809,"g4run","libpythia8.so","Pythia8::Sigma2qg2QQbarX8q::sigmaKin"
0,3490353,0,0,0,0,0,58796,0,2385489,0,0,"g4run","libpythia8.so","Pythia8::Vec4::bst"
3485249,10464946,0,5762468,0,365725,0,27288,1809508,0,0,0,"g4run","libpythia8.so","std::vector<Pythia8::Particle, std::allocator<Pythia8::Particle> >::_M_range_check"
8394802,3492062,0,0,0,0,0,27881,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2qg2QQbarX8q::~Sigma2qg2QQbarX8q"
20930825,6973997,0,4040967,640480,948662,274208,141797,7686709,7496158,189385,205211,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar3PJ1g::sigmaKin"
0,3488267,0,0,0,363547,0,85437,0,1769612,0,0,"g4run","libpythia8.so","Pythia8::StringFragmentation::store"
41847531,52806044,60027430,58849598,4705907,9644091,1561138,1740731,47148210,39039321,2950923,2867390,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::sigmaHat"
3462250,0,4598310,0,0,0,0,0,1841959,0,7263,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
3490649,3485899,11195264,7610359,70051,0,339247,62438,0,3655478,0,0,"g4run","libpythia8.so","Pythia8::RotBstMatrix::bst"
4576364,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringFlav::StringFlav"
166940178,119093575,214169463,179327832,9152091,9957828,4624743,2912914,69187707,59730161,7289465,5827774,"g4run","libpythia8.so","Pythia8::Sigma2gg2qqbar::sigmaKin"
3480105,6979691,26246827,0,0,334529,189746,76214,1885835,9970262,206113,1274422,"g4run","libpythia8.so","Pythia8::Sigma2gg2gg::sigmaHat"
59097783,48839485,40097120,36658822,2839112,5815843,1398685,1188531,28538558,26807441,3029601,1454808,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11gm::id3Mass"
69760965,111615276,97357754,85339207,8025196,8829492,1506274,3133968,26374296,22972090,5475361,3077319,"g4run","libpythia8.so","Pythia8::BeamParticle::xfModified"
3462179,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::PhaseSpace2to2tauyz::trialKin"
6982064,3490661,15918982,18741921,644938,58332,8618,46167,7225830,2886451,66184,104183,"g4run","libpythia8.so","Pythia8::ParticleData::resOpenFrac"
115423200,94865692,197604084,105976068,3036172,3196173,497791,85735,68816333,58774186,650213,554136,"g4run","libpythia8.so","Pythia8::ParticleData::processXML"
3107322110,3204464172,3585799049,3540808129,310177057,309405584,87983149,79200266,1839156020,1840055598,181980345,186773089,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigma"
0,3489731,0,0,0,71314,0,0,0,0,0,150901,"g4run","libpythia8.so","Pythia8::BeamRemnants::setKinematics"
3405770,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::addPVec"
3490820,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::ProcessContainer::constructState"
20246455,0,15157410,0,0,0,0,0,2451392,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::attributeValue"
10471532,10309524,8021355,12059131,0,0,15262,0,0,3632648,0,159469,"g4run","libpythia8.so","Pythia8::BeamRemnants::checkColours"
13956176,3478057,20069516,8705035,939800,315903,244244,380099,1905330,3755333,617351,220450,"g4run","libpythia8.so","Pythia8::Sigma2ff2fftgmZ::sigmaKin"
27921145,17429919,40126730,38901461,3785335,3789825,1020116,1244139,9434570,14855722,1935457,1505336,"g4run","libpythia8.so","Pythia8::PDF::xfSea"
271074252,385734657,337701992,355105265,38641626,27929662,7584885,6618045,221784254,213476332,19569623,18529114,"g4run","libpythia8.so","Pythia8::Sigma2Process::sigmaHatWrap"
3368484,6895351,0,26861912,102885,163751,0,9314,2455363,0,0,219450,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
16332203,10305155,33009361,8893936,0,0,42887,68310,7840746,7340876,0,158509,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
3538102,9582521,10119034,6271471,214503,499747,7306,25221,12418485,0,62761,52671,"g4run","libpythia8.so","Pythia8::Settings::addFlag"
250542302,255908831,342386113,279648493,31030273,24156377,7014787,6775155,146226126,190971189,13039655,14899324,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::sigmaKin"
6979924,6328959,22849808,8389239,598241,199344,335597,28555,6096813,6060120,317818,539583,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2qqbarNew::sigmaKin"
23965868,32534266,19957966,13276255,261097,109286,0,0,8672995,0,26861,0,"g4run","libpythia8.so","std::basic_ios<char, std::char_traits<char> >::init@plt"
3439270,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::Pythia::init"
3488258,0,3958818,0,454531,0,69933,0,1822140,0,468825,0,"g4run","libpythia8.so","Pythia8::PartonSystems::replace"
0,3401971,0,0,0,0,0,0,0,2061569,0,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2gg::sigmaHat"
3489105,3490789,12248677,8030240,0,0,59692,0,4216113,7061904,0,0,"g4run","libpythia8.so","Pythia8::Particle::motherList"
0,3489208,0,3568864,0,0,0,63424,0,1926420,0,0,"g4run","libpythia8.so","Pythia8::Vec4::bstback"
3438000,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleData::intAttributeValue@plt"
6946299,3199246,5248915,7634820,387697,150670,40676,18450,2435192,8059170,227019,407234,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2Kin"
0,3302355,0,0,0,69950,0,0,0,0,0,80288,"g4run","libpythia8.so","std::_Rb_tree<int, std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<int>, std::allocator<std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_insert_hint_unique_pos"
0,6977862,0,0,0,328975,0,0,0,1904245,0,378987,"g4run","libpythia8.so","Pythia8::Sigma2gg2ggamma::sigmaHat"
3488891,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::HadronLevel::decayOctetOnia"
3488644,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::pickChannel"
61205932,75031473,85802370,98340062,1873893,1098682,23792,202356,48969217,16189318,221756,174819,"g4run","libpythia8.so","Pythia8::ParticleData::intAttributeValue"
0,4357003,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","std::_Rb_tree<int, std::pair<int const, Pythia8::ParticleDataEntry>, std::_Select1st<std::pair<int const, Pythia8::ParticleDataEntry> >, std::less<int>, std::allocator<std::pair<int const, Pythia8::ParticleDataEntry> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >"
173746823,132392565,155634630,152269414,12310805,13240682,2629541,2782206,70143350,44354791,10317953,7323413,"g4run","libpythia8.so","Pythia8::AlphaStrong::alphaS"
0,3280397,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::AlphaStrong::init"
0,4262455,0,3918388,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::pTnext"
0,15950807,0,3698830,0,0,0,0,0,1909709,0,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2qqbar::sigmaHat"
6344660,0,0,0,26012,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::SigmaProcess::~SigmaProcess"
76757916,83549331,74347278,134276688,3578504,4810597,903216,402353,56723195,54091527,2795317,2459899,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::pTnext"
3491048,3492275,0,0,0,0,0,0,0,0,0,182964,"g4run","libpythia8.so","Pythia8::Event::~Event"
0,3490232,0,0,0,0,0,65435,0,0,0,0,"g4run","libpythia8.so","Pythia8::cosphi"
100970419,65826845,121279272,97715698,4928460,4735333,1299491,792999,48611458,39804132,5310411,2554393,"g4run","libpythia8.so","Pythia8::NNPDF::xfUpdate"
52211842,19562672,31093780,26737851,0,250558,0,0,16333239,8317137,69662,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt"
10200214,9659718,13629024,0,334988,131328,89168,0,6236545,3010088,0,30720,"g4run","libpythia8.so","Pythia8::SigmaProcess::init"
1693164,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::ColourReconnection::~ColourReconnection"
9473645,3342731,0,0,703513,56646,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::initProc"
10470762,6820426,4156984,7898185,695560,338467,22200,58511,3591570,0,0,0,"g4run","libpythia8.so","Pythia8::StringRegion::setUp"
128867247,129424115,178780695,159543020,11845479,13075097,4168965,3538607,93160854,87700862,6620971,8336255,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11gm::sigmaKin"
6973016,13924706,28331969,4000075,969573,591197,208768,294319,5699376,1833452,231754,602472,"g4run","libpythia8.so","Pythia8::Sigma2ff2fftgmZ::sigmaHat"
54556847,43724120,91502125,83768701,3185907,4909245,279035,176098,46861820,51709563,3078383,2370672,"g4run","libpythia8.so","Pythia8::SigmaProcess::sigmaPDF"
0,6555678,0,15502335,0,1329953,0,46295,0,9121455,0,801348,"g4run","libpythia8.so","Pythia8::PhaseSpace::setupSampling123"
3491004,3306651,3932988,3944390,711751,906515,140605,64215,5288430,3549367,157399,653574,"g4run","libpythia8.so","Pythia8::Event::operator="
13999128,3450832,4678276,17634692,0,716276,0,0,21523442,12624245,0,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find@plt"
0,1357,0,1446,0,34,0,14676,0,1648,0,1716,"g4run","libpythia8.so","Pythia8::Event::Event"
3024228,0,4717122,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","memcmp@plt"
6979330,27148773,26263221,26445611,3441919,3367096,406654,319561,0,3843342,1857800,625358,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::sigmaHat"
76017521,45321853,52134805,28016063,3776890,4308429,984559,814769,21398749,18958998,1688641,1668108,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11g::id3Mass"
3487698,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","std::vector<Pythia8::TimeDipoleEnd, std::allocator<Pythia8::TimeDipoleEnd> >::emplace_back<Pythia8::TimeDipoleEnd>"
3489354,3490734,0,3046217,0,0,56689,0,3437083,0,63811,63237,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag> > >::_M_erase"
3491987,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_erase"
6977410,10465009,18213076,0,1579550,254244,202818,266585,4888681,7267236,431394,172679,"g4run","libpythia8.so","Pythia8::PartonLevel::next"
55772765,59308517,87459611,32651746,7302851,6887414,1791174,1975437,22473018,38152357,2932639,3722154,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::branch"
13970674,9344142,12138469,12693349,1639800,1172367,25838,53744,0,9507055,220467,67156,"g4run","libpythia8.so","Pythia8::ParticleData::nextId"
37813291,48257263,65902533,50854176,1606140,889307,135562,105226,20569916,10690846,603183,809049,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::initBWmass"
163939931,107176837,118147660,148528813,20279357,16174463,3752085,4150758,92436478,81192216,8966556,6010417,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11g::sigmaKin"
43765363,10463138,72578379,66098849,393088,1521808,170181,0,14408224,27153544,308668,161816,"g4run","libpythia8.so","Pythia8::Pythia::check"
0,3487770,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::emplace_back<int>"
11494250635,11331642668,11407277312,11743389121,1600826,1939168,61396,81040,4260451156,4372145418,474018,175331,"g4run","libpythia8.so","Pythia8::ResonanceWidths::numInt2BW"
0,2785254,0,5711939,0,0,0,2439,0,2636106,0,77176,"g4run","libpythia8.so","Pythia8::ParticleData::addParticle"
0,10470592,0,11468541,0,331529,0,150720,0,0,0,201506,"g4run","libpythia8.so","tan@plt"
6486567,21964789,14652624,0,388629,75136,0,0,4929468,4638924,5387,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create@plt"
3446646,0,0,0,532817,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::ProcessLevel::findJunctions"
6980813,3483285,12036039,7387641,572717,0,71866,214305,9653430,3981356,0,419148,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11gm::sigmaHat"
3489555,10468887,8002301,15877679,1565469,605866,534589,161253,5683084,3764532,206048,0,"g4run","libpythia8.so","Pythia8::Sigma2ffbar2ffbarsgm::sigmaKin"
48722622,43094603,65653134,69841240,4840254,4646959,1465757,1040517,24831714,17712507,4918131,3045959,"g4run","libpythia8.so","Pythia8::Sigma2qg2qg::sigmaKin"
17208939,10468032,4035833,3962419,638638,330905,168846,207084,5688499,1925970,423581,215581,"g4run","libpythia8.so","Pythia8::Sigma2qg2qgamma::sigmaKin"
2334255774,2166498212,2696158857,2694319763,211104863,220804963,59549152,54477460,1329197710,1269104591,139623313,139459336,"g4run","libpythia8.so","Pythia8::Rndm::flat"
3427943,0,0,0,107724,0,0,0,5045701,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::setConstituentMass"
13623557,20935181,12150949,12204301,1947395,111020,59979,0,5246530,8905867,2196872,1179742,"g4run","libpythia8.so","Pythia8::ColourReconnection::reconnectMPIs"
13716257,0,0,0,1109266,0,35967,0,0,0,53942,0,"g4run","libpythia8.so","Pythia8::Settings::addParm"
56834834,23992940,86461503,53152986,1580143,2773738,138450,80226,48111744,35311833,275003,141377,"g4run","libpythia8.so","Pythia8::ParticleData::loadXML"
58951400,49153094,44477382,51850082,6320266,4396900,1833524,1309012,32969875,27577360,3758734,2012823,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::id3Mass"
3181332,10792496,15648666,6316416,814734,1066234,116403,59090,3285226,0,476276,0,"g4run","libpythia8.so","Pythia8::ParticleDecays::decay"
10070455,2907817,9166670,146587,959168,932590,15991,23825,8085655,3255459,261270,201135,"g4run","libpythia8.so","std::vector<Pythia8::DecayChannel, std::allocator<Pythia8::DecayChannel> >::_M_realloc_insert<Pythia8::DecayChannel>"
3492309,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::PhaseSpace2to2tauyz::~PhaseSpace2to2tauyz"
6979151,7063452,7236868,7444347,376947,574617,284164,385819,3521483,3561460,463831,0,"g4run","libpythia8.so","Pythia8::RotBstMatrix::rot"
7485039,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::intAttributeValue"
3456072,9934477,10763931,6580974,0,0,67286,10296,4736270,9019102,105097,206394,"g4run","libpythia8.so","Pythia8::PhaseSpace::selectY"
20810312,6033094,17542888,53152460,186686,2263063,203821,99718,12073533,24462751,242553,753934,"g4run","libpythia8.so","Pythia8::Settings::flag"
3486515,14647809,4031139,9173072,0,315205,63492,0,0,2510752,0,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar::sigmaKin"
40835975,14017155,32197910,23259157,2607279,160303,193682,242352,19641251,2911958,949654,632038,"g4run","libpythia8.so","Pythia8::PhaseSpace::selectZ"
0,3489669,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::PartonLevel::~PartonLevel"
3475174,0,0,0,0,0,0,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::SigmaOniaSetup::SigmaOniaSetup"
3502182,3745336,4978762,0,41352,0,0,20650,2614170,0,0,0,"g4run","libpythia8.so","Pythia8::Settings::addMode"
10512817,0,13300150,0,0,0,390321,0,1901496,0,390879,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11g::sigmaHat"
129113435,142118394,196643117,174462772,20578809,18731419,3697631,4756380,95006528,85012351,10793588,9229399,"g4run","libpythia8.so","Pythia8::Sigma2qg2QQbar3PJ1q::sigmaKin"
808042935,1180881039,701499909,1105992293,171878373,242199619,14906778,24419921,579402853,709751345,64092821,92654760,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate@plt"
996712782,815081793,1050827295,995342763,117884172,102096601,9439211,8739962,737515053,702571267,51514937,48147862,"g4run","libG4geometry.so","G4DisplacedSolid::SurfaceNormal"
2702598053,2846348076,2291450211,2284801402,381078282,370861695,68138427,77855236,1637070550,1686608596,190562546,193977929,"g4run","libG4geometry.so","G4Cons::Inside"
18923298666,20007210473,24018910394,25416436840,1268996906,1277759775,114734161,124249244,13092369148,14062095304,568277597,634832101,"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdgesExact"
37866093167,43678897356,31246014917,36749545564,8202145083,9289662577,829186224,1039621562,21873908725,25473344873,3442782179,3945921065,"g4run","libG4geometry.so","G4PVPlacement::GetRegularStructureId"
0,3482745,0,0,0,0,0,0,0,0,0,0,"g4run","libG4geometry.so","G4JTPolynomialSolver::FindRoots@plt"
34893928,48642622,61361802,23713668,2773778,2856671,475277,624726,12015926,14362891,1047247,745097,"g4run","libG4geometry.so","G4MagInt_Driver::AccurateAdvance"
6967490,17428906,3684195,3364114,1596562,0,133643,347179,0,3981090,916654,219100,"g4run","libG4geometry.so","HepGeom::operator*@plt"
3399888353,3533272180,4338448653,4069839132,414605891,372724008,42432174,40926540,2751373653,2603795988,148382012,133962383,"g4run","libG4geometry.so","G4VIntersectionLocator::GetLastSurfaceNormal"
553181489823,532816417811,511480165818,494806962750,98248327591,96209615196,10575481411,10226253986,325783293401,313709361476,45227216324,43837793288,"g4run","libG4geometry.so","G4Navigator::ComputeStep"
17435066,17424236,23596887,17541470,409981,551274,136797,235155,12020252,12593145,266842,0,"g4run","libG4geometry.so","G4CutTubs::SurfaceNormal"
20923854,20897372,6730820,17334481,1197299,2904919,78166,115652,3999491,14991953,258175,416417,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::ComputeNewStepSize@plt"
27879455,38259251,16348617,29345705,5353237,7858087,636964,1073738,14362751,40694777,3443333,3797016,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid@plt"
3549968377,3653414997,4722072485,4830161618,457848582,510532871,48774842,44647891,2783814166,2759452885,174538237,176017695,"g4run","libG4geometry.so","G4VIntersectionLocator::IntersectChord"
30109239366,31494139059,27087811424,28784218152,5483352050,5731248891,491818570,506745930,16625448973,17296773602,2732068077,2869706620,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelHeader"
1118211299,923304698,1441819692,939707404,148029552,112576856,15819696,12579340,939101053,696911400,40188223,32095705,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
30758464051,33415132974,34155367041,38861971644,4834733505,5337481184,397264080,439420004,19779103964,21609282870,2436296081,2745631879,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState"
54564546663,48416540931,57394172656,52896229187,7958871873,7095019255,733001516,667976813,36566741367,33002274722,3700830643,3353195582,"g4run","libG4geometry.so","G4VoxelNavigation::ComputeVoxelSafety"
121511312207,119065065657,135297911193,133515631773,14934567617,14766478099,1654804484,1663269647,81500262027,79670798473,7107431993,6970545537,"g4run","libG4geometry.so","G4PolyconeSide::PointOnCone"
327753223,128779798,222246029,154233717,69997990,39866727,7281529,3339880,95056404,65225897,33542670,18375823,"g4run","libG4geometry.so","G4LineSection::G4LineSection@plt"
63348736813,65101860520,64473211302,67090461815,12736845353,12327901993,1194438991,1084841084,39255702055,40941409240,6354227467,6345923555,"g4run","libG4geometry.so","G4PropagatorInField::FindAndSetFieldManager"
0,3491079,0,0,0,0,0,0,0,0,0,0,"g4run","libG4geometry.so","G4LogicalVolumeStore::GetInstance"
3483296,6977427,3779045,0,0,0,72647,0,0,0,0,0,"g4run","libG4geometry.so","G4MagErrorStepper::~G4MagErrorStepper"
10472174,10475467,8012102,8244247,241633,176109,18047,11232,8328633,12818123,36830,55271,"g4run","libG4geometry.so","G4Box::CalculateExtent"
14776166626,15482593280,19461979519,19845945481,1362371422,1340016118,83941021,87552248,10662965014,10840100674,768639016,797508297,"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToIn"
36823538840,34747802734,32787673666,30686991142,6388147147,5903038156,770073300,718167597,20659831834,19680803190,2797367700,2545062487,"g4run","libG4geometry.so","aNavigLevelRepAllocator"
110312198893,127351753860,110588327736,130835773523,18501188695,21102333923,2154854592,2317145521,70491235023,81829494962,7947883036,8970514281,"g4run","libG4geometry.so","G4LogicalVolume::GetMaterial"
6980072,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4geometry.so","G4ReflectionFactory::Instance"
174566070,178053835,537689593,403898974,3889293,4664128,20716,142001,205822200,247822563,905947,853683,"g4run","libG4geometry.so","std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::emplace_back<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > >"
6097261496,5677215122,5505691548,5330244455,888878177,819185270,103255259,102006509,3342183669,3042083327,406618855,377394849,"g4run","libG4geometry.so","G4PolyconeSide::GetPhi"
84544937120,88570163195,73908084128,80073847621,15406723021,16602593547,1693752465,1761335811,48568945825,52859943808,6779299222,7067991111,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
91811529644,104015524758,76259052105,85734660240,20371920637,22762805056,1742394276,1942616104,48070293190,54604853711,9817891454,10835704885,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited"
3490970,0,0,0,0,0,0,0,0,0,0,0,"g4run","libG4geometry.so","G4BoundingEnvelope::TransformVertices@plt"
