id,cycles,instructions,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses
"all",,,,,,
"all;g4run",,,,,,
"all;g4run;libicuuc.so.71.1",,,,,,
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::handleEOL",17457061,24285119,800382,0,8063903,43143
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMNodeImpl::DOMNodeImpl",13967580,16238232,576304,24617,4171941,43322
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLUTF8Transcoder::transcodeFrom",41895300,48694263,579542,24581,12494995,348723
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrMapImpl::DOMAttrMapImpl",0,0,0,6358,0,43627
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrNSImpl::DOMAttrNSImpl",3492090,8012233,294839,12962,16612275,45075
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLString::compareString",3491995,0,0,0,8224267,43923
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ElemStack::popTop",3492245,16330573,0,0,12489118,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::senseNextToken",10487720,16262533,1082855,0,20719331,169069
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrMapImpl::getLength",0,0,0,0,0,69908
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMChildNode::getParentNode",0,8092008,0,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::RegularExpression::compileClosure@plt",0,7513179,0,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMNodeImpl::DOMNodeImpl@plt",0,0,292861,0,4154260,0
"all;g4run;libxerces-c-3.2.so;ucnv_fromUChars@plt",0,0,0,10909,2986597,70520
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::getOwnerDocument",3492146,8239456,0,0,0,43251
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrImpl::getNodeName",22642469,16204525,1162452,0,8367024,40977
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::UnicodeRangeFactory::buildRanges",0,7919123,0,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrImpl::getNodeType",3491672,6677360,0,0,3031108,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMTextImpl::getChildNodeImpl()",10474389,13421490,878258,6282,4133328,41790
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::getNodeName",3490235,0,320069,22088,3064415,46391
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::getNodeType",3490792,14868554,285946,0,4127527,76545
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ArrayJanitor<char16_t>::ArrayJanitor",3490288,6769743,329857,12157,6094403,116641
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLString::compareNString",6980319,0,292035,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::scanRawAttrListforNameSpaces",6982555,8092234,0,6466,8305777,43825
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ArrayJanitor<char16_t>::ArrayJanitor@plt",0,6729037,0,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::setAttrDupChkRegistry",3490213,0,0,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::resolvePrefix",0,0,0,0,8308648,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::scanStartTagNS",31421646,97532430,2339613,17346,20716618,168921
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ICULCPTranscoder::transcode",41893387,114048228,2214024,128193,57835954,884500
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::skippedStringLong",0,0,0,0,0,43082
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLBufferMgr::releaseBuffer",0,0,0,5818,8318028,85548
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMElementImpl::getParentNodeImpl()",0,16303658,0,12242,0,85620
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMParentNode::getFirstChild",3490974,0,0,0,3044500,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMTextImpl::getNodeImpl()",10474529,48729314,878742,26375,16221525,89902
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::skipSpaces",14335367,40611795,2146073,0,41450009,128606
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::getParentNode",0,0,300745,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMDocumentImpl::getPooledString@plt",0,8138709,0,0,0,44025
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ArrayJanitor<char16_t>::reset@plt",0,0,0,0,0,58887
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::scanContent",3491701,8150509,588233,0,12467522,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrImpl::setSpecified",7038615,0,0,0,4156063,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::getQName",3491885,0,285560,0,4214783,85419
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrNSImpl::getNamespaceURI",6983475,8099628,291974,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMTextImpl::getNodeType",0,13455098,312753,10914,2997673,114104
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::scanEq",3490456,8235411,592766,6300,8303300,42284
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::QName::setNLocalPart",0,0,297225,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DTDGrammar::getGrammarType",0,0,0,0,4150928,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLBufferMgr::bidOnBuffer",6981746,0,0,0,4147931,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::refreshCharBuffer",0,0,0,0,4147886,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ArrayJanitor<char16_t>::~ArrayJanitor@plt",0,0,317310,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLMutex::lock",0,13498358,332586,0,0,72211
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementNSImpl::DOMElementNSImpl",3491665,8129619,299161,0,4171460,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMElementImpl::getNodeImpl() const",7534595,8112661,298860,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ReaderMgr::skippedChar",0,8114545,1218272,12477,8305931,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::QName::setName",6981328,32529824,809272,0,12467309,61194
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLMutexLock::~XMLMutexLock",6983606,0,0,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrNSImpl::getLocalName",0,0,592959,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrMapImpl::getNamedItem",0,0,0,0,3078821,63472
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::DOMElementImpl",0,8119391,0,0,0,83920
"all;g4run;[kernel.vmlinux]",,,,,,
"all;g4run;[kernel.vmlinux];do_huge_pmd_anonymous_page",0,0,3568,0,0,0
"all;g4run;[kernel.vmlinux];apic_ack_irq",0,8259225,0,77375,0,0
"all;g4run;[kernel.vmlinux];irqentry_exit",52307351,6798022,9282971,3338882,10862919,602882
"all;g4run;[kernel.vmlinux];__run_timers.part.0",17452614,3818284,3264297,1227340,1972751,591250
"all;g4run;[kernel.vmlinux];__x64_sys_rseq",0,0,1930,35,0,0
"all;g4run;[kernel.vmlinux];task_dead_fair",0,0,0,64256,0,0
"all;g4run;[kernel.vmlinux];wake_q_add_safe",3267267,0,0,0,0,105059
"all;g4run;[kernel.vmlinux];__hrtimer_run_queues",470547697,16910299,25316432,15179396,38269768,6692838
"all;g4run;[kernel.vmlinux];iommu_dma_sync_single_for_device",0,0,0,0,1897298,0
"all;g4run;[kernel.vmlinux];folio_mapped",0,0,85209,12505,0,12087
"all;g4run;[kernel.vmlinux];check_preempt_curr",31398272,0,3787392,1356525,4057396,325236
"all;g4run;[kernel.vmlinux];exc_page_fault",20700402,8183140,3722145,177838,8800564,436677
"all;g4run;[kernel.vmlinux];bpf_skb_load_helper_16",0,0,0,85472,0,0
"all;g4run;[kernel.vmlinux];nf_ip_checksum",6970169,0,0,62250,0,0
"all;g4run;[kernel.vmlinux];udp_ehashfn",0,0,0,63143,0,0
"all;g4run;[kernel.vmlinux];psi_task_switch",41474691,2936434,4767739,1745615,1945303,307828
"all;g4run;[kernel.vmlinux];futex_wake_mark",0,0,0,23710,0,0
"all;g4run;[kernel.vmlinux];__copy_skb_header",0,0,0,64345,0,0
"all;g4run;[kernel.vmlinux];thread_stack_free_rcu",0,0,0,70125,0,0
"all;g4run;[kernel.vmlinux];update_load_avg",681676420,132008840,47958911,31376331,102982295,15061865
"all;g4run;[kernel.vmlinux];llist_add_batch",12953706,2816985,1428873,385285,66264,902679
"all;g4run;[kernel.vmlinux];call_rcu",6979241,6597085,633814,126950,2070318,93206
"all;g4run;[kernel.vmlinux];handle_edge_irq",3482195,0,472319,284273,0,0
"all;g4run;[kernel.vmlinux];clockevents_program_event",76798279,20557395,7839947,3062423,2151079,2295008
"all;g4run;[kernel.vmlinux];filemap_unaccount_folio",0,0,0,0,0,17093
"all;g4run;[kernel.vmlinux];workingset_update_node",3187784,0,140320,9827,0,25490
"all;g4run;[kernel.vmlinux];delay_halt_mwaitx",38389541,3175451,260711,464124,0,28125
"all;g4run;[kernel.vmlinux];invoke_rcu_core",76533222,15886909,4828774,3241724,0,1227185
"all;g4run;[kernel.vmlinux];blkcg_maybe_throttle_current",3382864,0,530075,866,0,47676
"all;g4run;[kernel.vmlinux];cpu_stop_queue_work",3489451,0,0,0,0,0
"all;g4run;[kernel.vmlinux];amd_pmu_hw_config",0,0,0,0,0,145651
"all;g4run;[kernel.vmlinux];__blk_mq_end_request",0,0,511194,0,0,0
"all;g4run;[kernel.vmlinux];_find_next_bit",10472170,0,1334637,775555,0,236988
"all;g4run;[kernel.vmlinux];sock_put",0,0,0,51742,0,0
"all;g4run;[kernel.vmlinux];update_rq_clock",13959950,3716136,1008372,1236916,1981107,533920
"all;g4run;[kernel.vmlinux];delayed_put_task_struct",0,0,0,54767,0,0
"all;g4run;[kernel.vmlinux];perf_event_alloc",0,0,269684,38870,3168311,0
"all;g4run;[kernel.vmlinux];tcp_ack",3490862,0,0,114135,0,0
"all;g4run;[kernel.vmlinux];lru_add_drain_cpu",0,161297,0,0,0,32154
"all;g4run;[kernel.vmlinux];rcu_note_context_switch",3491065,15384398,1199711,679046,1990389,287468
"all;g4run;[kernel.vmlinux];put_cred_rcu",10471297,3506183,0,71249,1939745,0
"all;g4run;[kernel.vmlinux];__perf_event_header_size",0,0,0,38935,0,123589
"all;g4run;[kernel.vmlinux];__cgroup_account_cputime",111403154,10066525,6801539,4078912,1994224,1480631
"all;g4run;[kernel.vmlinux];sched_core_free",0,0,0,77429,0,0
"all;g4run;[kernel.vmlinux];__context_tracking_enter",96921589,33841832,9282091,3794018,20922472,3321500
"all;g4run;[kernel.vmlinux];lru_cache_add",3491101,73760,0,129970,0,23106
"all;g4run;[kernel.vmlinux];enqueue_task",20929461,0,1780708,1160770,1950988,0
"all;g4run;[kernel.vmlinux];folio_unlock",3487086,0,0,25450,0,0
"all;g4run;[kernel.vmlinux];ip6_input",0,0,0,57347,0,0
"all;g4run;[kernel.vmlinux];__futex_unqueue",0,0,51145,0,0,0
"all;g4run;[kernel.vmlinux];syscall_enter_from_user_mode",10473169,6268093,1744813,319185,14187442,429954
"all;g4run;[kernel.vmlinux];ip_mc_validate_source",0,0,0,109412,0,0
"all;g4run;[kernel.vmlinux];osq_unlock",0,0,178180,0,0,0
"all;g4run;[kernel.vmlinux];ntp_tick_length",3490878,0,0,478023,0,0
"all;g4run;[kernel.vmlinux];trace_rcu_this_gp.constprop.0",6975496,0,0,0,2053071,280277
"all;g4run;[kernel.vmlinux];fput_many",0,0,90917,37468,0,0
"all;g4run;[kernel.vmlinux];page_remove_rmap",3488488,0,0,109773,6146728,108443
"all;g4run;[kernel.vmlinux];copy_user_generic_string",34180504,87454359,4966579,1218547,26945494,1901449
"all;g4run;[kernel.vmlinux];task_active_pid_ns",3304214,0,256400,0,0,0
"all;g4run;[kernel.vmlinux];futex_get_value_locked",0,0,0,0,0,205754
"all;g4run;[kernel.vmlinux];fib6_table_lookup",0,0,0,0,0,276166
"all;g4run;[kernel.vmlinux];dst_destroy",3490163,0,683103,0,0,0
"all;g4run;[kernel.vmlinux];select_task_rq_fair",76312372,19005013,8338571,5473758,13235512,919123
"all;g4run;[kernel.vmlinux];raw_spin_rq_lock_nested",6979779,0,692392,475304,0,76086
"all;g4run;[kernel.vmlinux];iommu_dma_unmap_sg",0,0,0,51381,0,0
"all;g4run;[kernel.vmlinux];futex_q_unlock",73698604,0,0,51470,120636,14545
"all;g4run;[kernel.vmlinux];arp_rcv",0,0,0,60713,0,0
"all;g4run;[kernel.vmlinux];folio_memcg_unlock",6975611,0,0,0,0,0
"all;g4run;[kernel.vmlinux];__mod_lruvec_state",7032533,14681155,120849,107591,8014994,311342
"all;g4run;[kernel.vmlinux];ttwu_do_wakeup.constprop.0",6998603,10214975,700066,387062,3089960,0
"all;g4run;[kernel.vmlinux];mem_cgroup_update_lru_size",3491380,7062434,299503,2005,0,52204
"all;g4run;[kernel.vmlinux];update_group_capacity",62818716,16795435,2320665,2818597,16184229,1897069
"all;g4run;[kernel.vmlinux];vtime_user_enter",57963914,16612635,7587697,2609942,2017144,2249854
"all;g4run;[kernel.vmlinux];check_new_pages",3491283,0,0,96229,1765378,292748
"all;g4run;[kernel.vmlinux];__local_bh_disable_ip",0,0,0,63565,0,0
"all;g4run;[kernel.vmlinux];_raw_spin_lock_irqsave",316476237,113120064,11253494,7546752,40886656,4549891
"all;g4run;[kernel.vmlinux];fuse_file_release",0,0,0,0,0,33939
"all;g4run;[kernel.vmlinux];put_prev_task_balance",0,0,0,61076,0,0
"all;g4run;[kernel.vmlinux];xas_create",0,6807576,202492,69177,0,23206
"all;g4run;[kernel.vmlinux];mntput_no_expire",3161185,0,59384,41230,0,0
"all;g4run;[kernel.vmlinux];security_task_free",0,0,0,113792,0,0
"all;g4run;[kernel.vmlinux];wake_page_function",0,0,0,77845,0,0
"all;g4run;[kernel.vmlinux];mempool_free",3489325,0,594519,63536,0,0
"all;g4run;[kernel.vmlinux];__mmdrop",6981719,2094,38,80807,4078876,251746
"all;g4run;[kernel.vmlinux];nvme_irq",0,0,0,76624,0,0
"all;g4run;[kernel.vmlinux];do_futex",6631354,1821,40,3,2046,3
"all;g4run;[kernel.vmlinux];put_task_stack",0,0,495834,323030,0,177963
"all;g4run;[kernel.vmlinux];tcp4_gro_receive",0,0,0,49886,0,0
"all;g4run;[kernel.vmlinux];__x86_indirect_thunk_array",80280080,36087250,6978718,1990516,13965379,2134442
"all;g4run;[kernel.vmlinux];igb_alloc_rx_buffers",3485510,0,0,55900,0,0
"all;g4run;[kernel.vmlinux];strnlen_user",0,0,0,0,85664,0
"all;g4run;[kernel.vmlinux];handle_irq_event",0,0,0,0,2096870,0
"all;g4run;[kernel.vmlinux];security_cred_free",3491225,0,455008,0,0,0
"all;g4run;[kernel.vmlinux];hid_report_raw_event",0,0,0,114064,0,0
"all;g4run;[kernel.vmlinux];get_mem_cgroup_from_mm",13467065,25524264,2525672,651815,13612729,304560
"all;g4run;[kernel.vmlinux];restore_fpregs_from_fpstate",35086751,9887867,3697289,830648,7744667,501906
"all;g4run;[kernel.vmlinux];napi_skb_cache_get",0,0,0,62377,0,0
"all;g4run;[kernel.vmlinux];wake_up_bit",3471498,3442870,532270,0,0,0
"all;g4run;[kernel.vmlinux];iommu_pgsize.isra.0",3490458,0,0,0,0,0
"all;g4run;[kernel.vmlinux];enqueue_task_fair",80714814,3373613,5297644,5298302,8174798,1914310
"all;g4run;[kernel.vmlinux];xas_find",3298708,0,636798,0,0,55132
"all;g4run;[kernel.vmlinux];native_apic_mem_write",156963410,30041879,6168451,3239476,23932651,4628654
"all;g4run;[kernel.vmlinux];dequeue_entity",18995835,1030873,349980,109861,2229598,26518
"all;g4run;[kernel.vmlinux];rcu_accelerate_cbs",31347419,6530191,1939519,940916,3928592,488420
"all;g4run;[kernel.vmlinux];__update_load_avg_blocked_se",6982057,0,1228339,325825,0,0
"all;g4run;[kernel.vmlinux];lookup_fast",0,0,126673,22510,0,0
"all;g4run;[kernel.vmlinux];rcu_core_si",24351926,6871905,659597,812784,0,473222
"all;g4run;[kernel.vmlinux];__d_free",0,0,0,0,1715408,0
"all;g4run;[kernel.vmlinux];__get_vma_policy",10456702,0,131441,0,0,0
"all;g4run;[kernel.vmlinux];set_shrinker_bit",0,0,0,76653,0,0
"all;g4run;[kernel.vmlinux];get_page_from_freelist",63734321,31401819,8432340,1885170,15418670,2451044
"all;g4run;[kernel.vmlinux];ftrace_graph_exit_task",0,0,0,47067,0,0
"all;g4run;[kernel.vmlinux];_raw_read_lock_irqsave",0,0,0,66611,0,0
"all;g4run;[kernel.vmlinux];udpv6_rcv",0,0,0,60897,0,0
"all;g4run;[kernel.vmlinux];do_syscall_64",2097,4641699,721298,334797,9271715,1222389
"all;g4run;[kernel.vmlinux];__blk_mq_free_request",0,0,0,76257,0,0
"all;g4run;[kernel.vmlinux];_raw_spin_unlock_irqrestore",143219728,19472463,10432968,5627433,14164954,2807626
"all;g4run;[kernel.vmlinux];udp6_csum_init",0,0,0,71301,0,0
"all;g4run;[kernel.vmlinux];profile_tick",97728419,9331919,0,273141,0,0
"all;g4run;[kernel.vmlinux];psi_task_change",86959468,11997814,6913874,4241336,9909251,781424
"all;g4run;[kernel.vmlinux];page_counter_try_charge",23266284,58453,681886,231584,2770925,637968
"all;g4run;[kernel.vmlinux];alloc_pages_vma",13654768,34972260,2534389,864120,7976191,1154763
"all;g4run;[kernel.vmlinux];btrfs_permission",3491310,0,238990,38321,0,0
"all;g4run;[kernel.vmlinux];_raw_read_unlock",0,0,0,50191,0,0
"all;g4run;[kernel.vmlinux];blk_mq_end_request_batch",0,0,595026,0,1873360,0
"all;g4run;[kernel.vmlinux];free_uid",0,0,0,44261,0,0
"all;g4run;[kernel.vmlinux];dd_has_work",0,0,0,76393,0,0
"all;g4run;[kernel.vmlinux];__mem_cgroup_uncharge_list",0,6995394,0,0,0,0
"all;g4run;[kernel.vmlinux];calculate_sigpending",1259,1566,35,3,1991,42
"all;g4run;[kernel.vmlinux];__fprop_add_percpu_max",0,3038288,0,79358,1897599,0
"all;g4run;[kernel.vmlinux];completion_done",3491636,0,0,0,0,0
"all;g4run;[kernel.vmlinux];put_prev_entity",34829559,3215036,1209086,1574333,0,494256
"all;g4run;[kernel.vmlinux];__get_user_8",59410644,10437668,3664529,456919,6064566,234573
"all;g4run;[kernel.vmlinux];__init_waitqueue_head",0,0,44711,8222,0,0
"all;g4run;[kernel.vmlinux];prepare_to_wait_event",0,0,139356,0,0,20525
"all;g4run;[kernel.vmlinux];dma_unmap_sg_attrs",0,0,0,0,0,216059
"all;g4run;[kernel.vmlinux];filemap_read",16965326,24044991,468367,87244,6073561,597370
"all;g4run;[kernel.vmlinux];raw_spin_rq_unlock",45201128,6632232,1486389,1212847,1927212,1167824
"all;g4run;[kernel.vmlinux];cpuacct_account_field",778086509,147973184,51099912,20497996,139253827,13452799
"all;g4run;[kernel.vmlinux];ip_rcv_core",0,0,0,55782,0,0
"all;g4run;[kernel.vmlinux];acct_account_cputime",48780162,13039848,4290340,1621613,0,1074120
"all;g4run;[kernel.vmlinux];ktime_get_with_offset",3486846,3503450,668934,132175,0,0
"all;g4run;[kernel.vmlinux];can_migrate_task",3490338,0,252420,57514,0,0
"all;g4run;[kernel.vmlinux];free_pcppages_bulk",3557911,7452925,1713,1828,3087386,0
"all;g4run;[kernel.vmlinux];percpu_counter_add_batch",46537368,53210860,385220,121148,3949966,547365
"all;g4run;[kernel.vmlinux];cpumask_next_wrap",0,82172,0,460428,0,0
"all;g4run;[kernel.vmlinux];do_user_addr_fault",24098388,44696015,3759979,634676,13451599,700279
"all;g4run;[kernel.vmlinux];memcg_check_events",10274217,5988139,815373,31629,72312,0
"all;g4run;[kernel.vmlinux];__legitimize_mnt",0,0,0,0,0,28956
"all;g4run;[kernel.vmlinux];list_add_event",0,8901188,0,0,0,0
"all;g4run;[kernel.vmlinux];estimation_timer",3490676,0,0,73286,0,0
"all;g4run;[kernel.vmlinux];vm_normal_page",0,0,236823,0,0,0
"all;g4run;[kernel.vmlinux];smp_call_function_many_cond",2778215,0,0,0,0,0
"all;g4run;[kernel.vmlinux];__count_memcg_events",3488705,34605266,2941131,189358,12724880,1090783
"all;g4run;[kernel.vmlinux];kmem_cache_free_bulk",3481745,0,0,0,0,0
"all;g4run;[kernel.vmlinux];load_balance",355590997,91225527,29114099,12561313,39746848,6474806
"all;g4run;[kernel.vmlinux];__x86_indirect_thunk_rdx",17415221,14275981,0,195749,6092496,241289
"all;g4run;[kernel.vmlinux];page_cache_sync_ra",0,0,0,0,0,13089
"all;g4run;[kernel.vmlinux];raw_spin_rq_lock_nested.constprop.0",101202549,15780997,7647332,5274108,12063637,2147370
"all;g4run;[kernel.vmlinux];end_page_writeback",0,3462875,0,0,0,0
"all;g4run;[kernel.vmlinux];schedule",34392320,6691,1741802,436817,4133847,84
"all;g4run;[kernel.vmlinux];filemap_alloc_folio",0,0,48136,8721,0,0
"all;g4run;[kernel.vmlinux];filemap_free_folio",0,0,0,0,0,26124
"all;g4run;[kernel.vmlinux];__handle_irq_event_percpu",3488816,0,568344,508503,0,0
"all;g4run;[kernel.vmlinux];__vma_link_list",0,0,0,0,0,1702
"all;g4run;[kernel.vmlinux];xas_start",17293407,12719947,112208,136673,8897068,28778
"all;g4run;[kernel.vmlinux];__rb_insert_augmented",3521683,0,592799,162099,0,1982
"all;g4run;[kernel.vmlinux];_raw_spin_trylock",59333314,13549292,3188240,2005211,10386895,754997
"all;g4run;[kernel.vmlinux];rb_erase",73022383,10039614,10433381,6231371,9133712,1950210
"all;g4run;[kernel.vmlinux];__mod_memcg_lruvec_state",34569801,19021554,4410455,307967,18109110,621059
"all;g4run;[kernel.vmlinux];handle_dots.part.0",0,0,0,24618,0,0
"all;g4run;[kernel.vmlinux];call_timer_fn",6982124,0,0,216048,0,243568
"all;g4run;[kernel.vmlinux];iommu_get_dma_domain",0,0,0,147897,0,0
"all;g4run;[kernel.vmlinux];fq_ring_free",0,3614423,0,123048,0,0
"all;g4run;[kernel.vmlinux];native_sched_clock",422680897,188966412,37118468,11749544,96501158,10798095
"all;g4run;[kernel.vmlinux];filemap_get_pages",0,0,0,17024,3144709,0
"all;g4run;[kernel.vmlinux];x86_pmu_disable_all",2782159974,743356836,176843780,90510557,488448888,67309499
