cycles,instructions,stalled_cycles_frontend,stalled_cycles_backend,comm,dso,symbol
286199914,522220886,3967496,100814615,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::CrossSectionDescription"
283305768,409848858,3638756,32633972,"g4run","libG4geometry.so","G4FieldManagerStore::DeRegister"
282857772,357977446,10556389,86745627,"g4run","libG4geometry.so","G4Tubs::DistanceToOut"
282715586,519730115,8097300,61214294,"g4run","libG4particles.so","G4IonTable::FindIon"
272756626,455453200,5116186,51803739,"g4run","libG4geometry.so","G4MultiUnion::StreamInfo"
272253897,721219951,4575602,120005287,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
272244140,565378351,10834872,39552585,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition"
268761709,358542258,4344020,21278996,"g4run","libG4processes.so","G4PairProductionRelModel::G4PairProductionRelModel"
268752905,435889281,7094074,65845702,"g4run","libG4processes.so","G4PenelopeRayleighModelMI::ReadDataFile"
261792211,409146034,5444373,41004039,"g4run","libG4particles.so","G4IonTable::FindIon"
261790857,481393761,7299343,52254708,"g4run","libG4geometry.so","std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>"
261772844,541110979,4234202,70310400,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ManyBodyDecayIt"
261769956,421700994,6467619,88399590,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::IsAtRestRequired"
258291704,295392530,7307627,44694186,"g4run","libG4geometry.so","G4LogicalSkinSurface::~G4LogicalSkinSurface"
258256106,390536670,10268210,32311581,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity"
258181786,480869797,2355954,95094669,"g4run","libG4processes.so","G4SBBremTable::ClearSamplingTables"
253226766,407487237,1699512,65857214,"g4run","libG4event.so","G4GeneralParticleSourceData::~G4GeneralParticleSourceData"
252438355,317358810,2393813,65546091,"g4run","libG4geometry.so","G4MagneticField::G4MagneticField"
251329238,483955208,4015581,61948320,"g4run","libG4geometry.so","G4IntegrationDriver<G4MagIntegratorStepper>::OneGoodStep"
251306971,543218843,9496265,23059024,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
251304377,261943653,7006982,31689161,"g4run","libG4processes.so","G4PAIySection::G4PAIySection"
247837551,343347381,4798296,60446545,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
247821853,448761414,4776854,51407592,"g4run","libG4geometry.so","__cxa_atexit@plt"
247815261,387804773,15488287,32453920,"g4run","libG4processes.so","G4IntraNucleiCascader::createTarget"
240831661,220955864,9086124,74949738,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::deExcite"
240827942,424411548,1862988,98474818,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
237349117,441903145,7307496,56807690,"g4run","libG4geometry.so","G4LogicalVolume::~G4LogicalVolume"
233860651,364936466,21683887,20690485,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
233837441,353119414,4732631,38858417,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
231505167,608090600,4340221,65087932,"g4run","libG4tracking.so","G4Step::InitializeStep"
230373527,288644463,6388463,35775634,"g4run","libG4tracking.so","std::vector<G4String, std::allocator<G4String> >::_M_realloc_insert<char const*&>"
230366536,512939926,2182463,94020925,"g4run","libG4processes.so","std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_realloc_insert<std::vector<unsigned long, std::allocator<unsigned long> > const&>"
230354083,417722263,6867436,20303536,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable"
230352568,272706981,4155942,50809514,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
230338358,404532991,10608299,36464941,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector"
226871290,306195014,6345837,30757858,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::GetLightFq2"
226871122,328615530,3578681,27088457,"g4run","libG4processes.so","G4NeutronElasticXS::G4NeutronElasticXS"
226850978,350416351,3495055,46072547,"g4run","libG4track.so","G4Step::GetSecondaryInCurrentStep"
223376530,440683349,4036400,61275200,"g4run","libG4processes.so","G4PEEffectFluoModel::G4PEEffectFluoModel"
223365171,371422253,2230913,34613755,"g4run","libG4geometry.so","G4FSALBogackiShampine45::Stepper"
219906411,283825109,5613445,41281725,"g4run","libG4geometry.so","std::_Rb_tree<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*>, std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*>, std::_Select1st<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> >, std::less<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> >, std::allocator<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> > >::_M_erase"
212912990,271583704,7234227,21283659,"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade"
209431530,446902919,2157387,59879080,"g4run","libG4processes.so","G4PhotoElectricEffect::InitialiseProcess"
209419741,404271515,3998947,72688499,"g4run","libG4processes.so","G4SeltzerBergerModel::ReadData"
209412601,191764349,10366526,19618306,"g4run","libG4particles.so","G4DynamicParticle::AllocateElectronOccupancy"
206064284,326603738,1676298,57356672,"g4run","libG4processes.so","G4SBBremTable::LoadSamplingTables"
205945682,257214026,4059111,49605847,"g4run","libG4track.so","G4VParticleChange::DumpInfo"
205942273,281389882,5194584,29903942,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetPTables"
205936636,261928276,2774962,48625602,"g4run","libG4track.so","G4ParticleChangeForMSC::CheckIt"
205922042,309695766,3645835,52372966,"g4run","libG4geometry.so","G4Tubs::ApproxSurfaceNormal"
202428720,411973679,3780821,53096196,"g4run","libG4tracking.so","0x000000000002f7fb"
201888354,263121772,1440964,43818715,"g4run","libG4processes.so","G4ChipsKaonPlusElasticXS::~G4ChipsKaonPlusElasticXS"
198941519,327444629,1613587,48512080,"g4run","libG4processes.so","G4SBBremTable::LinSearch"
197898136,217316784,2336948,16524706,"g4run","libG4processes.so","G4LinLogLogInterpolation::Calculate"
196988452,268873658,3119825,17338158,"g4run","libG4processes.so","0x00000000008b0739"
195528766,242351853,6993923,41632029,"g4run","libG4track.so","std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>"
195470582,441649733,3998264,51692798,"g4run","libG4geometry.so","field_utils::absoluteError"
195457469,254933950,8706134,24060487,"g4run","libG4processes.so","G4Fancy3DNucleus::ReduceSum"
191957637,343602993,3311006,25970150,"g4run","libG4tracking.so","G4UserSteppingAction::UserSteppingAction"
188628679,318945681,2578727,60344385,"g4run","libm.so.6","__sin_fma"
188484124,265853777,2111563,24201928,"g4run","libG4track.so","G4Step::G4Step"
185102995,185359255,7098974,23975755,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeLPMGsPhis"
184998175,413326130,938644,72584588,"g4run","libG4event.so","std::unique_lock<std::mutex>::unlock"
184995759,414128317,11120317,37040354,"g4run","libG4geometry.so","G4MultiUnion::DistanceToIn"
184989461,324671939,2204716,25702286,"g4run","libG4geometry.so","G4PolyPhiFace::Between"
184988034,464982125,6106269,59333145,"g4run","libG4processes.so","G4LossTableManager::GetEnergyLossProcess"
184982322,274550727,11963683,17500693,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
181504698,279085083,5939845,25538711,"g4run","libG4global.so","G4PhysicsVector::Retrieve"
181499934,267956869,3524384,40875850,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
181471576,267286423,3330664,48794556,"g4run","libm.so.6","exp@@GLIBC_2.29"
178022632,274603535,6742090,18359836,"g4run","libG4processes.so","G4IntraNucleiCascader::preloadCascade"
178016672,303929422,2505751,33769072,"g4run","libG4particles.so","G4IonTable::GetIon"
178005919,303721977,2359319,40700383,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
177998219,153977830,6486587,7491816,"g4run","libG4processes.so","G4CascadeParamMessenger::SetNewValue"
177990372,314526425,5597456,27381924,"g4run","libG4processes.so","G4IntraNucleiCascader::decayTrappedParticle"
176794211,337985356,5075789,30127751,"g4run","libG4event.so","0x000000000006a4a7"
176040376,213081051,1063374,47962294,"g4run","libG4event.so","0x0000000000068e2c"
171178103,220261246,4385041,30866436,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVReplica"
171050910,419618220,3806231,23244632,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
171040144,247598438,4698025,36190842,"g4run","libc.so.6","__memmove_avx_unaligned"
171034826,260491608,4255248,17457944,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection"
171030470,303549862,3336642,58379958,"g4run","libG4geometry.so","G4BooleanSolid::StackPolyhedron"
171030077,264326184,4712214,16834053,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
171029402,188068638,4019432,19862208,"g4run","libG4processes.so","G4PAIySection::SumOverBordPlasmon"
167528462,294123932,4067606,31638115,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
164051063,211763849,1322604,45138974,"g4run","libG4track.so","G4ParticleChange::AddSecondary"
164046298,217804121,3624240,44463491,"g4run","libG4track.so","G4ParticleChangeForMSC::Initialize"
164033622,260483624,7194860,58884178,"g4run","libG4geometry.so","G4Trap::MakePlane"
160790238,231176545,2686047,31062211,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord"
160567577,187010819,9367127,19670447,"g4run","libG4particles.so","G4DynamicParticle::SetDefinition"
160566958,367826424,14913181,24588800,"g4run","libG4processes.so","G4NuclearPolarization::operator=="
160559557,253349514,3934403,46596375,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::IsInTable"
160549299,293170470,2380142,56679353,"g4run","libG4particles.so","0x0000000000081316"
160545289,209648192,6352229,39290755,"g4run","libG4processes.so","G4LossTableManager::Register"
157081423,210062082,7827681,7422790,"g4run","libG4processes.so","G4NuclNucl3BodyAngDst::G4NuclNucl3BodyAngDst"
157079368,265820163,4419921,53126621,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
157056280,174454505,9760527,25232568,"g4run","libc.so.6","malloc"
157055720,293824725,1854279,59184283,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance"
157042735,246668159,2751731,20846897,"g4run","libG4processes.so","G4NeutronElasticXS::Initialise"
153596288,255651169,5353625,14646280,"g4run","libG4processes.so","G4CascadeCheckBalance::collide"
153584309,233303010,3289214,41462896,"g4run","libG4geometry.so","G4ElectroMagneticField::operator=@plt"
153580738,193182521,4433214,58075894,"g4run","libG4processes.so","G4LossTableBuilder::BuildDEDXTable"
153573325,306362856,3142631,38634626,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
153562970,187452485,1124439,50815363,"g4run","libG4processes.so","G4HadronXSDataTable::Initialise"
153562949,298804017,5380883,11017512,"g4run","libG4processes.so","G4LorentzConvertor::reflectionNeeded"
150093246,272304008,2202368,29677483,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
150086961,243367235,6248252,14098092,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::printTable"
147245951,214630855,7115746,7012083,"g4run","libG4processes.so","G4RKPropagation::GetSphereIntersectionTimes"
146614331,350076603,3899692,32189420,"g4run","libG4processes.so","G4LossTableManager::ResetParameters"
146597239,226698972,3881922,15988749,"g4run","libG4processes.so","G4CascadeDeexciteBase::getTargetData"
146594898,336944275,12282250,10279603,"g4run","libG4particles.so","G4DynamicParticle::SetMomentum"
146593801,195652467,5071375,37327099,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
146592863,151753366,6023383,25458172,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetPTables"
146582190,239034554,4067168,21142066,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetElementCrossSection"
143111574,237799074,10150606,10567172,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralWoodsSaxon"
143110654,182091331,4329133,19526108,"g4run","libG4processes.so","G4PAIySection::InitPAI"
143108722,161704943,10352841,15989692,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
143108522,111756543,8981060,7783802,"g4run","libG4processes.so","G4ParticleHPNHe3InelasticFS::G4ParticleHPNHe3InelasticFS@plt"
143099342,221614518,7443132,8495236,"g4run","libG4processes.so","G4InuclNuclei::makeNuclearFragment"
139624155,279866728,5299279,20612277,"g4run","libG4geometry.so","G4Tet::Initialize@plt"
139611130,185274372,2828179,27695635,"g4run","libG4tracking.so","G4NoProcess::~G4NoProcess"
139608988,246739651,2402785,54358512,"g4run","libG4processes.so","G4ProductionCutsTable::CheckMaterialCutsCoupleInfo"
139604651,210850026,2745078,31326522,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointS"
139604207,362536081,1030573,51552962,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::rotateY"
139601031,237083792,6231301,11651653,"g4run","libG4processes.so","G4RKPropagation::delete_FieldsAndMap"
136138666,228550555,1624936,23261517,"g4run","libG4processes.so","__tcf_1"
136125482,248430161,4606998,14888720,"g4run","libG4processes.so","G4LightTargetCollider::SingleNucleonScattering"
133502668,168632580,2942799,11720016,"g4run","libG4processes.so","G4VTransitionRadiation::PostStepDoIt"
132696577,182070435,1935791,43293479,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::PrintGeneratorInformation"
132646333,265162918,2259214,35097613,"g4run","libG4geometry.so","G4Paraboloid::Clone"
132632478,169917331,8049428,8351125,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::setSpherical"
132631497,319155132,2813853,38420596,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
129146937,192390410,2224983,20711988,"g4run","libG4geometry.so","G4PolyPhiFace::IntersectProp@plt"
129144800,241259938,3243459,19020856,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
129144280,280404078,1617922,25208398,"g4run","libG4geometry.so","G4MagneticField::operator="
129142895,243441897,9084347,10458591,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
129141937,194112696,3716478,22074664,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
129140701,255960873,5584380,10775425,"g4run","libG4processes.so","G4RKPropagation::delete_EquationsAndMap"
129137261,204333845,3185099,19566868,"g4run","libG4track.so","G4Track::SetAuxiliaryTrackInformation"
125736859,130445888,2377175,18111002,"g4run","libG4processes.so","G4PAIxSection::Initialize"
125681597,269047744,3242084,21420930,"g4run","libG4processes.so","0x000000000093f725"
125657399,185851779,11173753,8271199,"g4run","libG4processes.so","G4CascadeRecoilMaker::~G4CascadeRecoilMaker"
125656438,217152370,5661174,21010929,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
122167972,138662074,1734634,33813429,"g4run","libG4processes.so","G4ScreeningMottCrossSection::G4ScreeningMottCrossSection"
122159289,146213278,6500062,12094577,"g4run","libc.so.6","getenv"
122156589,135674621,3825056,6735682,"g4run","libG4processes.so","G4VCrossSectionDataSet::GetIsoCrossSection"
122151578,101641818,7530471,4371889,"g4run","libG4processes.so","G4CascadeCheckBalance::momentumOkay"
118672526,256760611,2656215,40144516,"g4run","libG4processes.so","G4SBBremTable::ReadCompressedFile"
118671755,273719861,3490628,23883769,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
118671665,243553750,10344338,7798263,"g4run","libG4processes.so","G4NucleiModel::boundaryTransition"
118670107,192171719,2329479,18594263,"g4run","libG4geometry.so","G4UnionSolid::DistanceToOut"
118670069,226515162,6169418,14718079,"g4run","libG4processes.so","G4HETCFragment::G4HETCFragment@plt"
118667955,110322962,8033501,9484803,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::printTable"
117026900,168531431,2229721,26002670,"g4run","libG4processes.so","G4NIELCalculator::G4NIELCalculator"
115302741,124179170,2843445,8177502,"g4run","libG4processes.so","G4CollisionOutput::getTotalBaryonNumber"
