cycles,instructions,stalled_cycles_frontend,stalled_cycles_backend,comm,dso,symbol
698336,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::OneInterfaceXTRdEdx@plt"
698334,0,0,0,"g4run","libG4geometry.so","G4MagInt_Driver::GetDerivatives"
698334,0,0,0,"g4run","libG4processes.so","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::printXsec"
698331,2283289,59972,173158,"g4run","libG4processes.so","G4NucleiModel::generateNucleon"
698331,0,0,0,"g4run","libG4processes.so","0x00000000008b6cf6"
698329,2163333,38397,446918,"g4run","libG4processes.so","G4RToEConvForElectron::G4RToEConvForElectron@plt"
698328,2261961,17652,0,"g4run","libG4processes.so","0x0000000000f18e32"
698323,0,0,218074,"g4run","libG4processes.so","G4FPYNormalFragmentDist::G4FPYNormalFragmentDist@plt"
698321,1034562,90672,202971,"g4run","libG4particles.so","G4AntiAlpha::Definition"
698321,0,0,423474,"g4run","libG4geometry.so","0x00000000001c22db"
698315,0,14471,0,"g4run","libG4processes.so","0x00000000008082d8"
698315,0,0,0,"g4run","libG4geometry.so","G4ClassicalRK4::G4ClassicalRK4"
698311,0,0,0,"g4run","libG4processes.so","std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> >::_M_realloc_insert<G4VSplitableHadron* const&>"
698309,0,12473,0,"g4run","libG4processes.so","G4StatMFParameters::GetKappaCoulomb"
698308,0,0,0,"g4run","libG4global.so","0x0000000000036aa8"
698302,0,0,0,"g4run","libG4geometry.so","G4ClassicalRK4::DumbStepper"
698298,0,53349,278158,"g4run","libG4particles.so","0x00000000000737ef"
698296,0,21141,0,"g4run","libG4processes.so","0x000000000083fd1b"
698289,0,0,0,"g4run","libG4processes.so","0x00000000009d3589"
698288,0,37375,294548,"g4run","libG4processes.so","0x00000000008e2f7e"
698283,0,0,0,"g4run","libG4geometry.so","0x0000000000124b88"
698282,2206186,43697,98715,"g4run","libG4processes.so","0x0000000000380630"
698280,1274351,44537,0,"g4run","libG4processes.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > >::_M_erase"
698278,1226395,36069,245184,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698276,1123061,10011,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonQ2"
698266,0,38852,0,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_default_append@plt"
698260,0,31894,496154,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::set"
698258,0,51487,0,"g4run","libG4particles.so","G4NuclideTable::~G4NuclideTable"
698255,0,74442,0,"g4run","libG4particles.so","G4AntiOmegacZero::Definition"
698243,0,93704,0,"g4run","libG4processes.so","MCGIDI_POPs_initial@plt"
698242,0,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::SetSecondParton"
698240,0,0,709951,"g4run","libG4geometry.so","0x0000000000193fbd"
698237,2193267,66494,0,"g4run","libG4processes.so","G4NeutrinoElectronProcess::PostStepDoIt"
698234,2278663,22221,175848,"g4run","libG4processes.so","0x0000000000a0cc6d"
698230,0,21093,0,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::GetExchangeT"
698230,0,0,0,"g4run","libG4digits_hits.so","G4VSensitiveDetector::Clone"
698229,1131361,0,223238,"g4run","libG4processes.so","0x00000000009d26c4"
698219,3506035,30297,428496,"g4run","libG4processes.so","G4BinaryCascade::CheckChargeAndBaryonNumber"
698219,0,0,0,"g4run","libG4processes.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
698218,0,35596,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign"
698214,0,49896,171731,"g4run","libG4processes.so","0x00000000009d2e1b"
698211,1176610,67191,0,"g4run","libG4processes.so","0x0000000000a16ca5"
698208,0,0,0,"g4run","libG4global.so","0x0000000000038eda"
698207,0,44652,360061,"g4run","libG4processes.so","G4fissionEvent::G4fissionEvent"
698204,1304533,45890,443636,"g4run","libG4processes.so","0x00000000008b6797"
698200,0,0,0,"g4run","libG4geometry.so","G4LogicalVolume::RemoveDaughter@plt"
698193,3303357,134852,0,"g4run","libG4processes.so","0x0000000000a516c6"
698193,0,53859,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor@plt"
698190,1035630,81440,0,"g4run","libG4particles.so","G4SigmabZero::Definition"
698183,933151,27018,176725,"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::reserve"
698173,1586367,0,0,"g4run","libG4processes.so","0x00000000009f3d5c"
698173,0,22117,765259,"g4run","libG4processes.so","G4IonsShenCrossSection::calCeValue@plt"
698169,0,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::Sample4Momentum"
698163,2223663,37931,685643,"g4run","libG4global.so","0x00000000000564ce"
698160,0,36497,0,"g4run","libG4geometry.so","0x000000000014aa08"
698156,0,20980,0,"g4run","libG4global.so","G4SimpleIntegration::G4SimpleIntegration"
698155,0,0,0,"g4run","libG4processes.so","0x00000000009fe29e"
698151,1136281,20960,205098,"g4run","libG4processes.so","G4CRCoalescence::G4CRCoalescence@plt"
698139,0,0,0,"g4run","libG4tracking.so","0x000000000002f7ac"
698133,0,0,0,"g4run","libG4processes.so","std::vector<std::vector<G4eDPWAElasticDCS::OneSamplingTable, std::allocator<G4eDPWAElasticDCS::OneSamplingTable> >*, std::allocator<std::vector<G4eDPWAElasticDCS::OneSamplingTable, std::allocator<G4eDPWAElasticDCS::OneSamplingTable> >*> >::_M_fill_insert@plt"
698131,2214974,61922,179070,"g4run","libG4processes.so","G4ForwardXrayTR::EnergyInterval@plt"
698127,0,25700,0,"g4run","libG4event.so","0x0000000000068ea0"
698125,0,42419,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::shoot"
698122,5517612,45093,304715,"g4run","libG4processes.so","G4ExcitationHandler::G4ExcitationHandler@plt"
698122,1195696,0,204562,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698108,6146995,121439,923144,"g4run","libG4event.so","0x0000000000069d53"
698100,0,0,273818,"g4run","libG4geometry.so","G4EnclosingCylinder::ShouldMiss@plt"
698095,0,0,0,"g4run","libG4geometry.so","G4LogicalSkinSurface::GetNumberOfSkinSurfaces"
698094,2586470,0,193250,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698094,0,82218,120217,"g4run","libG4processes.so","0x0000000000aa349c"
698093,1025209,22230,0,"g4run","libG4processes.so","0x00000000004ba7dc"
698075,1741317,0,427505,"g4run","libG4processes.so","0x0000000000770c89"
698070,0,0,0,"g4run","libG4processes.so","0x0000000000f18ed4"
698068,0,0,0,"g4run","libG4geometry.so","0x00000000002704c8"
698042,1056170,0,0,"g4run","libG4processes.so","G4INCL::ProjectileRemnant::computeExcitationEnergy@plt"
698040,0,31983,0,"g4run","libG4processes.so","0x000000000037bd00"
698025,0,12210,126268,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
697996,1033138,0,0,"g4run","libG4event.so","0x0000000000069d63"
697988,0,13410,0,"g4run","libG4processes.so","G4INCL::NNToNNOmegaChannel::NNToNNOmegaChannel@plt"
697987,5565192,46937,856992,"g4run","libG4processes.so","G4DiffractiveExcitation::ExciteParticipants_doChargeExchange"
697979,0,39262,0,"g4run","libm.so.6","xflow"
697973,0,17719,383868,"g4run","libG4processes.so","G4StatMFMacroBiNucleon::CalcMeanMultiplicity"
697968,0,19692,0,"g4run","libG4processes.so","G4HadronElastic::G4HadronElastic@plt"
697965,0,0,0,"g4run","libG4processes.so","0x0000000000a0d3cd"
697949,1122177,0,0,"g4run","libG4event.so","0x0000000000069d8a"
697947,0,13170,0,"g4run","libG4processes.so","G4CrossSectionDataStore::SampleZandA"
697923,0,0,0,"g4run","libG4processes.so","0x000000000082fcc5"
697920,1073121,11510,177767,"g4run","libG4event.so","0x0000000000069db3"
697907,1195560,52121,0,"g4run","libG4processes.so","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print"
697871,1208783,0,0,"g4run","libG4processes.so","G4OpticalParameters::GetCerenkovMaxPhotonsPerStep"
697862,1969471,0,0,"g4run","libG4processes.so","G4InuclParticleNames::nameShort"
697834,2228109,0,946494,"g4run","libG4processes.so","0x000000000037e030"
697810,0,0,0,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::printXsec"
697801,0,43686,0,"g4run","libG4processes.so","G4StatMFFragment::GetEnergy"
697799,0,0,0,"g4run","libG4geometry.so","0x00000000000f76c3"
697796,1095641,31803,236007,"g4run","libG4particles.so","0x000000000006c82a"
697764,0,25264,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetANuElTotCsXsc"
697756,1047713,24133,617601,"g4run","libG4event.so","0x0000000000069d6b"
697737,0,0,0,"g4run","libG4processes.so","G4CrossSectionDataStore::ComputeCrossSection"
697715,0,37818,0,"g4run","libG4processes.so","G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::~G4CascadeData"
697714,1036542,0,172522,"g4run","libG4geometry.so","std::_Rb_tree<double, std::pair<double const, double>, std::_Select1st<std::pair<double const, double> >, std::less<double>, std::allocator<std::pair<double const, double> > >::_M_get_insert_unique_pos@plt"
697705,0,23817,122444,"g4run","libG4event.so","0x0000000000068e43"
697657,2248732,145089,149516,"g4run","libG4particles.so","G4AntiDoubleHyperH4::Definition"
697631,0,0,0,"g4run","libG4geometry.so","std::vector<G4LocatorChangeRecord, std::allocator<G4LocatorChangeRecord> >::_M_realloc_insert<G4LocatorChangeRecord const&>"
697573,0,0,475843,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
697564,2118778,13687,220156,"g4run","libG4processes.so","0x0000000000a31fb6"
697542,0,36011,0,"g4run","libm.so.6","__math_check_uflow"
697529,2271609,45208,0,"g4run","libG4processes.so","0x000000000037d9c0"
697524,0,0,345635,"g4run","libG4processes.so","0x0000000000a028af"
697511,0,111268,0,"g4run","libG4processes.so","G4ParticleHPFissionBaseFS::SetNeutronRP@plt"
697490,1086283,122744,166730,"g4run","libG4processes.so","G4TwoBodyAngularDist::GetInstance@plt"
697449,0,67510,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*>, std::_Select1st<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >, std::less<int>, std::allocator<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> > >::_M_emplace_unique<std::pair<int, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >@plt"
697440,0,13798,231747,"g4run","libG4processes.so","G4IonParametrisedLossModel::BuildRangeVector@plt"
697426,0,0,0,"g4run","libG4geometry.so","G4NystromRK4::SetDistanceForConstantField@plt"
697334,2100720,0,598191,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelNode@plt"
697329,1102210,0,0,"g4run","libG4processes.so","0x0000000000833dba"
697326,0,0,0,"g4run","libG4processes.so","0x0000000000b3f7a9"
697268,1039223,13429,290693,"g4run","libG4geometry.so","G4VIntersectionLocator::ReportReversedPoints"
697248,6468381,79167,404863,"g4run","libG4processes.so","0x00000000004ba7d9"
697205,1096143,58027,495444,"g4run","libG4processes.so","G4INCL::CascadeAction::beforeAvatarAction@plt"
697201,1149441,11592,0,"g4run","libstdc++.so.6.0.30","strcmp@plt"
697201,0,25409,172415,"g4run","libG4processes.so","0x000000000037b940"
697194,2266301,12399,0,"g4run","libG4processes.so","0x00000000009d33e3"
697077,1158842,99785,506077,"g4run","libG4processes.so","G4AtimaEnergyLossModel::sezi_dedx_e"
696987,0,0,0,"g4run","libG4processes.so","MCGIDI_POP_release@plt"
696943,0,28084,0,"g4run","libG4processes.so","0x0000000000f1ffb6"
696931,0,22912,0,"g4run","libG4processes.so","G4BigBanger::xProbability"
696910,1132709,0,0,"g4run","libG4processes.so","G4FPYNormalFragmentDist::GetFissionProduct"
696909,1020833,0,0,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::~vector"
696879,0,658261,430095,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
696836,0,0,0,"g4run","libG4processes.so","0x000000000037e3b0"
696798,0,0,0,"g4run","libG4geometry.so","0x00000000000f6b29"
696718,1034412,23055,0,"g4run","libc.so.6","__GI___pthread_mutex_unlock_usercnt"
696659,0,12936,0,"g4run","libG4processes.so","G4UPiNuclearCrossSection::LoadData@plt"
696653,1194283,0,0,"g4run","libG4processes.so","0x00000000009f25ba"
696569,0,16809,0,"g4run","libG4processes.so","G4HadronicParameters::~G4HadronicParameters"
696509,4397188,24847,160763,"g4run","libG4processes.so","G4OpticalParameters::GetScintFiniteRiseTime"
696459,0,82758,0,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
696337,973360,0,229375,"g4run","libG4geometry.so","G4Box::CreatePolyhedron"
696314,3401714,50304,408500,"g4run","libG4processes.so","G4MuonMinusCapture::ProcessDescription"
696198,8185185,34384,568704,"g4run","libG4particles.so","strlen@plt"
696070,3046261,12509,350216,"g4run","libG4geometry.so","G4ReflectedSolid::~G4ReflectedSolid"
695992,0,43155,304578,"g4run","libG4processes.so","G4CascadeData<30, 6, 6, 4, 5, 6, 7, 7, 7>::initialize"
695960,988854,0,0,"g4run","libG4processes.so","0x00000000008327fb"
695935,1090526,22278,0,"g4run","libG4processes.so","0x0000000000a0fedb"
695924,0,0,0,"g4run","libG4vis_management.so","0x000000000004dec0"
695918,0,0,0,"g4run","libG4processes.so","G4EMDissociationCrossSection::G4EMDissociationCrossSection"
695887,4539818,76133,910620,"g4run","libG4processes.so","G4CrossSectionDataStore::GetCrossSection"
695777,0,17143,71607,"g4run","libG4processes.so","G4DNAMolecularReactionData::G4DNAMolecularReactionData@plt"
695742,0,0,371898,"g4run","libG4processes.so","G4CrossSectionDataStore::BuildPhysicsTable"
695608,1121773,78767,198446,"g4run","libG4processes.so","0x000000000037f1d0"
695569,0,63503,258226,"g4run","libG4processes.so","G4AntiXibMinus::Definition@plt"
695566,0,21408,0,"g4run","libG4geometry.so","0x0000000000182263"
695553,1140235,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getOutgoingParticleTypes"
695481,2250143,19095,0,"g4run","libG4processes.so","G4DNAGenericIonsManager::G4DNAGenericIonsManager@plt"
695457,5176011,47400,189893,"g4run","libG4processes.so","G4RKFieldIntegrator::~G4RKFieldIntegrator"
695422,1996241,36430,300707,"g4run","libG4processes.so","0x000000000083809a"
695321,0,0,0,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
695266,0,101019,182918,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
695265,4638383,11704,131664,"g4run","libG4geometry.so","0x00000000001925fa"
695050,0,0,0,"g4run","libG4particles.so","G4KaonZeroLong::Definition"
695049,0,62211,0,"g4run","libG4processes.so","memset@plt"
694986,0,0,0,"g4run","libG4processes.so","G4INCL::Random::sphereVector@plt"
694371,0,0,0,"g4run","libG4processes.so","G4B10GEMProbability::G4B10GEMProbability@plt"
694092,976627,0,0,"g4run","libG4geometry.so","0x00000000001946ae"
693877,1048413,10336,0,"g4run","libG4processes.so","0x00000000008e2f6d"
693764,1114313,0,0,"g4run","libG4processes.so","0x000000000083a0ef"
693564,1033437,28179,0,"g4run","libG4processes.so","0x000000000083fd17"
693511,3031418,0,164501,"g4run","libG4processes.so","G4UrbanMscModel::InitialiseModelCache"
693425,1055830,0,0,"g4run","libG4event.so","G4AdjointStackingAction::ClassifyNewTrack"
693312,1185006,0,0,"g4run","libG4particles.so","__dynamic_cast@plt"
692564,1060228,15797,0,"g4run","libG4processes.so","G4LundStringFragmentation::Splitup"
690848,2131690,93487,0,"g4run","libG4processes.so","G4CascadParticle::print"
0,4347497,0,330389,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
0,3574760,23525,174453,"g4run","libG4processes.so","0x0000000000ef79e4"
0,3482515,10237,0,"g4run","libG4processes.so","G4INCL::NNToNLK2piChannel::operator delete@plt"
0,3469307,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::printTable"
0,3342795,11476,0,"g4run","libG4geometry.so","0x000000000015c75e"
0,3297986,0,289243,"g4run","libG4geometry.so","G4TwistTubsHypeSide::SetCorners@plt"
0,3295084,0,0,"g4run","libG4processes.so","0x0000000000b3f94a"
0,3253300,56109,124668,"g4run","libG4track.so","0x000000000000f483"
0,3195986,43696,174476,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::FillEnergySteps"
0,3043116,81621,1221849,"g4run","libG4geometry.so","0x00000000001c9a68"
0,2992571,0,183510,"g4run","libG4geometry.so","0x000000000012501d"
0,2541481,0,81202,"g4run","libG4processes.so","G4StatMFMacroNucleon::~G4StatMFMacroNucleon"
0,2490685,0,492312,"g4run","libG4processes.so","G4Reggeons::GetProbabilities"
0,2469352,0,210958,"g4run","libG4processes.so","0x0000000000b3f906"
0,2446899,18619,0,"g4run","libG4processes.so","G4fissionEvent::G4SmpWatt"
0,2389898,0,178436,"g4run","libG4processes.so","G4ENDFTapeRead::G4GetNumberOfEnergyGroups@plt"
0,2378287,0,308013,"g4run","libG4geometry.so","G4CutTubs::G4CutTubs"
0,2367989,0,0,"g4run","libG4geometry.so","G4Box::ComputeDimensions"
0,2348331,13763,547049,"g4run","libG4processes.so","0x0000000000833cb8"
0,2347034,22648,0,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorNucleonElastic"
0,2298970,13532,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos"
0,2243625,134919,208801,"g4run","libG4particles.so","G4SigmaMinus::Definition"
0,2241307,0,0,"g4run","libG4processes.so","G4CacheReference<CLHEP::Hep3Vector*>::Destroy"
0,2241173,0,179260,"g4run","libG4processes.so","0x000000000037df70"
0,2238702,67772,0,"g4run","libG4processes.so","G4FissionProductYieldDist::G4GetFission"
0,2237884,48113,76688,"g4run","libG4processes.so","G4VCrossSectionDataSet::ComputeCrossSection"
0,2231914,43253,235125,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasZmuProduct"
0,2187879,21470,204645,"g4run","libG4processes.so","0x000000000037bb60"
0,2184087,0,0,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::~G4MuonMinusAtomicCapture"
0,2165617,0,0,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::initialize"
0,2165344,0,174344,"g4run","libG4processes.so","G4HadronicParameters::SetMaxEnergy"
0,2152907,0,0,"g4run","libG4processes.so","0x000000000096dc38"
0,2152253,25807,0,"g4run","libG4processes.so","G4Fissioner::~G4Fissioner"
0,2122699,29728,453102,"g4run","libG4processes.so","G4PhotoElectricEffect::~G4PhotoElectricEffect"
0,2115829,16219,0,"g4run","libG4track.so","_GLOBAL__sub_I_G4ParticleChangeForGamma.cc"
0,2109039,0,0,"g4run","libG4processes.so","0x0000000000e9941f"
0,2103423,0,224579,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
0,2098052,0,342303,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CrossSectionLin"
0,2084905,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::GetIsoCrossSection"
0,2079735,0,0,"g4run","libG4processes.so","0x0000000000a2a7f5"
0,2078730,13194,0,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
0,2076494,0,0,"g4run","libG4processes.so","G4OpticalParameters::GetScintStackPhotons"
0,2042027,0,1284000,"g4run","g4run","_init"
0,2021279,14329,181028,"g4run","libG4geometry.so","0x0000000000125058"
0,2003248,36842,177270,"g4run","libG4global.so","G4SimpleIntegration::Trapezoidal"
0,1959605,38540,0,"g4run","libG4processes.so","G4CascadeRecoilMaker::~G4CascadeRecoilMaker"
0,1945273,15562,0,"g4run","libG4geometry.so","0x000000000019473e"
0,1926359,23562,0,"g4run","libG4processes.so","G4Solver<G4StatMFMacroMultiplicity>::Brent"
0,1917813,44437,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::Insert<G4ThreadLocalSingleton<G4CascadeParameters>::Insert()::{lambda()#1}>"
0,1865694,33796,414687,"g4run","libG4geometry.so","0x0000000000255317"
0,1833291,107718,176924,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroNChannelData, G4KaonHypSampler>::getMultiplicity"
0,1831724,36501,0,"g4run","libG4processes.so","0x000000000096ef25"
0,1633899,50049,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
0,1385332,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepRotation::set"
0,1275946,0,0,"g4run","libG4processes.so","G4Fragment::ExcitationEnergyWarning@plt"
0,1263689,0,0,"g4run","libG4processes.so","G4FTFAnnihilation::UnpackBaryon"
0,1254726,9884,0,"g4run","libm.so.6","__sinh_finite@GLIBC_2.15"
0,1253335,0,0,"g4run","libG4processes.so","G4MuonicAtomDecay::DumpState"
0,1238101,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
0,1216953,0,0,"g4run","libG4processes.so","G4BigBanger::generateBangInSCM"
0,1210054,0,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::ApplyYourself"
0,1200039,0,0,"g4run","libG4processes.so","G4StatMFMacroMultiplicity::CalcMeanA"
0,1199572,0,0,"g4run","libG4processes.so","G4BetheBlochModel::CrossSectionPerVolume"
0,1197335,0,219320,"g4run","libG4geometry.so","0x00000000000db24e"
0,1197322,136340,231091,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
0,1197102,41197,441803,"g4run","libG4processes.so","0x00000000008e42e4"
0,1193769,34940,172759,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract"
0,1192382,0,437122,"g4run","libG4geometry.so","G4FieldManager::SetDetectorField@plt"
0,1192033,11624,175705,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTime"
0,1191682,22198,0,"g4run","libG4processes.so","0x00000000009d2eba"
0,1190532,42576,415244,"g4run","libc.so.6","malloc_consolidate"
0,1190242,0,0,"g4run","libG4processes.so","0x0000000000836084"
0,1190119,21640,130583,"g4run","libG4event.so","G4EventManager::ProcessOneEvent"
0,1188908,39367,0,"g4run","libG4physicslists.so","G4PrecoProtonBuilder::G4PrecoProtonBuilder"
0,1187504,0,0,"g4run","libG4processes.so","0x000000000083f52d"
0,1182802,0,0,"g4run","libG4processes.so","0x0000000000ef7c5a"
0,1182510,134441,176636,"g4run","libG4processes.so","0x000000000037b9a0"
0,1181789,63838,164817,"g4run","libG4processes.so","G4Radioactivation::CalculateChainsFromParent"
0,1181337,0,0,"g4run","libG4global.so","0x0000000000037cdf"
0,1177474,38775,162785,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::ComputeVoxelIndices@plt"
0,1171064,23259,0,"g4run","libG4processes.so","G4PreCompoundDeexcitation::deExcite"
0,1169289,27603,0,"g4run","libG4processes.so","0x00000000008c4d86"
0,1167823,40718,475213,"g4run","libG4processes.so","0x000000000093aaac"
0,1165259,0,0,"g4run","libG4processes.so","G4CascadeSampler<31, 6>::findFinalStateIndex"
0,1162962,0,0,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::~G4ChipsPionPlusElasticXS"
0,1160678,0,0,"g4run","libG4processes.so","G4INCL::CoulombNonRelativistic::getCoulombRadius@plt"
0,1160520,0,0,"g4run","libG4particles.so","G4ParticleDefinition::SetTrackingManager"
0,1148046,0,0,"g4run","libG4particles.so","G4HyperTriton::HyperTritonDefinition"
0,1147063,0,0,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
0,1142499,0,0,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions()"
0,1140634,11132,734351,"g4run","libstdc++.so.6.0.30","malloc@plt"
0,1140606,0,170304,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getMultiplicity"
0,1137770,20006,0,"g4run","libG4geometry.so","G4Trd::CheckParameters"
0,1136646,147396,0,"g4run","libG4particles.so","G4Proton::Definition"
0,1134016,0,0,"g4run","libG4processes.so","0x00000000009edb0f"
0,1131245,106634,0,"g4run","libG4processes.so","G4StatMFFragment::GetInvLevelDensity"
0,1130531,0,0,"g4run","libG4particles.so","G4MuonDecayChannelWithSpin::G4MuonDecayChannelWithSpin"
0,1128462,0,0,"g4run","libG4processes.so","G4Mg23GEMProbability::G4Mg23GEMProbability@plt"
0,1127460,0,0,"g4run","libG4processes.so","G4ElasticHNScattering::G4ElasticHNScattering"
0,1123029,0,0,"g4run","libG4processes.so","G4CascadeChannelTables::instance"
0,1122910,32671,169463,"g4run","libG4particles.so","G4MuonDecayChannel::DecayIt"
0,1120920,0,194471,"g4run","libG4processes.so","G4ShellData::~G4ShellData"
0,1115435,0,0,"g4run","libm.so.6","@plt"
0,1114947,19022,0,"g4run","libG4processes.so","G4DiffuseElasticV2::CalculateNuclearRad"
0,1113952,21397,0,"g4run","libG4processes.so","0x0000000000a2a783"
0,1113734,169241,0,"g4run","libG4processes.so","std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map"
0,1110558,22166,0,"g4run","libG4processes.so","G4VParticleChange::operator=@plt"
0,1108046,0,0,"g4run","libG4processes.so","G4FTFModel::AdjustNucleons"
0,1107046,0,116769,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron"
0,1105814,0,183783,"g4run","libG4processes.so","nfu_free@plt"
0,1104864,0,0,"g4run","libG4processes.so","G4Cache<CLHEP::HepLorentzVector*>::~G4Cache"
0,1098172,0,0,"g4run","libG4particles.so","G4TextPPReporter::GeneratePropertyTable@plt"
0,1097134,35762,284703,"g4run","libG4processes.so","0x0000000000a18d7b"
0,1096517,22977,0,"g4run","libG4processes.so","0x0000000000a4923d"
0,1095402,12700,314440,"g4run","libG4processes.so","0x00000000008c294d"
0,1090958,0,0,"g4run","libG4particles.so","0x000000000005b2a8"
0,1089629,0,0,"g4run","libG4processes.so","0x00000000009f87fd"
0,1088530,0,0,"g4run","libG4processes.so","G4CollisionOutput::getTotalStrangeness"
0,1088386,0,0,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMfinalState"
0,1086431,0,0,"g4run","libG4global.so","strlen@plt"
