cycles,instructions,l2_itlb_misses,l2_dtlb_misses,comm,dso,symbol
1396014,2477039,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*>, std::_Select1st<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >, std::less<int>, std::allocator<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> > >::_M_emplace_unique<std::pair<int, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >@plt"
1395983,0,0,111,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions()"
1395977,0,0,0,"g4run","libG4processes.so","0x00000000008af3e5"
1395932,0,122,860,"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::find"
1395880,3108649,0,316,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::G4ElNeutrinoNucleusTotXsc"
1395871,10065664,0,495,"g4run","libG4processes.so","0x000000000037e030"
1395863,1169826,37,183,"g4run","libG4event.so","0x0000000000068e40"
1395829,0,0,215,"g4run","libG4processes.so","0x0000000000b362a3"
1395802,0,491,146,"g4run","libG4processes.so","G4HadPhaseSpaceNBodyAsai::GenerateMultiBody"
1395784,1059721,0,0,"g4run","libG4processes.so","G4PSTARStopping::~G4PSTARStopping"
1395704,4423187,0,316,"g4run","libG4processes.so","0x0000000000a18645"
1395704,1039086,0,101,"g4run","libG4processes.so","0x000000000037bc80"
1395686,0,76,446,"g4run","libG4processes.so","G4HadronicDeveloperParameters::Get"
1395673,0,115,242,"g4run","libG4processes.so","G4FPYSamplingOps::ShiftParameters"
1395656,3248292,0,333,"g4run","libG4processes.so","0x0000000000f18b39"
1395620,0,0,136,"g4run","libG4processes.so","0x0000000000ef7772"
1395611,1140520,249,1815,"g4run","libG4processes.so","G4LegendrePolynomial::BuildUpToOrder"
1395597,0,0,0,"g4run","libG4geometry.so","0x00000000000d8158"
1395575,1093429,378,187,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
1395554,1119515,151,159,"g4run","libG4processes.so","0x0000000000a2a78a"
1395506,2280597,0,114,"g4run","libG4processes.so","0x000000000037b7b0"
1395484,1163835,0,0,"g4run","libG4particles.so","0x00000000000631ed"
1395468,3311473,136,508,"g4run","libG4processes.so","G4ParticleHPFissionBaseFS::SetNeutronRP@plt"
1395399,0,889,1185,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
1395358,1097727,0,468,"g4run","libG4processes.so","G4CollisionOutput::getTotalStrangeness"
1395334,0,2342,1688,"g4run","libG4processes.so","G4WilsonAblationModel::SelectSecondariesByEvaporation"
1395202,2801918,0,0,"g4run","libpythia8.so","Pythia8::ParticleDecays::decay"
1395144,4479903,1006,1400,"g4run","libG4processes.so","G4VCrossSectionDataSet::ComputeCrossSection"
1395142,0,544,400,"g4run","libstdc++.so.6.0.30","free@plt"
1395122,6764852,0,381,"g4run","libG4processes.so","0x0000000000f087af"
1394989,4187778,194,850,"g4run","libG4processes.so","0x00000000008b6d0a"
1394670,2848761,0,1006,"g4run","libpythia8.so","std::vector<Pythia8::Particle, std::allocator<Pythia8::Particle> >::_M_realloc_insert<Pythia8::Particle const&>"
1394536,2061398,0,388,"g4run","libG4geometry.so","0x00000000000f76c8"
1394532,1017789,0,234,"g4run","libG4processes.so","0x000000000083809a"
1394468,1079431,18,58,"g4run","libG4processes.so","0x0000000000ef7c5a"
1394422,0,291,379,"g4run","libG4geometry.so","0x0000000000162689"
1394338,3246183,0,111,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
1394308,3698547,0,0,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::~G4CascadeFunctions()"
1394240,0,0,0,"g4run","libG4geometry.so","0x000000000021242e"
1394032,1728661,132,941,"g4run","libG4processes.so","0x0000000000a1a6d9"
1393981,0,0,0,"g4run","libG4processes.so","G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::~G4CascadeData"
1393871,1118057,46,603,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create@plt"
1393817,2089570,0,101,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering"
1393809,0,80,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::SplitUp"
1393738,4455902,21,246,"g4run","libG4geometry.so","0x0000000000193fbd"
1393716,2210604,0,488,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
1393646,1260420,207,480,"g4run","libG4processes.so","G4StatMFParameters::GetKappaCoulomb"
1393410,1072964,109,290,"g4run","libG4processes.so","0x000000000083d212"
1393373,10889325,0,346,"g4run","libG4processes.so","0x0000000000a51697"
1393286,1065388,0,0,"g4run","libG4processes.so","0x00000000008b8fcf"
1393232,2254729,0,0,"g4run","libG4processes.so","0x00000000008e44dd"
1393066,998561,594,913,"g4run","libG4particles.so","G4DecayProducts::~G4DecayProducts"
1392995,4309465,0,909,"g4run","libG4geometry.so","0x0000000000270937"
1392941,0,143,127,"g4run","libG4particles.so","G4KaonZeroLong::Definition"
1392891,0,36,856,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetWilsonProbabilityForProtonDissociation"
1392832,0,0,0,"g4run","libG4processes.so","G4SingleDiffractiveExcitation::~G4SingleDiffractiveExcitation"
1392743,1159774,165,1228,"g4run","libG4processes.so","G4CollisionOutput::getRecoilFragment"
1392713,0,97,148,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache@plt"
1392516,1125524,0,0,"g4run","libG4processes.so","G4Bessel::I1"
1391674,2080075,0,0,"g4run","libG4tracking.so","0x000000000002f7c7"
1391339,1223901,166,454,"g4run","libG4global.so","G4SimpleIntegration::G4SimpleIntegration"
1390208,1185868,178,1322,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1388105,1074756,1371,108,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::Register"
1387459,2070091,0,206,"g4run","libG4processes.so","0x0000000000833dba"
698915,5343226,0,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::Insert<G4ThreadLocalSingleton<G4CascadeParameters>::Insert()::{lambda()#1}>"
698728,0,0,0,"g4run","libG4processes.so","0x00000000009f3032"
698671,2038458,0,316,"g4run","libG4processes.so","0x0000000000f2e132"
698666,4477054,92,418,"g4run","libG4processes.so","G4UrbanMscModel::InitialiseModelCache"
698657,0,0,0,"g4run","libG4geometry.so","G4Torus::BoundingLimits"
698643,0,0,0,"g4run","libG4processes.so","G4LENDCrossSection::DumpLENDTargetInfo@plt"
698564,2247133,136,571,"g4run","libG4processes.so","0x0000000000f18edc"
698551,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::sigmaHat"
698518,0,0,125,"g4run","libG4processes.so","G4EmParameters::SetUseMottCorrection@plt"
698512,2634776,0,0,"g4run","libpythia8.so","std::vector<Pythia8::Particle, std::allocator<Pythia8::Particle> >::_M_range_check"
698512,0,0,0,"g4run","libG4processes.so","0x00000000009f4299"
698507,1060546,57,563,"g4run","libG4processes.so","G4InuclParticle::setMomentum"
698506,0,0,0,"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition const*>, std::_Select1st<std::pair<int const, G4ParticleDefinition const*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition const*> > >::_M_emplace_equal<std::pair<int, G4MuonicAtom*> >"
698504,4997891,282,611,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign"
698503,3407412,0,0,"g4run","libG4processes.so","G4INCL::CrossSections::NDeltaToNLK@plt"
698502,0,0,476,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::fastPT2"
698500,0,0,0,"g4run","libG4processes.so","G4INCL::NKToNKChannel::NKToNKChannel@plt"
698496,0,251,858,"g4run","libG4processes.so","G4CascadeChannelTables::G4CascadeChannelTables"
698493,0,59,792,"g4run","libG4geometry.so","G4Tubs::GetEntityType"
698490,0,0,122,"g4run","libG4processes.so","0x00000000008c54ef"
698488,1181990,0,0,"g4run","libG4processes.so","0x0000000000b3f8f8"
698488,0,75,0,"g4run","libG4processes.so","G4FTFModel::ComputeNucleusProperties"
698487,0,43,0,"g4run","libG4processes.so","0x00000000009d3338"
698486,0,38,0,"g4run","libG4processes.so","G4SBBremTable::BuildSamplingTables@plt"
698486,0,0,163,"g4run","libG4processes.so","G4BinaryCascade::CheckPauliPrinciple"
698485,1033576,0,0,"g4run","libG4processes.so","0x0000000000f1ffe6"
698485,0,44,0,"g4run","libG4processes.so","std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::~_Vector_base@plt"
698484,2163782,0,285,"g4run","libG4processes.so","G4INCL::Random::shoot@plt"
698483,1035642,453,787,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt"
698483,0,24,0,"g4run","libG4processes.so","G4Cache<CLHEP::HepLorentzVector*>::~G4Cache@plt"
698482,0,0,0,"g4run","libG4processes.so","G4WilsonAbrasionModel::ApplyYourself"
698480,5308857,0,547,"g4run","libG4processes.so","0x0000000000839246"
698480,0,0,0,"g4run","libG4processes.so","G4XAqmTotal::G4XAqmTotal@plt"
698478,0,183,1038,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
698477,0,22,0,"g4run","libG4geometry.so","G4Voxelizer::Contains@plt"
698476,1332582,0,0,"g4run","libpythia8.so","Pythia8::NNPDF::xfUpdate"
698476,0,0,0,"g4run","libG4processes.so","0x0000000000b362aa"
698475,1055505,0,0,"g4run","libG4processes.so","0x000000000083a0ef"
698474,0,0,0,"g4run","libG4processes.so","0x00000000009e3cb1"
698474,0,0,0,"g4run","libpythia8.so","Pythia8::Particle::motherList"
698471,2230119,1118,2322,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_beforeSampling"
698471,1015438,0,1156,"g4run","libc.so.6","unlink_chunk.constprop.0"
698471,0,0,0,"g4run","libG4processes.so","0x000000000037ec60"
698470,987117,0,0,"g4run","libG4event.so","0x000000000006a413"
698470,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::preparePick"
698469,1120214,0,0,"g4run","libG4processes.so","G4RKFieldIntegrator::GetPionPotential"
698468,0,102,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::printTable"
698467,0,379,648,"g4run","libG4processes.so","G4FTFModel::AdjustNucleons"
698467,0,0,722,"g4run","libG4processes.so","G4NuclearFermiDensity::G4NuclearFermiDensity"
698467,0,0,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::FuseNucleiAndPrompound"
698467,0,0,0,"g4run","libG4processes.so","0x0000000000948a9b"
698466,6867869,1018,1307,"g4run","libG4processes.so","0x0000000000380630"
698466,3219071,0,152,"g4run","libG4processes.so","G4INCL::ProjectileRemnant::computeExcitationEnergy@plt"
698466,1418609,92,0,"g4run","libpythia8.so","Pythia8::StringFragmentation::fragment"
698466,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4VNuclearField*>, std::_Select1st<std::pair<int const, G4VNuclearField*> >, std::less<int>, std::allocator<std::pair<int const, G4VNuclearField*> > >::_M_erase"
698465,1196128,0,0,"g4run","libG4processes.so","CLHEP::operator/@plt"
698464,0,36,159,"g4run","libG4processes.so","G4AngularDistribution::Cross@plt"
698464,0,0,0,"g4run","libG4processes.so","G4OpticalParameters::Instance@plt"
698463,2132230,0,0,"g4run","libG4processes.so","0x000000000037e9b0"
698460,2362699,58,107,"g4run","libG4processes.so","0x00000000009d26cd"
698460,2347729,0,487,"g4run","libG4processes.so","0x00000000009d2eba"
698459,0,0,0,"g4run","libG4processes.so","0x000000000037f650"
698459,0,0,0,"g4run","libG4processes.so","0x00000000008b6d39"
698457,1191693,844,735,"g4run","libG4processes.so","G4EvaporationDefaultGEMFactory::GetChannel"
698456,3247791,0,642,"g4run","libG4processes.so","0x000000000083924b"
698456,1208294,95,309,"g4run","libG4processes.so","0x000000000096dc38"
698456,1141194,0,0,"g4run","libG4processes.so","std::vector<G4BCAction*, std::allocator<G4BCAction*> >::_M_realloc_insert<G4BCAction*>"
698456,0,0,0,"g4run","libG4processes.so","std::vector<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > >, std::allocator<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > > > >::~vector@plt"
698455,3420415,0,0,"g4run","libG4geometry.so","G4MagInt_Driver::AccurateAdvance"
698455,1129043,146,353,"g4run","libG4processes.so","G4BinaryCascade::DebugEpConservation"
698455,1003463,67,102,"g4run","libG4processes.so","0x0000000000a0041d"
698455,0,357,924,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::CalculateCrossSection"
698454,1069820,0,63,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::ComputeVoxelIndices@plt"
698453,0,32,297,"g4run","libG4particles.so","G4VDecayChannel::operator="
698452,1063213,0,0,"g4run","libG4geometry.so","0x000000000015c75e"
698452,0,0,365,"g4run","g4run","_init"
698451,1170736,0,0,"g4run","libG4processes.so","MCGIDI_reaction_getProjectileMass_MeV@plt"
698451,0,27,330,"g4run","libG4particles.so","G4NuclideTable::~G4NuclideTable"
698450,2141088,47,214,"g4run","libG4processes.so","0x00000000009f87fd"
698450,0,0,0,"g4run","libG4processes.so","G4TouchableHistory::~G4TouchableHistory@plt"
698450,0,0,0,"g4run","libG4processes.so","0x00000000008b6e6d"
698450,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::prepare"
698449,1956322,0,322,"g4run","libG4geometry.so","0x000000000018726e"
698449,0,688,403,"g4run","libG4global.so","G4SimpleIntegration::Trapezoidal"
698448,0,0,0,"g4run","libG4processes.so","G4ResonanceNames::G4ResonanceNames"
698448,0,0,0,"g4run","libG4processes.so","0x000000000083271f"
698447,0,30,102,"g4run","libG4particles.so","0x000000000007ae0f"
698446,1170649,158,344,"g4run","libG4processes.so","G4HadProjectile::InitialiseLocal"
698445,0,82,238,"g4run","libG4processes.so","G4FPYNormalFragmentDist::G4FPYNormalFragmentDist@plt"
698444,3333776,44,124,"g4run","libG4processes.so","0x00000000008e194d"
698442,1127728,0,218,"g4run","libG4processes.so","0x0000000000a0d405"
698440,0,0,0,"g4run","libG4processes.so","0x00000000009f4295"
698439,0,60,0,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::branch"
698439,0,0,0,"g4run","libc.so.6","__mpn_extract_double"
698438,0,204,0,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
698438,0,131,377,"g4run","libG4particles.so","G4ExcitedBaryonConstructor::ConstructAntiParticle"
698437,0,435,301,"g4run","libG4processes.so","0x00000000008c4d5e"
698436,1103614,54,560,"g4run","libG4geometry.so","G4PolyhedronEllipsoid::G4PolyhedronEllipsoid@plt"
698435,5359846,0,471,"g4run","libG4tracking.so","0x000000000002f7de"
698435,0,45,262,"g4run","libG4geometry.so","memset@plt"
698435,0,0,0,"g4run","libpythia8.so","Pythia8::Event::operator="
698434,4283262,77,172,"g4run","libG4processes.so","G4SingleDiffractiveExcitation::ExciteParticipants"
698434,1034709,232,165,"g4run","libG4geometry.so","G4Trd::CheckParameters"
698433,0,0,0,"g4run","libG4processes.so","G4INCL::Random::sphereVector@plt"
698433,0,0,0,"g4run","libG4tracking.so","0x000000000002fe44"
698431,3453582,1986,1310,"g4run","libm.so.6","__math_uflow"
698430,4435393,0,0,"g4run","libG4processes.so","0x0000000000a59b4d"
698430,1040878,0,137,"g4run","libG4processes.so","G4Parton::G4Parton@plt"
698429,1032281,0,98,"g4run","libG4processes.so","G4INCL::InteractionAvatar::~InteractionAvatar@plt"
698429,0,41,0,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_insert_and_rebalance"
698428,2302349,0,0,"g4run","libG4processes.so","G4ShellData::G4ShellData"
698428,1076989,0,0,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4GenerateFission"
698427,1037377,1273,986,"g4run","libG4processes.so","G4N14GEMChannel::~G4N14GEMChannel"
698426,1035766,0,0,"g4run","libG4geometry.so","0x00000000000d815d"
698426,0,419,219,"g4run","libG4global.so","G4SimpleIntegration::MidPoint"
698426,0,69,149,"g4run","libstdc++.so.6.0.30","operator new[]"
698425,0,180,372,"g4run","libG4processes.so","G4FPYSamplingOps::EvaluateWattConstants"
698425,0,0,0,"g4run","libpythia8.so","Pythia8::BeamRemnants::setKinematics"
698425,0,0,0,"g4run","libpythia8.so","Pythia8::PartonSystems::replace"
698424,2086331,0,318,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CrossSectionLin"
698424,0,0,0,"g4run","libG4processes.so","G4HadronicDeveloperParameters::get@plt"
698423,1174896,0,0,"g4run","libG4processes.so","G4DNAMillerGreenExcitationModel::S_2p@plt"
698423,1092857,42,248,"g4run","libG4processes.so","G4CrossSectionDataStore::DumpHtml@plt"
698423,1041191,0,117,"g4run","libG4event.so","0x000000000006a427"
698423,0,0,165,"g4run","libG4processes.so","G4InuclNuclei::makeDefinition"
698422,0,0,111,"g4run","libG4processes.so","0x000000000083e5ee"
698421,0,0,0,"g4run","libG4processes.so","G4GammaNuclearXS::~G4GammaNuclearXS"
698420,0,102,346,"g4run","libG4particles.so","G4DecayTable::SelectADecayChannel"
698420,0,0,0,"g4run","libG4processes.so","0x0000000000ef7c5e"
698419,0,0,283,"g4run","libG4global.so","operator<<"
698418,1388153,0,0,"g4run","libpythia8.so","Pythia8::ColourTracing::traceFromCol"
698418,1158055,50,0,"g4run","libCLHEP-2.4.5.3.so","sincos@plt"
698418,0,40,0,"g4run","libm.so.6","__sqrt_finite@GLIBC_2.15"
698417,2764894,0,375,"g4run","libpythia8.so","Pythia8::Particle::setPDEPtr"
698416,2264767,0,0,"g4run","libG4geometry.so","G4Cons::GetPointOnSurface"
698416,0,0,0,"g4run","libG4processes.so","0x000000000037bfd0"
698416,0,0,0,"g4run","libpythia8.so","Pythia8::HadronLevel::next"
698414,3512826,43,2477,"g4run","libc.so.6","malloc_consolidate"
698414,1169145,0,0,"g4run","libG4processes.so","G4InuclParamMomDst::GetMomentum"
698414,0,45,0,"g4run","libG4processes.so","G4N15GEMChannel::~G4N15GEMChannel"
698413,1063522,0,0,"g4run","libG4geometry.so","0x000000000019596f"
698413,0,0,0,"g4run","libG4geometry.so","std::_Rb_tree<double, std::pair<double const, double>, std::_Select1st<std::pair<double const, double> >, std::less<double>, std::allocator<std::pair<double const, double> > >::_M_get_insert_unique_pos@plt"
698413,0,0,0,"g4run","libG4geometry.so","0x00000000001870cd"
698412,1098479,0,921,"g4run","libG4processes.so","G4Solver<G4StatMFMacroMultiplicity>::Brent"
698409,1186133,0,0,"g4run","libG4processes.so","0x0000000000b35fd6"
698408,1277311,198,791,"g4run","libG4processes.so","G4VContinuousProcess::~G4VContinuousProcess@plt"
698407,1127156,0,770,"g4run","libG4processes.so","0x0000000000836088"
698406,2088647,576,3115,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
698404,3166561,512,1028,"g4run","libG4processes.so","G4Abla::DeexcitationAblaxx"
698403,2951059,101,964,"g4run","libG4geometry.so","G4Tubs::Clone"
698403,0,0,0,"g4run","libG4geometry.so","0x00000000000db24e"
698403,0,0,0,"g4run","libG4processes.so","G4CascadeColliderBase::G4CascadeColliderBase"
698402,1424161,0,0,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::scatter"
