cycles,instructions,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched,comm,dso,symbol
2789876,5354651,658567,6927727,2893349,"g4run","libG4processes.so","0x0000000000f67e5a"
2789779,1042436,960290,2346860,0,"g4run","libG4processes.so","G4StatMFFragment::GetInvLevelDensity"
2789778,5815475,3129122,5257760,0,"g4run","libG4processes.so","0x0000000000a18d7b"
2789769,7590731,1280105,6880217,0,"g4run","libG4event.so","0x0000000000069d46"
2789769,5919790,862907,4191461,5702728,"g4run","libG4geometry.so","G4CutTubs::DistanceToOut"
2789764,4454010,490534,1524998,2309530,"g4run","libG4geometry.so","G4NavigationHistory::NewLevel@plt"
2789752,6505904,946615,5304613,1242195,"g4run","libG4particles.so","G4BaryonConstructor::ConstructStrangeBaryons"
2789734,3189780,281571,1678557,911958,"g4run","libG4processes.so","G4INCL::Nucleus::emitInsidePions@plt"
2789595,2198872,1270091,1730293,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append"
2789559,2194972,800046,4023471,2665512,"g4run","libG4processes.so","0x000000000083608c"
2789559,0,0,2405265,302876,"g4run","libG4geometry.so","0x000000000018709f"
2789464,9020999,278193,5695374,1642490,"g4run","libG4processes.so","G4IonsShenCrossSection::calCeValue@plt"
2789257,0,253037,754357,239142,"g4run","libG4processes.so","0x0000000000945a5a"
2789113,2158553,0,0,1305838,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::ComputeVoxelIndices@plt"
2789075,0,2130772,3547264,438869,"g4run","libG4particles.so","G4AntiOmegacZero::Definition"
2789048,0,400213,0,0,"g4run","libG4processes.so","G4HadronicException::G4HadronicException"
2788889,1185289,0,0,611141,"g4run","libG4processes.so","G4Reggeons::GetProbabilities"
2788853,0,250596,1703008,1091891,"g4run","libG4processes.so","G4Reggeons::Chi_reggeon"
2788794,967033,1160586,2625795,325878,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeScalarFactors"
2788648,6633657,2816969,9193041,1149066,"g4run","libG4processes.so","0x00000000009319da"
2788407,3404477,502729,2343367,5746946,"g4run","libG4geometry.so","0x00000000002122aa"
2788179,3355244,391141,2568740,2127574,"g4run","libG4processes.so","G4PAIxSection::GetCerenkovEnergyTransfer"
2787953,6299625,126062,857805,5304140,"g4run","libG4geometry.so","G4Box::Inside"
2787935,5620812,1289960,762634,1010582,"g4run","libG4processes.so","G4FTFAnnihilation::Create3QuarkAntiQuarkStrings"
2787866,9792928,1838122,3296447,1368107,"g4run","libG4particles.so","0x000000000008127d"
2787472,2373105,366558,2251406,535849,"g4run","libG4geometry.so","0x0000000000187094"
2787460,5572826,610132,951166,1784015,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherford"
2787249,1125471,0,0,3610291,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::~G4HadronicAbsorptionBertini"
2786123,6400619,678096,3613463,0,"g4run","libG4event.so","0x000000000006a49d"
2783382,1160208,155070,1750552,392098,"g4run","libG4particles.so","G4ExcitedDeltaConstructor::AddNGammaMode"
2782983,5531699,0,3366124,4270114,"g4run","libG4processes.so","0x0000000000f087af"
2095592,5657920,323652,879609,1718862,"g4run","libG4processes.so","0x00000000009f25ba"
2095502,7147020,985059,3459817,1645889,"g4run","libG4geometry.so","G4Trap::MakePlanes"
2095415,4525111,104979,703912,1507046,"g4run","libG4processes.so","0x000000000037bd00"
2095404,4256459,256835,936591,3375393,"g4run","libG4track.so","0x00000000000101f8"
2095372,0,736060,3547313,369553,"g4run","libG4track.so","G4ParticleChangeForGamma::DumpInfo"
2095343,4348000,865248,5799293,588513,"g4run","libG4processes.so","G4LorentzConvertor::backToTheLab"
2095300,0,165106,2434725,0,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
2095289,3252166,1174211,7779414,1090550,"g4run","libG4processes.so","0x00000000008363ee"
2095281,3335774,159240,3346486,1279882,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getMultiplicity"
2095279,5653794,1268543,5051661,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::printTable"
2095276,5643956,1281197,6599963,583253,"g4run","libG4processes.so","0x00000000009d33e3"
2095251,5624004,1113380,3396788,747827,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetIsoCrossSection"
2095232,1066311,260688,3347660,0,"g4run","libG4processes.so","0x00000000008b6e5e"
2095228,0,799631,2559520,392930,"g4run","libG4processes.so","0x0000000000380630"
2095206,2219637,965534,850789,1925366,"g4run","libG4processes.so","G4FTFAnnihilation::Annihilate"
2095197,1156882,938832,2497597,0,"g4run","libG4processes.so","G4ParticleHPFissionBaseFS::SetNeutronRP@plt"
2095193,2182661,663899,2254063,443314,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::ComputeGeomPathLength"
2095186,5534665,459016,2832824,0,"g4run","libG4processes.so","G4CacheReference<CLHEP::HepLorentzVector*>::Destroy"
2095179,0,185897,0,1429424,"g4run","libc.so.6","malloc_consolidate"
2095169,8840463,483146,4397967,588456,"g4run","libG4tracking.so","G4CountedObject<G4VTouchable>::Release@plt"
2095168,12017622,550993,9739356,1505870,"g4run","libG4tracking.so","G4SteppingManager::SetInitialStep@plt"
2095163,3309996,1081019,2547364,2108082,"g4run","libG4processes.so","G4VCrossSectionDataSet::ComputeCrossSection"
2095125,4352629,857654,2502305,803465,"g4run","libG4digits_hits.so","G4VSensitiveDetector::Clone"
2095121,3280892,0,1668338,0,"g4run","libG4event.so","0x0000000000068e30"
2095116,4412250,770517,1799123,881648,"g4run","libG4processes.so","0x0000000000a59b4d"
2095106,2220292,398064,4710479,0,"g4run","libG4processes.so","G4UrbanMscModel::ComputeGeomPathLength"
2095105,4581862,180356,5156824,726534,"g4run","libG4event.so","0x0000000000069d4d"
2095101,977823,129703,2831145,0,"g4run","libG4processes.so","0x00000000008b60a9"
2095074,2268814,0,0,1402491,"g4run","libG4geometry.so","G4Cons::GetPointOnSurface"
2095071,3369444,779891,4308002,585920,"g4run","libG4processes.so","0x0000000000a48fcd"
2095069,7652843,1259015,9476055,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirThreeBody"
2095069,2121209,313377,680297,1843437,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::FillEnergySteps"
2095049,2246387,1114785,3223025,656550,"g4run","libG4particles.so","0x000000000006bd6f"
2095048,2345756,0,0,898614,"g4run","libG4processes.so","0x0000000000b3f94a"
2095019,928618,238848,932264,0,"g4run","libG4tracking.so","0x000000000002f7c7"
2095016,4587255,293523,791780,0,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
2094938,0,0,0,0,"g4run","libG4event.so","0x000000000006a4ab"
2094931,0,0,0,0,"g4run","libG4processes.so","0x0000000000a0d405"
2094883,1155617,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2094876,0,157024,789496,1169584,"g4run","libG4geometry.so","0x000000000021242e"
2094864,8688885,173258,5776598,2767964,"g4run","libG4track.so","0x000000000000c62c"
2094824,1128017,140262,0,0,"g4run","libG4processes.so","G4BinaryCascade::ApplyYourself"
2094785,1902212,256059,0,3690376,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_Sampling"
2094778,0,524198,0,0,"g4run","libG4particles.so","G4DecayProducts::operator="
2094750,3347571,787269,1784896,512961,"g4run","libG4processes.so","0x0000000000a0fedb"
2094648,1081500,784293,832660,0,"g4run","libstdc++.so.6.0.30","strcmp@plt"
2094644,7385690,229534,3182408,4917054,"g4run","libG4geometry.so","G4CutTubs::IsCrossingCutPlanes"
2094607,4331801,503836,1919999,1465974,"g4run","libG4geometry.so","G4CSGSolid::operator=@plt"
2094525,980390,0,901914,847182,"g4run","libG4processes.so","MCGIDI_reaction_getProjectileMass_MeV@plt"
2094500,1058032,420105,0,0,"g4run","libG4processes.so","0x00000000008b925f"
2094493,3238634,1120808,4155541,265858,"g4run","libG4processes.so","0x0000000000380a40"
2094423,1150746,418885,0,0,"g4run","libm.so.6","__tan_fma"
2094417,0,379015,1664762,0,"g4run","libG4processes.so","G4hIonisation::InitialiseEnergyLossProcess"
2094403,2044106,1252511,3321216,0,"g4run","libG4processes.so","0x0000000000a49309"
2094384,3298014,431222,1641095,0,"g4run","libG4processes.so","G4HadronicParameters::SetMaxEnergy"
2094375,0,642617,1669374,0,"g4run","libG4processes.so","G4DNAMolecularReactionData::G4DNAMolecularReactionData@plt"
2094216,2121485,645267,0,274573,"g4run","libG4processes.so","G4CascadParticle::print"
2094200,1091726,1087389,853961,0,"g4run","libG4processes.so","G4NucleiModel::generateModel"
2094140,2170030,165790,941688,439327,"g4run","libG4processes.so","0x00000000004ba7d9"
2094111,4303895,427362,1582393,2440440,"g4run","libG4processes.so","G4PAIxSection::GetMMEnergyTransfer"
2094080,0,256966,999640,0,"g4run","libG4processes.so","0x00000000008b6d39"
2094037,7734129,478257,3277485,0,"g4run","libG4particles.so","0x000000000006f81f"
2093976,3579770,279340,1996652,2831810,"g4run","libG4processes.so","G4BinaryCascade::CheckChargeAndBaryonNumber"
2093973,2319992,225158,867950,5007759,"g4run","libG4geometry.so","G4Box::DistanceToIn"
2093937,2199812,2672713,6615469,0,"g4run","libG4processes.so","G4INCL::Random::shoot@plt"
2093912,2304754,975497,0,2079531,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2093906,0,889927,0,0,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
2093904,0,594022,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::Splitup"
2093871,2290551,488966,3752407,568570,"g4run","libG4geometry.so","0x00000000001870cd"
2093822,1081560,138025,1631226,790621,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::~G4CascadeData"
2093813,1044128,2308060,5477751,0,"g4run","libG4processes.so","G4FissionProductYieldDist::G4GetFission"
2093777,3262965,193675,2614338,0,"g4run","libG4processes.so","G4SynchrotronRadiation::SetAngularGenerator@plt"
2093734,1086791,130258,2536102,0,"g4run","libG4tracking.so","0x000000000002f7cd"
2093685,3220757,963977,2799093,0,"g4run","libG4tracking.so","G4SteppingVerbose::VerboseParticleChange"
2093644,1078703,1627869,2559881,0,"g4run","libG4particles.so","G4Neutron::Definition"
2093641,3413941,960747,4088520,573976,"g4run","libG4processes.so","std::map<G4String, bool, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::operator[]@plt"
2093539,5490882,1314141,6779727,0,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
2093476,6374140,392045,6001542,2106720,"g4run","libG4processes.so","0x00000000008395bd"
2093424,2265563,255125,4379823,614132,"g4run","libG4geometry.so","0x00000000000f7287"
2093317,6417997,163610,2454162,1482847,"g4run","libG4processes.so","0x00000000008e2f7e"
2093111,2517270,0,2369429,1619801,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::pTnext"
2093003,1139319,517574,2674857,935826,"g4run","libG4geometry.so","G4UIcmdWithADoubleAndUnit::SetDefaultUnit@plt"
2092927,3354047,144074,1593159,865438,"g4run","libG4processes.so","G4INCL::CascadeAction::beforeAvatarAction@plt"
2092804,5288737,988232,4306872,642207,"g4run","libG4processes.so","G4ProcessTableMessenger::~G4ProcessTableMessenger@plt"
2092714,0,136996,0,0,"g4run","libG4processes.so","G4DiffuseElasticV2::SampleTableThetaCMS"
2092522,2106972,0,980382,606842,"g4run","libG4geometry.so","G4SafetyHelper::InitialiseHelper@plt"
2092483,0,321242,0,577906,"g4run","libG4processes.so","0x0000000000b362a3"
2092403,3335749,0,0,831944,"g4run","libG4geometry.so","0x00000000001c9e1e"
2092377,1143315,325635,0,774422,"g4run","libG4processes.so","0x0000000000b3646a"
2092229,2144902,139102,851736,0,"g4run","libG4processes.so","G4PhotoElectricEffect::~G4PhotoElectricEffect"
2092183,2460749,134829,912864,0,"g4run","libG4processes.so","0x00000000009f3d5c"
2092137,1014515,736866,7510107,462104,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade"
2092090,2295165,302435,4274078,0,"g4run","libG4processes.so","0x000000000037e2e0"
2092089,4303319,318303,910792,1487015,"g4run","libG4geometry.so","0x00000000001c9d8a"
2091957,5586587,1109488,772367,7093762,"g4run","libG4processes.so","G4Clebsch::ClebschGordanCoeff"
2091935,5527599,328017,883168,2356179,"g4run","libG4geometry.so","CLHEP::Hep3Vector::operator*=@plt"
2091879,0,783175,824618,0,"g4run","libG4processes.so","0x000000000037e3b0"
2091682,0,170166,930032,0,"g4run","libG4processes.so","G4ExcitationHandler::G4ExcitationHandler@plt"
2091638,0,0,3089870,0,"g4run","libG4processes.so","G4OpticalParameters::GetBoundaryInvokeSD"
2091479,3282739,815356,888093,1251810,"g4run","libG4geometry.so","0x00000000001c9d86"
2091468,1109979,150266,0,271892,"g4run","libG4processes.so","G4StatMFMacroNucleon::~G4StatMFMacroNucleon"
2091315,0,0,0,1136723,"g4run","libG4processes.so","G4TritonGEMProbability::G4TritonGEMProbability@plt"
2091171,0,0,0,1364577,"g4run","libG4processes.so","0x00000000008e2f71"
2091089,3335660,770948,797627,0,"g4run","libm.so.6","xflow"
2091063,0,856586,0,0,"g4run","libG4processes.so","G4NuclNucl3BodyMomDst::~G4NuclNucl3BodyMomDst"
2090916,23766925,1813214,2703460,9886083,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity"
2090916,7361110,293944,0,1877707,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2090912,5346741,139323,909555,2099290,"g4run","libG4geometry.so","0x0000000000181669"
2090778,2240861,177660,4937743,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::GetCallbacks@plt"
2090630,3471127,866229,4257149,2656203,"g4run","libG4geometry.so","G4Trap::CheckParameters"
2090612,3128601,278041,1628147,718814,"g4run","libG4processes.so","G4VEmProcess::GetCrossSection"
2090606,3352671,557515,2474531,0,"g4run","libG4tracking.so","G4Track::~G4Track@plt"
2090456,4659379,287391,704516,2468614,"g4run","libG4processes.so","G4MuonicAtomDecay::FillResult"
2090434,989848,157522,783429,0,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
2090221,1183791,1035486,847190,784516,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2089839,1204179,406688,0,0,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::TestAngleTable"
2089457,3387665,436965,1884666,0,"g4run","libG4geometry.so","_G4cout_p@plt"
2088978,5571740,1219897,7132331,1131335,"g4run","libG4processes.so","G4He3GEMProbability::~G4He3GEMProbability@plt"
2087498,3230399,170010,740398,1750316,"g4run","libG4geometry.so","0x00000000001c22d7"
2086018,1127408,397374,0,0,"g4run","libG4processes.so","G4Abla::DeexcitationAblaxx"
2085654,3387368,470091,803496,349022,"g4run","libG4processes.so","0x0000000000a2a7f5"
1530963,0,228628,0,0,"g4run","libc.so.6","__GI___printf_fp_l"
1397103,0,0,885331,0,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::~G4CascadeFunctions()"
1397001,4473507,0,0,4089679,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396949,2266474,267731,0,810320,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions@plt"
1396947,7745889,308311,1766747,295890,"g4run","libG4processes.so","G4Ne20GEMProbability::~G4Ne20GEMProbability@plt"
1396926,3254262,445742,1576821,0,"g4run","libG4processes.so","0x0000000000a516cb"
1396925,2327776,352335,1774281,2881386,"g4run","libG4processes.so","0x000000000083e8d3"
1396922,3549449,147943,0,1253152,"g4run","libG4geometry.so","0x000000000019596f"
1396921,2150519,606800,2580398,388567,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSectionSum"
1396916,3017820,856999,2528111,0,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeFixedShiftPolynomial"
1396910,0,0,0,0,"g4run","libpythia8.so","Pythia8::BeamParticle::xCompFrac"
1396907,4420902,452438,1677615,807178,"g4run","libG4processes.so","G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::print"
1396900,1132483,0,3172853,6003036,"g4run","libG4geometry.so","operator delete@plt"
1396900,1066740,162685,0,804647,"g4run","libG4processes.so","G4DNAMesh::GetBoundingBox@plt"
1396899,4591045,699061,1681049,0,"g4run","libG4processes.so","0x0000000000a1a6d9"
1396899,1105336,612557,916721,1224385,"g4run","libG4processes.so","std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>"
1396898,7644839,865009,3427614,498949,"g4run","libG4geometry.so","0x00000000000f728d"
1396898,2187302,324499,1377354,1067170,"g4run","libG4processes.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
1396888,2406422,1697977,1708271,1493879,"g4run","libG4processes.so","G4NeutrinoElectronProcess::PostStepDoIt"
1396886,1319069,101134,599326,2406902,"g4run","libpythia8.so","Pythia8::BeamParticle::xfModifiedPrepare"
1396885,8847897,1432500,5104282,11410261,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusNChannelData, G4KaonHypSampler>::getMultiplicity"
1396883,2139037,317062,1635552,0,"g4run","libG4processes.so","G4CollisionOutput::getTotalStrangeness"
1396870,0,0,1743882,0,"g4run","libG4processes.so","0x000000000037f2a0"
1396860,0,0,0,304755,"g4run","libG4processes.so","G4BetheBlochModel::CrossSectionPerVolume"
1396858,3337617,150554,2429865,0,"g4run","libG4processes.so","G4ExcitationHandler::SetFermiModel@plt"
1396855,1137081,291416,673687,786831,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::SetSecondParton"
1396853,2166211,377254,1682047,0,"g4run","libG4event.so","0x0000000000068ea9"
1396849,6876758,545136,4684472,340989,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::SetNewValue"
1396848,2478983,0,0,3357881,"g4run","libG4geometry.so","0x00000000001943dd"
1396842,0,0,923909,0,"g4run","libG4event.so","0x0000000000068d79"
1396841,975025,0,5419602,402449,"g4run","libG4processes.so","0x00000000008b6d2a"
