instructions,uops_dispatched,uops_retired,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched,comm,dso,symbol
2113802,0,1156260,0,0,0,"g4run","libG4processes.so","0x000000000037d810"
2112945,1221578,2550303,148322,0,846349,"g4run","libG4global.so","G4JTPolynomialSolver::RealPolynomialIteration"
2110105,1159343,4533356,286636,2090530,0,"g4run","libG4processes.so","0x00000000008b6d2a"
2107610,7832928,10619823,899725,5016862,980228,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase"
2106563,2593622,4993062,778789,1562841,938844,"g4run","libG4processes.so","0x0000000000f183b4"
2097761,5031018,2365744,482516,0,2898581,"g4run","libG4global.so","0x00000000000564ce"
2097104,3937117,1344791,117716,0,1622353,"g4run","libpythia8.so","Pythia8::PDF::xfSea"
2096654,4891925,8469439,1107776,4298535,352547,"g4run","libG4processes.so","0x000000000037dc80"
2094858,3633561,4671273,52913,904879,284726,"g4run","libG4processes.so","G4DNAELSEPAElasticModel::LinLinInterpolate@plt"
2091604,2421500,3588280,1241805,2471911,0,"g4run","libG4event.so","0x000000000006a400"
2090190,1202490,0,123024,0,1521964,"g4run","libG4processes.so","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print"
2089074,3827581,6304805,2183439,2292104,2130638,"g4run","libG4event.so","0x0000000000068e43"
2081351,5074271,1128145,0,909503,369292,"g4run","libG4event.so","0x0000000000068d79"
2081096,3675205,1210020,477629,2337920,1371788,"g4run","libG4processes.so","G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator"
2079052,1136099,3514701,427174,2989405,1742039,"g4run","libG4processes.so","G4CollisionOutput::selectPairToTune"
2078906,7301488,1196717,529126,3665485,0,"g4run","libG4processes.so","0x00000000008b6bb5"
2078626,2655262,0,265235,799103,633325,"g4run","libG4processes.so","0x00000000008b6fae"
2070151,2459360,3642360,1039817,2546438,0,"g4run","libG4processes.so","G4CascadeParameters::G4CascadeParameters"
2069318,2453118,1221214,153080,0,511039,"g4run","libG4processes.so","G4VRestContinuousProcess::~G4VRestContinuousProcess@plt"
2066206,5026858,2115889,970973,3486890,0,"g4run","libG4processes.so","G4GammaNuclearXS::IsoCrossSection"
2055729,0,0,623534,0,0,"g4run","libG4processes.so","0x0000000000380630"
2054503,2424232,2040934,447339,1473746,1747500,"g4run","libG4geometry.so","0x0000000000207b08"
2054490,2472768,6323488,114676,747894,567764,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherford"
2053837,1326695,0,0,930411,0,"g4run","libG4processes.so","0x0000000000833cb8"
2051685,2486261,3749483,531632,3207920,0,"g4run","libG4tracking.so","G4StepPoint::operator=@plt"
2050990,7294746,5663749,0,4487366,1016844,"g4run","libG4processes.so","G4RToEConvForPositron::~G4RToEConvForPositron"
2038968,9831426,3674908,906990,2496772,904980,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
2025943,0,0,0,0,0,"g4run","libG4geometry.so","G4FieldManager::SetDetectorField@plt"
2022703,0,2400970,905619,4550744,0,"g4run","libG4particles.so","G4Neutron::Definition"
2019422,7423427,2301357,264505,4510161,2042380,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState@plt"
2015859,0,0,0,0,175164,"g4run","libG4geometry.so","0x0000000000182263"
1994321,0,1332334,0,0,0,"g4run","libG4geometry.so","0x0000000000193fbd"
1988427,4924986,2514955,394812,2012556,1823435,"g4run","libG4processes.so","0x00000000008af63b"
1886149,2390443,2038272,280969,2690893,1709424,"g4run","libG4geometry.so","std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> >::_M_erase"
1885644,3501004,2181792,409573,4387919,360328,"g4run","libG4geometry.so","G4Torus::ApproxSurfaceNormal"
1868284,0,2347086,182165,784309,0,"g4run","libG4processes.so","0x0000000000a31fb9"
1850949,9499744,3435331,1293526,3455479,110538,"g4run","libG4geometry.so","field_utils::copy"
1811120,1264594,0,0,0,0,"g4run","libG4event.so","G4AdjointStackingAction::ClassifyNewTrack"
1788933,3699632,0,645305,979441,0,"g4run","libG4processes.so","G4FTFParameters::InitForInteraction"
1772684,2472339,3427922,1738946,2918044,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve"
1736614,2571406,2328805,305134,3088922,531672,"g4run","libG4processes.so","G4RToEConvForElectron::G4RToEConvForElectron@plt"
1648184,0,0,0,0,0,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelNode@plt"
1631343,1170670,0,171505,0,344340,"g4run","libG4geometry.so","0x0000000000194075"
1533528,1209504,0,0,0,404085,"g4run","libG4geometry.so","0x0000000000193f6c"
1360197,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::BeamRemnants::checkColours"
1359374,0,0,0,0,0,"g4run","libG4processes.so","G4MesonAbsorption::GetCollisions"
1355196,0,0,128617,0,469285,"g4run","libG4processes.so","G4ElectronIonPair::Initialise"
1354897,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringFragmentation::store"
1354727,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::AlphaEM::alphaEM"
1350152,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringEnd::kinematicsHadron"
1324009,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::Particle::motherList"
1305671,1268392,0,173699,836227,0,"g4run","libG4geometry.so","G4ClassicalRK4::DumbStepper"
1302165,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::ParticleDecays::twoBody"
1297300,0,0,0,0,0,"g4run","libG4processes.so","G4ResonanceNames::G4ResonanceNames"
1283600,1284245,0,0,0,0,"g4run","libG4processes.so","G4ResonanceNames::~G4ResonanceNames"
1279824,0,0,0,0,0,"g4run","libG4processes.so","G4CollisionNNToNDeltastar::~G4CollisionNNToNDeltastar@plt"
1278052,1155400,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3f906"
1270212,0,1147809,0,907401,0,"g4run","libG4geometry.so","0x00000000000db24e"
1268521,0,0,169675,0,0,"g4run","libG4processes.so","G4TransitionRadiation::IntegralOverAngle@plt"
1258381,0,1264459,123957,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1250797,0,0,0,0,0,"g4run","libG4processes.so","G4AngularDistributionPP::Phi"
1245944,6184637,0,0,1807463,695965,"g4run","libG4processes.so","0x0000000000b3629a"
1243928,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::HelicityParticle::initRhoD"
1243111,1131487,0,0,858266,0,"g4run","libG4processes.so","std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>"
1242381,906323,0,256805,0,0,"g4run","libG4processes.so","G4NuclearPolarizationStore::Register"
1238430,0,0,235324,723883,0,"g4run","libG4global.so","G4SimpleIntegration::G4SimpleIntegration"
1237511,0,1224956,0,777288,271188,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1225145,2446698,3580159,411467,1806707,575876,"g4run","libG4processes.so","0x000000000093aaac"
1220964,1349700,1099790,323753,937440,953953,"g4run","libG4processes.so","G4fissionEvent::G4SmpWatt"
1219621,0,1165190,129972,1832994,0,"g4run","libG4processes.so","0x00000000008e42e4"
1219203,1127673,3459668,267058,3601530,861011,"g4run","libG4tracking.so","G4CountedObject<G4VTouchable>::Release@plt"
1218257,1191579,1224233,135943,1709371,0,"g4run","libG4processes.so","G4FPYNormalFragmentDist::G4FPYNormalFragmentDist@plt"
1214503,2355395,0,0,0,0,"g4run","libG4processes.so","0x00000000008b60a9"
1212777,0,2422224,123366,1605851,631619,"g4run","libG4processes.so","MCGIDI_reaction_getProjectileMass_MeV@plt"
1208989,1355247,1150286,236197,761130,0,"g4run","libG4processes.so","0x00000000008b6e67"
1202889,1995295,0,133316,0,470235,"g4run","libG4geometry.so","0x000000000027093c"
1201622,0,0,0,0,0,"g4run","libG4geometry.so","G4MagInt_Driver::AccurateAdvance"
1201158,0,0,118452,1829143,0,"g4run","libG4tracking.so","0x000000000002f9ca"
1200779,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::operator*"
1200288,1389623,1233341,0,0,0,"g4run","libpythia8.so","Pythia8::Pythia::check"
1198265,1263389,0,289313,838331,577733,"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
1196727,5618090,2140225,0,0,3914535,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1196022,0,1174216,0,0,0,"g4run","libG4processes.so","G4HadProjectile::InitialiseLocal"
1189151,0,0,173554,0,0,"g4run","libG4processes.so","0x0000000000b3818c"
1187981,5039434,3641509,661197,5273791,2521008,"g4run","libG4particles.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt"
1187594,0,1329017,989414,3330041,569661,"g4run","libG4event.so","0x000000000006a404"
1184785,3624287,1111233,312743,834829,0,"g4run","libG4particles.so","G4AntiHyperTriton::Definition"
1183191,0,0,0,0,895074,"g4run","libG4processes.so","0x0000000000b3f94a"
1181826,0,0,118390,1642224,512562,"g4run","libG4processes.so","std::_Rb_tree<double, std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > >, std::_Select1st<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > >, std::less<double>, std::allocator<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > > >::_M_get_insert_hint_unique_pos@plt"
1180062,1203493,0,0,0,0,"g4run","libG4processes.so","G4NuclNucl4BodyMomDst::~G4NuclNucl4BodyMomDst"
1179654,1165572,0,101521,752271,0,"g4run","libG4processes.so","G4FTFParticipants::GetList"
1178345,10207137,1184637,1315246,3374383,1521904,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos"
1176843,3892668,0,369910,942523,1106537,"g4run","libG4tracking.so","std::_Rb_tree<G4String, std::pair<G4String const, G4AttDef>, std::_Select1st<std::pair<G4String const, G4AttDef> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4AttDef> > >::_M_get_insert_unique_pos@plt"
1174537,0,0,0,0,285469,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::printTable"
1171978,0,0,314597,752843,0,"g4run","libG4processes.so","MCGIDI_angularEnergy_new@plt"
1171760,0,0,0,0,0,"g4run","libG4processes.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
1171744,0,0,243877,0,0,"g4run","libG4processes.so","G4TouchableHistory::~G4TouchableHistory@plt"
1170808,1337536,0,418848,1690433,0,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_default_append@plt"
1168501,0,0,0,0,1887373,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::~G4HadronicAbsorptionBertini"
1165014,4996904,3463557,507185,2860320,0,"g4run","libG4tracking.so","G4ProcessManager::EndTracking@plt"
1164548,0,0,463849,0,0,"g4run","libG4processes.so","0x0000000000a1a6d9"
1164407,0,0,0,0,0,"g4run","libG4processes.so","G4EmCorrections::LShellCorrection@plt"
1161637,0,1226434,182436,0,595114,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getOutgoingParticleTypes"
1160683,0,0,0,0,366570,"g4run","libG4processes.so","G4FTFAnnihilation::UnpackBaryon"
1159394,0,0,0,0,0,"g4run","libG4processes.so","G4DNAEventSet::CreateEvent@plt"
1158340,0,1187737,149221,0,0,"g4run","libG4processes.so","G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::~G4CascadeData"
1158075,1229494,0,0,0,0,"g4run","libstdc++.so.6.0.30","operator new@plt"
1157418,0,0,330557,1838658,829779,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::branch"
1156633,2198586,0,328334,0,321514,"g4run","libG4geometry.so","G4LogicalSkinSurface::GetSurfaceTable"
1155851,1259680,0,0,877746,0,"g4run","libG4processes.so","0x0000000000839021"
1155126,4530711,0,0,0,0,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetNuclearMass"
1151010,3702334,1213743,425999,2639224,0,"g4run","libG4particles.so","G4AntiDoubleHyperH4::Definition"
1149779,1345284,1316704,274217,0,0,"g4run","libG4processes.so","G4LossTableBuilder::InitialiseBaseMaterials"
1148714,1275245,0,240747,706854,0,"g4run","libG4tracking.so","G4SteppingVerbose::~G4SteppingVerbose"
1147562,0,1232041,343284,0,924328,"g4run","libG4processes.so","G4Cache<CLHEP::HepLorentzVector*>::~G4Cache"
1147314,3761986,8219002,135895,2613454,2898155,"g4run","libG4geometry.so","G4Tubs::Clone"
1146858,4958489,3835510,222374,0,2073650,"g4run","libG4processes.so","0x0000000000b3f90a"
1146665,2428339,0,115014,0,0,"g4run","libG4processes.so","G4StatMFParameters::Getr0"
1146646,0,0,0,1675217,0,"g4run","libG4event.so","0x0000000000069d8a"
1146156,2699854,3664639,508488,1826904,362626,"g4run","libG4processes.so","G4EvaporationInuclCollider::deExcite"
1144627,0,0,0,0,0,"g4run","libG4processes.so","0x00000000009d26cd"
1144462,7426210,2549474,247511,748360,1176702,"g4run","libG4processes.so","0x00000000006c9fe9"
1143324,1229354,0,0,0,1260513,"g4run","libG4processes.so","0x0000000000b3f8ff"
1141760,6288454,0,171952,0,0,"g4run","libG4processes.so","G4He3GEMProbability::~G4He3GEMProbability@plt"
1141395,0,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<long, std::pair<long const, double>, std::_Select1st<std::pair<long const, double> >, std::less<long>, std::allocator<std::pair<long const, double> > >::_M_get_insert_unique_pos@plt"
1141385,0,2598205,0,0,0,"g4run","libG4processes.so","G4N13GEMChannel::~G4N13GEMChannel"
1140737,0,0,374062,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1139036,0,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::GetSpherePoint"
1138690,0,0,124278,1514011,503397,"g4run","libG4processes.so","G4EvaporationDefaultGEMFactory::GetChannel"
1138121,0,0,0,0,0,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
1138003,3968594,2641273,312771,0,3209890,"g4run","libG4particles.so","G4IonTable::FindIonInMaster"
1137726,0,0,0,0,0,"g4run","libG4processes.so","G4Cache<G4CascadeParameters*>::~G4Cache"
1135362,0,2458003,0,2768699,0,"g4run","libG4processes.so","0x000000000096ef25"
1134571,0,4629527,133481,0,0,"g4run","libG4geometry.so","0x00000000001498d8"
1133054,1886599,1254765,0,1015005,603249,"g4run","libG4processes.so","G4DNAMesh::GetBoundingBox@plt"
1132709,0,0,747223,729119,513994,"g4run","libG4processes.so","G4ParamExpTwoBodyAngDst<10>::GetCosTheta"
1131192,3624950,1209447,316535,1833913,462846,"g4run","libG4processes.so","G4GamP2NPipAngDst::G4GamP2NPipAngDst"
1131038,0,0,0,0,0,"g4run","libG4processes.so","0x00000000009e55a5"
1131028,2455095,0,297417,0,1612909,"g4run","libG4processes.so","0x0000000000f18e32"
1130317,0,0,223110,1658223,374372,"g4run","libG4global.so","G4SimpleIntegration::G4SimpleIntegration"
1129999,1297210,0,0,1003121,0,"g4run","libG4processes.so","G4RKPropagation::Transport"
1129496,0,0,515588,821253,0,"g4run","libG4track.so","G4ParticleChangeForGamma::DumpInfo"
1129444,6236789,8547982,649915,5630430,749130,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::NNToMissingStrangenessChannel>::getObject@plt"
1129097,1286807,0,133303,840611,0,"g4run","libG4processes.so","G4ChargeExchangeProcess::BuildPhysicsTable"
1128486,0,1154508,286478,2365268,0,"g4run","libG4event.so","0x0000000000069d9f"
1128480,0,2287969,0,0,2735623,"g4run","libG4processes.so","G4StatMFParameters::GetMaxAverageMultiplicity"
1127993,0,2563154,165476,846938,0,"g4run","libG4processes.so","0x0000000000a516cb"
1127550,2504854,2426277,262724,740209,0,"g4run","libG4processes.so","G4Molecule::G4Molecule@plt"
1126889,0,0,0,0,0,"g4run","libG4track.so","_GLOBAL__sub_I_G4ParticleChangeForLoss.cc"
1126707,2605894,4847422,145614,1648759,0,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
1126633,2193229,2506967,637939,3110986,1520580,"g4run","libG4processes.so","G4CrossSectionDataStore::HtmlFileName"
1126233,0,1264757,0,934027,439267,"g4run","libG4processes.so","G4ChipsAntiBaryonElasticXS::G4ChipsAntiBaryonElasticXS@plt"
1125134,1257971,0,0,0,0,"g4run","libG4processes.so","0x0000000000f183bc"
1125053,0,0,0,0,0,"g4run","libG4processes.so","0x0000000000380920"
1124971,0,0,0,0,797105,"g4run","libG4processes.so","G4eeToHadronsModel::ComputeCMCrossSectionPerElectron@plt"
1124703,0,1231079,494518,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append"
1123050,1232927,2362934,0,0,1467667,"g4run","libG4processes.so","0x0000000000e4d10b"
1122766,0,2404271,456442,0,0,"g4run","libG4particles.so","G4HyperTriton::HyperTritonDefinition"
1122466,1339452,2427929,156442,2552494,579871,"g4run","libG4processes.so","0x0000000000a59b4d"
1122429,1193577,0,117103,0,0,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_Sampling"
1121240,0,0,236991,0,0,"g4run","libG4processes.so","G4PSTARStopping::~G4PSTARStopping"
1117180,0,2213339,0,890232,310637,"g4run","libG4geometry.so","G4Trd::CheckParameters"
1117098,0,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6bbe"
1115519,2380728,4813085,2096065,7373589,786830,"g4run","libG4processes.so","G4GammaNuclearXS::FindDirectoryPath"
1114354,1220514,5982522,1686043,6081962,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create"
1114341,0,1219889,95112,899261,166416,"g4run","libG4processes.so","G4AtimaEnergyLossModel::sezi_dedx_e"
1114076,2584333,0,314896,1682196,1030185,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
1113607,0,0,0,926476,0,"g4run","libG4processes.so","G4StatMFParameters::GetKappaCoulomb"
1113591,0,0,0,0,0,"g4run","libG4processes.so","0x0000000000f1ffb6"
1112826,1230227,1455445,0,0,0,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::GenerateMultiBody"
1110616,1291849,0,220876,0,0,"g4run","libG4processes.so","0x000000000037e3b0"
1110372,3607267,3542195,0,1873085,517805,"g4run","libG4processes.so","0x0000000000873765"
1110004,0,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::worthToPropagate"
1109307,0,0,0,0,0,"g4run","libG4geometry.so","0x000000000015995e"
1108620,0,0,0,0,437158,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::operator*="
