cycles,instructions,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses,comm,dso,symbol
0,0,19828,127,18099,49,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, G4DNACrossSectionDataSet*>, std::_Select1st<std::pair<G4String const, G4DNACrossSectionDataSet*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4DNACrossSectionDataSet*> > >::find@plt"
0,0,19788,0,0,0,"g4run","libG4processes.so","G4NeutrinoElectronProcess::SetLowestEnergy"
0,0,19318,0,0,71,"g4run","libG4processes.so","G4InuclNuclei::fill"
0,0,18958,0,0,0,"g4run","libG4processes.so","0x0000000000936c12"
0,0,18617,1512,0,222,"g4run","libG4particles.so","G4MuonDecayChannel::DecayIt"
0,0,18583,0,0,0,"g4run","libG4tracking.so","0x000000000003016f"
0,0,18472,0,8006,0,"g4run","libG4processes.so","0x000000000082eb1c"
0,0,18377,101,0,0,"g4run","libG4processes.so","0x00000000008b60a8"
0,0,18312,0,0,32,"g4run","libG4processes.so","G4MuonMinusBoundDecay::GetMuonDecayRate"
0,0,18204,608,6394,353,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::CalculateCrossSection"
0,0,18095,0,0,0,"g4run","libG4particles.so","G4Deuteron::Definition"
0,0,17986,0,0,0,"g4run","libG4processes.so","0x000000000084196c"
0,0,17898,0,0,0,"g4run","libG4geometry.so","0x00000000001cc61e"
0,0,17656,0,0,0,"g4run","libG4processes.so","G4PolynomialPDF::G4PolynomialPDF@plt"
0,0,17219,132,0,0,"g4run","libG4processes.so","0x000000000083ee2f"
0,0,16448,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, double*>, std::_Select1st<std::pair<G4String const, double*> >, std::less<G4String>, std::allocator<std::pair<G4String const, double*> > >::_M_erase"
0,0,16394,0,0,0,"g4run","libG4processes.so","0x000000000096dba7"
0,0,16360,0,0,0,"g4run","libG4processes.so","0x0000000000f66d89"
0,0,16303,0,0,0,"g4run","libG4processes.so","G4ShellData::ShellVector"
0,0,16240,0,0,0,"g4run","libG4processes.so","0x00000000008327fb"
0,0,16079,483,5189,155,"g4run","libG4processes.so","G4PAIModelData::SampleAlongStepTransfer@plt"
0,0,16054,192,18797,187,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::printXsec"
0,0,15896,195,0,159,"g4run","libG4event.so","0x0000000000068ea0"
0,0,15891,0,0,0,"g4run","libG4geometry.so","0x00000000001c9ef8"
0,0,15560,0,0,189,"g4run","libG4particles.so","G4NeutrinoTau::Definition"
0,0,15193,0,0,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::DeExciteSpectatorNucleus"
0,0,15133,610,0,0,"g4run","libm.so.6","__atan_fma"
0,0,14712,0,18722,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::~G4CascadeFunctions"
0,0,14652,291,3952,52,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPi0Pi0Pi0@plt"
0,0,14619,455,0,53,"g4run","libG4processes.so","G4Parton::G4Parton@plt"
0,0,14550,331,5649,108,"g4run","libG4processes.so","G4VEmModel::GetCurrentIsotope@plt"
0,0,14533,0,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetEnergyIndex"
0,0,14520,436,0,175,"g4run","libG4processes.so","G4HadPhaseSpaceNBodyAsai::GenerateMultiBody"
0,0,14467,772,0,0,"g4run","libG4geometry.so","0x00000000002704c5"
0,0,14455,206,3629,0,"g4run","libG4processes.so","0x00000000009edb0f"
0,0,14097,0,0,47,"g4run","libG4processes.so","std::ostream::operator<<@plt"
0,0,13681,164,0,51,"g4run","libG4processes.so","G4BinaryCascade::Propagate"
0,0,13560,0,0,0,"g4run","libG4geometry.so","G4Box::ComputeDimensions"
0,0,13436,0,0,0,"g4run","libG4processes.so","G4SemiLogInterpolation::Calculate"
0,0,13216,274,2994,0,"g4run","libG4error_propagation.so","operator new@plt"
0,0,13199,0,0,0,"g4run","libG4processes.so","G4Abla::initEvapora"
0,0,13170,1612,24033,924,"g4run","libm.so.6","__math_uflow"
0,0,13165,0,0,0,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4Nucleon*, std::vector<G4Nucleon, std::allocator<G4Nucleon> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(G4Nucleon const&, G4Nucleon const&)> >@plt"
0,0,13101,96,0,0,"g4run","libG4processes.so","0x0000000000b3f9aa"
0,0,12820,0,0,43,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,12781,178,0,28,"g4run","libG4processes.so","0x00000000008e42ed"
0,0,12591,385,0,0,"g4run","libG4processes.so","0x0000000000b362af"
0,0,12163,0,0,0,"g4run","libG4processes.so","G4INCL::Random::sphereVector@plt"
0,0,12062,207,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetANuElTotCsArray"
0,0,12041,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4DataVector*>, std::_Select1st<std::pair<int const, G4DataVector*> >, std::less<int>, std::allocator<std::pair<int const, G4DataVector*> > >::_M_erase"
0,0,11751,957,6526,964,"g4run","libG4processes.so","G4LundStringFragmentation::Quark_AntiQuark_lastSplitting"
0,0,11660,0,0,0,"g4run","libG4processes.so","G4ResonanceNames::~G4ResonanceNames"
0,0,11644,70,0,52,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::cosTheta"
0,0,11627,0,6482,0,"g4run","libG4processes.so","G4VUserTrackInformation::G4VUserTrackInformation@plt"
0,0,11316,191,0,0,"g4run","libG4processes.so","G4MoleculeCounter::GetRecordedMolecules@plt"
0,0,11207,0,0,0,"g4run","libG4geometry.so","0x00000000001fe2cd"
0,0,11195,0,6978,0,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering"
0,0,11080,0,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::G4ChipsPionPlusInelasticXS"
0,0,10840,0,4540,0,"g4run","libG4processes.so","0x0000000000a0d408"
0,0,10726,0,4484,153,"g4run","libG4processes.so","G4LossTableBuilder::InitialiseBaseMaterials"
0,0,10723,0,0,0,"g4run","libG4processes.so","std::ctype<char>::_M_widen_init@plt"
0,0,10709,0,0,0,"g4run","libG4processes.so","0x0000000000b362aa"
0,0,10589,357,7251,44,"g4run","libG4event.so","0x000000000006a40d"
0,0,10472,1106,0,0,"g4run","libm.so.6","__tan_fma"
0,0,10405,0,8004,0,"g4run","libG4processes.so","0x000000000095fb17"
0,0,10294,0,0,0,"g4run","libG4geometry.so","G4CrystalUnitCell::GetBasis@plt"
0,0,10223,0,0,0,"g4run","libG4processes.so","0x00000000003803e0"
0,0,10096,339,0,181,"g4run","libG4processes.so","G4N14GEMChannel::~G4N14GEMChannel"
0,0,9909,518,0,407,"g4run","libG4track.so","_GLOBAL__sub_I_G4ParticleChangeForGamma.cc"
0,0,9871,0,3226,52,"g4run","libG4processes.so","0x0000000000a0041d"
0,0,9693,0,0,0,"g4run","libG4processes.so","0x00000000008af3e5"
0,0,9034,0,0,0,"g4run","libG4event.so","0x000000000006a427"
0,0,8976,266,0,60,"g4run","libG4processes.so","std::vector<G4VStatMFMacroCluster*, std::allocator<G4VStatMFMacroCluster*> >::_M_realloc_insert<G4VStatMFMacroCluster*>"
0,0,8394,0,0,0,"g4run","libG4particles.so","G4ParticlePropertyData::Print@plt"
0,0,0,2213,0,1304,"g4run","libG4processes.so","G4Radioactivation::CalculateChainsFromParent"
0,0,0,2166,0,459,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
0,0,0,1215,0,0,"g4run","libG4particles.so","G4IonTable::GetIonName"
0,0,0,1199,3485,199,"g4run","libG4processes.so","0x0000000000b3f918"
0,0,0,1161,0,381,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::TwoBodyDecayIt"
0,0,0,1138,0,43,"g4run","libstdc++.so.6.0.30","std::ostream::_M_insert<long>"
0,0,0,1014,0,283,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
0,0,0,858,0,202,"g4run","libG4processes.so","G4DiffuseElasticV2::CalculateNuclearRad"
0,0,0,830,0,0,"g4run","libG4particles.so","G4KL3DecayChannel::~G4KL3DecayChannel@plt"
0,0,0,780,0,172,"g4run","libG4processes.so","G4DiffuseElasticV2::SampleTableThetaCMS"
0,0,0,763,8004,578,"g4run","libG4geometry.so","0x000000000014aa0b"
0,0,0,676,0,91,"g4run","libG4processes.so","std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>"
0,0,0,670,0,350,"g4run","libG4global.so","G4SimpleIntegration::G4SimpleIntegration"
0,0,0,627,5152,547,"g4run","libG4particles.so","G4ExcitedDeltaConstructor::AddNGammaMode"
0,0,0,556,0,40,"g4run","libG4processes.so","G4Na24GEMChannel::~G4Na24GEMChannel"
0,0,0,537,10696,0,"g4run","libG4processes.so","G4DNAMillerGreenExcitationModel::S_2p@plt"
0,0,0,537,0,128,"g4run","libG4processes.so","G4KineticTrackVector::Shift"
0,0,0,531,3612,74,"g4run","libG4processes.so","G4HadronElastic::G4HadronElastic@plt"
0,0,0,504,0,0,"g4run","libG4particles.so","G4TextPPReporter::GeneratePropertyTable@plt"
0,0,0,475,0,66,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::rapidity"
0,0,0,446,0,0,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::initialize"
0,0,0,445,0,288,"g4run","libG4geometry.so","G4Torus::SetAllParameters"
0,0,0,442,0,149,"g4run","libG4processes.so","0x00000000003804c0"
0,0,0,436,0,30,"g4run","libG4processes.so","G4FPYSamplingOps::CheckAndSetParameters"
0,0,0,433,0,46,"g4run","libG4processes.so","G4MuNeutrinoNucleusProcess::SetBiasingFactors"
0,0,0,430,0,165,"g4run","libG4processes.so","G4Fancy3DNucleus::GetNuclearRadius"
0,0,0,421,0,0,"g4run","libm.so.6","__cos_fma"
0,0,0,419,7867,0,"g4run","libG4processes.so","G4NuclearFermiDensity::G4NuclearFermiDensity"
0,0,0,414,0,54,"g4run","libG4processes.so","G4INCLXXInterfaceStore::~G4INCLXXInterfaceStore@plt"
0,0,0,413,3220,0,"g4run","libG4geometry.so","G4PolyhedronEllipsoid::G4PolyhedronEllipsoid@plt"
0,0,0,411,0,0,"g4run","libG4processes.so","0x00000000008e52b9"
0,0,0,410,0,45,"g4run","libG4processes.so","G4FPYNormalFragmentDist::GetFissionProduct"
0,0,0,402,0,77,"g4run","libG4event.so","0x000000000006a4ab"
0,0,0,401,0,0,"g4run","libG4processes.so","G4FissionProductYieldDist::GenerateAlphas"
0,0,0,400,9784,0,"g4run","libG4processes.so","0x0000000000a1190f"
0,0,0,392,0,0,"g4run","libG4global.so","0x0000000000038edf"
0,0,0,389,0,0,"g4run","libG4processes.so","G4C10GEMProbability::~G4C10GEMProbability@plt"
0,0,0,387,0,0,"g4run","libG4processes.so","0x0000000000b3f7a9"
0,0,0,386,0,143,"g4run","libG4processes.so","0x00000000008b6fbc"
0,0,0,383,0,0,"g4run","libG4processes.so","G4AblaDataFile::readData"
0,0,0,383,0,0,"g4run","libG4processes.so","0x00000000008b6cd4"
0,0,0,375,0,58,"g4run","libG4particles.so","G4IonTable::GetIonName"
0,0,0,374,0,51,"g4run","libG4processes.so","G4INCL::Particle::getTotalBias@plt"
0,0,0,374,0,0,"g4run","libG4processes.so","G4XAqmElastic::CrossSection"
0,0,0,356,0,53,"g4run","libG4processes.so","G4PenelopeOscillatorManager::GetOscillatorManager@plt"
0,0,0,352,0,80,"g4run","libG4processes.so","0x0000000000a2d70f"
0,0,0,352,0,0,"g4run","libG4processes.so","G4UCNBoundaryProcess::BoundaryProcessVerbose"
0,0,0,344,0,0,"g4run","libG4global.so","std::ostream::_M_insert<double>@plt"
0,0,0,343,0,0,"g4run","libG4processes.so","G4GammaNuclearXS::CrossSectionDescription"
0,0,0,334,0,52,"g4run","libG4processes.so","0x0000000000a2a78a"
0,0,0,327,0,0,"g4run","libG4processes.so","0x0000000000a418c1"
0,0,0,325,0,0,"g4run","libG4processes.so","0x0000000000add18c"
0,0,0,323,6595,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,0,323,0,78,"g4run","libG4processes.so","G4LundStringFragmentation::SampleState"
0,0,0,322,6345,44,"g4run","libG4particles.so","G4AntiSigmacPlus::Definition@plt"
0,0,0,318,4376,20,"g4run","libG4processes.so","G4VRangeToEnergyConverter::GetMaxEnergyCut@plt"
0,0,0,316,0,129,"g4run","libG4particles.so","0x00000000000737e7"
0,0,0,311,0,0,"g4run","libG4processes.so","0x0000000000a0cc6c"
0,0,0,305,0,51,"g4run","libc.so.6","__memset_avx2_unaligned_erms"
0,0,0,305,0,21,"g4run","libG4particles.so","G4Cache<double>::~G4Cache"
0,0,0,304,10788,149,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign"
0,0,0,303,0,42,"g4run","libG4processes.so","CLHEP::operator/@plt"
0,0,0,302,0,0,"g4run","libG4processes.so","G4NuclearPolarizationStore::FindOrBuild"
0,0,0,302,0,0,"g4run","libG4processes.so","0x000000000095fa5e"
0,0,0,291,0,0,"g4run","libG4geometry.so","G4FieldManager::SetDetectorField@plt"
0,0,0,285,6479,54,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::~vector"
0,0,0,285,0,0,"g4run","libG4processes.so","G4BaryonPartialWidth::G4BaryonPartialWidth"
0,0,0,281,0,0,"g4run","libG4processes.so","0x0000000000a80eb8"
0,0,0,280,0,0,"g4run","libG4processes.so","G4CollisionOutput::getTotalStrangeness"
0,0,0,279,0,0,"g4run","libG4processes.so","G4FTFModel::G4FTFModel"
0,0,0,278,0,0,"g4run","libG4processes.so","0x0000000000948c19"
0,0,0,276,0,0,"g4run","libstdc++.so.6.0.30","operator delete[]"
0,0,0,272,0,0,"g4run","libG4geometry.so","0x00000000001c22db"
0,0,0,268,0,63,"g4run","libG4particles.so","G4VDecayChannel::operator="
0,0,0,268,0,0,"g4run","libG4processes.so","G4AngularDistribution::DifferentialCrossSection"
0,0,0,265,0,0,"g4run","libG4processes.so","G4BinaryCascade::Absorb"
0,0,0,262,0,0,"g4run","libG4processes.so","G4FTFModel::StoreInvolvedNucleon"
0,0,0,252,0,0,"g4run","libG4processes.so","0x0000000000836084"
0,0,0,252,0,0,"g4run","libG4processes.so","0x000000000083f52c"
0,0,0,251,0,53,"g4run","libG4processes.so","0x000000000037d570"
0,0,0,251,0,0,"g4run","libG4processes.so","G4UAtomicDeexcitation::GenerateParticles"
0,0,0,249,0,0,"g4run","libG4processes.so","G4WilsonAbrasionModel::G4WilsonAbrasionModel"
0,0,0,246,0,0,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::DecayIt@plt"
0,0,0,240,0,0,"g4run","libG4geometry.so","G4LogicalSkinSurface::GetSurface"
0,0,0,236,0,0,"g4run","libG4particles.so","0x0000000000081554"
0,0,0,232,0,0,"g4run","libG4particles.so","G4ExcitedLambdaConstructor::AddLambdaGammaMode@plt"
0,0,0,226,0,0,"g4run","libG4vis_management.so","G4VisCommandViewerList::SetNewValue"
0,0,0,225,4705,0,"g4run","libG4processes.so","0x0000000000f1ffbe"
0,0,0,225,0,0,"g4run","libG4geometry.so","0x00000000000f76cd"
0,0,0,225,0,0,"g4run","libstdc++.so.6.0.30","operator new[]"
0,0,0,223,0,0,"g4run","libG4processes.so","G4QGSParticipants::GaussianPt"
0,0,0,218,0,0,"g4run","libG4processes.so","0x0000000000a0d401"
0,0,0,217,7453,314,"g4run","libG4particles.so","G4IonTable::GetNucleusMass"
0,0,0,217,0,89,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,0,214,0,0,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomInuclPowers"
0,0,0,214,0,0,"g4run","libG4processes.so","0x0000000000a0f317"
0,0,0,213,0,487,"g4run","libG4processes.so","G4Reggeons::Chi_pomeron"
0,0,0,207,0,0,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelNode@plt"
0,0,0,206,0,0,"g4run","libG4geometry.so","G4Box::~G4Box"
0,0,0,195,0,125,"g4run","libG4processes.so","G4FissionProductYieldDist::MakeDirectoryName"
0,0,0,195,0,34,"g4run","libG4processes.so","G4LundStringFragmentation::Sample4Momentum"
0,0,0,195,0,0,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract"
0,0,0,194,4425,45,"g4run","libG4processes.so","G4WilsonAblationModel::BreakItUp"
0,0,0,194,0,0,"g4run","libG4geometry.so","0x00000000002704c7"
0,0,0,192,7119,88,"g4run","libG4event.so","0x0000000000069d63"
0,0,0,188,0,0,"g4run","libG4processes.so","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::~G4CascadeData"
0,0,0,187,5685,574,"g4run","libG4processes.so","G4LundStringFragmentation::Splitup"
0,0,0,187,0,0,"g4run","libG4processes.so","G4FTFParameters::Reset"
0,0,0,186,17186,0,"g4run","libG4processes.so","G4NuclWatcher::G4NuclWatcher"
0,0,0,186,3120,0,"g4run","libG4processes.so","0x00000000009d26ca"
0,0,0,186,0,0,"g4run","libG4processes.so","G4FTFModel::SamplingNucleonKinematics"
0,0,0,185,3683,0,"g4run","libG4processes.so","G4LundStringFragmentation::SplitLast"
0,0,0,185,0,0,"g4run","libG4geometry.so","G4TwistTubsHypeSide::SetCorners@plt"
0,0,0,184,0,0,"g4run","libG4processes.so","0x0000000000e42a21"
0,0,0,183,6785,0,"g4run","libG4geometry.so","G4ElectroMagneticField::G4ElectroMagneticField@plt"
0,0,0,181,0,0,"g4run","libG4processes.so","G4FPYNormalFragmentDist::G4FPYNormalFragmentDist"
0,0,0,177,0,0,"g4run","libG4processes.so","std::basic_filebuf<char, std::char_traits<char> >::close@plt"
0,0,0,176,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
0,0,0,175,0,0,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio@plt"
0,0,0,173,0,0,"g4run","libG4processes.so","G4BigBanger::generateBangInSCM"
0,0,0,171,0,0,"g4run","libG4physicslists.so","G4PrecoProtonBuilder::~G4PrecoProtonBuilder"
0,0,0,171,0,0,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
0,0,0,170,3737,0,"g4run","libG4processes.so","G4FTFParticipants::ShiftInteractionTime"
0,0,0,167,0,0,"g4run","libG4processes.so","G4BinaryCascade::PrintKTVector"
0,0,0,166,0,49,"g4run","libG4processes.so","G4CascadeData<31, 4, 18, 55, 76, 20, 34, 0, 0>::printXsec"
0,0,0,165,0,63,"g4run","libG4processes.so","G4HadronicParameters::SetEnableHyperNuclei"
0,0,0,165,0,0,"g4run","libG4geometry.so","aTouchableHistoryAllocator@plt"
0,0,0,165,0,0,"g4run","libG4particles.so","0x000000000005b2cd"
0,0,0,159,0,51,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_insert_and_rebalance"
0,0,0,157,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,0,155,0,0,"g4run","libG4processes.so","0x00000000009e2bc9"
0,0,0,154,0,0,"g4run","libG4processes.so","G4LossTableManager::EmSaturation"
0,0,0,152,0,0,"g4run","libG4processes.so","G4InuclParticle::G4InuclParticle"
0,0,0,152,0,0,"g4run","libG4processes.so","std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_realloc_insert<G4KineticTrack* const&>"
0,0,0,151,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepRotation::rotate"
0,0,0,151,0,0,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4GenerateFission"
0,0,0,150,0,87,"g4run","libG4processes.so","0x000000000037d4f0"
0,0,0,150,0,0,"g4run","libG4processes.so","G4GammaNuclearXS::InitialiseOnFly@plt"
0,0,0,150,0,0,"g4run","libG4processes.so","0x0000000000b3645a"
0,0,0,149,0,49,"g4run","libG4global.so","std::istream::read@plt"
0,0,0,149,0,0,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS@plt"
0,0,0,147,0,0,"g4run","libG4processes.so","0x0000000000aa349c"
0,0,0,145,0,45,"g4run","libG4global.so","std::_Vector_base<std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> >*> >::~_Vector_base@plt"
0,0,0,140,0,58,"g4run","libG4processes.so","G4InuclParticle::print"
0,0,0,140,0,36,"g4run","libG4particles.so","std::vector<double, std::allocator<double> >::_M_fill_insert"
0,0,0,140,0,0,"g4run","libG4tracking.so","0x000000000003017f"
0,0,0,138,0,64,"g4run","libG4event.so","0x000000000006a4b4"
0,0,0,137,0,0,"g4run","libG4processes.so","G4FTFParticipants::Clean"
0,0,0,134,0,0,"g4run","libG4global.so","operator<<"
0,0,0,134,0,0,"g4run","libG4processes.so","0x000000000085761b"
0,0,0,133,6224,46,"g4run","libG4processes.so","G4OpticalParameters::Instance@plt"
0,0,0,133,5767,0,"g4run","libG4processes.so","0x0000000000f2e132"
0,0,0,133,0,0,"g4run","libG4processes.so","0x0000000000a80ebd"
0,0,0,133,0,0,"g4run","libG4processes.so","0x0000000000ab2a5f"
0,0,0,133,0,0,"g4run","libG4processes.so","0x0000000000b362bb"
0,0,0,130,0,27,"g4run","libG4event.so","0x0000000000069d67"
0,0,0,129,0,47,"g4run","libG4particles.so","0x00000000000631ed"
0,0,0,127,6751,0,"g4run","libG4processes.so","G4BetheBlochModel::ComputeDEDXPerVolume@plt"
0,0,0,127,0,54,"g4run","libG4geometry.so","0x00000000001daa9d"
0,0,0,127,0,0,"g4run","libG4geometry.so","G4VIntersectionLocator::CheckAndReEstimateEndpoint@plt"
0,0,0,126,0,46,"g4run","libG4processes.so","G4Mg23GEMProbability::G4Mg23GEMProbability@plt"
0,0,0,123,0,0,"g4run","libG4processes.so","G4StatMFParameters::GetCoulomb"
0,0,0,120,6724,0,"g4run","libG4processes.so","0x00000000008b6d06"
0,0,0,120,0,42,"g4run","libG4processes.so","std::_Rb_tree<G4ParticleDefinition const*, std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper>, std::_Select1st<std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper> >, std::less<G4ParticleDefinition const*>, std::allocator<std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper> > >::_M_get_insert_unique_pos@plt"
0,0,0,120,0,32,"g4run","libG4processes.so","G4FTFParamCollMesonProj::G4FTFParamCollMesonProj"
