cycles_ukP,comm,dso,symbol
226917938,"g4run","libG4geometry.so","G4LogicalSkinSurface::~G4LogicalSkinSurface"
223433510,"g4run","libG4particles.so","G4DynamicParticle::AllocateElectronOccupancy"
222744259,"g4run","libG4geometry.so","std::_Rb_tree<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*>, std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*>, std::_Select1st<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> >, std::less<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> >, std::allocator<std::pair<std::pair<G4VPhysicalVolume const*, G4VPhysicalVolume const*> const, G4LogicalBorderSurface*> > >::_M_erase"
222740359,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzRotation::rotateY"
222045696,"g4run","libG4tracking.so","0x000000000002f7fb"
220654543,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
219946128,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection"
219934571,"g4run","libG4processes.so","G4VTransitionRadiation::PostStepDoIt"
219238643,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
218506532,"g4run","libG4geometry.so","field_utils::relativeError@plt"
217853426,"g4run","libG4tracking.so","G4UserLimits::SetMaxAllowedStep"
217159177,"g4run","libG4processes.so","G4NucleiModel::boundaryTransition"
216556055,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
216178339,"g4run","libG4processes.so","G4SBBremTable::ClearSamplingTables"
214367061,"g4run","libG4processes.so","0x000000000093f725"
214358767,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance"
214355953,"g4run","libG4processes.so","G4LossTableBuilder::GetBaseMaterialFlag"
212974173,"g4run","libc.so.6","__memmove_avx_unaligned"
208795776,"g4run","libG4processes.so","G4PAIySection::InitPAI"
208083300,"g4run","libc.so.6","malloc"
208081215,"g4run","libG4geometry.so","0x00000000001f850a"
207384838,"g4run","libG4event.so","0x0000000000068e2c"
204593109,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
203910986,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord"
203898702,"g4run","libG4processes.so","G4IntraNucleiCascader::preloadCascade"
196207212,"g4run","libG4processes.so","G4LightTargetCollider::SingleNucleonScattering"
196206615,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::printTable"
196206375,"g4run","libG4geometry.so","G4PolyPhiFace::EarInit"
194795738,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeDXSectionPerAtom"
193430196,"g4run","libG4processes.so","G4PhotoElectricEffect::InitialiseProcess"
189913485,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
189228190,"g4run","libG4event.so","0x0000000000068d20"
186438782,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
186431461,"g4run","libG4processes.so","std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos"
185744242,"g4run","libG4processes.so","G4PAIySection::SumOverBordPlasmon"
185036285,"g4run","libG4particles.so","G4DynamicParticle::SetMomentum"
183645262,"g4run","libG4track.so","G4ParticleChangeForMSC::CheckIt"
182928610,"g4run","libG4processes.so","G4RKPropagation::delete_EquationsAndMap"
180525716,"g4run","libG4processes.so","G4CascadeParamMessenger::SetNewValue"
178057351,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralWoodsSaxon"
178057213,"g4run","libG4track.so","G4ParticleChange::AddSecondary"
178056527,"g4run","libG4processes.so","G4RKPropagation::GetSphereIntersectionTimes"
175993105,"g4run","libG4track.so","G4ParticleChangeForMSC::Initialize"
174563423,"g4run","libG4track.so","G4Step::G4Step"
174558269,"g4run","libG4geometry.so","G4Trap::G4Trap"
173876174,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom"
173165575,"g4run","libG4processes.so","G4InuclNuclei::makeNuclearFragment"
172620584,"g4run","libG4particles.so","G4DynamicParticle::SetDefinition"
172530272,"g4run","libG4processes.so","G4ProductionCutsTable::CheckMaterialCutsCoupleInfo"
172475199,"g4run","libc.so.6","getenv"
169666479,"g4run","libG4geometry.so","G4Navigator::CheckOverlapsIterative"
168283549,"g4run","libG4processes.so","G4LorentzConvertor::reflectionNeeded"
168277691,"g4run","libG4processes.so","G4CascadeCheckBalance::collide"
168270704,"g4run","libG4processes.so","G4SBBremTable::LoadSamplingTables"
167577639,"g4run","libG4track.so","G4Track::SetAuxiliaryTrackInformation"
166191886,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
165487349,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorHadronInelastic"
164091218,"g4run","libG4geometry.so","G4PolyhedraSide::SurfaceTriangle"
164088923,"g4run","libG4processes.so","G4NeutronElasticXS::BuildPhysicsTable"
164085175,"g4run","libG4event.so","0x0000000000068d28"
163401284,"g4run","libG4processes.so","G4NIELCalculator::G4NIELCalculator"
163393319,"g4run","libG4processes.so","G4HadronXSDataTable::Initialise"
162682372,"g4run","libG4geometry.so","G4Box::DistanceToIn"
160597724,"g4run","libG4processes.so","G4SBBremTable::LinSearch"
159895741,"g4run","libG4geometry.so","0x0000000000103cef"
159347645,"g4run","libm.so.6","__sin_fma"
159208020,"g4run","libG4geometry.so","G4MagneticField::operator="
159198572,"g4run","libG4geometry.so","G4LogicalSurface::~G4LogicalSurface"
158579029,"g4run","libG4processes.so","G4EmCalculator::FindEnergyLossProcess"
158517111,"g4run","libG4particles.so","0x000000000008131f"
158497328,"g4run","libG4processes.so","G4PairProductionRelModel::Initialise"
156413102,"g4run","libG4particles.so","G4IonTable::GetIon"
155010431,"g4run","libG4processes.so","G4RKPropagation::~G4RKPropagation"
152921927,"g4run","libG4geometry.so","G4ReflectionFactory::ReflectPVReplica"
152237132,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::Initialise"
152221659,"g4run","libG4tracking.so","G4NoProcess::~G4NoProcess"
152214294,"g4run","libG4processes.so","G4CascadeCheckBalance::momentumOkay"
151523837,"g4run","libG4processes.so","G4RKPropagation::delete_FieldsAndMap"
150816473,"g4run","libG4processes.so","G4RToEConvForGamma::ComputeValue"
149426461,"g4run","libG4processes.so","G4CascadeCoalescence::FindClusters"
149412858,"g4run","libG4geometry.so","G4Trap::operator="
147511407,"g4run","libG4processes.so","G4ParticleHPNHe3InelasticFS::G4ParticleHPNHe3InelasticFS@plt"
145930174,"g4run","libG4processes.so","G4ScreeningMottCrossSection::FormFactor2Gauss"
145239380,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::setSpherical"
144537374,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
144160876,"g4run","libG4processes.so","G4SBBremTable::ReadCompressedFile"
143891449,"g4run","libG4geometry.so","G4MultiUnion::StreamInfo"
143843720,"g4run","libG4processes.so","G4PAIySection::IntegralPlasmon"
143836282,"g4run","libG4processes.so","G4NuclNucl3BodyAngDst::G4NuclNucl3BodyAngDst"
143731120,"g4run","libG4global.so","G4Physics2DVector::CopyData"
143558627,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, bool>, std::_Select1st<std::pair<G4String const, bool> >, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::_M_erase"
141830844,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
138956000,"g4run","libG4processes.so","G4CascadeRecoilMaker::~G4CascadeRecoilMaker"
138955833,"g4run","libG4geometry.so","G4Tet::Initialize@plt"
137551056,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::printTable"
136163784,"g4run","libG4geometry.so","G4Tubs::G4Tubs"
134070334,"g4run","libG4processes.so","G4CascadeDeexciteBase::getTargetData"
134066705,"g4run","libG4tracking.so","G4Allocator<G4TouchableHistory>::~G4Allocator"
134051356,"g4run","libG4processes.so","G4PAIySection::RePartDielectricConst"
133366366,"g4run","libG4processes.so","G4OpticalParametersMessenger::~G4OpticalParametersMessenger"
132666438,"g4run","libG4track.so","G4VParticleChange::~G4VParticleChange"
131974779,"g4run","libG4processes.so","G4CascadeParamMessenger::G4CascadeParamMessenger"
131965097,"g4run","libG4processes.so","std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert"
131374267,"g4run","libG4particles.so","G4ChargedGeantino::Definition"
131277028,"g4run","libG4processes.so","G4HETCFragment::G4HETCFragment@plt"
130573909,"g4run","libG4processes.so","G4EmParametersMessenger::SetNewValue"
129877352,"g4run","libc.so.6","cfree@GLIBC_2.2.5"
129872189,"g4run","libG4event.so","std::vector<G4SingleParticleSource::part_prop_t*, std::allocator<G4SingleParticleSource::part_prop_t*> >::_M_fill_insert"
129184462,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
128483615,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda"
128477143,"g4run","libG4processes.so","G4ScreeningMottCrossSection::G4ScreeningMottCrossSection"
127783918,"g4run","libG4particles.so","G4IonTable::FindIon"
127783627,"g4run","libG4processes.so","G4eBremParametrizedModel::SampleSecondaries"
127782075,"g4run","libG4geometry.so","G4MultiUnion::DistanceToIn"
127781019,"g4run","libG4processes.so","G4PionMinusField::~G4PionMinusField@plt"
127085097,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::SampleSecondaries"
127076164,"g4run","libG4processes.so","G4VCrossSectionDataSet::GetIsoCrossSection"
126384624,"g4run","libG4processes.so","G4CascadeInterface::copyOutputToHadronicResult"
124985829,"g4run","libG4processes.so","G4PEEffectFluoModel::CrossSectionPerVolume"
124980615,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::printTable"
124980581,"g4run","libG4processes.so","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print"
123589356,"g4run","libG4processes.so","G4InuclCollider::~G4InuclCollider"
123588383,"g4run","libG4processes.so","G4PAIxSection::Initialize"
122221275,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
122202506,"g4run","libG4geometry.so","0x0000000000103d38"
122193935,"g4run","libG4geometry.so","0x0000000000103d0b"
120797229,"g4run","libG4processes.so","G4IntraNucleiCascader::G4IntraNucleiCascader"
120098863,"g4run","libG4track.so","G4ParticleChangeForLoss::G4ParticleChangeForLoss"
118703857,"g4run","libG4processes.so","G4CollisionOutput::getTotalBaryonNumber"
116611616,"g4run","libG4processes.so","G4Fancy3DNucleus::ChoosePositions"
116609821,"g4run","libc.so.6","__memmove_avx_unaligned_erms"
116241201,"g4run","libG4processes.so","G4NuclearFermiDensity::GetDeriv"
115919684,"g4run","libG4processes.so","G4ExcitationHandler::SetParameters"
115215192,"g4run","libG4global.so","G4Pow::G4Pow"
115211452,"g4run","libG4particles.so","G4ParticleDefinition::operator!="
114508173,"g4run","libG4geometry.so","__cxa_atexit@plt"
113819754,"g4run","libm.so.6","__acos"
113121886,"g4run","libG4global.so","G4Physics2DVector::PutVectors"
113119715,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::ElectronicBindingEnergy"
113115796,"g4run","libc.so.6","__strncmp_avx2"
113115409,"g4run","libG4geometry.so","G4LogicalCrystalVolume::G4LogicalCrystalVolume"
112416460,"g4run","libG4particles.so","G4IonTable::GetNucleusByEncoding"
111727311,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4CascadeParameters>::G4ThreadLocalSingleton"
111722122,"g4run","libG4processes.so","G4PhysicsTableHelper::PreparePhysicsTable@plt"
110317284,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::MULWU@plt"
109629708,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetSlope"
108928262,"g4run","libG4processes.so","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::print"
108925920,"g4run","libG4processes.so","G4LossTableManager::Register"
107527215,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection"
106822312,"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos"
106137968,"g4run","libG4processes.so","G4InuclNuclei::makeG4Fragment"
106136907,"g4run","libG4geometry.so","G4FieldTrack::LoadFromArray"
106136399,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getCrossSectionSum"
106135347,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointS"
106130457,"g4run","libm.so.6","pow@@GLIBC_2.29"
105545410,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeXSectionPerAtom"
105439572,"g4run","libG4geometry.so","G4FieldTrack::SetChargeAndMoments"
105426322,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::HadronNucleusQ2_2"
104050600,"g4run","libG4processes.so","G4InitXscPAI::IntegralPAIdEdx"
104034727,"g4run","libG4processes.so","G4MultiBodyMomentumDist::passVerbose"
102650554,"g4run","libG4processes.so","G4ScreeningMottCrossSection::FormFactor2UniformHelm"
102645254,"g4run","libG4processes.so","G4LivermoreComptonModel::SampleSecondaries"
102644555,"g4run","libG4track.so","G4ParticleChange::AddSecondary"
102640173,"g4run","libG4processes.so","G4PhotoElectricEffect::G4PhotoElectricEffect"
101944088,"g4run","libG4processes.so","G4Clebsch::Wigner6J"
101255134,"g4run","libG4processes.so","G4ScreeningMottCrossSection::SetupKinematic"
101251707,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >"
101244409,"g4run","libG4processes.so","G4WatcherGun::setWatchers"
100552222,"g4run","libG4particles.so","G4PionMinus::Definition"
99852546,"g4run","libG4processes.so","__tcf_1"
98454571,"g4run","libCLHEP-2.4.5.3.so","CLHEP::Hep3Vector::operator*="
98447010,"g4run","libG4processes.so","G4ParticleInelasticXS::Initialise"
97761721,"g4run","libG4geometry.so","G4VoxelSafety::~G4VoxelSafety"
97060784,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::G4LivermoreBremsstrahlungModel"
96358266,"g4run","libG4processes.so","G4LinLogLogInterpolation::Calculate"
95649422,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetQ2max"
93567736,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__class_type_info::__do_dyncast"
92954150,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleXTRdEdx"
92872205,"g4run","libG4geometry.so","G4PolyPhiFace::Between"
92866343,"g4run","libG4processes.so","G4EMDissociationSpectrum::GetGeneralE2Spectrum"
92177538,"g4run","libG4processes.so","G4F19GEMProbability::G4F19GEMProbability"
91549589,"g4run","libG4processes.so","G4ScoreSplittingProcess::StartTracking"
90776207,"g4run","libc.so.6","_int_free"
90775925,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getMultiplicity"
87282421,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
87278111,"g4run","libG4processes.so","G4INCL::CrossSectionsMultiPions::NNThreePi@plt"
87272983,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillUsingKopylov"
86588304,"g4run","libG4processes.so","G4OpticalParameters::GetWLSTimeProfile"
86584573,"g4run","libG4geometry.so","G4TouchableHistory::operator delete"
86579550,"g4run","libG4processes.so","G4ScreeningMottCrossSection::GetScatteringAngle"
85893086,"g4run","libG4processes.so","G4HadronicException::Report"
85886239,"g4run","libG4geometry.so","G4ModifiedMidpoint::G4ModifiedMidpoint"
84485866,"g4run","libG4processes.so","G4NIELCalculator::AddEmModel"
83790334,"g4run","libG4processes.so","0x00000000006ce62f"
83097088,"g4run","libG4particles.so","G4DynamicParticle::operator="
82391969,"g4run","libG4processes.so","G4CrossSectionDataStore::GetIsoCrossSection"
81698814,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralGaussian"
81694134,"g4run","libG4processes.so","G4CascadeColliderBase::inelasticInteractionPossible"
80998841,"g4run","libG4processes.so","std::vector<G4SBBremTable::STable*, std::allocator<G4SBBremTable::STable*> >::_M_fill_insert@plt"
80300884,"g4run","libG4tracking.so","G4SteppingManager::GetProcessNumber"
79606399,"g4run","libG4tracking.so","G4NoProcess::~G4NoProcess"
79603215,"g4run","libG4processes.so","G4CascadeInterface::makeDynamicParticle"
79602227,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetInelasticElementCrossSection"
78895180,"g4run","libG4particles.so","G4ExcitedSigmaConstructor::AddLambdaStarPiMode@plt"
77506014,"g4run","libG4particles.so","G4PionPlus::Definition"
76882440,"g4run","libG4processes.so","G4NucleiModel::reset"
76863180,"g4run","libG4geometry.so","G4VoxelSafety::ComputeSafety"
76810160,"g4run","libG4processes.so","G4NeutronCaptureXS::RetrieveVector"
76806511,"g4run","libG4event.so","0x0000000000068d24"
76114487,"g4run","libG4particles.so","G4Electron::Definition"
75414668,"g4run","libG4processes.so","G4INCL::NNToNLK2piChannel::~NNToNLK2piChannel@plt"
75408214,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeCrossSectionPerAtom"
75407688,"g4run","libCLHEP-2.4.5.3.so","HepGeom::operator*"
74708081,"g4run","libG4processes.so","G4NucleiModel::passFermi"
74013262,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
74008423,"g4run","libG4geometry.so","G4VIntersectionLocator::LocateGlobalPointWithinVolumeAndCheck"
73319829,"g4run","libG4processes.so","G4GammaTransition::SampleDirection"
73313382,"g4run","libG4processes.so","G4Integrator<G4InitXscPAI, double (G4InitXscPAI::*)(double)>::Legendre10"
73313222,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::SetParallelWorld"
73313036,"g4run","libG4geometry.so","G4VIntersectionLocator::GetSurfaceNormal@plt"
72633717,"g4run","libG4geometry.so","G4LogicalSkinSurface::CleanSurfaceTable"
