cycles,faults,minor_faults,major_faults,alignment_faults,comm,dso,symbol
4879622,0,0,0,0,"g4run","libG4geometry.so","std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> >::_M_erase"
4190370,0,0,0,0,"g4run","libG4geometry.so","G4Box::Inside"
4190330,0,0,0,0,"g4run","libG4processes.so","G4ITSafetyHelper::InitialiseHelper@plt"
4190291,0,0,0,0,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
4190281,0,0,0,0,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::GenerateMultiBody"
4190069,0,0,0,0,"g4run","libG4processes.so","G4ProcessAttribute::G4ProcessAttribute@plt"
4190051,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiMinusNChannelData, G4KaonHypSampler>::getMultiplicity"
4190036,0,0,0,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::Configure"
4189873,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::printTable"
4189802,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c1e9a"
4189789,0,0,0,0,"g4run","libG4geometry.so","0x00000000001fea0e"
4189777,0,0,0,0,"g4run","libG4processes.so","0x000000000082eb14"
4189713,0,0,0,0,"g4run","libG4particles.so","G4ParticlesWorkspace::InitialiseWorkspace"
4189533,0,0,0,0,"g4run","libG4geometry.so","G4CutTubs::IsCrossingCutPlanes"
4189532,0,0,0,0,"g4run","libG4processes.so","0x0000000000836c64"
4189345,0,0,0,0,"g4run","libG4processes.so","G4CascadeCoalescence::reportArgs"
4188946,0,0,0,0,"g4run","libG4processes.so","0x0000000000a19c51"
4188919,0,0,0,0,"g4run","libG4geometry.so","G4PolyhedraSide::CopyStuff@plt"
4188779,0,0,0,0,"g4run","libG4geometry.so","0x000000000027089d"
4188769,0,0,0,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirThreeBody"
4188683,0,0,0,0,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
4188659,0,0,0,0,"g4run","libG4processes.so","G4GammaNuclearXS::IsoCrossSection"
4188656,0,0,0,0,"g4run","libG4processes.so","G4MolecularConfiguration::PrintState@plt"
4188631,0,0,0,0,"g4run","libG4tracking.so","G4StepPoint::operator=@plt"
4188416,0,0,0,0,"g4run","libG4event.so","0x0000000000069d44"
4188401,0,0,0,0,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel"
4188301,0,0,0,0,"g4run","libG4processes.so","G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print"
4187968,0,0,0,0,"g4run","libG4particles.so","0x000000000008127d"
4187944,0,0,0,0,"g4run","libG4particles.so","0x00000000000631a1"
4187685,0,0,0,0,"g4run","libG4processes.so","G4FTFModel::Init"
4187683,0,0,0,0,"g4run","libG4global.so","0x0000000000054995"
4187605,0,0,0,0,"g4run","libG4event.so","0x0000000000069dac"
4187565,0,0,0,0,"g4run","libG4processes.so","G4VRangeToEnergyConverter::ConvertForElectron@plt"
4187553,0,0,0,0,"g4run","libG4geometry.so","0x000000000014aa0b"
4187508,0,0,0,0,"g4run","libG4particles.so","G4ParticleDefinition::GetSubInstanceManager"
4187500,0,0,0,0,"g4run","libG4processes.so","G4DNACPA100IonisationModel::RandomizeEjectedElectronEnergyFromCumulatedDcs@plt"
4187392,0,0,0,0,"g4run","libG4processes.so","G4EquilibriumEvaporator::G4EquilibriumEvaporator"
4187284,0,0,0,0,"g4run","libG4geometry.so","0x0000000000103d6a"
4187079,0,0,0,0,"g4run","libG4event.so","0x000000000006a400"
4187051,0,0,0,0,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseAandZ"
4186862,0,0,0,0,"g4run","libG4processes.so","G4RKFieldIntegrator::~G4RKFieldIntegrator"
4186427,0,0,0,0,"g4run","libG4geometry.so","0x00000000001870c8"
4186206,0,0,0,0,"g4run","libG4processes.so","G4FTFParamCollPionProj::G4FTFParamCollPionProj"
4185931,0,0,0,0,"g4run","libG4processes.so","G4EmBiasingManager::ApplySecondaryBiasing@plt"
4185842,0,0,0,0,"g4run","libG4geometry.so","0x00000000000f728d"
4185654,0,0,0,0,"g4run","libpythia8.so","Pythia8::Particle::daughterList"
4185622,0,0,0,0,"g4run","libG4geometry.so","G4CutTubs::DistanceToIn"
4185368,0,0,0,0,"g4run","libpythia8.so","Pythia8::BeamParticle::xCompDist"
4185170,0,0,0,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
4185001,0,0,0,0,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
4184121,0,0,0,0,"g4run","libG4processes.so","0x0000000000f67ef6"
4183646,0,0,0,0,"g4run","libG4geometry.so","std::vector<Intersection, std::allocator<Intersection> >::_M_erase@plt"
4181495,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c22d7"
4180548,0,0,0,0,"g4run","libG4processes.so","G4PolarizedIonisationBhabhaXS::Initialize"
4179212,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c9e15"
4178504,0,0,0,0,"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::reserve"
3491964,0,0,0,0,"g4run","libpythia8.so","Pythia8::m"
3491934,0,0,0,0,"g4run","libG4particles.so","0x000000000006c63d"
3491932,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3629a"
3491888,0,0,0,0,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio"
3491827,0,0,0,0,"g4run","libG4geometry.so","G4Tubs::CreatePolyhedron"
3491796,0,0,0,0,"g4run","libG4track.so","0x00000000000101f8"
3491788,0,0,0,0,"g4run","libG4processes.so","0x000000000037b9a0"
3491776,0,0,0,0,"g4run","libG4geometry.so","G4Box::DistanceToIn"
3491633,0,0,0,0,"g4run","libG4geometry.so","0x000000000016159b"
3491593,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
3491565,0,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::IsApplicable"
3491554,0,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma"
3491545,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3f93e"
3491438,0,0,0,0,"g4run","libG4particles.so","G4PionRadiativeDecayChannel::DecayIt"
3491438,0,0,0,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_of@plt"
3491121,0,0,0,0,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
3490958,0,0,0,0,"g4run","libG4processes.so","G4RKFieldIntegrator::~G4RKFieldIntegrator"
3490832,0,0,0,0,"g4run","libG4processes.so","std::_Deque_base<G4INCL::NpiToSK2piChannel*, std::allocator<G4INCL::NpiToSK2piChannel*> >::_M_initialize_map@plt"
3490818,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
3490758,0,0,0,0,"g4run","libG4processes.so","MCGIDI_reaction_parseFromTOM@plt"
3490608,0,0,0,0,"g4run","libG4processes.so","0x0000000000f08353"
3490529,0,0,0,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
3490466,0,0,0,0,"g4run","libG4processes.so","G4CascadeData<30, 6, 6, 4, 5, 6, 7, 7, 7>::initialize"
3490437,0,0,0,0,"g4run","libG4processes.so","G4MuonMinusCapture::ProcessDescription"
3490320,0,0,0,0,"g4run","libG4processes.so","0x0000000000f183b8"
3490176,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3f94f"
3489982,0,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorNucleonInelastic"
3489919,0,0,0,0,"g4run","libG4processes.so","G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator"
3489864,0,0,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve"
3489848,0,0,0,0,"g4run","libG4processes.so","G4UrbanMscModel::ComputeGeomPathLength"
3489807,0,0,0,0,"g4run","libG4processes.so","0x000000000037ec70"
3489769,0,0,0,0,"g4run","libG4tracking.so","G4SteppingVerbose::VerboseParticleChange"
3489763,0,0,0,0,"g4run","libG4processes.so","0x0000000000a51697"
3489721,0,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::GetComptonPerAtom"
3489700,0,0,0,0,"g4run","libG4tracking.so","0x000000000002ef97"
3489587,0,0,0,0,"g4run","libG4processes.so","0x000000000083e82c"
3489565,0,0,0,0,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions"
3489531,0,0,0,0,"g4run","libG4particles.so","G4BaryonConstructor::ConstructCharmBaryons"
3489283,0,0,0,0,"g4run","libG4processes.so","G4PolarizedAnnihilationXS::DiceEpsilon@plt"
3489281,0,0,0,0,"g4run","libG4geometry.so","0x0000000000103d07"
3488896,0,0,0,0,"g4run","libG4processes.so","G4WaterStopping::G4WaterStopping@plt"
3488796,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_erase"
3488788,0,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasComplexFZ"
3488576,0,0,0,0,"g4run","libG4processes.so","G4BGGPionElasticXS::BuildPhysicsTable@plt"
3488505,0,0,0,0,"g4run","libG4geometry.so","G4NavigationHistory::NewLevel@plt"
3488082,0,0,0,0,"g4run","libG4processes.so","G4EmCorrections::MottCorrection@plt"
3487963,0,0,0,0,"g4run","libG4processes.so","0x000000000092d202"
3487825,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::generateNucleon"
3487807,0,0,0,0,"g4run","libG4processes.so","0x000000000083bdeb"
3487734,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
3487538,0,0,0,0,"g4run","libG4processes.so","0x00000000008b925a"
3486947,0,0,0,0,"g4run","libG4particles.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt"
3486854,0,0,0,0,"g4run","libG4global.so","0x00000000000564c8"
3486574,0,0,0,0,"g4run","libG4processes.so","G4PAIySection::SumOverIntervaldEdx"
3486225,0,0,0,0,"g4run","libG4event.so","0x0000000000069d46"
3486162,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f7a4"
3486055,0,0,0,0,"g4run","libG4particles.so","0x00000000000631aa"
3485313,0,0,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetIsoCrossSection"
3485127,0,0,0,0,"g4run","libG4processes.so","G4Bessel::K1"
3484947,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c1d7b"
3483107,0,0,0,0,"g4run","libG4processes.so","G4TransparentRegXTRadiator::ProcessDescription"
3483019,0,0,0,0,"g4run","libG4geometry.so","G4ReflectedSolid::~G4ReflectedSolid"
3482390,0,0,0,0,"g4run","libG4processes.so","0x0000000000a16cac"
3482077,0,0,0,0,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::ComputeVoxelIndices@plt"
3481039,0,0,0,0,"g4run","libG4processes.so","G4VCrossSectionDataSet::G4VCrossSectionDataSet"
3474468,0,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetVerboseLevel"
2793869,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4CascadeChannel*>, std::_Select1st<std::pair<int const, G4CascadeChannel*> >, std::less<int>, std::allocator<std::pair<int const, G4CascadeChannel*> > >::_M_erase"
2793786,0,0,0,0,"g4run","libG4processes.so","G4LossTableManager::BuildPhysicsTable"
2793704,0,0,0,0,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateOutgoingPartTypes"
2793701,0,0,0,0,"g4run","libG4processes.so","G4FTFParamCollBaryonProj::G4FTFParamCollBaryonProj"
2793700,0,0,0,0,"g4run","libG4processes.so","G4EvaporationInuclCollider::deExcite"
2793677,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f7bd"
2793676,0,0,0,0,"g4run","libG4processes.so","std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>@plt"
2793631,0,0,0,0,"g4run","libG4geometry.so","_G4cout_p@plt"
2793585,0,0,0,0,"g4run","libG4processes.so","G4OpticalParameters::GetScintTrackSecondariesFirst"
2793560,0,0,0,0,"g4run","libG4processes.so","G4MolecularConfiguration::GetFakeParticleID@plt"
2793554,0,0,0,0,"g4run","libG4processes.so","__1DSortOut::Sort@plt"
2793490,0,0,0,0,"g4run","libG4processes.so","0x0000000000380630"
2793473,0,0,0,0,"g4run","libG4geometry.so","std::basic_iostream<char, std::char_traits<char> >::~basic_iostream@plt"
2793472,0,0,0,0,"g4run","libG4track.so","0x00000000000137dc"
2793374,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
2793360,0,0,0,0,"g4run","libG4particles.so","G4SigmaMinus::Definition"
2793280,0,0,0,0,"g4run","libG4processes.so","G4PAIxSection::GetStepCerenkovLoss"
2793265,0,0,0,0,"g4run","libG4processes.so","G4InuclNuclei::operator G4Fragment"
2793250,0,0,0,0,"g4run","libG4processes.so","0x0000000000a0f31c"
2793248,0,0,0,0,"g4run","libG4particles.so","G4Proton::Definition"
2793177,0,0,0,0,"g4run","libpythia8.so","Pythia8::BeamParticle::xMax"
2793172,0,0,0,0,"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
2793139,0,0,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy"
2793115,0,0,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor"
2793090,0,0,0,0,"g4run","libG4event.so","0x0000000000068d2f"
2793057,0,0,0,0,"g4run","libG4particles.so","0x00000000000631a8"
2793013,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c9a68"
2792959,0,0,0,0,"g4run","libG4processes.so","0x00000000008363ee"
2792832,0,0,0,0,"g4run","libG4geometry.so","0x0000000000162689"
2792828,0,0,0,0,"g4run","libG4tracking.so","0x0000000000043e4b"
2792800,0,0,0,0,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherfordCosT"
2792789,0,0,0,0,"g4run","libG4geometry.so","0x0000000000163039"
2792696,0,0,0,0,"g4run","libG4geometry.so","G4Trd::ApproxSurfaceNormal"
2792585,0,0,0,0,"g4run","libG4geometry.so","G4Cons::G4Cons"
2792580,0,0,0,0,"g4run","libG4particles.so","G4XibZero::Definition"
2792486,0,0,0,0,"g4run","libG4geometry.so","0x00000000001fea0d"
2792479,0,0,0,0,"g4run","libG4particles.so","G4BaryonConstructor::ConstructStrangeBaryons"
2792450,0,0,0,0,"g4run","libG4processes.so","0x000000000037b9d0"
2792428,0,0,0,0,"g4run","libG4tracking.so","0x000000000002fffd"
2792419,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6cc6"
2792288,0,0,0,0,"g4run","libG4processes.so","0x00000000008af63b"
2792273,0,0,0,0,"g4run","libG4geometry.so","G4MultiNavigator::ComputeSafety"
2792194,0,0,0,0,"g4run","libG4processes.so","G4LEPTSVibExcitationModel::G4LEPTSVibExcitationModel@plt"
2792184,0,0,0,0,"g4run","libG4geometry.so","0x00000000001fe9bf"
2792145,0,0,0,0,"g4run","libG4processes.so","0x0000000000838ef4"
2792125,0,0,0,0,"g4run","libG4geometry.so","G4SafetyHelper::InitialiseHelper@plt"
2792075,0,0,0,0,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState@plt"
2792022,0,0,0,0,"g4run","libG4processes.so","G4CascadParticle::print"
2791979,0,0,0,0,"g4run","libG4processes.so","G4VEmProcess::GetMeanFreePath"
2791962,0,0,0,0,"g4run","libG4tracking.so","std::_Rb_tree<G4String, std::pair<G4String const, G4AttDef>, std::_Select1st<std::pair<G4String const, G4AttDef> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4AttDef> > >::_M_get_insert_unique_pos@plt"
2791875,0,0,0,0,"g4run","libG4processes.so","0x00000000004ba7d9"
2791855,0,0,0,0,"g4run","libG4processes.so","G4FTFAnnihilation::Create3QuarkAntiQuarkStrings"
2791780,0,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetEnableBCParticles"
2791771,0,0,0,0,"g4run","libm.so.6","with_errno"
2791738,0,0,0,0,"g4run","libG4processes.so","G4GammaNuclearXS::FindDirectoryPath"
2791714,0,0,0,0,"g4run","libG4processes.so","G4StatMFMicroPartition::CalcPartitionProbability"
2791591,0,0,0,0,"g4run","libG4processes.so","0x0000000000f18f2d"
2791543,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6d49"
2791534,0,0,0,0,"g4run","libG4processes.so","0x000000000083d217"
2791384,0,0,0,0,"g4run","libG4geometry.so","aTouchableHistoryAllocator@plt"
2791342,0,0,0,0,"g4run","libG4processes.so","G4PAIxSection::GetMMEnergyTransfer"
2791341,0,0,0,0,"g4run","libG4geometry.so","G4UIcmdWithADoubleAndUnit::SetDefaultUnit@plt"
2791196,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase"
2791151,0,0,0,0,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherford"
2791078,0,0,0,0,"g4run","libG4processes.so","0x0000000000a0fedb"
2791037,0,0,0,0,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeGla"
2790814,0,0,0,0,"g4run","libG4processes.so","0x0000000000839246"
2790516,0,0,0,0,"g4run","libG4geometry.so","0x0000000000207b08"
2790411,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6d4b"
2790344,0,0,0,0,"g4run","libG4processes.so","G4CascadeRecoilMaker::~G4CascadeRecoilMaker"
2789914,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6ce8"
2789786,0,0,0,0,"g4run","libG4processes.so","0x0000000000f183b4"
2789436,0,0,0,0,"g4run","libG4geometry.so","0x0000000000181669"
2789433,0,0,0,0,"g4run","libG4processes.so","G4Reggeons::Chi_reggeon"
2789291,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getMultiplicity"
2789190,0,0,0,0,"g4run","libG4tracking.so","0x000000000002f7ed"
2789159,0,0,0,0,"g4run","libG4processes.so","G4EMDissociationSpectrum::GetClosestApproach"
2789159,0,0,0,0,"g4run","libG4tracking.so","G4ProcessManager::EndTracking@plt"
2789048,0,0,0,0,"g4run","libG4particles.so","strlen@plt"
2788953,0,0,0,0,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeScalarFactors"
2788618,0,0,0,0,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::SampleMSC"
2788531,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusNChannelData, G4KaonHypSampler>::getMultiplicity"
2787485,0,0,0,0,"g4run","libG4processes.so","G4Solver<G4StatMFMacroChemicalPotential>::Brent"
2787472,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6d55"
2787390,0,0,0,0,"g4run","libpythia8.so","Pythia8::Pythia::check"
2786813,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6d0a"
2785503,0,0,0,0,"g4run","libG4event.so","0x000000000006a49d"
2095417,0,0,0,0,"g4run","libG4event.so","0x0000000000068d78"
2095367,0,0,0,0,"g4run","libG4processes.so","G4EmParameters::SetUseICRU90Data@plt"
2095338,0,0,0,0,"g4run","libG4persistency.so","G4STRead::PhysvolRead"
2095317,0,0,0,0,"g4run","libG4event.so","0x000000000006a495"
2095309,0,0,0,0,"g4run","libG4geometry.so","G4PolyhedronEllipsoid::G4PolyhedronEllipsoid@plt"
2095309,0,0,0,0,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
2095304,0,0,0,0,"g4run","libG4processes.so","0x00000000008395b8"
2095298,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::Capture"
2095295,0,0,0,0,"g4run","libG4geometry.so","0x000000000018709a"
2095287,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::UpdateTracksAndCollisions"
2095275,0,0,0,0,"g4run","libG4processes.so","0x0000000000380a40"
2095273,0,0,0,0,"g4run","libG4processes.so","0x00000000008c4d5e"
2095265,0,0,0,0,"g4run","libG4processes.so","G4PAIxSection::GetCerenkovEnergyTransfer"
2095261,0,0,0,0,"g4run","libG4event.so","0x0000000000069d53"
2095258,0,0,0,0,"g4run","libG4processes.so","G4CollisionOutput::reset"
2095257,0,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade"
2095250,0,0,0,0,"g4run","libG4particles.so","G4AntiProton::AntiProtonDefinition@plt"
2095248,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3f9af"
2095215,0,0,0,0,"g4run","libG4processes.so","0x000000000037e250"
2095206,0,0,0,0,"g4run","libG4processes.so","G4CollisionOutput::removeOutgoingParticle@plt"
2095198,0,0,0,0,"g4run","libG4processes.so","G4StatMFMacroNucleon::CalcEnergy"
2095196,0,0,0,0,"g4run","libG4processes.so","G4CollisionOutput::selectPairToTune"
2095196,0,0,0,0,"g4run","libG4processes.so","G4VTransitionRadiation::Clear"
2095189,0,0,0,0,"g4run","libG4geometry.so","0x00000000001870cd"
2095176,0,0,0,0,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::NNToMissingStrangenessChannel>::getObject@plt"
2095156,0,0,0,0,"g4run","libG4particles.so","G4Alpha::Definition"
2095147,0,0,0,0,"g4run","libG4tracking.so","G4UserLimits::GetUserMinEkine"
2095094,0,0,0,0,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
2095091,0,0,0,0,"g4run","libG4processes.so","G4LorentzConvertor::setTarget"
2095082,0,0,0,0,"g4run","libG4processes.so","G4CollisionOutput::printCollisionOutput"
2095073,0,0,0,0,"g4run","libG4particles.so","G4GenericIon::Definition"
2095028,0,0,0,0,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigma"
2095023,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos"
2095022,0,0,0,0,"g4run","libG4processes.so","G4TwoBodyAngularDist::GetInstance@plt"
2095003,0,0,0,0,"g4run","libG4processes.so","std::vector<GIDI_settings_flux_order, std::allocator<GIDI_settings_flux_order> >::_M_realloc_insert<GIDI_settings_flux_order const&>@plt"
2095000,0,0,0,0,"g4run","libG4processes.so","G4GoudsmitSaundersonTable::~G4GoudsmitSaundersonTable@plt"
2094986,0,0,0,0,"g4run","libG4processes.so","G4XAqmElastic::CrossSection@plt"
2094919,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::CheckChargeAndBaryonNumber"
2094906,0,0,0,0,"g4run","libpythia8.so","Pythia8::ColourReconnection::reconnectMPIs"
2094892,0,0,0,0,"g4run","libG4processes.so","G4HadronicException::what"
2094860,0,0,0,0,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
2094827,0,0,0,0,"g4run","libG4event.so","0x0000000000069d6b"
2094826,0,0,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2094816,0,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::G4HadronicParameters"
2094803,0,0,0,0,"g4run","libG4processes.so","G4LorentzConvertor::backToTheLab"
2094795,0,0,0,0,"g4run","libG4processes.so","0x00000000008082dd"
2094728,0,0,0,0,"g4run","libG4processes.so","G4NuclearFermiDensity::~G4NuclearFermiDensity"
2094720,0,0,0,0,"g4run","libG4geometry.so","0x00000000001daa98"
2094644,0,0,0,0,"g4run","libG4particles.so","0x000000000006c82a"
2094622,0,0,0,0,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::GetInstance"
2094515,0,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::GetRandomAngle"
2094515,0,0,0,0,"g4run","libG4processes.so","0x000000000096ef25"
2094493,0,0,0,0,"g4run","libG4tracking.so","0x0000000000043e4f"
2094492,0,0,0,0,"g4run","libG4processes.so","G4HadronicDeveloperParameters::DeveloperGet"
2094492,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3f90a"
2094445,0,0,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::~G4ChipsPionPlusInelasticXS"
2094390,0,0,0,0,"g4run","libG4particles.so","G4SigmaPlus::Definition"
2094289,0,0,0,0,"g4run","libG4processes.so","0x0000000000a1b3ee"
2094280,0,0,0,0,"g4run","libG4processes.so","MCGIDI_sampling_pdfsOfXGivenW_initialize@plt"
2094276,0,0,0,0,"g4run","libG4processes.so","0x00000000009d26c8"
2094247,0,0,0,0,"g4run","libG4processes.so","G4FTFParameters::Reset@plt"
2094233,0,0,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::SetSecondParton"
2094211,0,0,0,0,"g4run","libG4processes.so","G4Fissioner::~G4Fissioner"
2094094,0,0,0,0,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcMeanMultiplicity"
2094059,0,0,0,0,"g4run","libG4processes.so","G4GamP2NPipAngDst::G4GamP2NPipAngDst"
2094000,0,0,0,0,"g4run","libG4processes.so","G4GamP2NPipAngDst::~G4GamP2NPipAngDst"
2093945,0,0,0,0,"g4run","libG4event.so","0x0000000000068e43"
2093793,0,0,0,0,"g4run","libG4processes.so","G4StatMFParameters::GetMaxAverageMultiplicity"
2093782,0,0,0,0,"g4run","libG4processes.so","0x0000000000add18c"
2093759,0,0,0,0,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::~G4HadronicAbsorptionBertini"
2093690,0,0,0,0,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
2093638,0,0,0,0,"g4run","libG4processes.so","0x00000000008aec9a"
2093602,0,0,0,0,"g4run","libG4processes.so","0x0000000000937b2f"
2093587,0,0,0,0,"g4run","libG4processes.so","G4RToEConvForElectron::G4RToEConvForElectron@plt"
2093560,0,0,0,0,"g4run","libstdc++.so.6.0.30","operator delete@plt"
2093512,0,0,0,0,"g4run","libG4processes.so","0x0000000000a028af"
2093445,0,0,0,0,"g4run","libG4processes.so","G4INCL::ProjectileRemnant::computeExcitationEnergy@plt"
2093437,0,0,0,0,"g4run","libG4processes.so","G4ProcessTableMessenger::~G4ProcessTableMessenger@plt"
2093341,0,0,0,0,"g4run","libG4processes.so","G4NeutrinoElectronProcess::PostStepDoIt"
2093341,0,0,0,0,"g4run","libG4processes.so","0x0000000000a0d408"
2093319,0,0,0,0,"g4run","libG4processes.so","G4CascadeParameters::G4CascadeParameters"
2093287,0,0,0,0,"g4run","libG4processes.so","G4INCL::CascadeAction::beforeAvatarAction@plt"
