id,cycles_ukP
"all;g4run;libG4processes;0x0000000000380120",2094482
"all;g4run;libG4processes;G4LinLogInterpolation::Calculate",1396136
"all;g4run;libG4processes;G4IntraNucleiCascader::collide",711345589
"all;g4run;libG4processes;G4StatMFParameters::GetMaxAverageMultiplicity",6982778
"all;g4run;libG4processes;G4OpticalParameters::GetScintByParticleType",25838986
"all;g4run;libG4processes;G4PEEffectFluoModel::G4PEEffectFluoModel",222048034
"all;g4run;libG4processes;0x00000000009d2e1b",2793423
"all;g4run;libG4processes;0x00000000008c521d",5586332
"all;g4run;libG4processes;0x00000000008b6e57",4190296
"all;g4run;libG4processes;G4PairProductionRelModel::SampleSecondaries",1324934942
"all;g4run;libG4processes;G4FTFAnnihilation::Create3QuarkAntiQuarkStrings",3492252
"all;g4run;libG4processes;std::vector<G4InuclElementaryParticle*, std::allocator<G4InuclElementaryParticle*> >::_M_fill_insert",47474141
"all;g4run;libG4processes;G4HadronicParameters::SetEnableHyperNuclei",697388
"all;g4run;libG4processes;G4NeutronElasticXS::BuildPhysicsTable",82396171
"all;g4run;libG4processes;G4ThreadLocalSingleton<void>::GetCallbacks@plt",1396808
"all;g4run;libG4processes;G4CascadParticle::print",2094791
"all;g4run;libG4processes;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",698437
"all;g4run;libG4processes;G4LinLogLogInterpolation::Calculate",104331353
"all;g4run;libG4processes;G4IntraNucleiCascader::rescatter",789060547
"all;g4run;libG4processes;G4CollisionOutput::selectPairToTune",13265685
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillUsingKopylov",82390508
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::ThresholdEnergy",2792421
"all;g4run;libG4processes;MCGIDI_reaction_parseFromTOM@plt",11171025
"all;g4run;libG4processes;G4NeutronCaptureXS::SelectIsotope",20251188
"all;g4run;libG4processes;G4EmCalculator::PrintDEDXTable",48875545
"all;g4run;libG4processes;0x00000000006c9043",10473260
"all;g4run;libG4processes;G4O19GEMProbability::G4O19GEMProbability",11872571
"all;g4run;libG4processes;0x000000000096dc38",1396275
"all;g4run;libG4processes;G4ElNeutrinoNucleusTotXsc::G4ElNeutrinoNucleusTotXsc",698422
"all;g4run;libG4processes;G4CascadeRecoilMaker::fillRecoil",12568084
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::GetPTables",260517509
"all;g4run;libG4processes;G4PhysicsTableHelper::RetrievePhysicsTable",52415877
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess",19553993
"all;g4run;libG4processes;0x00000000006c9047",13967087
"all;g4run;libG4processes;G4CascadeSampler<31, 6>::findMultiplicity",698385
"all;g4run;libG4processes;G4StatMFMacroNucleon::~G4StatMFMacroNucleon",698493
"all;g4run;libG4processes;std::_Function_handler<void (), G4ThreadLocalSingleton<G4CascadeParameters>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager",2095173
"all;g4run;libG4processes;G4CollisionOutput::printCollisionOutput",6285200
"all;g4run;libG4processes;G4RToEConvForGamma::ComputeValue",75408057
"all;g4run;libG4processes;G4VXTRenergyLoss::AngleXTRdEdx",39104648
"all;g4run;libG4processes;0x0000000000a0cc66",698285
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillDirThreeBody",6285273
"all;g4run;libG4processes;G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt",2094765
"all;g4run;libG4processes;G4LorentzConvertor::fillKinematics",62843375
"all;g4run;libG4processes;G4PairProductionRelModel::LPMFuncs::~LPMFuncs",43293230
"all;g4run;libG4processes;0x0000000000a0cc68",8379000
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::~G4MuonMinusAtomicCapture",1396912
"all;g4run;libG4processes;std::_Rb_tree<G4MoleculeDefinition const*, std::pair<G4MoleculeDefinition const* const, double>, std::_Select1st<std::pair<G4MoleculeDefinition const* const, double> >, std::less<G4MoleculeDefinition const*>, std::allocator<std::pair<G4MoleculeDefinition const* const, double> > >::_M_erase",259757350
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity",8378676
"all;g4run;libG4processes;G4MuonMinusCapture::G4MuonMinusCapture",27930202
"all;g4run;libG4processes;G4NeutronElectronElXsc::IsElementApplicable",13268429
"all;g4run;libG4processes;G4IntraNucleiCascader::initialize",392419578
"all;g4run;libG4processes;G4ParticleInelasticXS::Initialise",81700361
"all;g4run;libG4processes;G4LossTableBuilder::InitialiseBaseMaterials",1396856
"all;g4run;libG4processes;G4CascadeCoalescence::selectCandidates",32122006
"all;g4run;libG4processes;G4CollisionOutput::getTotalBaryonNumber",98457580
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::getMultiplicity",725895017
"all;g4run;libG4processes;G4VEmProcess::StreamInfo",1573651023
"all;g4run;libG4processes;G4DiffractiveExcitation::ExciteParticipants_doChargeExchange",9776551
"all;g4run;libG4processes;G4NucleiModel::printModel",443421817
"all;g4run;libG4processes;0x0000000000937b2f",6284868
"all;g4run;libG4processes;0x0000000000e4d10b",697366
"all;g4run;libG4processes;std::vector<G4VFastSimulationModel*, std::allocator<G4VFastSimulationModel*> >::_M_realloc_insert<G4VFastSimulationModel*>@plt",698452
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::SampleMSC",1396913
"all;g4run;libG4processes;0x0000000000a4923d",698308
"all;g4run;libG4processes;0x00000000008b6e5e",3491998
"all;g4run;libG4processes;G4Fissioner::deExcite",47483142
"all;g4run;libG4processes;G4CrossSectionDataStore::GetCrossSection",8378185
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2Gauss",80995208
"all;g4run;libG4processes;G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::print",92171678
"all;g4run;libG4processes;G4AutoDelete::Register<G4CascadeParameters>",61447853
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::getMultiplicity",2793816
"all;g4run;libG4processes;std::vector<int, std::allocator<int> >::_M_range_insert<int const*>",13268661
"all;g4run;libG4processes;G4EquilibriumEvaporator::goodRemnant",50975859
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::GenerateCosTheta",469932625
"all;g4run;libG4processes;std::vector<unsigned long, std::allocator<unsigned long> >::operator=",226244773
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom",15362694
"all;g4run;libG4processes;G4PEEffectFluoModel::CrossSectionPerVolume",56562640
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2ExpHof",698365
"all;g4run;libG4processes;0x0000000000a63153",1396013
"all;g4run;libG4processes;G4EMDissociationCrossSection::GetCrossSectionForProjectile",7680325
"all;g4run;libG4processes;G4LundStringFragmentation::FragmentString",698468
"all;g4run;libG4processes;G4OpticalParameters::StreamInfo",284191842
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity",34911786
"all;g4run;libG4processes;0x0000000000f182d7",698326
"all;g4run;libG4processes;0x0000000000b3f9af",2793778
"all;g4run;libG4processes;G4GoudsmitSaundersonTable::~G4GoudsmitSaundersonTable@plt",8379688
"all;g4run;libG4processes;G4WeightCutOffConfigurator::~G4WeightCutOffConfigurator@plt",9077734
"all;g4run;libG4processes;G4CacheReference<CLHEP::Hep3Vector*>::Destroy",2793761
"all;g4run;libG4processes;0x00000000008b8fcf",698133
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getCrossSectionSum",98715234
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::FillEnergySteps",1395826
"all;g4run;libG4processes;G4FissionProductYieldDist::FindParticleInterpolation@plt",698093
"all;g4run;libG4processes;G4VCrossSectionDataSet::G4VCrossSectionDataSet",5586922
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeXiMinusNChannelData, G4KaonHypSampler>::getMultiplicity",6982832
"all;g4run;libG4processes;G4CollisionOutput::G4CollisionOutput",12569522
"all;g4run;libG4processes;G4CascadeDeexciteBase::getTargetData",119408013
"all;g4run;libG4processes;0x0000000000a0cc6a",698467
"all;g4run;libG4processes;G4CrossSectionDataSetRegistry::G4CrossSectionDataSetRegistry",13264921
"all;g4run;libG4processes;G4StatMFParameters::Getr0",698386
"all;g4run;libG4processes;std::vector<cacheEl_t*, std::allocator<cacheEl_t*> >::_M_realloc_insert<cacheEl_t*>",698371
"all;g4run;libG4processes;G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS@plt",698395
"all;g4run;libG4processes;0x0000000000a16ca5",2791691
"all;g4run;libG4processes;0x0000000000a0cc6d",6983598
"all;g4run;libG4processes;G4BinaryCascade::ApplyYourself",698243
"all;g4run;libG4processes;0x00000000008b6cf6",697777
"all;g4run;libG4processes;std::vector<G4RadioactivityTable*, std::allocator<G4RadioactivityTable*> >::_M_realloc_insert<G4RadioactivityTable* const&>",10473534
"all;g4run;libG4processes;G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print",9077765
"all;g4run;libG4processes;G4InuclParticle::print",698424
"all;g4run;libG4processes;G4CollisionOutput::getRecoilFragment",697352
"all;g4run;libG4processes;G4PEEffectFluoModel::SampleSecondaries",1277878705
"all;g4run;libG4processes;G4XAqmElastic::CrossSection@plt",4189677
"all;g4run;libG4processes;G4StatMFParameters::Beta",18158558
"all;g4run;libG4processes;G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print",4887302
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getMultiplicity",28633759
"all;g4run;libG4processes;G4ParallelWorldProcess::~G4ParallelWorldProcess",921244525
"all;g4run;libG4processes;0x0000000000b3646a",2793178
"all;g4run;libG4processes;G4MultiBodyMomentumDist::GetInstance",25133412
"all;g4run;libG4processes;G4NeutronCaptureXS::GetElementCrossSection",10472652
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeScreeningFunctions@plt",698452
"all;g4run;libG4processes;G4GammaNuclAngDst::G4GammaNuclAngDst",2094126
"all;g4run;libG4processes;0x00000000008395b4",2793404
"all;g4run;libG4processes;G4ITMultiNavigator::GetGlobalExitNormal",748627711
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions()",698164
"all;g4run;libG4processes;G4InuclNuclei::makeDefinition",698414
"all;g4run;libG4processes;0x00000000009d26c4",2094227
"all;g4run;libG4processes;0x00000000008395b8",2793806
"all;g4run;libG4processes;0x00000000009d26c8",2095122
"all;g4run;libG4processes;G4PenelopeRayleighModelMI::InitializeSamplingAlgorithm",580442827
"all;g4run;libG4processes;G4VCrossSectionDataSet::GetIsoCrossSection",92167442
"all;g4run;libG4processes;0x000000000037e2e0",2792970
"all;g4run;libG4processes;G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize",23742443
"all;g4run;libG4processes;0x00000000008e42e4",2095222
"all;g4run;libG4processes;G4UrbanMscModel::ComputeGeomPathLength",698474
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos",9775122
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getMultiplicity",1396850
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel",4887182
"all;g4run;libG4processes;G4INCL::NNToNLK2piChannel::operator delete@plt",698519
"all;g4run;libG4processes;G4OpticalParameters::GetMieVerboseLevel",2793632
"all;g4run;libG4processes;G4CrossSectionDataStore::GetIsoCrossSection",77505782
"all;g4run;libG4processes;0x0000000000a16cac",1396916
"all;g4run;libG4processes;G4ForwardXrayTR::EnergyInterval@plt",10472737
"all;g4run;libG4processes;0x000000000037e250",4190130
"all;g4run;libG4processes;0x00000000008b6cfe",698699
"all;g4run;libG4processes;0x000000000083887d",2793722
"all;g4run;libG4processes;G4HadronicParameters::SetVerboseLevel",9077301
"all;g4run;libG4processes;G4ExcitationHandler::BreakItUp",37013871
"all;g4run;libG4processes;G4KineticTrackVector::Boost",697610
"all;g4run;libG4processes;G4CacheReference<G4NuclearPolarizationStore*>::Destroy",1368748247
"all;g4run;libG4processes;std::vector<G4LossTableManager*, std::allocator<G4LossTableManager*> >::_M_fill_insert",4640099408
"all;g4run;libG4processes;std::vector<G4ExcitedString*, std::allocator<G4ExcitedString*> >::_M_realloc_insert<G4ExcitedString* const&>",698459
"all;g4run;libG4processes;0x000000000037ec70",6285032
"all;g4run;libG4processes;operator<<",698389
"all;g4run;libG4processes;G4SingleDiffractiveExcitation::~G4SingleDiffractiveExcitation",698460
"all;g4run;libG4processes;G4TypeMutex<G4Cache<CLHEP::HepLorentzVector*> >",698465
"all;g4run;libG4processes;G4F19GEMProbability::G4F19GEMProbability",69135869
"all;g4run;libG4processes;G4BinaryLightIonReaction::ApplyYourself",698506
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*>, std::_Select1st<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >, std::less<int>, std::allocator<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> > >::_M_emplace_unique<std::pair<int, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >@plt",1396585
"all;g4run;libG4processes;G4PAIxSection::GetStepEnergyLoss",8379931
"all;g4run;libG4processes;0x000000000037f2a0",698288
"all;g4run;libG4processes;G4VTransitionRadiation::GetMeanFreePath",1396592
"all;g4run;libG4processes;G4SauterGavrilaAngularDistribution::G4SauterGavrilaAngularDistribution",19549404
"all;g4run;libG4processes;0x0000000000838c3c",3492200
"all;g4run;libG4processes;G4SBBremTable::LoadSamplingTables",150834822
"all;g4run;libG4processes;epsilon@plt",1396722
"all;g4run;libG4processes;G4FTFParticipants::SortInteractionsIncT",698473
"all;g4run;libG4processes;G4UrbanMscModel::ComputeTheta0",3492264
"all;g4run;libG4processes;0x00000000008395bd",1396803
"all;g4run;libG4processes;0x0000000000f183b4",2793657
"all;g4run;libG4processes;std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>",698383
"all;g4run;libG4processes;0x00000000009d26cd",3491673
"all;g4run;libG4processes;G4EmBiasingManager::ApplyDirectionalSplitting@plt",8379336
"all;g4run;libG4processes;0x0000000000f183b8",7682198
"all;g4run;libG4processes;G4Pow::powA",4966103863
"all;g4run;libG4processes;G4RKPropagation::GetSphereIntersectionTimes",178379086
"all;g4run;libG4processes;0x0000000000806bad",698372
"all;g4run;libG4processes;0x0000000000380630",1396725
"all;g4run;libG4processes;G4FTFModel::Init",4887720
"all;g4run;libG4processes;std::vector<G4PairProductionRelModel::ElementData*, std::allocator<G4PairProductionRelModel::ElementData*> >::_M_fill_insert",548851148
"all;g4run;libG4processes;G4InuclParamMomDst::GetMomentum",697634
"all;g4run;libG4processes;0x000000000083a0e8",11172872
"all;g4run;libG4processes;G4CollisionOutput::setOnShell",12569230
"all;g4run;libG4processes;G4VXTRenergyLoss::GetAngleXTR",9075624
"all;g4run;libG4processes;G4INCL::NNToNLK2piChannel::~NNToNLK2piChannel@plt",39801988
"all;g4run;libG4processes;0x00000000008af1d6",698309
"all;g4run;libG4processes;0x00000000008b60a4",34913153
"all;g4run;libG4processes;G4NIELCalculator::ComputeNIEL",19552611
"all;g4run;libG4processes;G4RKPropagation::~G4RKPropagation",152227291
"all;g4run;libG4processes;0x0000000000f67e5a",4189136
"all;g4run;libG4processes;G4SeltzerBergerModel::G4SeltzerBergerModel",13267492
"all;g4run;libG4processes;G4MultiBodyMomentumDist::G4MultiBodyMomentumDist",584451955
"all;g4run;libG4processes;0x0000000000a19c51",4888479
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::GetQ2max",52367824
"all;g4run;libG4processes;G4PAIxSection::Initialize",122902299
"all;g4run;libG4processes;G4GIDI_target::getOthersFinalState@plt",2793561
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeXSectionPerAtom",87982141
"all;g4run;libG4processes;0x00000000008b6d45",6982015
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorHadronElastic",6982976
"all;g4run;libG4processes;0x00000000008b6d06",697483
"all;g4run;libG4processes;G4NucleiModel::getFermiKinetic",10473036
"all;g4run;libG4processes;G4ScreeningMottCrossSection::G4ScreeningMottCrossSection",73327653
"all;g4run;libG4processes;0x00000000008b6d49",4188723
"all;g4run;libG4processes;G4CascadeParamMessenger::SetNewValue",151532375
"all;g4run;libG4processes;G4AdjointCSManager::GetPostStepWeightCorrection@plt",698397
"all;g4run;libG4processes;0x0000000000a2a783",1395988
"all;g4run;libG4processes;G4VEmProcess::GetCurrentLambda",32816060
"all;g4run;libG4processes;G4PEEffectFluoModel::Initialise",6982775
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeRelDXSectionPerAtom",1287933196
"all;g4run;libG4processes;G4VRestContinuousProcess::~G4VRestContinuousProcess@plt",698446
"all;g4run;libG4processes;G4INCL::AllocationPool<G4INCL::NNToMissingStrangenessChannel>::getObject@plt",12567747
"all;g4run;libG4processes;G4O16GEMProbability::G4O16GEMProbability",35612082
"all;g4run;libG4processes;0x0000000000ef7c9a",698192
"all;g4run;libG4processes;G4CascadeData<30, 6, 6, 4, 5, 6, 7, 7, 7>::initialize",13269371
"all;g4run;libG4processes;0x0000000000ef7c5a",1396485
"all;g4run;libG4processes;G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print",16759741
"all;g4run;libG4processes;G4HadronXSDataTable::Initialise",142445819
"all;g4run;libG4processes;G4BinaryCascade::G4BinaryCascade",698196
"all;g4run;libG4processes;G4NucleiModel::generateNucleon",4190176
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom",215071187
"all;g4run;libG4processes;G4NeutronInelasticXS::Initialise",597035125
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::AlongStepGetPhysicalInteractionLength",726916560
"all;g4run;libG4processes;G4MuonicAtomDecay::FillResult",2789612
"all;g4run;libG4processes;0x0000000000f183bc",698386
"all;g4run;libG4processes;G4HadronicInteractionRegistry::Clean@plt",698374
"all;g4run;libG4processes;G4BOptnCloning::~G4BOptnCloning@plt",12564959
"all;g4run;libG4processes;std::istream::_M_extract<unsigned long>@plt",698437
"all;g4run;libG4processes;G4FissionProductYieldDist::MakeIsotopeName",1396616
"all;g4run;libG4processes;G4INCL::CascadeAction::beforeAvatarAction@plt",3492276
"all;g4run;libG4processes;G4IntraNucleiCascader::decayTrappedParticle",223451513
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getCrossSectionSum",38405278
"all;g4run;libG4processes;G4RKPropagation::delete_FieldsAndMap",170022914
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::printTable",130578541
"all;g4run;libG4processes;G4LegendrePolynomial::BuildUpToOrder",698409
"all;g4run;libG4processes;G4LorentzConvertor::setTarget",2792888
"all;g4run;libG4processes;G4CascadeDeexciteBase::~G4CascadeDeexciteBase",45385354
"all;g4run;libG4processes;G4PreCompoundDeexcitation::deExcite",698370
"all;g4run;libG4processes;xDataTOM_releaseElement@plt",1396805
"all;g4run;libG4processes;G4NucleiModel::boundaryTransition",189927028
"all;g4run;libG4processes;G4WilsonAbrasionModel::ApplyYourself",698292
"all;g4run;libG4processes;G4StatMFMacroMultiplicity::CalcChemicalPotentialMu",5584279
"all;g4run;libG4processes;G4VBiasingOperator::ReportOperationApplied@plt",3491537
"all;g4run;libG4processes;G4SBBremTable::InitSamplingTables",3492106
"all;g4run;libG4processes;0x000000000083e5ec",2790774
"all;g4run;libG4processes;0x000000000037b9a0",9077579
"all;g4run;libG4processes;G4SeltzerBergerModel::ReadData",180151221
"all;g4run;libG4processes;G4ElectronIonPair::SampleIonsAlongStep",698376
"all;g4run;libG4processes;G4CascadeParamMessenger::G4CascadeParamMessenger",124287476
"all;g4run;libG4processes;std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_realloc_insert<G4CascadParticle const&>@plt",698221
"all;g4run;libG4processes;0x00000000008b6d4b",1396671
"all;g4run;libG4processes;0x00000000008b6d0a",2094713
"all;g4run;libG4processes;G4PhotoElectricEffect::ProcessDescription",3490714
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::printTable",4887521
"all;g4run;libG4processes;G4EmBiasingManager::ApplySecondaryBiasing@plt",1396402
"all;g4run;libG4processes;0x000000000037ea40",4190205
"all;g4run;libG4processes;G4SeltzerBergerModel::~G4SeltzerBergerModel",1396794
"all;g4run;libG4processes;G4LivermoreBremsstrahlungModel::ReadData",471347961
"all;g4run;libG4processes;G4ParticleHPNHe3InelasticFS::G4ParticleHPNHe3InelasticFS@plt",132671022
"all;g4run;libG4processes;G4StatMFMacroMultiNucleon::CalcMeanMultiplicity",1396782
"all;g4run;libG4processes;0x000000000083e82c",2094708
"all;g4run;libG4processes;0x00000000008b6d4e",6285254
"all;g4run;libG4processes;G4CollisionOutput::rotateEvent",10476362
"all;g4run;libG4processes;0x000000000096dbfc",698356
"all;g4run;libG4processes;0x00000000008b6d0e",11173155
"all;g4run;libG4processes;G4CascadeRecoilMaker::collide",13965802
"all;g4run;libG4processes;G4VEmProcess::PostStepGetPhysicalInteractionLength",766304564
"all;g4run;libG4processes;0x0000000000a2a78a",697184
"all;g4run;libG4processes;G4StatMFParameters::GetEpsilon0",1396851
"all;g4run;libG4processes;G4IonsShenCrossSection::calCeValue@plt",4888789
"all;g4run;libG4processes;0x0000000000f69b8f",6981219
"all;g4run;libG4processes;G4MuNeutrinoNucleusTotXsc::GetEnergyIndex@plt",698461
"all;g4run;libG4processes;std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_unique_pos",840542650
"all;g4run;libG4processes;G4Na24GEMChannel::~G4Na24GEMChannel",697514
"all;g4run;libG4processes;std::_Rb_tree<double, std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > >, std::_Select1st<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > >, std::less<double>, std::allocator<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > > >::_M_get_insert_hint_unique_pos@plt",4189853
"all;g4run;libG4processes;0x000000000093aa4c",9775894
"all;g4run;libG4processes;G4INCL::Nucleus::emitInsidePions@plt",1396456
"all;g4run;libG4processes;std::vector<G4SBBremTable::SamplingTablePerZ*, std::allocator<G4SBBremTable::SamplingTablePerZ*> >::_M_fill_insert",22346018
"all;g4run;libG4processes;G4OpticalParametersMessenger::SetNewValue",2226799994
"all;g4run;libG4processes;G4ITMultiNavigator::GetLocalExitNormal",5924533377
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4CascadeChannel*>, std::_Select1st<std::pair<int const, G4CascadeChannel*> >, std::less<int>, std::allocator<std::pair<int const, G4CascadeChannel*> > >::_M_erase",7682184
"all;g4run;libG4processes;G4MultiBodyMomentumDist::passVerbose",86584965
"all;g4run;libG4processes;0x000000000037b330",20250593
"all;g4run;libG4processes;G4RToEConvForPositron::ComputeValue",39104170
"all;g4run;libG4processes;G4Na22GEMChannel::~G4Na22GEMChannel",698517
"all;g4run;libG4processes;G4IntraNucleiCascader::finishCascade",4894816571
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getMultiplicity",3491734
"all;g4run;libG4processes;G4INCL::Random::shoot@plt",8379120
"all;g4run;libG4processes;G4StatMFMicroPartition::ChooseZ",25839036
"all;g4run;libG4processes;G4BinaryCascade::GetSpherePoint",698489
"all;g4run;libG4processes;0x0000000000f2e132",1396882
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::G4NonEquilibriumEvaporator",698457
"all;g4run;libG4processes;G4CrossSectionDataStore::DumpHtml@plt",1396796
"all;g4run;libG4processes;G4LorentzConvertor::toTheCenterOfMass",709426044
"all;g4run;libG4processes;0x00000000009d2eba",4190669
"all;g4run;libG4processes;G4Molecule::G4Molecule@plt",697807
"all;g4run;libG4processes;G4ProductionCutsTable::CheckMaterialCutsCoupleInfo",172478057
"all;g4run;libG4processes;0x00000000008b6797",2093947
"all;g4run;libG4processes;0x0000000000f2e138",15361014
"all;g4run;libG4processes;0x000000000037ba40",42595475
"all;g4run;libG4processes;G4EmCorrections::MottCorrection@plt",9078553
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeXiZeroPChannelData, G4KaonHypSampler>::getMultiplicity",30026552
"all;g4run;libG4processes;G4StatMFFragment::GetEnergy",2793221
"all;g4run;libG4processes;G4IntraNucleiCascader::generateCascade",14662577
"all;g4run;libG4processes;G4ElementaryParticleCollider::~G4ElementaryParticleCollider",15361996
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateMultiplicity",698454
"all;g4run;libG4processes;std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4NuclearPolarizationStore>::G4ThreadLocalSingleton()::{lambda()#1}>",1310722609
"all;g4run;libG4processes;G4CrossSectionBuffer::CrossSection@plt",698400
"all;g4run;libG4processes;G4ScoreSplittingProcess::PostStepGetPhysicalInteractionLength",6285266
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_erase",13964982
"all;g4run;libG4processes;G4InitXscPAI::~G4InitXscPAI",271628513
"all;g4run;libG4processes;G4NuclearPolarizationStore::Register",1396611
"all;g4run;libG4processes;G4NuclNucl3BodyAngDst::G4NuclNucl3BodyAngDst",154326081
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::printTable",4888231
"all;g4run;libG4processes;G4SauterGavrilaAngularDistribution::PrintGeneratorInformation",116611772
"all;g4run;libG4processes;G4BetaPlusDecay::G4BetaPlusDecay@plt",1396768
"all;g4run;libG4processes;G4VEmProcess::G4VEmProcess",17456683
"all;g4run;libG4processes;0x0000000000a48fca",34399123
"all;g4run;libG4processes;G4UrbanMscModel::SimpleScattering@plt",698428
"all;g4run;libG4processes;0x000000000092d202",698428
"all;g4run;libG4processes;G4DNACPA100IonisationModel::RandomizeEjectedElectronEnergyFromCumulatedDcs@plt",698430
"all;g4run;libG4processes;G4EmParameters::SetUseICRU90Data@plt",2793243
"all;g4run;libG4processes;0x0000000000a48fcd",2093885
