id,value,prev,curr
"all;athena.py;libG4processes;G4CascadeFinalStateAlgorithm::FillMagnitudes@plt",4148475,4148475,0
"all;athena.py;libG4processes;G4FermiFragmentsPoolVI::ClosestChannels",37379008,22839821,14539187
"all;athena.py;libG4processes;G4FTFModel::StoreInvolvedNucleon@plt",2077959,0,2077959
"all;athena.py;libG4processes;G4NucleiModel::fillZoneVolumes@plt",10391999,4156670,6235329
"all;athena.py;libG4processes;G4CascadeCoalescence::FindClusters@plt",132904338,66458021,66446317
"all;athena.py;libG4processes;G4WentzelVIModel::ComputeTransportXSectionPerVolume@plt",481765293,226308161,255457132
"all;athena.py;libG4processes;CLHEP::Hep3Vector::rotateUz@plt",2542021502,1354032767,1187988735
"all;athena.py;libG4processes;G4CollisionComposite::BufferCrossSection",4146882,2077042,2069840
"all;athena.py;libG4processes;G4UniversalFluctuation::SetParticleAndCharge@plt",2074318,0,2074318
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadeXiZeroPChannelData, G4KaonHypSampler>::getCrossSection",2080613,2080613,0
"all;athena.py;libG4processes;G4FragmentingString::Mass",24924946,12454054,12470892
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::getMultiplicity",18679447,10379033,8300414
"all;athena.py;libG4processes;G4PreCompoundProton::GetRj",53991590,29057433,24934157
"all;athena.py;libG4processes;G4FTFAnnihilation::GaussianPt",16612429,2073794,14538635
"all;athena.py;libG4processes;std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >@plt",39450764,0,39450764
"all;athena.py;libG4processes;G4KineticTrack::~G4KineticTrack@plt",2077276,2077276,0
"all;athena.py;libG4processes;G4VLongitudinalStringDecay::CreatePartonPair",14551392,6233330,8318062
"all;athena.py;libG4processes;G4CascadeInterface::retryInelasticNucleus@plt",41521193,20751165,20770028
"all;athena.py;libG4processes;G4HadronNucleonXsc::HadronNucleonXscPDG",1364767953,668866511,695901442
"all;athena.py;libG4processes;G4DynamicParticle::Set4Momentum@plt",72652558,45654133,26998425
"all;athena.py;libG4processes;G4HadFinalState::GetSecondary",1160776855,423580640,737196215
"all;athena.py;libG4processes;G4PreCompoundFragment::CalcEmissionProbability",58149156,20762848,37386308
"all;athena.py;libG4processes;G4NucleiModel::generateQuasiDeuteron@plt",26993513,20759459,6234054
"all;athena.py;libG4processes;G4NucleonNuclearCrossSection::ComputeCrossSections@plt",58112283,33189238,24923045
"all;athena.py;libG4processes;G4PhotoNuclearCrossSection::GetElementCrossSection",61764701434,31148072406,30616629028
"all;athena.py;libG4processes;G4RKPropagation::delete_EquationsAndMap",4156194,2074605,2081589
"all;athena.py;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >",766062405,381958492,384103913
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getOutgoingParticleTypes",2422662244,1515309476,907352768
"all;athena.py;libG4processes;G4ParticleChangeForDecay::Initialize@plt",35308822,18693463,16615359
"all;athena.py;libG4processes;G4XDeltaNstarTable::CrossSectionTable",2081537,0,2081537
"all;athena.py;libG4processes;G4CascadeInterface::checkFinalResult",234630640,103794483,130836157
"all;athena.py;libG4processes;G4BGGPionElasticXS::IsElementApplicable",1258462581,654092425,604370156
"all;athena.py;libG4processes;G4RToEConvForGamma::ComputeCrossSection",2073453,0,2073453
"all;athena.py;libG4processes;G4Parton::~G4Parton",6237555,2079006,4158549
"all;athena.py;libG4processes;G4BraggModel::MolecIsInZiegler1988",22912819,10416379,12496440
"all;athena.py;libG4processes;G4ExcitedString::GetDirection",6238730,4154979,2083751
"all;athena.py;libG4processes;G4LundStringFragmentation::SplitEandP",97627635,56061466,41566169
"all;athena.py;libG4processes;G4CascadeCheckBalance::momentumOkay",1137551532,608114947,529436585
"all;athena.py;libG4processes;G4NuclearLevelData::GetLevelDensity",1763124141,1125317030,637807111
"all;athena.py;libG4processes;G4FTFModel::CheckKinematics@plt",2077654,0,2077654
"all;athena.py;libG4processes;G4FastSimulationManagerProcess::AlongStepGetPhysicalInteractionLength",38483436417,25087601070,13395835347
"all;athena.py;libG4processes;G4ComponentGGHadronNucleusXsc::GetTotalIsotopeCrossSection",8303048,4147538,4155510
"all;athena.py;libG4processes;G4MultiBodyMomentumDist::GetInstance@plt",382021096,232511480,149509616
"all;athena.py;libG4processes;G4TransportationManager::GetTransportationManager@plt",994785816,728911939,265873877
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getMultiplicity",7118784000,4608813823,2509970177
"all;athena.py;libG4processes;G4CascadeInterpolator<30>::interpolate@plt",616514958,0,616514958
"all;athena.py;libG4processes;G4eBremsstrahlungRelModel::ComputeLPMfunctions@plt",39547342,31230957,8316385
"all;athena.py;libG4processes;G4BinaryCascade::ProductsAddFinalState@plt",2072978,0,2072978
"all;athena.py;libG4processes;G4MaterialCutsCouple::G4MaterialCutsCouple",2076609,0,2076609
"all;athena.py;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4Fancy3DNucleusHelper*, std::vector<G4Fancy3DNucleusHelper, std::allocator<G4Fancy3DNucleusHelper> > >, __gnu_cxx::__ops::_Val_less_iter>@plt",2078446,0,2078446
"all;athena.py;libG4processes;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos",8323530,2077094,6246436
"all;athena.py;libG4processes;G4LorentzConvertor::reflectionNeeded@plt",172317363,93400254,78917109
"all;athena.py;libG4processes;G4Poisson",226279573944,226279573944,0
"all;athena.py;libG4processes;G4PreCompoundEmission::PerformEmission@plt",2076151,2076151,0
"all;athena.py;libG4processes;G4ElasticHadrNucleusHE::GetFt",4151359,2077520,2073839
"all;athena.py;libG4processes;G4LorentzConvertor::rotate",62266164,31128370,31137794
"all;athena.py;libG4processes;G4Fancy3DNucleus::ReduceSum",141251044,78927875,62323169
"all;athena.py;libG4processes;G4Clebsch::ClebschGordanCoeff",6226021,2077127,4148894
"all;athena.py;libG4processes;G4BGGPionElasticXS::GetElementCrossSection",2514572671,1303762474,1210810197
"all;athena.py;libG4processes;std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_realloc_insert<G4KineticTrack*>@plt",2077222,0,2077222
"all;athena.py;libG4processes;G4EvaporationChannel::EmittedFragment",145338462,72622228,72716234
"all;athena.py;libG4processes;G4HadronElastic::SampleInvariantT",141190648,72672079,68518569
"all;athena.py;libG4processes;G4HadronNucleonXsc::KaonNucleonXscGG@plt",22847835,12461549,10386286
"all;athena.py;libG4processes;G4InuclParticle::G4InuclParticle",3000177619,1500897317,1499280302
"all;athena.py;libG4processes;G4FragmentingString::IsAFourQuarkString",6219520,2068037,4151483
"all;athena.py;libG4processes;G4AtomicShells::GetBindingEnergy@plt",2083320,0,2083320
"all;athena.py;libG4processes;__tls_get_addr@plt",7454880425,2965826703,4489053722
"all;athena.py;libG4processes;std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_range_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle const*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > > >@plt",103835763,0,103835763
"all;athena.py;libG4processes;G4IonFluctuations::Dispersion",666547163,344623709,321923454
"all;athena.py;libG4processes;strtod@plt",3666351,1746993,1919358
"all;athena.py;libG4processes;G4NucleiModel::fillBindingEnergies",411112632,222137128,188975504
"all;athena.py;libG4processes;G4ProtonField::GetBarrier",2075757,0,2075757
"all;athena.py;libG4processes;G4UnboundPN::Definition@plt",26987544,14528429,12459115
"all;athena.py;libG4processes;CLHEP::operator/@plt",213825679,93431318,120394361
"all;athena.py;libG4processes;G4RKPropagation::FreeTransport@plt",4155345,2080443,2074902
"all;athena.py;libG4processes;G4PiData::TotalXSection",11726709911,5671847938,6054861973
"all;athena.py;libG4processes;G4IonFluctuations::RelativisticFactor",1715511754,778792179,936719575
"all;athena.py;libG4processes;G4LevelReader::LevelManager",77576431,31326330,46250101
"all;athena.py;libG4processes;G4BinaryLightIonReaction::GetProjectileExcitation@plt",2074059,0,2074059
"all;athena.py;libG4processes;G4IonFluctuations::SetParticleAndCharge",14537665,8310076,6227589
"all;athena.py;libG4processes;G4NucleonNuclearCrossSection::GetElementCrossSection",628859902,373587693,255272209
"all;athena.py;libG4processes;G4CascadeInterpolator<5>::getBin",751457835,751457835,0
"all;athena.py;libG4processes;G4BraggIonModel::SampleSecondaries",72732202,37386691,35345511
"all;athena.py;libG4processes;G4InuclElementaryParticle::getParticleMass@plt",267772987,101688543,166084444
"all;athena.py;libG4processes;G4VEmModel::SelectRandomAtom",7754011179,3457299991,4296711188
"all;athena.py;libG4processes;G4LivermorePhotoElectricModel::ComputeCrossSectionPerAtom",137755924782,74008593582,63747331200
"all;athena.py;libG4processes;G4VEmModel::~G4VEmModel",2006352,0,2006352
"all;athena.py;libG4processes;G4LevelManager::NearestLevelIndex",276157868,130798237,145359631
"all;athena.py;libG4processes;G4InuclElementaryParticle::makeDefinition",11267360261,7046048999,4221311262
"all;athena.py;libG4processes;G4ComponentBarNucleonNucleusXsc::Interpolate@plt",83028334,35284697,47743637
"all;athena.py;libG4processes;G4GEMProbability::CalcProbability@plt",2074118,2074118,0
"all;athena.py;libG4processes;G4Fancy3DNucleus::GetMass",8315432,6233737,2081695
"all;athena.py;libG4processes;G4ComponentGGNuclNuclXsc::GetElasticElementCrossSection",83055149,45681037,37374112
"all;athena.py;libG4processes;G4HadSecondary::G4HadSecondary",668580481,253310300,415270181
"all;athena.py;libG4processes;G4CollisionOutput::getTotalStrangeness",5990161355,2698990226,3291171129
"all;athena.py;libG4processes;G4CascadeCoalescence::maxDeltaP",6172449789,3080820235,3091629554
"all;athena.py;libG4processes;G4EmCorrections::LShell@plt",2082317,0,2082317
"all;athena.py;libG4processes;G4CascadeInterpolator<31>::interpolate",469348827,0,469348827
"all;athena.py;libG4processes;G4MollerBhabhaModel::MaxSecondaryEnergy",3588782517,1813028815,1775753702
"all;athena.py;libG4processes;G4FissionBarrier::BarashenkovFissionBarrier@plt",2075226,2075226,0
"all;athena.py;libG4processes;G4FTFAnnihilation::Annihilate",4155400,4155400,0
"all;athena.py;libG4processes;G4WentzelOKandVIxSection::ComputeTransportCrossSectionPerAtom@plt",205587755,126655371,78932384
"all;athena.py;libG4processes;G4FTFModel::GaussianPt@plt",6229999,2075153,4154846
"all;athena.py;libG4processes;G4CascadeSampler<30, 8>::findFinalStateIndex",481817031,365487454,116329577
"all;athena.py;libG4processes;G4HadProjectile::G4HadProjectile",1164785966,562601058,602184908
"all;athena.py;libG4processes;G4NuclearLevelData::UploadNuclearLevelData",1894896,0,1894896
"all;athena.py;libG4processes;G4KaonMinusField::~G4KaonMinusField",2074478,0,2074478
"all;athena.py;libG4processes;G4WentzelOKandVIxSection::SetupTarget",34929087488,17933876103,16995211385
"all;athena.py;libG4processes;G4NucleiModel::generateParticleFate",16560750222,8500956568,8059793654
"all;athena.py;libG4processes;G4VHadDecayAlgorithm::Generate",2296117275,873987301,1422129974
"all;athena.py;libG4processes;G4MuPairProductionModel::ComputeDMicroscopicCrossSection",25609817398,12561092183,13048725215
"all;athena.py;libG4processes;G4NucleiModel::generateInteractionPartners",23105890724,11627471298,11478419426
"all;athena.py;libG4processes;G4EquilibriumEvaporator::getQF@plt",10385766,0,10385766
"all;athena.py;libG4processes;G4HadronicInteraction::GetMinEnergy",834395623,483579476,350816147
"all;athena.py;libG4processes;G4LossTableBuilder::BuildInverseRangeTable",6244465,4162780,2081685
"all;athena.py;libG4processes;G4GEMChannel::GetEmissionProbability",1142054804,519001829,623052975
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadeMuMinusPChannelData, G4PionNucSampler>::getMultiplicity",2083193,2083193,0
"all;athena.py;libG4processes;G4InuclSpecialFunctions::randomCOS_SIN@plt",220077604,191025724,29051880
"all;athena.py;libG4processes;G4InuclSpecialFunctions::bindingEnergy",975757998,518988243,456769755
"all;athena.py;libG4processes;G4VEmProcess::PostStepDoIt",91679041843,45489074497,46189967346
"all;athena.py;libG4processes;G4CascadeFinalStateAlgorithm::ChooseGenerators@plt",76791028,49811165,26979863
"all;athena.py;libG4processes;std::__introsort_loop<__gnu_cxx::__normal_iterator<G4Fancy3DNucleusHelper*, std::vector<G4Fancy3DNucleusHelper, std::allocator<G4Fancy3DNucleusHelper> > >, long, __gnu_cxx::__ops::_Iter_less_iter>",118375729,68534702,49841027
"all;athena.py;libG4processes;std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_erase",4156526,4156526,0
"all;athena.py;libG4processes;G4FTFParticipants::GetList",228415601,116297328,112118273
"all;athena.py;libG4processes;G4ParticleDefinition::GetQuarkContent",2470632118,1245320787,1225311331
"all;athena.py;libG4processes;G4XNNTotalLowE::CrossSection",16615976,12461419,4154557
"all;athena.py;libG4processes;G4EmElementSelector::SelectRandomAtom",12768397533,12768397533,0
"all;athena.py;libG4processes;G4VParticleChange::AddSecondary@plt",348825798,74760747,274065051
"all;athena.py;libG4processes;G4WentzelOKandVIxSection::ComputeMaxElectronScattering@plt",631156885,325930984,305225901
"all;athena.py;libG4processes;std::char_traits<char>::length@plt",1823264,0,1823264
"all;athena.py;libG4processes;G4UrbanMscModel::SampleDisplacement@plt",95517161,18692247,76824914
"all;athena.py;libG4processes;G4KaonZeroShort::Definition@plt",2080426,0,2080426
"all;athena.py;libG4processes;G4PreCompoundTriton::CoalescenceFactor",18680114,12448673,6231441
"all;athena.py;libG4processes;G4LundStringFragmentation::SampleState",18682109,12447842,6234267
"all;athena.py;libG4processes;G4NuclearRadii::ParticleRadius@plt",112119598,60198245,51921353
"all;athena.py;libG4processes;G4CollisionOutput::removeOutgoingParticle",31132400,18681104,12451296
"all;athena.py;libG4processes;G4ComponentBarNucleonNucleusXsc::Interpolate",2397256011,1153931201,1243324810
"all;athena.py;libG4processes;G4VNuclearField::~G4VNuclearField",2073573,0,2073573
"all;athena.py;libG4processes;G4HadronBuilder::Meson",12463418,2074424,10388994
"all;athena.py;libG4processes;G4NucleiModel::boundaryTransition@plt",151606869,83045481,68561388
"all;athena.py;libG4processes;G4VLongitudinalStringDecay::SetDiquarkSuppression",2079272,2079272,0
"all;athena.py;libG4processes;G4NeutronField::G4NeutronField",10385287,4153177,6232110
"all;athena.py;libG4processes;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos",4164294,4164294,0
"all;athena.py;libG4processes;G4VParticleChange::CheckIt@plt",222067552,47719305,174348247
"all;athena.py;libG4processes;G4InuclSpecialFunctions::paraMaker::getTruncated",676709742,514788408,161921334
"all;athena.py;libG4processes;G4CascadeInterface::copyOutputToHadronicResult",1515421381,1112620176,402801205
"all;athena.py;libG4processes;G4HadFinalState::AddSecondaries@plt",2075328,0,2075328
"all;athena.py;libG4processes;G4BetheBlochModel::ComputeDEDXPerVolume",95681115,47905082,47776033
"all;athena.py;libG4processes;G4NuclearFermiDensity::GetDeriv",475318680,215638567,259680113
"all;athena.py;libG4processes;std::vector<int, std::allocator<int> >::_M_range_insert<int const*>@plt",31154765,0,31154765
"all;athena.py;libG4processes;G4eplusAnnihilation::AtRestGetPhysicalInteractionLength",508719818,103779845,404939973
"all;athena.py;libG4processes;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_erase",1922624,0,1922624
"all;athena.py;libG4processes;G4HadSecondary::~G4HadSecondary",315551518,107945810,207605708
"all;athena.py;libG4processes;G4PhotonEvaporation::GetEmissionProbability",359160158,213761773,145398385
"all;athena.py;libG4processes;G4BraggModel::ComputeDEDXPerVolume",6243914,4161760,2082154
"all;athena.py;libG4processes;G4EquilibriumEvaporator::getE0",421330214,190972747,230357467
"all;athena.py;libG4processes;std::vector<G4Parton*, std::allocator<G4Parton*> >::_M_realloc_insert<G4Parton* const&>",10384243,2075357,8308886
"all;athena.py;libG4processes;G4ElasticHadrNucleusHE::HadronNucleusQ2_2",163926675,82950456,80976219
"all;athena.py;libG4processes;G4VEnergyLossProcess::AlongStepGetPhysicalInteractionLength",21832355487,10580744829,11251610658
"all;athena.py;libG4processes;G4XAnnihilationChannel::NormalizedClebsch",2043172,0,2043172
"all;athena.py;libG4processes;G4CascadeInterpolator<9>::getBin",24919923,24919923,0
"all;athena.py;libG4processes;aCountedObjectAllocator@plt",5466408406,1380861459,4085546947
"all;athena.py;libG4processes;G4KaonZeroField::~G4KaonZeroField",2076298,0,2076298
"all;athena.py;libG4processes;G4NuclearRadii::CoulombFactor",1609496141,870039542,739456599
"all;athena.py;libG4processes;G4CollisionNN::CrossSection",31173846,12464419,18709427
"all;athena.py;libG4processes;G4CascadePPChannel::findCrossSection",1868079993,1564949685,303130308
"all;athena.py;libG4processes;G4MuBremsstrahlungModel::ComputeDMicroscopicCrossSection",5052726544,2549567878,2503158666
"all;athena.py;libG4processes;G4NeutronEvaporationProbability::G4NeutronEvaporationProbability",2012063,2012063,0
"all;athena.py;libG4processes;operator delete[]@plt",8312550,4155479,4157071
"all;athena.py;libG4processes;G4CascadeCoalescence::selectCandidates@plt",85096332,76792818,8303514
"all;athena.py;libG4processes;std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >",2082283,2082283,0
"all;athena.py;libG4processes;G4CollisionOutput::selectPairToTune@plt",51915040,31141166,20773874
"all;athena.py;libG4processes;G4InuclElementaryParticle::getStrangeness@plt",799481818,415265715,384216103
"all;athena.py;libG4processes;G4PhysicsVector::Value@plt",3042794716,942878974,2099915742
"all;athena.py;libG4processes;G4InuclElementaryParticle::getStrangeness",5369058605,2798392490,2570666115
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadeKzeroBarPChannelData, G4KaonSampler>::getOutgoingParticleTypes",2079144,2079144,0
"all;athena.py;libG4processes;G4RKPropagation::Init",29075927,14531572,14544355
"all;athena.py;libG4processes;G4FTFParticipants::Clean",25000581,16690624,8309957
"all;athena.py;libG4processes;G4eeToTwoGammaModel::CrossSectionPerVolume",3233728983,1713413144,1520315839
"all;athena.py;libG4processes;G4CascadeInterpolator<30>::interpolate",27149496242,0,27149496242
"all;athena.py;libG4processes;G4ElasticHNScattering::GaussianPt",8309339,2076431,6232908
"all;athena.py;libG4processes;G4VParticipants::SetProjectileNucleus@plt",2078195,2078195,0
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::getMultiplicity",6234412,4151397,2083015
"all;athena.py;libG4processes;G4FermiFragmentsPoolVI::HasChannels",64359570,35289295,29070275
"all;athena.py;libG4processes;G4VHadDecayAlgorithm::UniformPhi",1359796800,685071299,674725501
"all;athena.py;libG4processes;G4KokoulinMuonNuclearXS::ComputeMicroscopicCrossSection",2057022,2057022,0
"all;athena.py;libG4processes;G4VEmModel::CrossSectionPerVolume",35796711528,19725846649,16070864879
"all;athena.py;libG4processes;G4ChipsProtonElasticXS::GetExchangeT@plt",2079119,0,2079119
"all;athena.py;libG4processes;G4NuclearLevelData::GetLevelManager",124562629,78884744,45677885
"all;athena.py;libG4processes;G4KM_OpticalEqRhs::SetFactor",8310510,4155295,4155215
"all;athena.py;libG4processes;G4ElementaryParticleCollider::generateSCMpionAbsorption",276205042,141200312,135004730
"all;athena.py;libG4processes;G4NucleiModel::generateModel",792985050,448358724,344626326
"all;athena.py;libG4processes;G4PairProductionRelModel::ComputeRelDXSectionPerAtom@plt",4168571,4168571,0
"all;athena.py;libG4processes;G4Decay::DecayIt",294768931,143203639,151565292
"all;athena.py;libG4processes;G4ElectroNuclearCrossSection::GetElementCrossSection",135003640266,74207566769,60796073497
"all;athena.py;libG4processes;G4ChipsNeutronElasticXS::GetExchangeT",7432617712,3813377648,3619240064
"all;athena.py;libG4processes;G4FTFAnnihilation::GaussianPt@plt",2077961,0,2077961
"all;athena.py;libG4processes;G4LorentzConvertor::setBullet",24669241008,11737379696,12931861312
"all;athena.py;libG4processes;std::vector<int, std::allocator<int> >::operator=@plt",39429681,0,39429681
"all;athena.py;libG4processes;G4MollerBhabhaModel::ComputeCrossSectionPerElectron",18723191,16645168,2078023
"all;athena.py;libG4processes;G4NucLevel::G4NucLevel",19263840,13960373,5303467
"all;athena.py;libG4processes;G4EquilibriumEvaporator::getQF",367568513,188960559,178607954
"all;athena.py;libG4processes;G4MuPairProductionModel::SampleSecondaries",2077905,0,2077905
"all;athena.py;libG4processes;G4VLongitudinalStringDecay::ProduceOneHadron",2075463,2075463,0
"all;athena.py;libG4processes;G4BGGPionInelasticXS::CoulombFactorPiPlus",16610857,8300643,8310214
"all;athena.py;libG4processes;G4AtomicShells::GetNumberOfShells@plt",2083261,0,2083261
"all;athena.py;libG4processes;G4EquilibriumEvaporator::getAF",37382009,22845661,14536348
"all;athena.py;libG4processes;G4QGSParticipants::GaussianPt",2078669,0,2078669
"all;athena.py;libG4processes;memcpy@plt",4148486,4148486,0
"all;athena.py;libG4processes;G4LivermorePhotoElectricModel::CrossSectionPerVolume",14367957370,7191217323,7176740047
"all;athena.py;libG4processes;std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > >::emplace_back<std::pair<G4InuclElementaryParticle, double> >@plt",184716893,0,184716893
"all;athena.py;libG4processes;G4LevelReader::ReadDataItem",17161811,11426177,5735634
"all;athena.py;libG4processes;G4PreCompoundAlpha::CoalescenceFactor",26975835,4135524,22840311
"all;athena.py;libG4processes;G4EquilibriumEvaporator::getAF@plt",12460205,10381744,2078461
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadeSigmaZeroPChannelData, G4KaonHypSampler>::getCrossSection",33229478,12456624,20772854
"all;athena.py;libG4processes;G4Dineutron::Definition@plt",51915901,20757359,31158542
"all;athena.py;libG4processes;G4FastSimulationManager::PostStepGetFastSimulationManagerTrigger",143871141864,74156273321,69714868543
"all;athena.py;libG4processes;G4PreCompoundFragment::IntegrateEmissionProbability",645837267,332074001,313763266
"all;athena.py;libG4processes;G4QGSParticipants::GetResiduals",2076310,2076310,0
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getMultiplicity",6239815,2079701,4160114
"all;athena.py;libG4processes;G4CascadeInterpolator<9>::getBin@plt",4154398,4154398,0
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getOutgoingParticleTypes",35282147,18677879,16604268
"all;athena.py;libG4processes;G4CascadParticle::propagateAlongThePath@plt",352971025,168175442,184795583
"all;athena.py;libG4processes;G4CascadeSampler<30, 8>::findMultiplicity",604502349,446619019,157883330
"all;athena.py;libG4processes;G4KaonZero::KaonZero@plt",2078197,0,2078197
"all;athena.py;libG4processes;G4ProductionCutsTable::UpdateCoupleTable",8301949,6225941,2076008
"all;athena.py;libG4processes;G4VSplitableHadron::G4VSplitableHadron",6227975,4152485,2075490
"all;athena.py;libG4processes;G4CascadeCoalescence::getClusterMomentum@plt",56088773,22836841,33251932
"all;athena.py;libG4processes;G4CrossSectionInelastic::IsElementApplicable",1669256908,961190780,708066128
"all;athena.py;libG4processes;G4Fancy3DNucleus::ReduceSum@plt",8314001,4154097,4159904
"all;athena.py;libG4processes;G4ElementaryParticleCollider::generateSCMfinalState@plt",203451687,128702013,74749674
"all;athena.py;libG4processes;G4AntiTriton::Definition@plt",35305692,20762305,14543387
"all;athena.py;libG4processes;G4FastStep::Initialize@plt",95451831,47728119,47723712
"all;athena.py;libG4processes;G4HadFinalState::GetSecondary@plt",232563232,95505069,137058163
"all;athena.py;libG4processes;G4NucleiProperties::GetNuclearMass@plt",880437714,388271795,492165919
"all;athena.py;libG4processes;G4ChipsProtonElasticXS::GetPTables",2073048,2073048,0
"all;athena.py;libG4processes;G4CascadeFinalStateAlgorithm::FillDirections@plt",6223386,6223386,0
"all;athena.py;libG4processes;G4ElasticHadrNucleusHE::FillFq2",4169467,2085333,2084134
"all;athena.py;libG4processes;std::__insertion_sort<__gnu_cxx::__normal_iterator<G4Fancy3DNucleusHelper*, std::vector<G4Fancy3DNucleusHelper, std::allocator<G4Fancy3DNucleusHelper> > >, __gnu_cxx::__ops::_Iter_less_iter>",16612676,10380199,6232477
"all;athena.py;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::getMultiplicity",16653491,10405625,6247866
"all;athena.py;libG4processes;std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_get_insert_hint_unique_pos",12466377,4156670,8309707
"all;athena.py;libG4processes;G4IntraNucleiCascader::collide",1177335310,604143460,573191850
"all;athena.py;libG4processes;G4MuonPlus::Definition@plt",16621019,10389058,6231961
"all;athena.py;libG4processes;G4DiffractiveExcitation::ExciteParticipants_doNonDiffraction@plt",4153469,4153469,0
"all;athena.py;libG4processes;G4AntiNeutrinoTau::Definition@plt",8309172,4154836,4154336
"all;athena.py;libG4processes;G4Nucleon::G4Nucleon@plt",16632561,8317453,8315108
"all;athena.py;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >@plt",128696463,41498065,87198398
"all;athena.py;libG4processes;G4WentzelVIModel::ComputeTrueStepLength",9342216184,4516123087,4826093097
"all;athena.py;libG4processes;std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_range_insert<__gnu_cxx::__normal_iterator<G4ReactionProduct**, std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> > > >",14541887,12462737,2079150
"all;athena.py;libG4processes;G4eCoulombScatteringModel::SampleSecondaries",286536969,118361462,168175507
"all;athena.py;libG4processes;G4ChipsNeutronElasticXS::CalculateCrossSection@plt",72625861,4147863,68477998
"all;athena.py;libG4processes;G4NeutronInelasticXS::SelectIsotope",1181325055,527194714,654130341
"all;athena.py;libG4processes;CLHEP::HepLorentzVector::operator/=@plt",2073684,0,2073684
"all;athena.py;libG4processes;G4NucleiModel::absorptionCrossSection@plt",6219498,4146038,2073460
"all;athena.py;libG4processes;G4MuBremsstrahlungModel::ComputeMicroscopicCrossSection",2142278838,1044026671,1098252167
"all;athena.py;libG4processes;G4InuclElementaryParticle::operator=@plt",608307300,332150485,276156815
