id,cycles,instructions,l2_itlb_misses,l2_dtlb_misses
"all;g4run;libG4processes;G4FTFModel::ReggeonCascade",0,0,184,273
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillDirThreeBody",4885074,10136101,174,513
"all;g4run;libG4processes;G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt",698323,3349107,0,0
"all;g4run;libG4processes;G4LorentzConvertor::fillKinematics",40476894,50793881,17856,24320
"all;g4run;libG4processes;G4PairProductionRelModel::LPMFuncs::~LPMFuncs",113054864,148790674,551,9448
"all;g4run;libG4processes;G4DiffuseElasticV2::IsApplicable",698130,1233858,137,136
"all;g4run;libG4processes;0x0000000000a0cc68",9073599,15734415,118,763
"all;g4run;libG4processes;G4N13GEMChannel::~G4N13GEMChannel",0,0,386,666
"all;g4run;libG4processes;0x0000000000b3f918",697534,2185438,470,758
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::~G4MuonMinusAtomicCapture",4884058,3258411,39,286
"all;g4run;libG4processes;std::_Rb_tree<G4MoleculeDefinition const*, std::pair<G4MoleculeDefinition const* const, double>, std::_Select1st<std::pair<G4MoleculeDefinition const* const, double> >, std::less<G4MoleculeDefinition const*>, std::allocator<std::pair<G4MoleculeDefinition const* const, double> > >::_M_erase",554631634,789626295,24788,60430
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity",9766700,15152854,0,0
"all;g4run;libG4processes;G4MuonMinusCapture::G4MuonMinusCapture",36290372,54086394,438,1113
"all;g4run;libG4processes;G4NeutronElectronElXsc::IsElementApplicable",33501461,31704351,1182,11887
"all;g4run;libG4processes;0x0000000000ef7772",1395620,0,0,136
"all;g4run;libG4processes;G4IntraNucleiCascader::initialize",279818519,435806588,15063,28883
"all;g4run;libG4processes;G4ParticleInelasticXS::Initialise",65602676,104653895,6565,16521
"all;g4run;libG4processes;G4LossTableBuilder::InitialiseBaseMaterials",0,948981,65,419
"all;g4run;libG4processes;0x0000000000937b2a",698396,0,0,0
"all;g4run;libG4processes;G4CascadeCoalescence::selectCandidates",25821981,26786145,6490,13986
"all;g4run;libG4processes;G4CollisionOutput::getTotalBaryonNumber",85141527,144999585,1452,36379
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::getMultiplicity",489116944,721738152,8316,68389
"all;g4run;libG4processes;G4VEmProcess::StreamInfo",2934746788,3892076819,72924,381527
"all;g4run;libG4processes;G4DiffractiveExcitation::ExciteParticipants_doChargeExchange",12557280,28448860,1229,2062
"all;g4run;libG4processes;G4NucleiModel::printModel",318154400,389669019,10958,32580
"all;g4run;libG4processes;0x0000000000937b2f",4190149,1095982,80,104
"all;g4run;libG4processes;G4Scatterer::GetTimeToInteraction",0,1151800,46,0
"all;g4run;libG4processes;std::vector<G4VFastSimulationModel*, std::allocator<G4VFastSimulationModel*> >::_M_realloc_insert<G4VFastSimulationModel*>@plt",1396783,0,64,0
"all;g4run;libG4processes;0x0000000000e4d10b",1397002,2118647,0,0
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::SampleMSC",8379282,8398294,321,2311
"all;g4run;libG4processes;std::ostream::write@plt",698325,1440882,0,124
"all;g4run;libG4processes;0x00000000008b6e5e",2792049,4883534,177,117
"all;g4run;libG4processes;G4Fissioner::deExcite",31407352,40707178,7267,13101
"all;g4run;libG4processes;G4EMDissociationCrossSection::G4EMDissociationCrossSection",1396021,0,119,0
"all;g4run;libG4processes;G4CrossSectionDataStore::GetCrossSection",27222474,34708066,440,5860
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2Gauss",230929090,375334210,2993,86722
"all;g4run;libG4processes;G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::print",75554565,87854897,1965,11835
"all;g4run;libG4processes;G4AutoDelete::Register<G4CascadeParameters>",36978468,48563415,49,1938
"all;g4run;libG4processes;0x0000000000a1bbf1",0,0,0,136
"all;g4run;libG4processes;G4MolecularConfiguration::G4MolecularConfigurationManager::GetMolecularConfiguration@plt",0,1143841,0,0
"all;g4run;libG4processes;std::vector<int, std::allocator<int> >::_M_range_insert<int const*>",2095323,0,44,372
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::getMultiplicity",2792733,5616511,130,139
"all;g4run;libG4processes;G4EquilibriumEvaporator::goodRemnant",39772888,36534463,4043,10326
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::GenerateCosTheta",347552149,577254048,3996,20003
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::ComputeWeight",0,1172204,50,789
"all;g4run;libG4processes;std::vector<unsigned long, std::allocator<unsigned long> >::operator=",596732898,1062979860,2862,27551
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom",23036003,25581507,1842,1616
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getOutgoingParticleTypes",0,994410,0,0
"all;g4run;libG4processes;G4PEEffectFluoModel::CrossSectionPerVolume",229601144,394249280,1707,11375
"all;g4run;libG4processes;0x0000000000b3f9aa",0,1193999,44,0
"all;g4run;libG4processes;0x0000000000a63153",698363,0,0,0
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2ExpHof",5585937,12950202,142,2703
"all;g4run;libG4processes;G4EMDissociationCrossSection::GetCrossSectionForProjectile",16741220,27428891,1966,6633
"all;g4run;libG4processes;G4LundStringFragmentation::FragmentString",0,0,0,127
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity",20928609,29833074,1175,8177
"all;g4run;libG4processes;G4OpticalParameters::StreamInfo",559718792,842442431,15490,60769
"all;g4run;libG4processes;0x00000000008c4d5e",698437,0,435,301
"all;g4run;libG4processes;0x0000000000f182d7",0,0,137,119
"all;g4run;libG4processes;G4CrossSectionDataStore::ComputeCrossSection",0,2123616,33,126
"all;g4run;libG4processes;0x0000000000b3f9af",2793330,6486126,0,0
"all;g4run;libG4processes;G4GoudsmitSaundersonTable::~G4GoudsmitSaundersonTable@plt",6981880,8840417,41,847
"all;g4run;libG4processes;G4WeightCutOffConfigurator::~G4WeightCutOffConfigurator@plt",13262441,35110420,868,1354
"all;g4run;libG4processes;G4CacheReference<CLHEP::Hep3Vector*>::Destroy",6982223,7012526,0,0
"all;g4run;libG4processes;0x00000000008b8fcf",1393286,1065388,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getCrossSectionSum",60702769,62957737,3196,9289
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::FillEnergySteps",1396504,2224531,137,720
"all;g4run;libG4processes;G4FissionProductYieldDist::FindParticleInterpolation@plt",0,1001811,0,125
"all;g4run;libG4processes;G4N15GEMChannel::~G4N15GEMChannel",698414,0,45,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeXiMinusNChannelData, G4KaonHypSampler>::getMultiplicity",7677580,17629696,46,530
"all;g4run;libG4processes;G4VCrossSectionDataSet::G4VCrossSectionDataSet",11162344,6685642,4260,4279
"all;g4run;libG4processes;G4CollisionOutput::G4CollisionOutput",20922727,23570030,316,5834
"all;g4run;libG4processes;G4CascadeDeexciteBase::getTargetData",91420176,172434005,548,3258
"all;g4run;libG4processes;0x00000000008e44dd",1393232,2254729,0,0
"all;g4run;libG4processes;G4CrossSectionDataSetRegistry::G4CrossSectionDataSetRegistry",12561500,29329726,361,2632
"all;g4run;libG4processes;G4INCLXXInterfaceStore::~G4INCLXXInterfaceStore@plt",0,1117753,114,0
"all;g4run;libG4processes;G4FissionFragmentGenerator::G4SetIsotope",0,0,0,371
"all;g4run;libG4processes;0x0000000000a0cc6c",698190,870038,0,0
"all;g4run;libG4processes;G4StatMFParameters::Getr0",2093636,1212225,177,401
"all;g4run;libG4processes;0x000000000083944e",0,2978358,0,0
"all;g4run;libG4processes;G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS@plt",698385,981995,49,0
"all;g4run;libG4processes;0x0000000000a16ca5",1396739,1208798,214,1195
"all;g4run;libG4processes;0x0000000000a0cc6d",4883330,7615159,173,296
"all;g4run;libG4processes;G4LundStringFragmentation::SplitLast",0,0,112,708
"all;g4run;libG4processes;G4FTFModel::AdjustNucleonsAlgorithm_Sampling",2792736,1203678,481,506
"all;g4run;libG4processes;G4BinaryCascade::ApplyYourself",0,0,76,0
"all;g4run;libG4processes;0x000000000092e81b",0,1058963,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaZeroNChannelData, G4KaonHypSampler>::getMultiplicity",0,1353084,55,0
"all;g4run;libG4processes;G4MoleculeCounter::GetRecordedMolecules@plt",0,1052607,0,0
"all;g4run;libG4processes;std::vector<G4RadioactivityTable*, std::allocator<G4RadioactivityTable*> >::_M_realloc_insert<G4RadioactivityTable* const&>",5585535,8510060,1068,4612
"all;g4run;libG4processes;G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print",14657666,2194603,5290,6749
"all;g4run;libG4processes;0x000000000037d830",0,0,30,0
"all;g4run;libG4processes;G4CollisionOutput::getRecoilFragment",1392743,1159774,165,1228
"all;g4run;libG4processes;G4PEEffectFluoModel::SampleSecondaries",3383566650,4702075796,23043,126723
"all;g4run;libG4processes;0x000000000095fb47",0,1014779,44,0
"all;g4run;libG4processes;G4XAqmElastic::CrossSection@plt",4881000,9006197,453,1108
"all;g4run;libG4processes;G4StatMFParameters::Beta",23717850,46913070,57,281
"all;g4run;libG4processes;G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print",2791598,7747083,265,1685
"all;g4run;libG4processes;MCGIDI_angularEnergy_new@plt",0,0,81,108
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getMultiplicity",23728594,44156874,150,1461
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::ChooseStringEnds",0,0,124,112
"all;g4run;libG4processes;G4ParallelWorldProcess::~G4ParallelWorldProcess",1396866,0,0,0
"all;g4run;libG4processes;0x0000000000b3646a",2093541,3473267,261,892
"all;g4run;libG4processes;G4MultiBodyMomentumDist::GetInstance",22334940,17396553,0,880
"all;g4run;libG4processes;G4FissionProductYieldDist::SampleGammaEnergies",698283,0,0,327
"all;g4run;libG4processes;G4NeutronCaptureXS::GetElementCrossSection",71187817,82826569,536,18485
"all;g4run;libG4processes;0x0000000000838c37",0,1085610,0,0
"all;g4run;libG4processes;G4GammaNuclAngDst::G4GammaNuclAngDst",1396912,3429571,0,604
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeScreeningFunctions@plt",2095128,4136212,0,153
"all;g4run;libG4processes;0x00000000008395b4",9775747,13528573,0,740
"all;g4run;libG4processes;G4ITMultiNavigator::GetGlobalExitNormal",825411542,1256127165,16629,257896
"all;g4run;libG4processes;G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::initialize",0,0,0,236
"all;g4run;libG4processes;G4VLongitudinalStringDecay::SetMinimalStringMass",0,0,28,0
"all;g4run;libG4processes;0x0000000000b3646e",0,1131166,0,223
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions()",1395983,0,0,111
"all;g4run;libG4processes;G4InuclNuclei::makeDefinition",698423,0,0,165
"all;g4run;libG4processes;0x00000000009d26c4",697371,4448874,0,263
"all;g4run;libG4processes;0x00000000008395b8",6276551,6246114,0,304
"all;g4run;libG4processes;0x00000000009d26c8",0,2151837,98,163
"all;g4run;libG4processes;G4PenelopeRayleighModelMI::InitializeSamplingAlgorithm",1574576518,2222912763,9472,56036
"all;g4run;libG4processes;G4VCrossSectionDataSet::GetIsoCrossSection",92099302,138098426,18242,31313
"all;g4run;libG4processes;0x000000000037e2e0",2093889,0,0,281
"all;g4run;libG4processes;G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize",13953808,14773576,172,6954
"all;g4run;libG4processes;0x000000000037e2a0",696938,0,0,0
"all;g4run;libG4processes;0x00000000008e42e4",2091602,4522814,52,90
"all;g4run;libG4processes;G4UrbanMscModel::ComputeGeomPathLength",697863,0,105,656
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos",8377586,14879717,537,4821
"all;g4run;libG4processes;0x00000000008e42e8",0,0,0,117
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getMultiplicity",4183530,11025784,51,0
"all;g4run;libG4processes;0x0000000000b6ed68",0,0,0,152
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel",18845820,11881193,638,2399
"all;g4run;libG4processes;G4INCL::NNToNLK2piChannel::operator delete@plt",1396452,5721382,0,1126
"all;g4run;libG4processes;G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::print",2090103,3100895,147,508
"all;g4run;libG4processes;G4OpticalParameters::GetMieVerboseLevel",2793101,6448446,449,0
"all;g4run;libG4processes;G4CrossSectionDataStore::GetIsoCrossSection",101181094,127109268,9032,49010
"all;g4run;libG4processes;0x0000000000f1420a",0,0,42,0
"all;g4run;libG4processes;0x0000000000a16cac",6974768,7771903,0,189
"all;g4run;libG4processes;G4ForwardXrayTR::EnergyInterval@plt",6972854,9162530,167,1222
"all;g4run;libG4processes;G4FissionProductYieldDist::MakeFileName",0,0,42,0
"all;g4run;libG4processes;G4MesonAbsorption::GetCollisions",0,1034829,0,0
"all;g4run;libG4processes;0x000000000037e250",3488394,3134667,61,782
"all;g4run;libG4processes;G4HadronicParameters::SetVerboseLevel",9772280,13308840,1861,7309
"all;g4run;libG4processes;0x000000000083887d",13956361,9421911,84,744
"all;g4run;libG4processes;G4ExcitationHandler::BreakItUp",66290793,86921732,5818,16069
"all;g4run;libG4processes;G4INCL::NNOmegaToMultiPionsChannel::pp_ppPipPimPi0@plt",0,0,0,191
"all;g4run;libG4processes;G4KineticTrackVector::Boost",0,0,102,314
"all;g4run;libG4processes;G4CacheReference<G4NuclearPolarizationStore*>::Destroy",3031587103,4874362576,80109,395564
"all;g4run;libG4processes;std::vector<G4LossTableManager*, std::allocator<G4LossTableManager*> >::_M_fill_insert",9660811158,13668856992,220143,2613052
"all;g4run;libG4processes;std::vector<G4ExcitedString*, std::allocator<G4ExcitedString*> >::_M_realloc_insert<G4ExcitedString* const&>",0,0,33,0
"all;g4run;libG4processes;0x000000000037ec70",7668434,12157522,290,611
"all;g4run;libG4processes;G4INCL::Particle::getTotalBias@plt",0,0,0,92
"all;g4run;libG4processes;operator<<",0,0,66,61
"all;g4run;libG4processes;G4BinaryCascade::FillVoidNucleusProducts",697501,0,59,0
"all;g4run;libG4processes;G4TypeMutex<G4Cache<CLHEP::HepLorentzVector*> >",0,2218959,0,0
"all;g4run;libG4processes;G4SingleDiffractiveExcitation::~G4SingleDiffractiveExcitation",1392832,0,0,0
"all;g4run;libG4processes;G4F19GEMProbability::G4F19GEMProbability",80935757,161442023,96,704
"all;g4run;libG4processes;G4BinaryLightIonReaction::ApplyYourself",0,0,0,375
"all;g4run;libG4processes;G4FPYSamplingOps::EvaluateWattConstants",698425,0,180,372
"all;g4run;libG4processes;G4FTFParamCollMesonProj::G4FTFParamCollMesonProj",698231,0,80,463
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*>, std::_Select1st<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >, std::less<int>, std::allocator<std::pair<int const, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> > >::_M_emplace_unique<std::pair<int, std::map<double, G4ParticleHPVector*, std::less<double>, std::allocator<std::pair<double const, G4ParticleHPVector*> > >*> >@plt",1396014,2477039,0,0
"all;g4run;libG4processes;G4PAIxSection::GetStepEnergyLoss",18141637,28722148,457,10241
"all;g4run;libG4processes;0x000000000095fb4f",0,0,0,198
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::IsApplicable",698372,2144215,0,0
"all;g4run;libG4processes;0x00000000009ed323",0,0,29,0
"all;g4run;libG4processes;0x000000000037f2a0",698349,1082861,202,1097
"all;g4run;libG4processes;G4VTransitionRadiation::GetMeanFreePath",2095005,0,37,1280
"all;g4run;libG4processes;G4SauterGavrilaAngularDistribution::G4SauterGavrilaAngularDistribution",67695739,81367098,1208,17337
"all;g4run;libG4processes;0x000000000037bfd0",698416,0,0,0
"all;g4run;libG4processes;0x0000000000838c3c",6284679,8705383,0,398
"all;g4run;libG4processes;G4SBBremTable::LoadSamplingTables",389407239,614779625,1904,9233
"all;g4run;libG4processes;epsilon@plt",2095095,1064737,43,275
"all;g4run;libG4processes;0x00000000003803b0",0,993932,0,0
"all;g4run;libG4processes;G4UrbanMscModel::ComputeTheta0",13262068,14618923,568,4789
"all;g4run;libG4processes;G4UCNBoundaryProcess::BoundaryProcessVerbose",0,0,128,374
"all;g4run;libG4processes;0x00000000008395bd",9773248,11695885,58,794
"all;g4run;libG4processes;0x0000000000f183b4",12567935,8955734,2127,5172
"all;g4run;libG4processes;std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>",2095175,3365855,1462,1212
"all;g4run;libG4processes;0x00000000009d26cd",698460,2362699,58,107
"all;g4run;libG4processes;G4EmBiasingManager::ApplyDirectionalSplitting@plt",0,0,0,146
"all;g4run;libG4processes;0x0000000000f183b8",11870365,11179562,2468,2672
"all;g4run;libG4processes;G4Pow::powA",5940759466,9272055051,99134,1108202
"all;g4run;libG4processes;G4RKPropagation::GetSphereIntersectionTimes",135377222,196462536,7891,22724
"all;g4run;libG4processes;G4FPYNormalFragmentDist::GetFissionProduct",695207,0,94,199
"all;g4run;libG4processes;0x0000000000380630",698466,6867869,1018,1307
"all;g4run;libG4processes;G4FTFModel::Init",5583744,14922119,527,1629
"all;g4run;libG4processes;0x0000000000806bad",7678144,7605095,41,1471
"all;g4run;libG4processes;G4WilsonAblationModel::BreakItUp",694983,0,67,714
"all;g4run;libG4processes;std::vector<G4PairProductionRelModel::ElementData*, std::allocator<G4PairProductionRelModel::ElementData*> >::_M_fill_insert",1390192318,1795625459,5395,107311
"all;g4run;libG4processes;G4InuclParamMomDst::GetMomentum",698414,1169145,0,0
"all;g4run;libG4processes;0x000000000083a0e8",11859398,21546890,86,1649
"all;g4run;libG4processes;G4NuclWatcher::G4NuclWatcher",695324,0,0,155
"all;g4run;libG4processes;G4CollisionOutput::setOnShell",11164765,16769699,275,2645
"all;g4run;libG4processes;0x00000000008c54ef",698490,0,0,122
"all;g4run;libG4processes;G4VXTRenergyLoss::GetAngleXTR",27909748,33677528,439,13221
"all;g4run;libG4processes;G4INCL::NNToNLK2piChannel::~NNToNLK2piChannel@plt",85160479,106508201,802,8900
"all;g4run;libG4processes;0x00000000008af1d6",0,3302224,0,257
"all;g4run;libG4processes;0x00000000008b60a4",87910443,129419194,1828,19894
"all;g4run;libG4processes;0x00000000008e42ed",0,3130767,26,56
"all;g4run;libG4processes;G4NIELCalculator::ComputeNIEL",80239127,76441579,1771,5810
