id,cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far
"all",,,,,,
"all;g4run",,,,,,
"all;g4run;libc",,,,,,
"all;g4run;libG4track;0x000000000000c62c",3481797,341359,6557,547155,1111,38
"all;g4run;libG4track;G4ParticleChangeForMSC::Initialize",241385042,48474722,818683,32462831,531917,3733
"all;g4run;libG4track;G4VParticleChange::CheckIt",685177477,141519915,1178688,85114420,765180,10515
"all;g4run;libG4track;G4Step::GetSecondaryInCurrentStep",254626742,61639386,691180,43435218,462167,3886
"all;g4run;libG4track;_GLOBAL__sub_I_G4ParticleChangeForGamma.cc",1396884,0,2301,252820,3861,0
"all;g4run;libG4track;G4Step::G4Step",243527951,48656737,442651,30858343,322106,3148
"all;g4run;libG4track;0x00000000000116cb",14649520,4154051,30920,1270800,17121,137
"all;g4run;libG4track;G4VelocityTable::GetVelocityTable",17445260,4907932,94639,3361941,51910,459
"all;g4run;libG4track;0x00000000000116cf",17438804,1794718,20172,1310123,9467,182
"all;g4run;libG4digits_hits",,,,,,
"all;g4run;libG4digits_hits;G4VSensitiveDetector::Clone",697912,140183,2480,0,1476,20
"all;g4run;libG4digits_hits;G4VSensitiveDetector::~G4VSensitiveDetector",6346412263,1576311406,17248886,1011483313,10419362,102773
"all;g4run;libG4geometry",,,,,,
"all;g4run;libG4geometry;0x00000000001818b9",698374,0,0,107855,1667,38
"all;g4run;libG4geometry;G4ExtrudedSolid::StreamInfo",2916053460,777592495,10740963,530211929,6284025,46880
"all;g4run;libG4geometry;0x00000000000f728d",4179913,679642,12529,626012,3733,77
"all;g4run;libG4geometry;0x000000000021226e",23715181,7427975,73621,4508877,69642,496
"all;g4run;libG4geometry;G4CSGSolid::StreamInfo",14651096,5597893,50796,2323382,35037,276
"all;g4run;libG4geometry;0x00000000001c9d86",698341,141572,2144,102888,2648,39
"all;g4run;libG4geometry;0x00000000000f76c3",697915,0,4486,0,0,0
"all;g4run;libG4geometry;0x0000000000193f0e",0,0,0,0,1844,20
"all;g4run;libG4geometry;0x00000000000f76c8",697277,153828,0,0,1266,40
"all;g4run;libG4geometry;G4Box::SetZHalfLength",6965597,2040300,14054,1496591,6351,122
"all;g4run;libG4geometry;G4TessellatedSolid::InsideVoxels@plt",7677196,1603807,8413,991851,9531,78
"all;g4run;libG4geometry;G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord",12562417,2778361,29320,2376142,16264,216
"all;g4run;libG4geometry;0x0000000000270937",1396183,462874,0,226577,0,0
"all;g4run;libG4geometry;G4Box::SetXHalfLength",2247865036,606433002,6622248,398608122,4231627,32503
"all;g4run;libG4geometry;0x0000000000161e6e",4181790,3424546,28328,2530752,9497,175
"all;g4run;libG4geometry;0x00000000001818be",0,164990,6500,92118,6236,41
"all;g4run;libG4geometry;std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>",240001364,66961264,991803,41760852,588805,4545
"all;g4run;libG4geometry;G4Box::DistanceToOut",1396853,706340,4939,279200,5996,19
"all;g4run;libG4geometry;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance",270731631,56665457,414048,37636901,214081,3361
"all;g4run;libG4geometry;G4CutTubs::GetCutZ",5584201,1454683,4492,285334,11460,40
"all;g4run;libG4geometry;G4BooleanSolid::GetCubicVolume",4884964,1186570,9410,540252,11663,80
"all;g4run;libG4geometry;G4UnionSolid::CalculateExtent",35602080,12664927,134950,6196553,72788,445
"all;g4run;libG4geometry;0x00000000001c9d8a",3486319,327818,2746,195820,2968,0
"all;g4run;libG4geometry;G4Tubs::operator=",12560475,3634485,66377,1816420,24684,301
"all;g4run;libG4geometry;G4PhysicalVolumeStore::DeRegister",72544143,15384014,195126,10187080,121377,945
"all;g4run;libG4geometry;0x00000000000f76cd",0,161979,0,0,0,0
"all;g4run;libG4geometry;G4Mag_EqRhs::SetChargeMomentumMass@plt",21638909,6518325,63587,4362360,34672,315
"all;g4run;libG4geometry;G4MultiLevelLocator::EstimateIntersectionPoint",607284684,147815817,1490565,92366252,951409,9558
"all;g4run;libG4geometry;G4Box::GetExtent",0,0,2168,0,1500,0
"all;g4run;libG4geometry;0x00000000001c28c8",0,0,2315,0,0,0
"all;g4run;libG4geometry;G4TouchableHistory::operator delete",112322212,25445372,328279,16981557,175679,1556
"all;g4run;libG4geometry;G4MultiUnion::DistanceToIn",115091691,31026021,323700,24114640,221838,1659
"all;g4run;libG4geometry;G4CutTubs::G4CutTubs",698489,0,2505,0,1489,0
"all;g4run;libG4geometry;0x00000000001c9ef8",698110,0,0,0,0,0
"all;g4run;libG4geometry;G4VIntersectionLocator::GetLastSurfaceNormal@plt",0,0,0,305871,1441,21
"all;g4run;libG4geometry;G4ElectroMagneticField::operator=@plt",84430899,23762058,262518,16889418,171696,1535
"all;g4run;libG4geometry;G4FSALBogackiShampine45::Stepper",506107705,107609114,1142376,68090543,707252,6917
"all;g4run;libG4geometry;G4IntegrationDriver<G4MagIntegratorStepper>::OneGoodStep",465981310,126035471,1093668,81592180,757031,6759
"all;g4run;libG4geometry;G4Voxelizer::BuildEmpty@plt",5581794,2319356,26174,985421,9005,58
"all;g4run;libG4geometry;field_utils::relativeError",23725824,4310107,95273,2857910,38289,317
"all;g4run;libG4geometry;0x00000000002704c3",698411,0,0,140165,0,19
"all;g4run;libG4geometry;0x00000000002704c5",698415,526433,1856,101085,3849,0
"all;g4run;libG4geometry;0x00000000001498d8",0,161059,0,0,0,0
"all;g4run;libG4geometry;0x00000000002704c7",698460,0,0,0,1415,0
"all;g4run;libG4geometry;0x00000000002704c8",0,0,2365,0,0,0
"all;g4run;libG4geometry;0x000000000011f5e9",41169994,11875510,96156,6326980,64800,568
"all;g4run;libG4geometry;G4ExtrudedSolid::GetVertex",32788928,10471910,180600,6401145,121317,661
"all;g4run;libG4geometry;G4PolyhedronEllipsoid::G4PolyhedronEllipsoid@plt",694965,835154,14443,141081,1210,80
"all;g4run;libG4geometry;G4Trap::MakePlane",336296225,75022227,949834,48392123,485414,4715
"all;g4run;libG4geometry;field_utils::absoluteError@plt",1392944,103648,3899,194294,3553,0
"all;g4run;libG4geometry;G4PolyPhiFace::Diagonal",492561879,131776564,1590659,90771813,1041877,7214
"all;g4run;libG4geometry;G4IntersectingCone::LineHitsCone1@plt",16041969,2878062,108105,2934173,47017,349
"all;g4run;libG4geometry;G4Trap::MakePlanes",9067695,1085222,21851,759817,19849,100
"all;g4run;libG4geometry;0x0000000000212428",2793222,735031,20919,129550,2929,76
"all;g4run;libG4geometry;G4Torus::BoundingLimits",0,0,2263,0,0,0
"all;g4run;libG4geometry;G4DisplacedSolid::SetObjectTranslation",29308891,7296387,87316,6651261,54155,556
"all;g4run;libG4geometry;0x000000000026fe6d",0,0,2594,0,0,0
"all;g4run;libG4geometry;G4VPhysicalVolume::GetRotation@plt",16041844,2975604,29948,2380244,26667,200
"all;g4run;libG4geometry;G4CutTubs::CreatePolyhedron",698338,150844,0,0,1126,0
"all;g4run;libG4geometry;G4Trd::ApproxSurfaceNormal",698409,245779,8386,470846,6445,0
"all;g4run;libG4geometry;0x0000000000187094",3484080,713245,7189,748037,3936,78
"all;g4run;libG4geometry;G4TessellatedSolid::~G4TessellatedSolid@plt",33481140,6906911,51892,5179365,45390,432
"all;g4run;libG4geometry;G4VoxelSafety::SafetyForVoxelNode",930591471,186539052,3965583,106581923,2195793,15210
"all;g4run;libG4geometry;G4MagErrorStepper::Stepper",1565046339,371180971,4669668,221240464,3052187,22748
"all;g4run;libG4geometry;G4LogicalSurface::~G4LogicalSurface",164683816,37506782,441217,22848431,303916,2168
"all;g4run;libG4geometry;G4Tubs::GetEntityType",698409,311593,1465,189765,1691,0
"all;g4run;libG4geometry;G4Navigator::ComputeSafety",1275983583,317460908,3802556,204936410,2292899,19117
"all;g4run;libG4geometry;G4PolyhedronPara::G4PolyhedronPara@plt",4189438,2689648,23215,1328051,17135,117
"all;g4run;libG4geometry;0x0000000000103d07",13258709,1481485,8516,928883,4753,59
"all;g4run;libG4geometry;G4TwistTubsHypeSide::SetCorners@plt",0,155635,0,0,0,0
"all;g4run;libG4geometry;0x000000000021242e",0,0,9965,378731,3142,19
"all;g4run;libG4geometry;G4LogicalSkinSurface::CleanSurfaceTable",75357689,19609984,271251,10309591,150235,1126
"all;g4run;libG4geometry;0x0000000000162689",696008,930839,11951,610300,7590,77
"all;g4run;libG4geometry;0x00000000000e4a28",20944455,6564075,74880,4499160,19586,533
"all;g4run;libG4geometry;G4Box::Inside",2094484,477793,6204,599575,5481,19
"all;g4run;libG4geometry;G4FieldTrack::LoadFromArray",135362572,35035025,429837,20382806,241786,1974
"all;g4run;libG4geometry;G4Navigator::LocateGlobalPointAndSetup",794653918,153038480,1184526,99412287,796391,10715
"all;g4run;libG4geometry;G4ParameterisationTrdY::G4ParameterisationTrdY@plt",11857957,3310967,31496,923956,31044,116
"all;g4run;libG4geometry;field_utils::relativeError2",714516191,159893314,2220190,106896747,1421513,10378
"all;g4run;libG4geometry;0x000000000018709a",2789753,565540,1815,245060,3007,21
"all;g4run;libG4geometry;G4CutTubs::IsCrossingCutPlanes",5585704,1048668,14409,386207,6411,78
"all;g4run;libG4geometry;sincos@plt",10468890,2824526,26448,1187437,11451,174
"all;g4run;libG4geometry;G4PolyhedraSide::Normal",447213931,122728326,2302608,82037243,1343576,7719
"all;g4run;libG4geometry;0x000000000018709f",697988,533974,2025,387312,4392,20
"all;g4run;libG4geometry;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",16742162,4372874,64596,2397785,25695,115
"all;g4run;libG4geometry;G4Cons::DistanceToOut",60013276,14698361,218850,10530800,129304,796
"all;g4run;libG4geometry;0x0000000000103d0b",189777672,49130397,381449,31754386,237336,2825
"all;g4run;libG4geometry;G4RKIntegrationDriver<G4MagIntegratorStepper>::ComputeNewStepSize",70483659,19699122,193115,9762809,121620,742
"all;g4run;libG4geometry;G4VPhysicalVolume::SetRotation@plt",2092974,160041,0,450115,3024,21
"all;g4run;libG4geometry;G4VoxelSafety::SafetyForVoxelNode@plt",1394349,0,0,0,1182,20
"all;g4run;libG4geometry;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt",698416,157885,0,0,0,0
"all;g4run;libG4geometry;0x00000000000e4a2e",27218972,9443671,74580,4393543,41645,390
"all;g4run;libG4geometry;G4PolyconeSide::DistanceAway@plt",2093252,146582,8005,140188,5004,19
"all;g4run;libG4geometry;G4PartialPhantomParameterisation::GetTranslation@plt",698059,0,9144,221135,3219,0
"all;g4run;libG4geometry;G4LogicalVolume::GetFieldManager@plt",694768,0,0,121726,1258,0
"all;g4run;libG4geometry;G4TwistedTubs::BoundingLimits",2584661955,690777946,8703379,441297160,5383636,44444
"all;g4run;libG4geometry;G4ImplicitEuler::G4ImplicitEuler@plt",27908774,7248160,61068,5230136,45662,477
"all;g4run;libG4geometry;G4PolyhedraSide::SurfaceTriangle",156284256,49286332,689090,33156130,416375,2334
"all;g4run;libG4geometry;G4FieldTrack::G4FieldTrack",0,0,0,0,0,18
"all;g4run;libG4geometry;G4ParameterisedNavigation::LevelLocate",888739479,226765986,2137934,153863460,1316494,13309
"all;g4run;libG4geometry;0x00000000001c395e",698470,0,0,0,0,0
"all;g4run;libG4geometry;G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::StepWithError",3780340117,1009367226,8862706,653564806,5563267,54398
"all;g4run;libG4geometry;G4PolyhedraSide::GetPhi@plt",55811494,12669712,143476,8898503,93096,643
"all;g4run;libG4geometry;atan2@plt",23018492,6506938,83126,4435033,53100,367
"all;g4run;libG4geometry;G4ElectroMagneticField::G4ElectroMagneticField@plt",0,158575,0,0,2687,0
"all;g4run;libG4geometry;G4Trap::Clone",10467623,3345883,37484,1308207,30199,175
"all;g4run;libG4geometry;CLHEP::Hep3Vector::operator*=@plt",4188378,647026,10700,562423,7544,21
"all;g4run;libG4geometry;G4PolyhedraSide::GetPointOnFace",5531002171,1563647704,18340903,989802399,11525311,85395
"all;g4run;libG4geometry;G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord",278696846,64532761,833236,37046692,579574,4416
"all;g4run;libG4geometry;0x00000000001a315d",1394487,569594,5138,93344,2209,19
"all;g4run;libG4geometry;0x0000000000124fc1",0,152845,3108,0,0,0
"all;g4run;libG4geometry;field_utils::inverseCurvatureRadius",20921215,3052321,59894,2497314,34501,297
"all;g4run;libG4geometry;0x000000000019596f",698237,582333,2759,0,0,19
"all;g4run;libG4geometry;0x000000000014aa08",0,0,0,98144,0,0
"all;g4run;libG4geometry;G4PolyhedraSide::Inside",845016675,283939372,3411958,186445144,2094865,12722
"all;g4run;libG4geometry;G4PolyhedraSide::DistanceAway",1439898945,437244599,5989000,288220698,3775701,24859
"all;g4run;libG4geometry;0x0000000000160c48",4884687,2153371,13555,1245815,21432,98
"all;g4run;libG4geometry;G4Cons::GetPointOnSurface",698406,207425,0,349065,0,0
"all;g4run;libG4geometry;G4ParameterisedNavigation::LocateNextVoxel",633447559,143854780,1723737,91780659,1033779,8842
"all;g4run;libG4geometry;G4PropagatorInField::ClearPropagatorState",173783329,48894605,423450,30427685,265631,2660
"all;g4run;libG4geometry;G4MultiUnion::operator=",35584463,6534946,90850,3585270,41422,396
"all;g4run;libG4geometry;G4NavigationHistory::NewLevel@plt",4185512,369584,6228,125873,6991,19
"all;g4run;libG4geometry;G4PVParameterised::CheckOverlaps",505764777,130459417,1505362,77450326,952893,8170
"all;g4run;libG4geometry;0x00000000001946a7",0,0,2557,146480,0,19
"all;g4run;libG4geometry;G4VoxelSafety::~G4VoxelSafety",99033723,21774305,508567,12310736,297749,1471
"all;g4run;libG4geometry;0x00000000000e516c",34897289,4883599,41659,2922239,13620,194
"all;g4run;libG4geometry;G4ReflectedSolid::GetSurfaceArea",0,0,0,0,1230,19
"all;g4run;libG4geometry;G4ParameterisedNavigation::ComputeStep",3380189074,843895005,9695627,558720657,6096486,53139
"all;g4run;libG4geometry;G4MultiUnion::DistanceToInNoVoxels",16048695,5951173,33649,2151887,22891,211
"all;g4run;libG4geometry;G4Box::CreatePolyhedron",1392141,163422,4467,0,0,19
"all;g4run;libG4geometry;G4Box::CalculateExtent",1395501,802479,11464,363905,13521,20
"all;g4run;libG4geometry;0x000000000014aa0b",2094159,465655,1909,104393,8013,20
"all;g4run;libG4geometry;0x0000000000124fcc",698397,147901,0,0,0,0
"all;g4run;libG4geometry;0x000000000014aa0f",0,186324,5468,0,2746,0
"all;g4run;libG4geometry;G4ExtrudedSolid::ComputeProjectionParameters@plt",5574208,2297740,14660,752872,7901,181
"all;g4run;libG4geometry;G4ReflectedSolid::GetReflectedSolidPtr",0,146215,2423,0,0,0
"all;g4run;libG4geometry;0x00000000000f6b29",0,0,1178,0,634,0
"all;g4run;libG4geometry;0x00000000001943dd",1395411,442756,2668,93085,3210,0
"all;g4run;libG4geometry;0x0000000000270ba8",45345860,10286949,155788,6799757,82762,695
"all;g4run;libG4geometry;0x0000000000270ba9",33501563,10094727,81449,4741414,53354,545
"all;g4run;libG4geometry;G4Paraboloid::SurfaceNormal",1043294983,263530929,4123732,173339279,2340627,18182
"all;g4run;libG4geometry;std::vector<Intersection, std::allocator<Intersection> >::_M_erase@plt",5580833,1561525,20577,918706,1220,61
"all;g4run;libG4geometry;G4PolyhedraSide::G4PolyhedraSide",45731000871,12997140159,148200536,8384641205,93260292,700711
"all;g4run;libG4geometry;0x00000000001daa98",0,0,2361,0,1535,0
"all;g4run;libG4geometry;G4UniformElectricField::G4UniformElectricField@plt",48134142,15366578,200077,8921305,99814,952
"all;g4run;libG4geometry;G4FieldTrack::operator=@plt",0,0,0,0,0,20
"all;g4run;libG4geometry;field_utils::absoluteError",367103400,93760662,1142540,57799668,706887,5945
"all;g4run;libG4geometry;G4LogicalSkinSurface::GetSurface",694493,0,0,131296,1025,19
"all;g4run;libG4geometry;G4PolyPhiFace::IntersectProp@plt",60682510,16181754,224512,13668782,132536,578
"all;g4run;libG4geometry;G4ParameterisationTrdX::G4ParameterisationTrdX@plt",2093563,291263,1117,600390,662,39
"all;g4run;libG4geometry;G4CutTubs::DistanceToOut",6281108,1536889,45035,918400,24195,116
"all;g4run;libG4geometry;G4Navigator::ComputeStep",7557406739,1799055460,21942387,1144571463,13384232,124201
"all;g4run;libG4geometry;G4Trd::SurfaceNormal",1396834,0,2406,185238,1366,19
"all;g4run;libG4geometry;0x0000000000125058",0,0,0,88990,1728,0
"all;g4run;libG4geometry;0x0000000000270bad",43242454,11043109,121714,7538001,79954,610
"all;g4run;libG4geometry;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited",687231582,186084099,1571313,119978708,1073431,11308
"all;g4run;libG4geometry;0x00000000001cd75e",698427,0,0,0,0,0
"all;g4run;libG4geometry;0x00000000001daa9d",1396269,145764,0,0,0,19
"all;g4run;libG4geometry;G4PolyhedraSide::IntersectSidePlane",1050754685,256643406,3455722,166673890,2184586,16856
"all;g4run;libG4geometry;G4FieldManager::G4FieldManager",489218998,137700472,1245474,87997595,777265,9045
"all;g4run;libG4geometry;0x00000000001fea09",55814995,19935026,166197,11020668,105909,953
"all;g4run;libG4geometry;std::basic_iostream<char, std::char_traits<char> >::~basic_iostream@plt",698442,169242,1422,0,0,0
"all;g4run;libG4geometry;G4CSGSolid::operator=@plt",2793646,312411,3895,431165,8329,58
"all;g4run;libG4geometry;G4ReflectedSolid::Inside",12556546,2740625,26210,1373663,31385,307
"all;g4run;libG4geometry;G4VoxelSafety::G4VoxelSafety",20926894,5872819,78924,3695035,52177,354
"all;g4run;libG4geometry;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >",18901479,5381047,79722,2455950,32987,367
"all;g4run;libG4geometry;G4Navigator::PrintState",3992748482,952903673,9857823,607682269,6220947,65104
"all;g4run;libG4geometry;0x000000000019473e",698365,0,0,0,912,0
"all;g4run;libG4geometry;G4GeometryMessenger::Init@plt",2088062,984699,13253,104712,11344,115
"all;g4run;libG4geometry;0x00000000000d8158",698290,341777,0,0,0,20
"all;g4run;libG4geometry;0x000000000012501d",1394052,0,2403,0,0,0
"all;g4run;libG4geometry;field_utils::copy",6283061,691147,14314,514829,12603,77
"all;g4run;libG4geometry;0x0000000000163039",0,898762,5466,0,0,0
"all;g4run;libG4geometry;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OneGoodStep",1094688726,259248162,2708273,156417088,1726121,16088
"all;g4run;libG4geometry;G4NormalNavigation::LevelLocate",233742703,58950610,719249,37291774,433827,3714
"all;g4run;libG4geometry;G4InterpolationDriver<G4DormandPrince745>::~G4InterpolationDriver",98369922,17297586,327766,12294285,206407,1275
"all;g4run;libG4geometry;G4ConstRK4::~G4ConstRK4@plt",85133739,16535655,257516,12387095,123927,922
"all;g4run;libG4geometry;0x00000000001fea0d",697953,1005490,7229,1125401,10876,116
"all;g4run;libG4geometry;G4ReflectedSolid::CreatePolyhedron",2233446997,536099359,6822454,348526472,4148305,35357
"all;g4run;libG4geometry;G4DisplacedSolid::CreatePolyhedron",1931803637,483941652,6132974,327175934,3576914,29632
"all;g4run;libG4geometry;0x00000000001fea0e",6976682,1405724,26422,1268192,11139,57
"all;g4run;libG4geometry;0x00000000000eac5d",24417756,5458669,34099,3011611,35074,435
"all;g4run;libG4geometry;G4Navigator::ComputeStepLog",35590844,11807213,112761,6214903,69807,1044
"all;g4run;libG4geometry;0x00000000000f72ba",9769080,2921101,29324,2611920,15958,118
"all;g4run;libG4geometry;0x00000000001f8505",3488868,1169704,9547,525201,13861,39
"all;g4run;libG4geometry;0x00000000000f72be",0,0,0,105211,0,0
"all;g4run;libG4geometry;G4VoxelSafety::ComputeSafety",124164459,31146722,449775,18234073,279232,2391
"all;g4run;libG4geometry;G4Paraboloid::operator=",34190375,5558791,72938,5388212,52853,500
"all;g4run;libG4geometry;0x00000000000d815d",698373,0,0,192338,1096,19
"all;g4run;libG4geometry;G4TwistedTubs::G4TwistedTubs",7157825625,1971920819,23913840,1261734256,14684758,114206
"all;g4run;libG4geometry;std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> >::_M_erase",4886108,994591,4872,763348,5588,0
