id,cycles,ex_div_busy,ex_div_count
"all;g4run;libG4processes;G4Cache<CLHEP::HepLorentzVector*>::~G4Cache",1396926,0,41
"all;g4run;libG4processes;std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map",4185926,0,0
"all;g4run;libG4processes;G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::printXsec",407550483,27104,9251
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetElasticIsotopeCrossSection",13264842,153,0
"all;g4run;libG4processes;G4InuclSpecialFunctions::randomGauss",1394990,0,0
"all;g4run;libG4processes;G4INCL::CrossSections::NDeltaToNLK@plt",697484,0,0
"all;g4run;libG4processes;0x0000000000a05db6",698437,0,17
"all;g4run;libG4processes;G4NuclNuclDiffuseElastic::AmplitudeGla",6282290,757,0
"all;g4run;libG4processes;G4FTFModel::StoreInvolvedNucleon",0,156,96
"all;g4run;libG4processes;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<double, std::allocator<double> >*>, std::_Select1st<std::pair<G4String const, std::vector<double, std::allocator<double> >*> >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<double, std::allocator<double> >*> > >::_M_get_insert_hint_unique_pos@plt",2092714,0,0
"all;g4run;libG4processes;G4StatMFChannel::FragmentsMomenta",26522590,1488,0
"all;g4run;libG4processes;G4LossTableBuilder::GetFlag",62123066,713,152
"all;g4run;libG4processes;G4CollisionOutput::getTotalCharge",38386783,6985,790
"all;g4run;libG4processes;G4CascadeCheckBalance::collide",164726692,16964,546
"all;g4run;libG4processes;G4Abla::DeexcitationAblaxx",3492206,0,0
"all;g4run;libG4processes;G4CascadeInterface::makeDynamicParticle",92834189,2807,253
"all;g4run;libG4processes;std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",696889,0,0
"all;g4run;libG4processes;0x0000000000a31fb6",2791602,140,0
"all;g4run;libG4processes;0x0000000000936c1a",10473711,505,39
"all;g4run;libG4processes;G4CascadeRecoilMaker::G4CascadeRecoilMaker",462100782,16659,1088
"all;g4run;libG4processes;G4NuclNucl4BodyMomDst::~G4NuclNucl4BodyMomDst",698325,0,0
"all;g4run;libG4processes;0x0000000000a31fb8",698435,0,0
"all;g4run;libG4processes;G4VXTRenergyLoss::GetAngleVector",25826958,817,82
"all;g4run;libG4processes;0x0000000000a31fb9",697728,0,0
"all;g4run;libG4processes;0x00000000008b925a",6983477,96,0
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::GenerateTwoBody",24427051,351,0
"all;g4run;libG4processes;std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct*>",698003,15366,0
"all;g4run;libG4processes;G4SBBremTable::LoadSTGrid",485932345,13326,1225
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron",2793645,0,0
"all;g4run;libG4processes;G4NeutronElectronElXsc::~G4NeutronElectronElXsc",20234298,998,89
"all;g4run;libG4processes;0x000000000037dc80",2793108,0,37
"all;g4run;libG4processes;G4DNAMesh::GetBoundingBox@plt",4187204,672,36
"all;g4run;libG4processes;G4CrossSectionDataStore::BuildPhysicsTable",13254890,48,16
"all;g4run;libG4processes;0x00000000008b925f",698353,0,0
"all;g4run;libG4processes;G4PAIxSection::GetCerenkovEnergyTransfer",4886281,0,0
"all;g4run;libG4processes;0x0000000000f67ef6",2095180,47,0
"all;g4run;libG4processes;G4NucleiModel::initializeCascad",5580541,0,16
"all;g4run;libG4processes;G4CascadeCheckBalance::strangeOkay",13959901,0,0
"all;g4run;libG4processes;G4CrossSectionDataSetRegistry::Clean",1051910417,59439,2885
"all;g4run;libG4processes;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > >::_M_erase",1396600,123,148
"all;g4run;libG4processes;G4VXTRenergyLoss::GetGasLinearPhotoAbs",5585247,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getMultiplicity",7678167,115,0
"all;g4run;libG4processes;G4WentzelOKandVIxSection::ComputeSecondTransportMoment@plt",0,0,34
"all;g4run;libG4processes;G4PairProductionRelModel::G4PairProductionRelModel",340108750,13239,1569
"all;g4run;libG4processes;G4NucleiModel::reset",83069788,860,68
"all;g4run;libG4processes;G4ScoreSplittingProcess::AlongStepGetPhysicalInteractionLength",63524004,2071,271
"all;g4run;libG4processes;G4CascadeCoalescence::FindClusters",157224023,5239,775
"all;g4run;libG4processes;G4ChipsPionPlusElasticXS::GetChipsCrossSection",34898141,1922,145
"all;g4run;libG4processes;G4LENDCrossSection::DumpLENDTargetInfo@plt",698370,52,18
"all;g4run;libG4processes;0x0000000000f08353",15354955,892,0
"all;g4run;libG4processes;0x000000000037e880",0,0,39
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeOmegaMinusNChannelData, G4KaonHypSampler>::getMultiplicity",6981610,171,22
"all;g4run;libG4processes;G4CollisionOutput::getTotalOutputMomentum",35581209,3777,364
"all;g4run;libG4processes;G4IntraNucleiCascader::preloadCascade",200316695,4644,1415
"all;g4run;libG4processes;G4RKPropagation::FieldTransport",864535871,32777,2899
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection",233574631,6751,689
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaZeroPChannelData, G4KaonHypSampler>::getMultiplicity",59331810,2641,142
"all;g4run;libG4processes;G4LivermorePhotoElectricModel::ReadData",57240014,952,231
"all;g4run;libG4processes;G4VXTRenergyLoss::GetComptonPerAtom",13261316,132,1532
"all;g4run;libG4processes;0x00000000008b6ccc",698266,52,36
"all;g4run;libG4processes;G4ChipsAntiBaryonElasticXS::G4ChipsAntiBaryonElasticXS@plt",2094150,0,0
"all;g4run;libG4processes;G4PolarizedIonisationModel::SampleSecondaries",49549011,3812,58
"all;g4run;libG4processes;free@plt",2094129,0,0
"all;g4run;libG4processes;G4VXTRenergyLoss::IsApplicable",26516880,1004,30
"all;g4run;libG4processes;G4HadronicParameters::SetEnergyThresholdForHeavyHadrons",1395363,0,0
"all;g4run;libG4processes;0x000000000083484d",2793371,754,58
"all;g4run;libG4processes;0x0000000000a51697",3489202,366,180
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::CalculateCrossSection",50955068,2184,181
"all;g4run;libG4processes;G4FissionFragmentGenerator::G4SetIncidentEnergy",698345,2457,309
"all;g4run;libG4processes;G4SeltzerBergerModel::SetupForMaterial",11164458,354,0
"all;g4run;libG4processes;G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection",119353807,4232,374
"all;g4run;libG4processes;G4FTFParticipants::~G4FTFParticipants",697833,0,0
"all;g4run;libG4processes;0x00000000006ce62f",85160217,1614,224
"all;g4run;libG4processes;G4FPYSamplingOps::ShiftParameters",698391,0,0
"all;g4run;libG4processes;G4ProtonField::G4ProtonField",66312827,2136,223
"all;g4run;libG4processes;G4AngularDistribution::DifferentialCrossSection",698116,0,0
"all;g4run;libG4processes;0x00000000009e4ca8",698551,0,0
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::ProcessDescription",1396320,0,0
"all;g4run;libG4processes;G4CrossSectionFactoryRegistry::G4CrossSectionFactoryRegistry",5586505,120,185
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::printTable",697080,0,0
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::ComputeGeomPathLength",698389,0,0
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection",16052710,56,39
"all;g4run;libG4processes;G4ParallelWorldProcessStore::SetParallelWorld",1436025663,52925,6412
"all;g4run;libG4processes;G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::print",698430,0,0
"all;g4run;libG4processes;G4StatMFFragment::GetInvLevelDensity",2793139,0,23
"all;g4run;libG4processes;G4CrossSectionDataStore::G4CrossSectionDataStore",1458809610,114878,6304
"all;g4run;libG4processes;G4He3GEMProbability::~G4He3GEMProbability@plt",7682498,0,0
"all;g4run;libG4processes;G4ChipsProtonElasticXS::G4ChipsProtonElasticXS",18150605,202,222
"all;g4run;libG4processes;G4RKFieldIntegrator::~G4RKFieldIntegrator",6285771,212,0
"all;g4run;libG4processes;G4CollisionOutput::tuneSelectedPair",16053543,180,73
"all;g4run;libG4processes;G4PionMinusField::~G4PionMinusField@plt",136818941,5020,584
"all;g4run;libG4processes;0x00000000009d3334",1396810,0,0
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::GetLPMFunctions",18840538,131,66
"all;g4run;libG4processes;G4VEmProcess::ComputeIntegralLambda",537472834,18081,5587
"all;g4run;libG4processes;G4ChipsKaonPlusElasticXS::~G4ChipsKaonPlusElasticXS",256146679,5946,735
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions()",698423,0,0
"all;g4run;libG4processes;G4Region::SetFastSimulationManager@plt",20240055,432,65
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateSCMpionNAbsorption",698432,0,0
"all;g4run;libG4processes;0x000000000037b260",698092,0,0
"all;g4run;libG4processes;G4MuonicAtomDecay::DumpState",698518,0,0
"all;g4run;libG4processes;G4BinaryCascade::Propagate",698560,0,0
"all;g4run;libG4processes;0x0000000000f67efd",16059456,49,22
"all;g4run;libG4processes;G4ScreeningMottCrossSection::SetupKinematic",116560503,5278,179
"all;g4run;libG4processes;0x000000000083d212",1396437,0,0
"all;g4run;libG4processes;std::vector<GIDI_settings_flux_order, std::allocator<GIDI_settings_flux_order> >::_M_realloc_insert<GIDI_settings_flux_order const&>@plt",3490387,124,0
"all;g4run;libG4processes;G4ScoreSplittingProcess::AtRestDoIt",564701111,41269,1259
"all;g4run;libG4processes;G4LightTargetCollider::collide",1956444979,62055,8056
"all;g4run;libG4processes;0x000000000037bc80",2792258,202,0
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticles",41182208,14418,1577
"all;g4run;libG4processes;G4CascadeParameters::G4CascadeParameters",5578510,275,0
"all;g4run;libG4processes;G4CascadeNPChannel::~G4CascadeNPChannel",30710795,1628,192
"all;g4run;libG4processes;G4SBBremTable::~G4SBBremTable",50966068,459,228
"all;g4run;libG4processes;G4N12GEMChannel::~G4N12GEMChannel",698375,0,16
"all;g4run;libG4processes;std::__insertion_sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<double> > >",696421,0,0
"all;g4run;libG4processes;G4StatMFMacroNucleon::CalcEnergy",1396909,91,0
"all;g4run;libG4processes;G4IntraNucleiCascader::copyWoundedNucleus",854365708,27193,8972
"all;g4run;libG4processes;G4MuonMinusBoundDecay::ApplyYourself",7672023,167,0
"all;g4run;libG4processes;G4Bessel::I1",698529,0,0
"all;g4run;libG4processes;G4FPYNormalFragmentDist::G4FPYNormalFragmentDist@plt",1393989,0,0
"all;g4run;libG4processes;G4AblaDataFile::readData",698465,0,0
"all;g4run;libG4processes;G4LossTableBuilder::BuildDEDXTable",307829156,14970,1209
"all;g4run;libG4processes;G4HadronicAbsorptionBertini::G4HadronicAbsorptionBertini",698427,0,0
"all;g4run;libG4processes;G4CrossSectionDataStore::SampleZandA",18838193,956,90
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity",343438370,20083,964
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetInelasticElementCrossSection",76778251,4792,202
"all;g4run;libG4processes;0x0000000000380a40",695794,0,0
"all;g4run;libG4processes;G4Clebsch::WignerLittleD",6983519,61,0
"all;g4run;libG4processes;G4InuclNuclei::clear",35601194,84,272
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity",61433294,1296,4258
"all;g4run;libG4processes;G4FTFModel::AdjustNucleonsAlgorithm_beforeSampling",698189,5183,631
"all;g4run;libG4processes;G4ScreeningMottCrossSection::GetTransitionRandom",20941372,738,171
"all;g4run;libG4processes;G4IonsShenCrossSection::calEcmValue",71888923,5218,156
"all;g4run;libG4processes;G4FTFModel::SamplingNucleonKinematics",1396844,0,0
"all;g4run;libG4processes;0x00000000008b6d55",2094780,120,35
"all;g4run;libG4processes;0x0000000000a5169e",11861282,0,0
"all;g4run;libG4processes;G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator",3491747,0,16
"all;g4run;libG4processes;G4CrossSectionSourcePtr::operator()@plt",31402661,1734,122
"all;g4run;libG4processes;0x0000000000a1190f",2793608,0,0
"all;g4run;libG4processes;0x00000000008b6d17",13257517,1303,130
"all;g4run;libG4processes;G4CascadeInterpolator<30>::printBins@plt",4882730,54,0
"all;g4run;libG4processes;std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector",282662223,12346,2049
"all;g4run;libG4processes;G4Cache<G4LossTableManager*>::~G4Cache@plt",698465,0,104
"all;g4run;libG4processes;G4SingleDiffractiveExcitation::ExciteParticipants",698491,0,0
"all;g4run;libG4processes;G4Cache<G4LossTableManager*>::~G4Cache",16049235,0,70
"all;g4run;libG4processes;G4SeltzerBergerModel::FindDirectoryPath",57927863,1024,363
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::PreparePhysicsTable",698225,0,0
"all;g4run;libG4processes;G4GEMProbability::~G4GEMProbability@plt",698447,0,0
"all;g4run;libG4processes;G4ScoreSplittingProcess::StartTracking",103312053,5787,439
"all;g4run;libG4processes;G4ScreeningMottCrossSection::GetScatteringAngle",108189196,3827,563
"all;g4run;libG4processes;0x0000000000833dba",1396778,0,0
"all;g4run;libG4processes;G4BinaryCascade::UpdateTracksAndCollisions",4185785,0,0
"all;g4run;libG4processes;G4InuclParticleNames::nameLong",698428,0,0
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeScreeningFunctions",2093352,0,40
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::~G4CascadeFunctions()",698493,0,0
"all;g4run;libG4processes;G4Radioactivation::CalculateChainsFromParent",698400,0,0
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeLPMfunctions",1521295885,75459,6013
"all;g4run;libG4processes;0x000000000083fd17",697716,0,0
"all;g4run;libG4processes;G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::~G4CascadeData",1396851,0,0
"all;g4run;libG4processes;std::vector<G4SBBremTable::STPoint, std::allocator<G4SBBremTable::STPoint> >::_M_default_append",21626402,2477,44
"all;g4run;libG4processes;std::vector<G4Fragment, std::allocator<G4Fragment> >::operator=",31416322,1612,587
"all;g4run;libG4processes;G4PhysicsTableHelper::PreparePhysicsTable@plt",112376090,7168,1024
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeCrossSectionPerAtom",49565747,918,86
"all;g4run;libG4processes;std::_Rb_tree<G4Track*, std::pair<G4Track* const, bool>, std::_Select1st<std::pair<G4Track* const, bool> >, std::less<G4Track*>, std::allocator<std::pair<G4Track* const, bool> > >::_M_get_insert_unique_pos@plt",2094561,0,0
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2UniformHelm",112369436,3142,394
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::Initialize",42579842,3563,139
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleEnergyTransfer",20240118,570,434
"all;g4run;libG4processes;G4CascadeChannelTables::G4CascadeChannelTables",2787689,0,0
"all;g4run;libG4processes;G4LundStringFragmentation::Loop_toFragmentString",698352,0,0
"all;g4run;libG4processes;G4LivermoreBremsstrahlungModel::InitialiseForElement",16061346,398,20
"all;g4run;libG4processes;G4ENDFTapeRead::G4GetNumberOfEnergyGroups@plt",698441,0,0
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy",4885484,457,0
"all;g4run;libG4processes;0x000000000083492a",13261682,176,127
"all;g4run;libG4processes;G4LossTableManager::BuildPhysicsTable",698203,0,0
"all;g4run;libG4processes;0x0000000000a028af",1396242,84,0
"all;g4run;libG4processes;G4VEnergyLossProcess::BuildLambdaTable@plt",698406,0,0
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeDXSectionPerAtom@plt",20940121,1554,31
"all;g4run;libG4processes;0x000000000037e030",4887893,0,0
"all;g4run;libG4processes;G4InuclNuclei::setExitationEnergy",480911602,14248,1813
"all;g4run;libG4processes;G4LorentzConvertor::backToTheLab",5583336,0,0
"all;g4run;libG4processes;G4RToEConvForPositron::~G4RToEConvForPositron",4185434,52,0
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralGaussian",64906846,635,157
"all;g4run;libG4processes;G4VAtomDeexcitation::SetDeexcitationActiveRegion@plt",698424,0,0
"all;g4run;libG4processes;G4ASTARStopping::Initialise",696114,0,0
"all;g4run;libG4processes;0x00000000008aece1",698448,0,0
"all;g4run;libG4processes;0x000000000093aaac",1396466,204,0
"all;g4run;libG4processes;0x000000000037f6a0",21642242,494,25
"all;g4run;libG4processes;0x00000000008b6d1b",2095299,0,0
"all;g4run;libG4processes;G4OpticalParameters::GetScintTrackInfo",3490995,0,0
"all;g4run;libG4processes;std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase",11893106,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::~G4CascadeFunctions",698366,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable",302244060,10530,3625
"all;g4run;libG4processes;0x00000000008aece6",9071209,157,17
"all;g4run;libG4processes;G4PolarizedAnnihilationXS::DiceEpsilon@plt",9775599,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::printTable",18153310,206,281
"all;g4run;libG4processes;G4ElementaryParticleCollider::collide",334811981,6354,873
"all;g4run;libG4processes;G4InuclCollider::~G4InuclCollider",106803580,12585,695
"all;g4run;libG4processes;G4CascadeChannelTables::~G4CascadeChannelTables",698470,73,0
"all;g4run;libG4processes;G4F19GEMProbability::~G4F19GEMProbability",1394240,0,0
"all;g4run;libG4processes;G4GammaNuclearXS::G4GammaNuclearXS",698417,0,0
"all;g4run;libG4processes;G4HadronicParameters::IsLocked",698412,0,0
"all;g4run;libG4processes;0x000000000083bdeb",4183698,0,0
"all;g4run;libG4processes;G4StatMFMacroCanonical::ChooseAandZ",5582660,469,0
"all;g4run;libG4processes;G4NIELCalculator::G4NIELCalculator",152871714,4896,706
"all;g4run;libG4processes;G4FTFParameters::Reset@plt",698468,2166,27
"all;g4run;libG4processes;G4IonParametrisedLossModel::BuildRangeVector@plt",2092464,47,0
"all;g4run;libG4processes;0x00000000008b67f4",698448,0,0
"all;g4run;libG4processes;std::__adjust_heap<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, long, std::pair<G4InuclElementaryParticle, double>, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >@plt",698324,0,0
"all;g4run;libG4processes;G4ESTARStopping::AddData",698383,0,0
"all;g4run;libG4processes;G4SBBremTable::ClearSamplingTables",228940028,6583,893
"all;g4run;libG4processes;G4Radioactivation::DecayIt",1255964898,69961,5711
"all;g4run;libG4processes;G4VTransitionRadiation::DumpInfo",56521547,1184,27
"all;g4run;libG4processes;G4PAIxSection::GetEnergyTransfer",28609908,1186,64
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::printTable",117966645,4990,736
"all;g4run;libG4processes;G4VDNAModel::~G4VDNAModel@plt",4888540,434,0
"all;g4run;libG4processes;G4EmCalculator::FindEnergyLossProcess",196852182,6822,479
"all;g4run;libG4processes;G4F18GEMProbability::G4F18GEMProbability",2869592691,82886,11180
"all;g4run;libG4processes;0x000000000083fd1b",1396819,0,36
"all;g4run;libG4processes;G4fissionEvent::G4SmpNuDistDataU235",696122,0,0
"all;g4run;libG4processes;0x0000000000380410",698399,0,0
"all;g4run;libG4processes;G4PAIySection::CallError",73985354,2292,214
"all;g4run;libG4processes;G4OpticalParameters::GetBoundaryInvokeSD",698379,0,0
"all;g4run;libG4processes;G4FTFModel::GetStrings",1393317,0,0
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorHadronInelastic",173073662,7588,761
"all;g4run;libG4processes;G4BinaryCascade::StepParticlesOut",698413,0,267
"all;g4run;libG4processes;G4PolarizedIonisationBhabhaXS::Initialize",16754050,1207,41
"all;g4run;libG4processes;0x0000000000f18e32",2789482,0,0
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeDXSectionPerAtom",168940538,4456,827
"all;g4run;libG4processes;G4INCL::ParticleList::rotateMomentum@plt",698375,406,0
"all;g4run;libG4processes;0x00000000008b6bb5",1394558,0,0
"all;g4run;libG4processes;G4PhysicsVector::Value",1395362,0,0
"all;g4run;libG4processes;G4CascadeInterface::ApplyYourself",390186326,13704,1558
"all;g4run;libG4processes;CLHEP::HepLorentzVector::boost@plt",1396089,174,0
"all;g4run;libG4processes;G4BinaryCascade::Capture",3492272,14840,3821
"all;g4run;libG4processes;MCGIDI_POPs_initial@plt",1396534,0,0
"all;g4run;libG4processes;G4LorentzConvertor::G4LorentzConvertor",34199450,1713,34
"all;g4run;libG4processes;G4VXTRenergyLoss::GetGasComplexFZ",9774143,127,40
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::LoadData",1551538087,77175,6606
"all;g4run;libG4processes;G4MolecularConfiguration::PrintState@plt",2091938,0,23
"all;g4run;libG4processes;G4DiffractiveExcitation::NewNucleonId",0,1383,0
"all;g4run;libG4processes;G4ChargeExchangeProcess::BuildPhysicsTable",1394874,211,0
"all;g4run;libG4processes;G4HadElementSelector::G4HadElementSelector",10578568223,366171,44062
"all;g4run;libG4processes;0x00000000008ad1af",11864181,324,0
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::GetQ2_2",1394546845,48871,4844
"all;g4run;libG4processes;0x00000000009f25ba",4189188,0,33
"all;g4run;libG4processes;0x0000000000a1b3ee",1393435,0,0
"all;g4run;libG4processes;G4ChipsProtonInelasticXS::G4ChipsProtonInelasticXS",6289766797,248984,25650
"all;g4run;libG4processes;G4PAIySection::SumOverIntervaldEdx",697562,532,0
"all;g4run;libG4processes;G4NeutronElectronElModel::~G4NeutronElectronElModel@plt",9770559,1476,67
"all;g4run;libG4processes;G4EquilibriumEvaporator::~G4EquilibriumEvaporator",18849761,475,16
"all;g4run;libG4processes;0x00000000008e196b",1396887,0,0
"all;g4run;libG4processes;G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade",2792181,0,60
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetFunctions",57237577,1912,209
"all;g4run;libG4processes;G4NeutrinoElectronProcess::PostStepDoIt",3489656,0,0
"all;g4run;libG4processes;G4StatMFChannel::GetFragments",7678811,400,0
"all;g4run;libG4processes;G4IntraNucleiCascader::newCascade",211508280,8947,818
"all;g4run;libG4processes;G4Clebsch::GenerateIso3",698325,0,0
"all;g4run;libG4processes;0x000000000037e7c0",25824431,3196,91
"all;g4run;libG4processes;G4ParamExpTwoBodyAngDst<10>::GetCosTheta",4188551,0,0
"all;g4run;libG4processes;0x00000000008019bd",5580276,0,0
"all;g4run;libG4processes;G4SBBremTable::ReadCompressedFile",141682781,2168,779
"all;g4run;libG4processes;0x00000000008aec9a",2093578,57,0
"all;g4run;libG4processes;G4CollisionNNToNNstar::G4CollisionNNToNNstar",4189183,243,0
"all;g4run;libG4processes;std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos",201005457,7310,764
"all;g4run;libG4processes;G4StatMFMicroPartition::CalcPartitionProbability",8375074,0,0
"all;g4run;libG4processes;G4VStateDependent::G4VStateDependent@plt",4189045,0,0
"all;g4run;libG4processes;G4NeutronCaptureXS::Initialise",5586148,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection",18848000,524,55
"all;g4run;libG4processes;G4LEPTSVibExcitationModel::G4LEPTSVibExcitationModel@plt",8380342,58,25
"all;g4run;libG4processes;G4NucleiModel::~G4NucleiModel",25136688,270,16
"all;g4run;libG4processes;G4CascadeData<31, 4, 18, 55, 76, 20, 34, 0, 0>::print@plt",1396779,0,0
"all;g4run;libG4processes;G4O15GEMProbability::G4O15GEMProbability",9077410,440,38
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXscVU",769565908,29227,3103
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXscNS",24962236441,860467,103031
"all;g4run;libG4processes;G4NeutronCaptureXS::RetrieveVector",90026600,2276,1418
"all;g4run;libG4processes;0x00000000009f4299",698494,0,0
"all;g4run;libG4processes;std::vector<bool, std::allocator<bool> >::_M_fill_insert",979409593,65259,7619
"all;g4run;libG4processes;G4MoleculeTable::PrepareMolecularConfiguration@plt",32803695,1006,135
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeCrossSectionPerAtom",80967287,7204,276
"all;g4run;libG4processes;G4ElementaryParticleCollider::fillOutgoingMasses",698494,0,59
"all;g4run;libG4processes;G4CascadeCoalescence::tryClusters",21644396,3757,0
"all;g4run;libG4processes;0x00000000009ed5c4",698504,0,0
"all;g4run;libG4processes;0x000000000096ef25",1395953,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::getMultiplicity",14652358,153,0
"all;g4run;libG4processes;G4CascadParticle::getPathToTheNextZone",10468272,216,0
"all;g4run;libG4processes;G4WilsonAblationModel::SelectSecondariesByEvaporation",1396977,89,0
"all;g4run;libG4processes;G4FissionProductYieldDist::G4GetFission",9769728,8985,1175
"all;g4run;libG4processes;G4GammaNuclearXS::InitialiseOnFly@plt",698473,0,0
"all;g4run;libG4processes;G4BinaryCascade::CheckChargeAndBaryonNumber",6978828,29584,43
"all;g4run;libG4processes;G4MuonMinusCapture::ProcessDescription",3489965,0,0
"all;g4run;libG4processes;G4UrbanMscModel::InitialiseModelCache",3490869,0,0
"all;g4run;libG4processes;G4FTFSettingDefaultHDP::G4FTFSettingDefaultHDP",10470195,0,0
"all;g4run;libG4processes;G4CascadeCheckBalance::baryonOkay",32806699,792,62
"all;g4run;libG4processes;G4NucleiModel::choosePointAlongTraj",41888031,341,129
