cycles,instructions,ic_fetch_stall_ic_stall_any,ic_fetch_stall_ic_stall_dq_empty,ic_fetch_stall_ic_stall_back_pressure,ic_cache_fill_sys,comm,dso,symbol
0,0,390757,0,0,16247,"g4run","libG4processes.so","0x0000000000380f10"
0,0,390069,27992,0,8105,"g4run","libG4processes.so","0x0000000000f1948f"
0,0,388990,30347,0,0,"g4run","libG4global.so","std::vector<double, std::allocator<double> >::_M_fill_assign"
0,0,388185,0,353313,3640,"g4run","libG4processes.so","0x0000000000b3f93a"
0,0,386658,0,243026,0,"g4run","libG4geometry.so","G4ConstRK4::~G4ConstRK4"
0,0,385795,29530,0,19845,"g4run","libG4processes.so","G4BinaryCascade::FillVoidNucleusProducts"
0,0,384408,0,0,0,"g4run","libG4geometry.so","G4MagInt_Driver::G4MagInt_Driver"
0,0,383355,0,0,0,"g4run","libG4processes.so","0x0000000000b36466"
0,0,383259,0,0,0,"g4run","libG4geometry.so","G4Trd::CheckParameters"
0,0,383013,0,0,17299,"g4run","libG4particles.so","G4TauMinus::Definition"
0,0,379800,31423,120486,16462,"g4run","libG4processes.so","G4HadronicException::G4HadronicException"
0,0,379725,17329,0,4257,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTrueStepLength"
0,0,377421,26047,0,0,"g4run","libc.so.6","__uselocale"
0,0,374540,0,0,0,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetChipsCrossSection"
0,0,374372,0,0,0,"g4run","libG4processes.so","G4ParticleHPProduct::G4ParticleHPProduct@plt"
0,0,372996,27822,0,6481,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::~G4CascadeFunctions()"
0,0,372985,0,223636,0,"g4run","libG4processes.so","xDataTOM_releaseElement@plt"
0,0,371576,0,0,4146,"g4run","libG4processes.so","G4NucleiProperties::GetBindingEnergy@plt"
0,0,371394,29174,128552,0,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<double> > >"
0,0,370863,0,0,0,"g4run","libG4processes.so","std::__find_if<__gnu_cxx::__normal_iterator<G4VSplitableHadron**, std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> > >, __gnu_cxx::__ops::_Iter_equals_val<G4VSplitableHadron* const> >"
0,0,370582,22714,203689,14499,"g4run","libG4processes.so","G4ChannelingECHARM::ReadFromECHARM@plt"
0,0,370465,0,0,0,"g4run","libG4processes.so","0x000000000083f6f3"
0,0,370198,24854,0,45000,"g4run","libG4processes.so","G4CascadeParamMessenger::CreateCommand<G4UIcmdWithADouble>"
0,0,370075,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::printTable"
0,0,369966,20213,0,5581,"g4run","libG4processes.so","G4VRestContinuousProcess::~G4VRestContinuousProcess@plt"
0,0,369656,0,0,0,"g4run","libG4processes.so","G4MoleculeCounter::GetRecordedMolecules@plt"
0,0,369648,32464,0,10077,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::~vector"
0,0,369493,0,0,0,"g4run","libG4processes.so","G4ITPathFinder::G4ITPathFinder@plt"
0,0,369199,27370,0,3596,"g4run","libG4processes.so","G4Na24GEMChannel::~G4Na24GEMChannel"
0,0,369113,0,0,0,"g4run","libG4processes.so","G4FPYNormalFragmentDist::G4FPYNormalFragmentDist"
0,0,369043,19704,299575,0,"g4run","libG4processes.so","G4BinaryCascade::FindFragments"
0,0,368928,0,0,0,"g4run","libG4processes.so","0x000000000095f9de"
0,0,368843,0,0,0,"g4run","libG4processes.so","0x0000000000b3645a"
0,0,368479,39805,0,18355,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,368426,0,238575,0,"g4run","libG4processes.so","0x0000000000ef7c9a"
0,0,368338,29421,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions"
0,0,368272,0,0,16421,"g4run","libG4track.so","0x000000000000f3b8"
0,0,367932,0,0,0,"g4run","libG4geometry.so","std::_Rb_tree<double, std::pair<double const, double>, std::_Select1st<std::pair<double const, double> >, std::less<double>, std::allocator<std::pair<double const, double> > >::_M_get_insert_unique_pos@plt"
0,0,367825,0,167834,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CrossSectionLin"
0,0,367776,406243,0,0,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodFragment"
0,0,367752,0,0,0,"g4run","libG4geometry.so","0x000000000015995e"
0,0,367540,0,0,0,"g4run","libG4processes.so","G4FTFParticipants::G4FTFParticipants"
0,0,367497,13169,323197,5994,"g4run","libG4processes.so","0x000000000083f52d"
0,0,367328,0,0,5820,"g4run","libG4processes.so","G4CollisionNStarNToNN::G4CollisionNStarNToNN"
0,0,367312,0,0,4584,"g4run","libG4event.so","G4AdjointStackingAction::ClassifyNewTrack"
0,0,367078,13319,0,0,"g4run","libG4processes.so","G4Na22GEMChannel::~G4Na22GEMChannel"
0,0,366848,0,0,12469,"g4run","libG4processes.so","G4Fancy3DNucleus::DoTranslation"
0,0,366760,47534,180960,0,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::IsApplicable"
0,0,366714,0,0,0,"g4run","libG4processes.so","0x000000000083866d"
0,0,366437,0,0,0,"g4run","libG4processes.so","G4PenelopeOscillatorManager::Clear@plt"
0,0,366405,0,0,0,"g4run","libG4processes.so","0x0000000000b362aa"
0,0,366319,0,0,0,"g4run","libG4processes.so","0x000000000082fcc5"
0,0,366316,80692,0,56930,"g4run","libG4processes.so","G4DiffuseElasticV2::InitialiseOnFly"
0,0,366196,0,0,0,"g4run","libG4processes.so","0x000000000037d0f0"
0,0,366153,0,0,3966,"g4run","libG4processes.so","0x00000000009d333d"
0,0,366116,23411,0,0,"g4run","libG4processes.so","G4VTransitionRadiation::GetMeanFreePath"
0,0,365944,0,0,0,"g4run","libG4processes.so","G4GammaNuclearXS::CrossSectionDescription"
0,0,365870,41068,0,4292,"g4run","libG4processes.so","G4CrossSectionDataStore::ComputeCrossSection"
0,0,365848,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::GetPlateZmuProduct"
0,0,365790,0,0,10268,"g4run","libG4processes.so","G4C10GEMProbability::~G4C10GEMProbability@plt"
0,0,365768,0,0,0,"g4run","libG4processes.so","G4FPYSamplingOps::G4SampleWatt"
0,0,365733,22838,0,8599,"g4run","libG4processes.so","G4INCLXXInterfaceStore::~G4INCLXXInterfaceStore@plt"
0,0,365706,0,130216,0,"g4run","libG4processes.so","0x000000000037d810"
0,0,365542,0,0,0,"g4run","libG4geometry.so","0x00000000002704c7"
0,0,365488,0,0,0,"g4run","libG4geometry.so","G4MagErrorStepper::~G4MagErrorStepper"
0,0,365420,14902,0,0,"g4run","libG4particles.so","G4TextPPReporter::GeneratePropertyTable@plt"
0,0,365412,0,0,0,"g4run","libG4particles.so","G4ExcitedBaryonConstructor::ConstructParticle"
0,0,365319,0,0,0,"g4run","libG4particles.so","G4ParticlesWorkspace::G4ParticlesWorkspace"
0,0,365253,0,0,0,"g4run","libG4processes.so","G4WilsonAbrasionModel::GetNucleonInducedExcitation"
0,0,365112,0,0,9340,"g4run","libG4processes.so","0x0000000000a31fb9"
0,0,364998,0,0,0,"g4run","libG4processes.so","0x00000000008b6cef"
0,0,364964,13743,0,3729,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,364960,87449,234944,86709,"g4run","libG4processes.so","G4N14GEMChannel::~G4N14GEMChannel"
0,0,364769,0,0,0,"g4run","libG4processes.so","0x0000000000f10d49"
0,0,364631,0,0,0,"g4run","libG4processes.so","0x0000000000b77375"
0,0,364629,0,0,0,"g4run","libG4processes.so","G4LatticeReader::G4LatticeReader@plt"
0,0,364567,20586,0,0,"g4run","libG4processes.so","G4FissionProductYieldDist::GenerateAlphas"
0,0,364466,42065,0,10376,"g4run","libG4processes.so","G4FissionProductYieldDist::SampleGammaEnergies"
0,0,363992,0,0,0,"g4run","libG4processes.so","0x0000000000f1ffb3"
0,0,363957,33185,0,7287,"g4run","libG4particles.so","G4DecayTable::SelectADecayChannel"
0,0,363919,0,0,0,"g4run","libG4processes.so","std::vector<G4VFastSimulationModel*, std::allocator<G4VFastSimulationModel*> >::_M_realloc_insert<G4VFastSimulationModel*>@plt"
0,0,363841,0,0,4202,"g4run","libG4processes.so","G4StatMFMacroMultiplicity::CalcMeanA"
0,0,363742,0,123479,3933,"g4run","libG4processes.so","0x0000000000833cb8"
0,0,363727,0,106653,8749,"g4run","libG4processes.so","std::ostream::operator<<@plt"
0,0,363539,14262,0,20460,"g4run","libG4processes.so","G4HadronicParametersMessenger::G4HadronicParametersMessenger"
0,0,363365,23339,0,0,"g4run","libG4processes.so","G4CollisionComposite::BufferedCrossSection"
0,0,363061,0,131246,3419,"g4run","libG4processes.so","G4HadronicDeveloperParameters::get@plt"
0,0,362744,0,0,0,"g4run","libG4particles.so","G4IonTable::CreateIon"
0,0,362629,0,0,0,"g4run","libG4processes.so","0x0000000000836088"
0,0,362616,0,0,0,"g4run","libG4processes.so","xDataTOM_XYs_getDataFromXDataInfo@plt"
0,0,362535,0,0,0,"g4run","libG4processes.so","G4VRangeToEnergyConverter::GetMaxEnergyCut@plt"
0,0,362368,0,0,0,"g4run","libG4processes.so","0x00000000009f2d9e"
0,0,361867,44005,0,0,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio@plt"
0,0,361604,0,0,0,"g4run","libG4processes.so","G4FissionProductYieldDist::~G4FissionProductYieldDist"
0,0,361004,0,0,0,"g4run","libG4processes.so","G4VEnergyLossProcess::BuildLambdaTable@plt"
0,0,360188,0,0,3945,"g4run","libG4processes.so","G4MuonMinusBoundDecay::GetMuonCaptureRate"
0,0,359130,31502,0,0,"g4run","libG4processes.so","0x000000000037d120"
0,0,358855,0,122386,0,"g4run","libG4processes.so","0x000000000083d217"
0,0,358677,0,0,0,"g4run","libG4processes.so","0x00000000009e4d0d"
0,0,358310,0,0,4291,"g4run","libG4processes.so","0x000000000037d0d0"
0,0,357707,31661,0,0,"g4run","libG4processes.so","0x0000000000b6ed68"
0,0,357664,47811,0,0,"g4run","libG4processes.so","0x00000000006ce62c"
0,0,356656,0,235412,0,"g4run","libG4processes.so","0x00000000009d28ba"
0,0,355955,0,0,0,"g4run","libG4particles.so","G4Geantino::Definition@plt"
0,0,355397,0,120043,14754,"g4run","libG4processes.so","0x0000000000a63153"
0,0,354665,0,0,0,"g4run","libG4processes.so","0x00000000009e2db1"
0,0,354594,0,0,0,"g4run","libG4processes.so","G4CollisionOutput::boostToLabFrame"
0,0,352430,0,0,43443,"g4run","libG4processes.so","G4ElasticData::DefineNucleusParameters"
0,0,352348,0,190205,0,"g4run","libG4processes.so","G4B10GEMProbability::G4B10GEMProbability@plt"
0,0,351188,13600,0,0,"g4run","libG4geometry.so","G4UnionSolid::DistanceToIn"
0,0,350106,0,136696,23992,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPipPimPi0@plt"
0,0,346846,0,0,4547,"g4run","libG4processes.so","0x00000000008c0aab"
0,0,345228,0,0,17516,"g4run","libG4processes.so","G4Parton::G4Parton@plt"
0,0,343322,0,0,9145,"g4run","libG4tracking.so","0x000000000002f7ac"
0,0,335077,0,193383,0,"g4run","libG4processes.so","G4CollisionNNToNNstar::G4CollisionNNToNNstar@plt"
0,0,0,302515,0,0,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateOutgoingPartTypes"
0,0,0,293769,0,5322,"g4run","libG4processes.so","std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_range_insert<__gnu_cxx::__normal_iterator<G4KineticTrack**, std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> > > >"
0,0,0,133382,169213,8425,"g4run","libG4processes.so","G4NuclNucl4BodyMomDst::~G4NuclNucl4BodyMomDst"
0,0,0,101245,0,0,"g4run","libG4particles.so","G4ExcitedMesonConstructor::GetQuarkContents@plt"
0,0,0,90169,0,0,"g4run","libG4processes.so","G4XNNstarTable::G4XNNstarTable"
0,0,0,84210,0,0,"g4run","libG4processes.so","0x00000000009d33ef"
0,0,0,64104,0,5497,"g4run","libG4particles.so","G4VDecayChannel::IsOKWithParentMass"
0,0,0,62004,116648,0,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::~G4HadPhaseSpaceKopylov"
0,0,0,57042,0,17127,"g4run","libG4processes.so","G4FPYNormalFragmentDist::GetFissionProduct"
0,0,0,56904,551891,26261,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,0,56223,127695,17445,"g4run","libG4processes.so","G4HadProjectile::InitialiseLocal"
0,0,0,55334,0,8617,"g4run","libstdc++.so.6.0.30","std::__num_base::_S_format_float"
0,0,0,54754,0,8082,"g4run","libc.so.6","__mpn_cmp"
0,0,0,53485,0,7930,"g4run","libG4processes.so","0x0000000000b362bb"
0,0,0,52932,135783,0,"g4run","libG4processes.so","G4HadProjectile::G4HadProjectile"
0,0,0,51547,99240,0,"g4run","libG4processes.so","0x0000000000834925"
0,0,0,45561,0,0,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InteractionContent**, std::vector<G4InteractionContent*, std::allocator<G4InteractionContent*> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(G4InteractionContent const*, G4InteractionContent const*)> >"
0,0,0,44799,0,9844,"g4run","libG4processes.so","G4UrbanAdjointMscModel::G4UrbanAdjointMscModel@plt"
0,0,0,44388,0,0,"g4run","libG4processes.so","G4UAtomicDeexcitation::GenerateParticles"
0,0,0,44369,0,0,"g4run","libG4processes.so","0x0000000000f1ffb6"
0,0,0,41007,0,0,"g4run","libG4global.so","G4SimpleIntegration::Trapezoidal"
0,0,0,40303,0,0,"g4run","libG4processes.so","std::_Vector_base<std::complex<double>, std::allocator<std::complex<double> > >::~_Vector_base@plt"
0,0,0,39225,0,30625,"g4run","libG4processes.so","G4QMDCollision::CalKinematicsOfBinaryCollisions@plt"
0,0,0,37779,0,14277,"g4run","libG4processes.so","G4KineticTrackVector::Shift"
0,0,0,36979,0,0,"g4run","libG4processes.so","G4BigBanger::generateX"
0,0,0,33101,0,0,"g4run","libG4processes.so","0x000000000095fb4f"
0,0,0,32750,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusNChannelData, G4KaonSampler>::printTable"
0,0,0,32545,149915,49056,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,0,0,31894,0,13609,"g4run","libstdc++.so.6.0.30","operator new[]"
0,0,0,31855,0,3484,"g4run","libG4processes.so","G4TypeMutex<G4Cache<G4MultiBodyMomentumDist*> >"
0,0,0,31703,169169,3760,"g4run","libG4processes.so","G4HadronicDeveloperParameters::Get"
0,0,0,30633,0,0,"g4run","libG4processes.so","G4VLEPTSModel::Init@plt"
0,0,0,30030,127919,0,"g4run","libG4processes.so","0x000000000037b940"
0,0,0,29988,0,36602,"g4run","libG4processes.so","0x0000000000a2a787"
0,0,0,29886,0,0,"g4run","libG4track.so","0x00000000000101fc"
0,0,0,29873,0,0,"g4run","libG4processes.so","0x0000000000e4daeb"
0,0,0,29862,0,0,"g4run","libG4particles.so","G4IonTable::IsIon"
0,0,0,29734,0,0,"g4run","libG4processes.so","G4AdjointCSManager::GetPostStepWeightCorrection@plt"
0,0,0,29611,0,0,"g4run","libCLHEP-2.4.5.3.so","log@plt"
0,0,0,29457,205413,0,"g4run","libG4processes.so","G4CollisionComposite::IsInCharge"
0,0,0,29422,0,4482,"g4run","libc.so.6","__strchrnul_avx2"
0,0,0,29248,0,0,"g4run","libG4processes.so","std::swap<G4String>@plt"
0,0,0,29240,0,0,"g4run","libG4particles.so","G4ParticleDefinition::G4ParticleDefinition"
0,0,0,29162,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::XTRNSpectralDensity"
0,0,0,29068,0,0,"g4run","libG4processes.so","0x0000000000a223fe"
0,0,0,28979,0,0,"g4run","libG4processes.so","0x0000000000380ba0"
0,0,0,28652,0,0,"g4run","libG4processes.so","G4BaryonPartialWidth::G4BaryonPartialWidth"
0,0,0,28638,0,0,"g4run","libstdc++.so.6.0.30","std::ostream::operator<<"
0,0,0,28609,0,30128,"g4run","libG4processes.so","0x0000000000a16ca9"
0,0,0,28489,0,0,"g4run","libG4processes.so","0x000000000084196e"
0,0,0,28400,0,0,"g4run","libG4processes.so","0x000000000083f3af"
0,0,0,28263,0,0,"g4run","libG4processes.so","G4FPYBiasedLightFragmentDist::GetFissionProduct"
0,0,0,27876,0,9489,"g4run","libG4processes.so","G4BetheBlochIonGasModel::G4BetheBlochIonGasModel"
0,0,0,27854,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_sync"
0,0,0,27849,0,0,"g4run","libG4particles.so","0x00000000000812a4"
0,0,0,27374,0,9296,"g4run","libG4processes.so","G4AutoDelete::Register<G4TwoBodyAngularDist>@plt"
0,0,0,27129,0,0,"g4run","libG4processes.so","G4PreCompoundFragmentVector::CalculateProbabilities@plt"
0,0,0,26947,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetEnableCRCoalescence"
0,0,0,26675,0,0,"g4run","libG4processes.so","0x00000000009c8c2f"
0,0,0,26537,0,0,"g4run","libG4processes.so","G4FissionProductYieldDist::MakeIsotopeName"
0,0,0,26074,0,0,"g4run","libG4geometry.so","0x00000000000db3a8"
0,0,0,25879,0,0,"g4run","libG4processes.so","G4BinaryCascade::GetExcitationEnergy"
0,0,0,25276,0,3070,"g4run","libG4event.so","0x000000000006a41a"
0,0,0,25055,0,0,"g4run","libG4processes.so","std::_Deque_base<G4INCL::NNToNNEtaChannel*, std::allocator<G4INCL::NNToNNEtaChannel*> >::_M_initialize_map@plt"
0,0,0,25044,0,0,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::~G4CascadeFunctions()"
0,0,0,24999,0,0,"g4run","libG4processes.so","G4CrossSectionDataStore::GetCrossSection@plt"
0,0,0,24974,0,0,"g4run","libG4processes.so","G4VCrossSectionDataSet::G4VCrossSectionDataSet@plt"
0,0,0,24762,0,0,"g4run","libG4processes.so","G4EmBiasingManager::ApplyDirectionalSplitting"
0,0,0,24720,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarPChannelData, G4KaonSampler>::getOutgoingParticleTypes"
0,0,0,24320,0,0,"g4run","libG4processes.so","0x00000000008e2f71"
0,0,0,23314,356942,0,"g4run","libG4processes.so","G4Na21GEMChannel::~G4Na21GEMChannel"
0,0,0,22769,0,0,"g4run","libG4processes.so","0x0000000000f0fa3b"
0,0,0,22547,0,0,"g4run","libstdc++.so.6.0.30","std::ostream::_M_insert<long>"
0,0,0,21990,203801,0,"g4run","libG4geometry.so","0x00000000001c22d7"
0,0,0,21836,0,0,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::~G4HadPhaseSpaceKopylov"
0,0,0,21348,0,0,"g4run","libG4particles.so","G4DynamicParticle::operator delete"
0,0,0,20881,0,0,"g4run","libG4processes.so","G4BinaryCascade::DebugFinalEpConservation"
0,0,0,20834,0,0,"g4run","libG4processes.so","G4XAqmElastic::CrossSection"
0,0,0,20391,253526,0,"g4run","libG4processes.so","0x00000000008af1d6"
0,0,0,20156,117719,4418,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass"
0,0,0,20131,0,0,"g4run","libstdc++.so.6.0.30","std::basic_streambuf<char, std::char_traits<char> >::xsputn"
0,0,0,20118,215485,0,"g4run","libG4geometry.so","G4ReflectedSolid::GetCubicVolume"
0,0,0,19218,102834,0,"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition const*>, std::_Select1st<std::pair<int const, G4ParticleDefinition const*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition const*> > >::_M_emplace_equal<std::pair<int, G4MuonicAtom*> >"
0,0,0,19023,0,8903,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
0,0,0,18997,240568,0,"g4run","libG4processes.so","G4QAOLowEnergyLoss::GetShellEnergy"
0,0,0,18633,0,13383,"g4run","libG4processes.so","G4PenelopeOscillator::G4PenelopeOscillator@plt"
0,0,0,18574,0,3607,"g4run","libG4processes.so","G4hIonisation::~G4hIonisation"
0,0,0,18322,0,0,"g4run","libG4processes.so","G4Fancy3DNucleus::SortNucleonsDecZ"
0,0,0,17689,0,0,"g4run","libG4particles.so","G4XiZero::Definition@plt"
0,0,0,17187,0,0,"g4run","libG4processes.so","0x0000000000ab2a5f"
0,0,0,16458,0,22627,"g4run","libG4processes.so","0x00000000008b6fbc"
0,0,0,16429,0,0,"g4run","libG4processes.so","0x0000000000b364fc"
0,0,0,16370,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::Quark_Diquark_lastSplitting"
0,0,0,16365,0,0,"g4run","libG4processes.so","0x000000000083ee2f"
0,0,0,16265,289989,0,"g4run","libG4processes.so","0x0000000000ef7c5e"
0,0,0,16261,0,47534,"g4run","libG4geometry.so","0x000000000014aa08"
0,0,0,16031,0,0,"g4run","libG4processes.so","G4FissionProductYieldDist::GenerateNeutrons"
0,0,0,15812,0,6347,"g4run","libG4processes.so","G4Fancy3DNucleus::CenterNucleons"
0,0,0,15753,0,0,"g4run","libG4processes.so","0x0000000000b38184"
0,0,0,15543,137853,8310,"g4run","libG4geometry.so","0x00000000001946a4"
0,0,0,15183,0,8625,"g4run","libG4processes.so","std::istream::_M_extract<unsigned long>@plt"
0,0,0,15147,0,0,"g4run","libG4geometry.so","0x0000000000187269"
0,0,0,15050,0,0,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4GenerateFission"
0,0,0,14829,0,0,"g4run","libc.so.6","__libc_alloca_cutoff"
0,0,0,14789,0,0,"g4run","libstdc++.so.6.0.30","std::locale::id::_M_id"
