cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far,comm,dso,symbol
2789671,564781,15894,369471,8495,76,"g4run","libG4processes.so","G4Fissioner::~G4Fissioner"
2789582,1416522,21654,411581,11187,77,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirThreeBody"
2789508,3215379,16314,945727,10926,116,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos"
2789397,501495,5739,456837,5129,19,"g4run","libG4geometry.so","G4Cons::G4Cons"
2789284,0,1597,99510,3533,19,"g4run","libG4processes.so","G4SingleDiffractiveExcitation::ExciteParticipants"
2789134,503802,6002,203172,7027,97,"g4run","libG4particles.so","G4SigmaPlus::Definition"
2788687,509977,18795,553339,14083,133,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeFixedShiftPolynomial"
2788532,539297,3899,223022,6928,20,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ThreeBodyDecayIt"
2788512,359362,6719,195126,3610,20,"g4run","libG4geometry.so","0x00000000000f7287"
2788330,0,0,195868,2842,19,"g4run","libG4processes.so","0x000000000083d212"
2788239,696099,1697,200062,989,0,"g4run","libG4processes.so","0x0000000000b3f90a"
2788187,0,2661,126918,1250,38,"g4run","libG4processes.so","0x000000000037e3b0"
2787961,387501,12098,0,2193,78,"g4run","libG4particles.so","G4GenericIon::Definition"
2787542,491224,18411,308203,8929,42,"g4run","libG4geometry.so","G4Tubs::Clone"
2787478,897230,32559,340293,11572,76,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio"
2787290,455353,16023,217339,11023,38,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy"
2786824,501376,3642,96433,7404,39,"g4run","libG4geometry.so","0x00000000001c9a68"
2786614,486713,8364,316005,5069,80,"g4run","libG4processes.so","G4VXTRenergyLoss::GetRandomAngle"
2786336,689174,15381,315650,4307,139,"g4run","libG4event.so","0x000000000006a49d"
2785979,521799,10321,343446,11433,57,"g4run","libG4processes.so","0x000000000037e250"
2783902,346226,2504,327529,2364,19,"g4run","libG4processes.so","G4CrossSectionDataStore::BuildPhysicsTable"
2783381,0,6211,201639,5582,0,"g4run","libG4processes.so","G4MolecularConfiguration::GetFakeParticleID@plt"
2782655,387534,5665,203582,3298,20,"g4run","libG4tracking.so","std::_Rb_tree_insert_and_rebalance@plt"
2669591,343533,7481,0,2628,0,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_Sampling"
2095291,320768,2685,240819,2471,19,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::GetCallbacks@plt"
2095263,562522,0,117618,1058,38,"g4run","libG4processes.so","G4Ne20GEMProbability::~G4Ne20GEMProbability@plt"
2095255,317298,0,118326,1219,0,"g4run","libG4processes.so","0x0000000000833f67"
2095241,0,19380,319801,5658,76,"g4run","libG4processes.so","0x00000000008b6d0a"
2095231,194353,14007,651376,7545,38,"g4run","libG4geometry.so","0x00000000001870c8"
2095194,1034557,4342,342839,4071,39,"g4run","libG4processes.so","0x0000000000838ef4"
2095174,0,2280,0,1408,0,"g4run","libG4processes.so","G4GammaNuclearXS::SelectIsotope"
2095169,197520,5674,0,0,0,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4SetIncidentEnergy"
2095156,515809,16645,336671,13516,78,"g4run","libG4particles.so","G4SigmabZero::Definition"
2095127,0,4195,199755,1303,0,"g4run","libG4particles.so","G4DecayProducts::G4DecayProducts"
2095012,184918,8246,0,3700,0,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_beforeSampling"
2094995,305540,16390,133836,2906,38,"g4run","libG4tracking.so","0x000000000002f7ed"
2094969,521239,7959,354106,1050,57,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
2094965,606713,11321,461269,6919,58,"g4run","libG4processes.so","std::map<G4String, bool, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::operator[]@plt"
2094958,156660,8971,96095,1732,75,"g4run","libG4geometry.so","0x00000000001c9e15"
2094890,926776,0,244834,1589,0,"g4run","libG4processes.so","std::_Rb_tree<double, std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > >, std::_Select1st<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > >, std::less<double>, std::allocator<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > > >::_M_get_insert_hint_unique_pos@plt"
2094865,553111,0,713881,1151,39,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::printTable"
2094841,1379853,14751,854383,19692,117,"g4run","libG4processes.so","G4LinLogInterpolation::Calculate"
2094830,343422,0,0,1621,0,"g4run","libG4processes.so","0x0000000000a31fb8"
2094788,479544,6751,539770,2389,63,"g4run","libG4processes.so","0x00000000008395b8"
2094770,0,1573,0,0,40,"g4run","libG4particles.so","G4NuclideTable::~G4NuclideTable"
2094765,327560,6326,321751,2837,19,"g4run","libG4tracking.so","G4SteppingManager::SetInitialStep@plt"
2094735,980851,14304,192681,10748,20,"g4run","libG4processes.so","G4RToEConvForPositron::~G4RToEConvForPositron"
2094697,182739,13248,249296,1594,76,"g4run","libG4processes.so","0x0000000000b3646a"
2094681,1738130,7007,513646,3315,97,"g4run","libG4processes.so","G4StatMFParameters::GetMaxAverageMultiplicity"
2094656,919887,8961,545257,7667,77,"g4run","libG4processes.so","G4LorentzConvertor::backToTheLab"
2094484,477793,6204,599575,5481,19,"g4run","libG4geometry.so","G4Box::Inside"
2094407,937462,2005,0,4633,0,"g4run","libG4processes.so","0x0000000000a49309"
2094393,1005775,11957,238142,2531,57,"g4run","libG4processes.so","G4HadronicParameters::SetEnergyThresholdForHeavyHadrons"
2094316,1504418,19787,534410,14167,78,"g4run","libG4processes.so","0x000000000037ec70"
2094315,309855,3675,238764,9938,80,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
2094256,551484,5226,226671,3311,59,"g4run","libG4processes.so","G4IonsShenCrossSection::calCeValue@plt"
2094241,560300,1856,303904,8298,38,"g4run","libG4processes.so","G4He3GEMProbability::~G4He3GEMProbability@plt"
2094195,0,10703,121405,7566,19,"g4run","libG4processes.so","0x0000000000b3645e"
2094160,985069,24180,414857,9757,0,"g4run","libG4processes.so","0x00000000008b6ce8"
2094159,465655,1909,104393,8013,20,"g4run","libG4geometry.so","0x000000000014aa0b"
2094123,590454,0,469970,1411,19,"g4run","libG4processes.so","G4CacheReference<CLHEP::HepLorentzVector*>::Destroy"
2094116,594149,4940,179886,0,0,"g4run","libG4processes.so","G4DNAELSEPAElasticModel::LinLinInterpolate@plt"
2094070,383614,10224,524824,13548,77,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::G4HadronicAbsorptionBertini"
2094029,473552,10576,102330,5644,41,"g4run","libG4processes.so","0x00000000008b6d2a"
2093888,721636,11651,531784,10321,76,"g4run","libG4tracking.so","0x000000000002f7a4"
2093747,475852,1194,255133,1061,19,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt@plt"
2093741,161946,0,134238,1551,19,"g4run","libG4event.so","0x0000000000069d48"
2093734,216940,5324,311458,1236,0,"g4run","libG4event.so","0x0000000000069d6b"
2093719,561041,12061,319752,7372,20,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions"
2093654,0,0,126528,2857,0,"g4run","libG4geometry.so","0x0000000000159953"
2093630,1093560,13224,1100359,6769,38,"g4run","libG4processes.so","G4MolecularConfiguration::PrintState@plt"
2093612,494003,0,109440,1198,0,"g4run","libG4processes.so","0x0000000000f2e132"
2093563,291263,1117,600390,662,39,"g4run","libG4geometry.so","G4ParameterisationTrdX::G4ParameterisationTrdX@plt"
2093504,260854,7926,402907,8848,81,"g4run","libG4processes.so","G4PAIxSection::GetMMEnergyTransfer"
2093278,922600,25161,479523,14123,95,"g4run","libG4particles.so","0x000000000006f806"
2093253,1395329,23559,835809,19664,97,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase"
2093252,146582,8005,140188,5004,19,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
2093251,574351,5116,100573,3118,40,"g4run","libG4processes.so","free@plt"
2093223,690985,12593,304927,4269,57,"g4run","libG4processes.so","0x00000000008e2ff6"
2093179,337436,8829,221814,6474,39,"g4run","libG4processes.so","G4DNAGenericIonsManager::G4DNAGenericIonsManager@plt"
2093100,363449,6627,0,6630,37,"g4run","libG4processes.so","0x00000000009d2eba"
2092974,369664,6712,357347,1470,20,"g4run","libG4processes.so","0x0000000000ef79e4"
2092974,160041,0,450115,3024,21,"g4run","libG4geometry.so","G4VPhysicalVolume::SetRotation@plt"
2092971,1053282,5511,254454,6269,21,"g4run","libG4processes.so","G4fissionEvent::G4fissionEvent"
2092853,0,6617,314264,3756,38,"g4run","libG4geometry.so","_G4cout_p@plt"
2092812,469652,3309,432529,3111,40,"g4run","libG4processes.so","0x000000000083e8d3"
2092752,273828,10257,375470,2930,20,"g4run","libG4processes.so","G4SynchrotronRadiation::SetAngularGenerator@plt"
2092619,0,4266,234130,0,19,"g4run","libG4processes.so","0x0000000000a028af"
2092546,831162,4559,413566,3138,20,"g4run","libG4tracking.so","G4CountedObject<G4VTouchable>::Release@plt"
2092373,590354,8563,832230,2418,57,"g4run","libG4processes.so","0x00000000009d33e3"
2092276,919080,22950,218085,7243,99,"g4run","libG4processes.so","G4NucleiModel::generateNucleon"
2092130,320149,1854,315070,0,39,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::SetNewValue"
2092029,0,2550,214702,2722,0,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
2091968,0,8988,226699,3211,19,"g4run","libG4particles.so","G4DecayTable::~G4DecayTable"
2091825,161929,11503,114013,6896,19,"g4run","libG4processes.so","G4NuclearFermiDensity::G4NuclearFermiDensity"
2091740,0,5725,222687,13888,38,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroNChannelData, G4KaonHypSampler>::getMultiplicity"
2091373,514506,0,0,6454,0,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::ComputeGeomPathLength"
2091330,505752,5959,432231,5704,19,"g4run","libG4processes.so","0x000000000083e5ec"
2091328,360004,0,259445,0,19,"g4run","libG4processes.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase"
2091302,1116464,8990,705069,0,75,"g4run","libG4particles.so","0x000000000006c82a"
2091236,388538,2293,197590,4344,38,"g4run","libG4processes.so","G4BetaPlusDecay::G4BetaPlusDecay@plt"
2091192,817112,8772,642024,3197,79,"g4run","libG4tracking.so","0x000000000002f7a6"
2091177,334408,0,106689,4293,0,"g4run","libG4processes.so","G4VEmProcess::GetMeanFreePath"
2090881,422937,11647,380030,5185,39,"g4run","libG4geometry.so","G4Box::DistanceToIn"
2090798,328797,18168,436800,8822,114,"g4run","libG4processes.so","G4XAqmElastic::CrossSection@plt"
2090587,792247,16146,451061,7450,0,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::CrossingOneOfTheRegisteredSurface@plt"
2090549,0,4790,471110,1503,19,"g4run","libG4geometry.so","G4ReflectedSolid::GetCubicVolume"
2090328,647419,5686,649693,3363,0,"g4run","libG4processes.so","0x0000000000f67ef6"
2090182,202649,0,111038,1381,0,"g4run","libG4processes.so","nfu_free@plt"
2089668,174699,3898,378224,2631,0,"g4run","libG4track.so","0x00000000000101f8"
2089488,0,0,91991,8222,38,"g4run","libc.so.6","__GI___pthread_mutex_unlock_usercnt"
2089477,0,0,111124,0,19,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
2089452,684935,10226,521859,3779,77,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasLinearPhotoAbs"
2089295,416976,15946,326864,1169,39,"g4run","libG4processes.so","G4VEmProcess::GetCrossSection"
2089031,0,2108,467054,1553,58,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2088944,162224,10370,246853,4148,58,"g4run","libG4processes.so","0x00000000008af63b"
2088754,0,16042,243311,7305,78,"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
2088062,984699,13253,104712,11344,115,"g4run","libG4geometry.so","G4GeometryMessenger::Init@plt"
2087649,152556,0,0,2946,19,"g4run","libG4geometry.so","memset@plt"
2087638,321095,6517,221131,6781,20,"g4run","libG4particles.so","G4AntiAlpha::Definition"
2087338,326789,1822,92381,662,57,"g4run","libG4processes.so","0x000000000095fa59"
2087276,543830,6107,0,3681,19,"g4run","libG4processes.so","0x00000000009f25ba"
2086856,337610,6658,356136,7736,57,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::~G4MuonMinusAtomicCapture"
2084888,1966048,21663,354462,13764,76,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::printTable"
1397151,1245604,7275,236836,3209,0,"g4run","libG4processes.so","G4BinaryCascade::Capture"
1397066,0,0,294288,0,0,"g4run","libG4processes.so","G4WeightCutOffConfigurator::G4WeightCutOffConfigurator@plt"
1397017,170993,2506,0,1448,0,"g4run","libG4particles.so","G4NeutrinoE::Definition"
1396959,554193,8551,611009,6839,58,"g4run","libG4processes.so","G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt"
1396928,719977,3615,0,1580,57,"g4run","libCLHEP-2.4.5.3.so","sincos@plt"
1396915,0,4075,336952,7627,20,"g4run","libG4processes.so","G4DNABornIonisationModel1::CrossSectionPerVolume"
1396893,169614,5185,0,1305,0,"g4run","libG4processes.so","0x00000000009d26cd"
1396884,0,2301,252820,3861,0,"g4run","libG4track.so","_GLOBAL__sub_I_G4ParticleChangeForGamma.cc"
1396883,397597,14039,96010,11304,60,"g4run","libG4processes.so","G4CascadeParameters::G4CascadeParameters"
1396880,534539,4347,360990,3205,20,"g4run","libG4processes.so","0x0000000000a59b4d"
1396878,147736,3843,0,6718,20,"g4run","libG4processes.so","G4LegendrePolynomial::EvalAssocLegendrePoly"
1396872,685025,2364,211333,1302,40,"g4run","libG4geometry.so","operator delete@plt"
1396867,163005,3523,91162,5267,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::operator*="
1396865,317359,9529,312013,2272,20,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState@plt"
1396858,167507,0,0,1261,0,"g4run","libG4processes.so","0x0000000000add18c"
1396853,706340,4939,279200,5996,19,"g4run","libG4geometry.so","G4Box::DistanceToOut"
1396845,167273,7195,326129,4513,0,"g4run","libG4processes.so","0x0000000000380a40"
1396845,0,0,104460,0,19,"g4run","libG4event.so","0x0000000000068e40"
1396838,317590,2011,0,1601,0,"g4run","libG4event.so","0x0000000000068ea9"
1396835,390424,13670,225791,4105,0,"g4run","libG4processes.so","G4MuonicAtomDecay::FillResult"
1396835,0,0,0,1872,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396834,0,2406,185238,1366,19,"g4run","libG4geometry.so","G4Trd::SurfaceNormal"
1396826,473340,3941,0,2417,0,"g4run","libG4processes.so","0x00000000008aec9a"
1396826,438565,6914,289439,2273,57,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetIsoCrossSection"
1396825,214289,2430,109573,0,0,"g4run","libG4processes.so","G4Bessel::K0"
1396825,0,0,113883,1221,0,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleSpectralXTRdEdx"
1396824,376805,2504,0,3065,19,"g4run","libG4processes.so","G4InuclParamMomDst::GetMomentum"
1396823,498084,21385,207829,15171,57,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::SampleMSC"
1396822,0,1861,0,1764,0,"g4run","libG4processes.so","0x00000000008c2946"
1396815,665373,8155,226027,3936,19,"g4run","libG4global.so","0x00000000000564cc"
1396808,167840,6275,119558,5255,19,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorNucleonElastic"
1396807,180493,2062,258735,3953,20,"g4run","libG4processes.so","0x00000000006c9fe9"
1396806,360351,8104,165642,8196,77,"g4run","libG4processes.so","MCGIDI_sampling_pdfsOfXGivenW_initialize@plt"
1396795,1005474,6498,610538,2886,77,"g4run","libm.so.6","@plt"
1396793,347951,10864,0,8392,38,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
1396789,734511,0,323527,5858,39,"g4run","libG4processes.so","0x000000000083d846"
1396789,0,0,102780,2945,0,"g4run","libG4processes.so","0x000000000083fefe"
1396785,195620,6653,127308,7717,97,"g4run","libG4processes.so","0x0000000000a1a6d9"
1396784,548248,6751,466529,2068,19,"g4run","libG4processes.so","memset@plt"
1396782,659696,15219,638082,8157,57,"g4run","libG4processes.so","0x00000000008b6cc6"
1396769,0,0,0,0,0,"g4run","libG4processes.so","G4Abla::initEvapora"
1396764,170264,2475,0,0,19,"g4run","libG4processes.so","0x0000000000b362bb"
1396757,0,2334,0,1125,0,"g4run","libG4processes.so","G4ElementaryParticleCollider::pionNucleonAbsorption"
1396750,530278,12900,123188,3034,96,"g4run","libG4processes.so","G4InuclNuclei::G4InuclNuclei"
1396748,381523,4036,235619,6026,39,"g4run","libG4processes.so","G4FTFAnnihilation::Create3QuarkAntiQuarkStrings"
1396747,855660,5940,532386,8526,20,"g4run","libG4processes.so","G4TransparentRegXTRadiator::ProcessDescription"
1396745,445751,2576,0,1663,19,"g4run","libG4processes.so","G4fissionEvent::G4SmpNuDistDataU235"
1396738,165208,2389,120505,0,0,"g4run","libm.so.6","@plt"
1396737,0,0,0,1700,0,"g4run","libG4processes.so","0x000000000037d4f0"
1396718,0,0,0,0,21,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTime"
1396713,1261882,23159,697313,14190,58,"g4run","libG4processes.so","0x0000000000806bad"
1396708,160067,5569,103319,6084,0,"g4run","libG4tracking.so","0x000000000002fffd"
1396702,310257,0,225608,4333,20,"g4run","libG4processes.so","0x00000000005f4426"
1396702,146347,4319,108478,0,19,"g4run","libG4processes.so","MCGIDI_POPs_initial@plt"
