cycles_ukP,comm,dso,symbol
8379931,"g4run","libG4processes.so","G4PAIxSection::GetStepEnergyLoss"
8379910,"g4run","libG4processes.so","0x000000000037f1d0"
8379773,"g4run","libG4tracking.so","G4SteppingManager::GetProcessNumber@plt"
8379705,"g4run","libG4tracking.so","G4UserLimits::GetUserMinRange"
8379688,"g4run","libG4processes.so","G4GoudsmitSaundersonTable::~G4GoudsmitSaundersonTable@plt"
8379420,"g4run","libG4processes.so","G4VRangeToEnergyConverter::ConvertForElectron@plt"
8379385,"g4run","libG4processes.so","G4InuclParamAngDst::GetCosTheta"
8379336,"g4run","libG4processes.so","G4EmBiasingManager::ApplyDirectionalSplitting@plt"
8379333,"g4run","libG4processes.so","G4ScreeningMottCrossSection::DifferentialXSection"
8379168,"g4run","libG4processes.so","G4PolarizedAnnihilationXS::DiceEpsilon@plt"
8379160,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PhysicsFreeVector*>, std::_Select1st<std::pair<G4Material const* const, G4PhysicsFreeVector*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PhysicsFreeVector*> > >::_M_erase"
8379120,"g4run","libG4processes.so","G4INCL::Random::shoot@plt"
8379076,"g4run","libG4processes.so","G4CollisionOutput::setRemainingExitationEnergy"
8379000,"g4run","libG4processes.so","0x0000000000a0cc68"
8378977,"g4run","libG4processes.so","G4NucleiModel::passTrailing"
8378872,"g4run","libG4processes.so","G4CrossSectionDataStore::SampleZandA"
8378676,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity"
8378676,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTrackLength"
8378185,"g4run","libG4processes.so","G4CrossSectionDataStore::GetCrossSection"
8377929,"g4run","libG4processes.so","0x00000000009319da"
8377602,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
7683241,"g4run","libG4processes.so","0x0000000000b3f90a"
7682339,"g4run","libG4processes.so","G4CascadeCheckBalance::strangeOkay"
7682198,"g4run","libG4processes.so","0x0000000000f183b8"
7682184,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4CascadeChannel*>, std::_Select1st<std::pair<int const, G4CascadeChannel*> >, std::less<int>, std::allocator<std::pair<int const, G4CascadeChannel*> > >::_M_erase"
7682114,"g4run","libG4event.so","0x0000000000068db6"
7682066,"g4run","libG4geometry.so","0x00000000000f72ba"
7681962,"g4run","libG4tracking.so","0x000000000002f7f7"
7681939,"g4run","libG4processes.so","0x0000000000a0f31c"
7681924,"g4run","libG4event.so","0x0000000000068ea2"
7681917,"g4run","libG4geometry.so","0x00000000000eac5d"
7681692,"g4run","libG4processes.so","G4CrossSectionDataStore::BuildPhysicsTable"
7681622,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create"
7681405,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_default_append@plt"
7681025,"g4run","libG4processes.so","G4RToEConvForGamma::G4RToEConvForGamma"
7680927,"g4run","libG4geometry.so","G4Paraboloid::operator="
7680860,"g4run","libG4processes.so","G4Bessel::K1"
7680701,"g4run","libG4event.so","0x000000000006a41d"
7680603,"g4run","libG4track.so","0x000000000000f3b4"
7680325,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetCrossSectionForProjectile"
7680268,"g4run","libG4processes.so","G4SeltzerBergerModel::Initialise"
7679205,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleEnergyTransfer"
7678563,"g4run","libG4processes.so","G4ChipsProtonElasticXS::G4ChipsProtonElasticXS"
7677969,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseA"
6985289,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve"
6984241,"g4run","libG4event.so","0x0000000000068d78"
6983608,"g4run","libG4event.so","0x0000000000068e28"
6983598,"g4run","libG4processes.so","0x0000000000a0cc6d"
6983494,"g4run","libG4particles.so","strlen@plt"
6983466,"g4run","libG4processes.so","G4EquilibriumEvaporator::G4EquilibriumEvaporator"
6983383,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::SampleDirection"
6983235,"g4run","libG4particles.so","0x000000000006f806"
6983218,"g4run","libG4processes.so","0x00000000008b6d17"
6983122,"g4run","libG4processes.so","0x000000000083d84f"
6982976,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorHadronElastic"
6982832,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiMinusNChannelData, G4KaonHypSampler>::getMultiplicity"
6982778,"g4run","libG4processes.so","G4StatMFParameters::GetMaxAverageMultiplicity"
6982775,"g4run","libG4processes.so","G4PEEffectFluoModel::Initialise"
6982696,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::Configure"
6982668,"g4run","libG4processes.so","0x0000000000a5169e"
6982623,"g4run","libG4processes.so","G4VEnergyLossProcess::RetrievePhysicsTable"
6982403,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone1@plt"
6982305,"g4run","libG4geometry.so","G4ParameterisationTrdY::G4ParameterisationTrdY@plt"
6982124,"g4run","libG4tracking.so","0x000000000002f826"
6982057,"g4run","libG4processes.so","G4ProcessAttribute::G4ProcessAttribute@plt"
6982015,"g4run","libG4processes.so","0x00000000008b6d45"
6981965,"g4run","libG4processes.so","G4MuonMinusCapture::ProcessDescription"
6981962,"g4run","libG4processes.so","G4StatMFChannel::GetFragments"
6981834,"g4run","libG4processes.so","0x0000000000936c1a"
6981832,"g4run","libG4processes.so","0x00000000008019bd"
6981482,"g4run","libG4processes.so","G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator"
6981381,"g4run","libG4processes.so","std::_Deque_base<G4INCL::NpiToSK2piChannel*, std::allocator<G4INCL::NpiToSK2piChannel*> >::_M_initialize_map@plt"
6981321,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionInelastic"
6981219,"g4run","libG4processes.so","0x0000000000f69b8f"
6285784,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::GetChipsCrossSection"
6285417,"g4run","libG4geometry.so","0x00000000002122aa"
6285410,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::GenerateMultiBody"
6285388,"g4run","libG4processes.so","0x0000000000380f80"
6285381,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio"
6285273,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirThreeBody"
6285266,"g4run","libG4processes.so","G4ScoreSplittingProcess::PostStepGetPhysicalInteractionLength"
6285265,"g4run","libG4event.so","0x0000000000069d5a"
6285254,"g4run","libG4processes.so","0x00000000008b6d4e"
6285234,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeSim"
6285221,"g4run","libG4processes.so","0x0000000000838e4b"
6285200,"g4run","libG4processes.so","G4CollisionOutput::printCollisionOutput"
6285181,"g4run","libG4geometry.so","0x0000000000212428"
6285161,"g4run","libG4processes.so","0x00000000008ad1af"
6285032,"g4run","libG4processes.so","0x000000000037ec70"
6284958,"g4run","libG4processes.so","G4LEPTSVibExcitationModel::G4LEPTSVibExcitationModel@plt"
6284943,"g4run","libG4particles.so","CLHEP::MixMaxRng::iterate@plt"
6284906,"g4run","libG4processes.so","G4ScoreSplittingProcess::CopyStepStart"
6284868,"g4run","libG4processes.so","0x0000000000937b2f"
6284817,"g4run","libG4processes.so","G4O15GEMProbability::G4O15GEMProbability"
6284812,"g4run","libG4processes.so","0x00000000008b6d67"
6284595,"g4run","libG4geometry.so","G4VIntersectionLocator::ReportProgress"
6284564,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
6284471,"g4run","libG4processes.so","std::map<G4String, bool, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::operator[]@plt"
6284343,"g4run","libG4processes.so","G4ITSafetyHelper::InitialiseHelper@plt"
6284285,"g4run","libG4processes.so","G4Solver<G4StatMFMacroChemicalPotential>::Brent"
6284200,"g4run","libG4geometry.so","0x000000000016167d"
6284184,"g4run","libG4processes.so","G4InuclNuclei::operator G4Fragment"
6284119,"g4run","libG4geometry.so","G4Tubs::operator="
6284078,"g4run","libG4particles.so","0x00000000000631a8"
6283858,"g4run","libG4processes.so","G4PAIySection::NormShift"
6283113,"g4run","libG4track.so","0x00000000000116cf"
6283111,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticIsotopeCrossSection"
6282835,"g4run","libG4geometry.so","G4PolyconeSide::FindLineIntersect"
5587747,"g4run","libG4processes.so","G4NeutronCaptureXS::Initialise"
5587534,"g4run","libG4processes.so","G4VEmModel::GetCurrentIsotope@plt"
5587502,"g4run","libG4particles.so","G4ParticleDefinition::GetSubInstanceManager"
5587459,"g4run","libCLHEP-2.4.5.3.so","HepGeom::operator*"
5587204,"g4run","libG4event.so","0x0000000000068d7d"
5587162,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase"
5586962,"g4run","libG4geometry.so","G4NavigationHistory::NewLevel@plt"
5586922,"g4run","libG4processes.so","G4VCrossSectionDataSet::G4VCrossSectionDataSet"
5586892,"g4run","libG4processes.so","G4BinaryCascade::CheckChargeAndBaryonNumber"
5586801,"g4run","libG4processes.so","0x00000000008394eb"
5586756,"g4run","libG4geometry.so","G4Box::SetZHalfLength"
5586691,"g4run","libG4processes.so","G4NuclearFermiDensity::~G4NuclearFermiDensity"
5586614,"g4run","libG4processes.so","GIDI_settings_flux::operator[]@plt"
5586471,"g4run","libG4processes.so","0x000000000083e8db"
5586398,"g4run","libG4processes.so","G4InuclParticleNames::nameShort"
5586385,"g4run","libG4global.so","0x0000000000054997"
5586352,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation@plt"
5586346,"g4run","libG4processes.so","G4HadronicException::what"
5586346,"g4run","libG4processes.so","0x00000000009edb09"
5586332,"g4run","libG4processes.so","0x00000000008c521d"
5586263,"g4run","libG4geometry.so","G4Tubs::GetPointOnSurface"
5586183,"g4run","libG4processes.so","G4SeltzerBergerModel::SetupForMaterial"
5586153,"g4run","libG4processes.so","G4VXTRenergyLoss::GetComptonPerAtom"
5586037,"g4run","libG4processes.so","G4HadronicParameters::SetEnableBCParticles"
5585892,"g4run","libG4event.so","0x0000000000069d6f"
5585782,"g4run","libG4geometry.so","G4CutTubs::SurfaceNormal"
5585579,"g4run","libG4processes.so","std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base"
5585177,"g4run","libG4geometry.so","0x0000000000182269"
5585168,"g4run","libG4event.so","0x0000000000068d83"
5584918,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
5584908,"g4run","libG4processes.so","G4MolecularConfiguration::PrintState@plt"
5584279,"g4run","libG4processes.so","G4StatMFMacroMultiplicity::CalcChemicalPotentialMu"
4889141,"g4run","libG4event.so","0x0000000000069db6"
4889101,"g4run","libG4track.so","G4ParticleChangeForLoss::G4ParticleChangeForLoss"
4889087,"g4run","libG4processes.so","G4fissionEvent::G4SmpWatt"
4889069,"g4run","libG4geometry.so","0x000000000016159b"
4889049,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetFunctions"
4888900,"g4run","libG4processes.so","G4He3GEMProbability::~G4He3GEMProbability@plt"
4888789,"g4run","libG4processes.so","G4IonsShenCrossSection::calCeValue@plt"
4888656,"g4run","libG4processes.so","0x00000000008b6d6c"
4888633,"g4run","libG4geometry.so","field_utils::inverseCurvatureRadius"
4888611,"g4run","libG4processes.so","0x0000000000f2e13e"
4888533,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::G4CrossSectionFactoryRegistry"
4888493,"g4run","libG4event.so","0x0000000000069d7e"
4888479,"g4run","libG4processes.so","0x0000000000a19c51"
4888476,"g4run","libG4processes.so","0x0000000000a59b4d"
4888466,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
4888450,"g4run","libG4particles.so","G4AntiProton::AntiProtonDefinition@plt"
4888438,"g4run","libG4processes.so","0x0000000000f087af"
4888423,"g4run","libG4tracking.so","0x000000000002f7a6"
4888346,"g4run","libG4processes.so","0x0000000000b3f93e"
4888287,"g4run","libG4processes.so","0x00000000009d33e3"
4888262,"g4run","libG4processes.so","0x000000000037e030"
4888231,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::printTable"
4888188,"g4run","libG4particles.so","G4AntiLambdacPlus::Definition"
4888097,"g4run","libc.so.6","@plt"
4888015,"g4run","libG4processes.so","G4GamP2NPipAngDst::~G4GamP2NPipAngDst"
4887920,"g4run","libG4global.so","0x00000000000564ce"
4887801,"g4run","libG4geometry.so","0x0000000000163039"
4887775,"g4run","libG4particles.so","0x000000000006f81f"
4887733,"g4run","libG4global.so","G4JTPolynomialSolver::FindRoots"
4887720,"g4run","libG4processes.so","G4FTFModel::Init"
4887686,"g4run","libG4event.so","0x0000000000069dac"
4887673,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeGla"
4887521,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::printTable"
4887429,"g4run","libG4event.so","0x0000000000068eab"
4887396,"g4run","libG4event.so","0x0000000000069d44"
4887394,"g4run","libG4particles.so","0x000000000006f808"
4887364,"g4run","libG4geometry.so","0x00000000001fe9bf"
4887348,"g4run","libG4processes.so","0x0000000000f18f2d"
4887335,"g4run","libG4processes.so","std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>@plt"
4887302,"g4run","libG4processes.so","G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print"
4887210,"g4run","libG4geometry.so","G4Voxelizer::BuildEmpty@plt"
4887182,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel"
4887163,"g4run","libG4processes.so","G4CascadeSampler<30, 8>::findMultiplicity"
4887044,"g4run","libG4tracking.so","0x000000000002f7bd"
4886985,"g4run","libG4processes.so","0x000000000037f8b0"
4886727,"g4run","libG4processes.so","G4ASTARStopping::FindData"
4886499,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy"
4886495,"g4run","libG4tracking.so","0x000000000002f9a9"
4886225,"g4run","libG4processes.so","G4VDNAModel::~G4VDNAModel@plt"
4885768,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
4884395,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
4190983,"g4run","libG4particles.so","G4BaryonConstructor::ConstructCharmBaryons"
4190797,"g4run","libG4processes.so","G4ElementaryParticleCollider::fillOutgoingMasses"
4190772,"g4run","libG4tracking.so","G4PropagatorInField::SetTrajectoryFilter@plt"
4190669,"g4run","libG4processes.so","0x00000000009d2eba"
4190582,"g4run","libG4processes.so","0x00000000005f442d"
4190542,"g4run","libG4processes.so","G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator"
4190476,"g4run","libG4particles.so","G4SigmaMinus::Definition"
4190413,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorNucleonInelastic"
4190406,"g4run","libG4processes.so","G4ParticleHPT2AInelasticFS::G4ParticleHPT2AInelasticFS@plt"
4190376,"g4run","libG4processes.so","G4GamP2NPipAngDst::G4GamP2NPipAngDst"
4190344,"g4run","libG4processes.so","0x0000000000a18d7b"
4190296,"g4run","libG4processes.so","0x00000000008b6e57"
4190272,"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
4190270,"g4run","libG4particles.so","0x00000000000737ef"
4190224,"g4run","libG4processes.so","G4MuonMinusBoundDecay::ApplyYourself"
4190219,"g4run","libG4processes.so","G4Clebsch::ClebschGordanCoeff"
4190205,"g4run","libG4processes.so","0x000000000037ea40"
4190197,"g4run","libG4processes.so","G4RKFieldIntegrator::~G4RKFieldIntegrator"
4190176,"g4run","libG4processes.so","G4NucleiModel::generateNucleon"
4190149,"g4run","libG4processes.so","G4CascadeRecoilMaker::~G4CascadeRecoilMaker"
4190130,"g4run","libG4processes.so","0x000000000037e250"
4189983,"g4run","libG4processes.so","0x00000000008b925a"
4189915,"g4run","libG4processes.so","G4TwoBodyAngularDist::GetInstance@plt"
4189912,"g4run","libG4geometry.so","G4BooleanSolid::GetCubicVolume"
4189853,"g4run","libG4processes.so","std::_Rb_tree<double, std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > >, std::_Select1st<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > >, std::less<double>, std::allocator<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > > >::_M_get_insert_hint_unique_pos@plt"
4189848,"g4run","libG4processes.so","0x0000000000b3f94f"
4189810,"g4run","libG4processes.so","std::_Rb_tree<G4Track*, std::pair<G4Track* const, bool>, std::_Select1st<std::pair<G4Track* const, bool> >, std::less<G4Track*>, std::allocator<std::pair<G4Track* const, bool> > >::_M_get_insert_unique_pos@plt"
4189765,"g4run","libG4processes.so","G4AntiProton::AntiProtonDefinition@plt"
4189765,"g4run","libstdc++.so.6.0.30","operator delete@plt"
4189764,"g4run","libG4processes.so","__1DSortOut::Sort@plt"
4189683,"g4run","libG4processes.so","G4FTFParamCollBaryonProj::G4FTFParamCollBaryonProj"
4189677,"g4run","libG4processes.so","G4XAqmElastic::CrossSection@plt"
4189654,"g4run","libG4processes.so","G4StatMFMicroPartition::CalcPartitionProbability"
4189581,"g4run","libG4processes.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase"
4189514,"g4run","libG4processes.so","G4Reggeons::ncPomerons"
4189424,"g4run","libG4event.so","0x0000000000068e3c"
4189359,"g4run","libG4tracking.so","G4SteppingManager::InvokeAlongStepDoItProcs"
4189353,"g4run","libG4track.so","0x00000000000116cb"
4189341,"g4run","libG4geometry.so","G4Trap::GetVertices"
4189324,"g4run","libG4processes.so","std::__lower_bound<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>"
4189317,"g4run","libG4particles.so","G4AntiTriton::Definition"
4189312,"g4run","libG4geometry.so","0x0000000000162689"
4189303,"g4run","libG4processes.so","G4LundStringFragmentation::Loop_toFragmentString"
4189294,"g4run","libG4processes.so","std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map"
4189227,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
4189162,"g4run","libG4processes.so","0x00000000008394e6"
4189136,"g4run","libG4processes.so","0x0000000000f67e5a"
4189094,"g4run","libG4processes.so","0x000000000037f590"
4188964,"g4run","libG4geometry.so","G4ReflectedSolid::Inside"
4188723,"g4run","libG4processes.so","0x00000000008b6d49"
4188699,"g4run","libG4geometry.so","0x000000000018166d"
4188672,"g4run","libG4processes.so","0x0000000000838c1b"
4188518,"g4run","libG4geometry.so","G4Trd::ApproxSurfaceNormal"
4188440,"g4run","libG4tracking.so","G4UserLimits::GetUserMinEkine"
4188256,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >"
4187972,"g4run","libG4processes.so","__cxa_begin_catch@plt"
4187671,"g4run","libG4geometry.so","0x0000000000187094"
4187364,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor"
3492315,"g4run","libG4processes.so","G4Channeling::GetEF@plt"
3492276,"g4run","libG4processes.so","G4INCL::CascadeAction::beforeAvatarAction@plt"
3492264,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTheta0"
3492252,"g4run","libG4processes.so","G4FTFAnnihilation::Create3QuarkAntiQuarkStrings"
3492207,"g4run","libG4particles.so","0x00000000000631ad"
3492200,"g4run","libG4processes.so","0x0000000000838c3c"
3492167,"g4run","libG4processes.so","0x00000000009d2e16"
3492122,"g4run","libG4processes.so","G4GammaNuclearXS::IsoCrossSection"
3492106,"g4run","libG4processes.so","G4SBBremTable::InitSamplingTables"
3492103,"g4run","libG4processes.so","0x0000000000b3629a"
3492088,"g4run","libG4processes.so","G4AtimaEnergyLossModel::sezi_dedx_e"
3492066,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMpionNAbsorption"
3492064,"g4run","libG4processes.so","G4OpticalParameters::GetScintTrackInfo"
3492061,"g4run","libG4particles.so","0x000000000008127d"
3492025,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_beforeSampling"
3492018,"g4run","libG4processes.so","0x000000000083d84a"
3492012,"g4run","libG4processes.so","0x0000000000a31fb6"
3491998,"g4run","libG4processes.so","0x00000000008b6e5e"
3491885,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
3491871,"g4run","libG4processes.so","G4EmParameters::SetLPM@plt"
3491863,"g4run","libG4geometry.so","G4Cons::G4Cons"
3491803,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasComplexFZ"
3491795,"g4run","libG4processes.so","G4ScreeningMottCrossSection::ComputeAngle"
3491788,"g4run","libG4tracking.so","0x000000000002ef97"
3491762,"g4run","libG4processes.so","G4UrbanMscModel::InitialiseModelCache"
3491747,"g4run","libG4geometry.so","0x0000000000103d6a"
3491734,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getMultiplicity"
3491679,"g4run","libG4processes.so","0x000000000085527f"
3491676,"g4run","libG4particles.so","G4PionRadiativeDecayChannel::DecayIt"
3491673,"g4run","libG4processes.so","0x00000000009d26cd"
3491653,"g4run","libG4geometry.so","0x00000000001870cd"
3491578,"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::reserve"
3491547,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
3491537,"g4run","libG4processes.so","G4VBiasingOperator::ReportOperationApplied@plt"
3491530,"g4run","libG4processes.so","G4BinaryCascade::Capture"
3491519,"g4run","libG4event.so","0x000000000006a495"
3491487,"g4run","libG4tracking.so","G4CountedObject<G4VTouchable>::Release@plt"
3491483,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMfinalState"
3491478,"g4run","libG4processes.so","0x0000000000a1190f"
3491453,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
3491448,"g4run","libG4processes.so","G4Reggeons::Chi_reggeon"
3491394,"g4run","libG4track.so","0x00000000000137d8"
3491301,"g4run","libG4processes.so","G4Clebsch::WignerLittleD"
3491264,"g4run","libG4processes.so","G4NuclearFermiDensity::G4NuclearFermiDensity"
3491231,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom@plt"
3491228,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
3491203,"g4run","libG4geometry.so","G4PolyhedronPara::G4PolyhedronPara@plt"
3491170,"g4run","libG4geometry.so","G4BooleanSolid::GetPolyhedron"
3491150,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio"
3491148,"g4run","libG4processes.so","0x0000000000a516cb"
3491133,"g4run","libG4geometry.so","0x000000000018709f"
3491127,"g4run","libG4global.so","0x00000000000564c8"
3491048,"g4run","libG4processes.so","G4VStateDependent::G4VStateDependent@plt"
3491023,"g4run","libG4processes.so","0x0000000000b3645e"
3490983,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getMultiplicity"
3490932,"g4run","libG4tracking.so","0x0000000000043e4f"
3490923,"g4run","libG4processes.so","0x00000000008e2ff6"
3490915,"g4run","libG4particles.so","G4SigmaPlus::Definition"
3490884,"g4run","libG4geometry.so","G4CutTubs::DistanceToOut"
3490795,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma"
3490789,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
3490787,"g4run","libG4processes.so","G4CascadeParameters::G4CascadeParameters"
3490714,"g4run","libG4processes.so","G4PhotoElectricEffect::ProcessDescription"
3490707,"g4run","libG4processes.so","G4StatMFFragment::GetInvLevelDensity"
3490692,"g4run","libG4processes.so","G4CRCoalescence::G4CRCoalescence@plt"
3490610,"g4run","libG4geometry.so","G4Box::DistanceToOut"
3490491,"g4run","libG4geometry.so","0x00000000001c1d77"
3490144,"g4run","libG4processes.so","G4PhysicsVector::Value"
3489949,"g4run","libG4processes.so","G4NIELCalculator::RecoilEnergy"
3489740,"g4run","libG4geometry.so","G4Box::CalculateExtent"
3489582,"g4run","libG4tracking.so","G4Track::~G4Track@plt"
3489142,"g4run","libG4processes.so","G4TransitionRadiation::EnergyIntegralDistribution"
2793954,"g4run","libG4tracking.so","G4Region::GetRegionalSteppingAction@plt"
2793928,"g4run","libG4processes.so","0x00000000008e1944"
2793853,"g4run","libG4particles.so","G4XibZero::Definition"
2793816,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::getMultiplicity"
2793812,"g4run","libG4processes.so","G4ExcitationHandler::SetFermiModel@plt"
2793806,"g4run","libG4processes.so","0x00000000008395b8"
2793778,"g4run","libG4processes.so","0x0000000000b3f9af"
2793770,"g4run","libG4processes.so","G4NeutrinoElectronProcess::PostStepDoIt"
2793761,"g4run","libG4processes.so","G4CacheReference<CLHEP::Hep3Vector*>::Destroy"
2793757,"g4run","libstdc++.so.6.0.30","malloc@plt"
2793756,"g4run","libG4geometry.so","0x00000000001870c8"
2793749,"g4run","libG4tracking.so","0x0000000000043e4b"
2793748,"g4run","libG4processes.so","std::vector<GIDI_settings_flux_order, std::allocator<GIDI_settings_flux_order> >::_M_realloc_insert<GIDI_settings_flux_order const&>@plt"
2793743,"g4run","libG4processes.so","0x00000000008aece6"
2793737,"g4run","libG4global.so","0x0000000000054995"
2793722,"g4run","libG4processes.so","0x000000000083887d"
2793708,"g4run","libG4processes.so","G4FTFParameters::InitForInteraction"
2793679,"g4run","libG4processes.so","G4GammaNuclearXS::FindDirectoryPath"
2793678,"g4run","libG4processes.so","0x00000000008aed83"
2793657,"g4run","libG4processes.so","0x0000000000f183b4"
2793655,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
2793632,"g4run","libG4processes.so","G4OpticalParameters::GetMieVerboseLevel"
2793610,"g4run","libG4processes.so","G4PAIySection::SumOverInterCerenkov"
2793579,"g4run","libG4track.so","0x00000000000101f8"
