id,cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far
"all;g4run;libG4processes;G4NucleiModel::fillZoneVolumes",6978523,1140661,24900,245641,16096,95
"all;g4run;libG4processes;aTouchableHistoryAllocator@plt",7679086,3090382,34026,1544142,30557,280
"all;g4run;libG4processes;G4WentzelVIModel::DefineMaterial@plt",0,0,0,0,1196,0
"all;g4run;libG4processes;G4BGGPionInelasticXS::GetIsoCrossSection",2786614,486713,8364,316005,6790,80
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiPlusNChannelData, G4PionNucSampler>::getMultiplicity",698213,0,0,0,1403,20
"all;g4run;libG4processes;G4FTFParameters::GetProcProb",1396621,0,2353,0,1401,0
"all;g4run;libG4processes;G4CascadeInterface::copyOutputToHadronicResult@plt",698331,0,2899,0,1332,0
"all;g4run;libG4processes;G4DynamicParticle::operator=@plt",4882262,1988758,26472,764089,10282,115
"all;g4run;libG4processes;G4InuclCollider::deexcite",19559100,4384279,104882,4655227,60798,408
"all;g4run;libG4processes;G4FTFModel::StoreInvolvedNucleon",0,202353,2426,216696,2363,19
"all;g4run;libG4processes;G4CascadeCoalescence::clusterType@plt",698237,372709,4504,0,1255,19
"all;g4run;libG4processes;G4AntiNuclElastic::SampleInvariantT",698460,0,0,218998,1314,20
"all;g4run;libG4processes;G4IntraNucleiCascader::processTrappedParticle@plt",2788187,0,2661,126918,1250,38
"all;g4run;libG4processes;G4CollisionOutput::getTotalCharge",61397147,18065095,308214,7586287,209942,944
"all;g4run;libG4processes;G4InuclParticle::setDefinition@plt",4188298,859280,11106,457181,9295,58
"all;g4run;libG4processes;G4VEnergyLossProcess::StartTracking",467442672,92177918,965735,70499940,656524,6096
"all;g4run;libG4processes;G4CascadeCheckBalance::collide",43936207,7657506,191376,6693134,116547,563
"all;g4run;libG4processes;G4NeutronCaptureXS::IsElementApplicable",16053356,4948721,47684,1740951,29576,194
"all;g4run;libG4processes;G4CascadeInterface::makeDynamicParticle",18139628,3330214,143802,1509203,91997,425
"all;g4run;libG4processes;G4ModifiedTsai::SamplePairDirections",51622773,8049987,234140,4374888,160895,769
"all;g4run;libG4processes;std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",9070498,2768551,29991,832490,36858,171
"all;g4run;libG4processes;G4CascadeCoalescence::removeNucleons",25107982,4844523,62246,3298463,39747,307
"all;g4run;libG4processes;G4LundStringFragmentation::GetLightConeZ",698553,0,3151,99582,4207,0
"all;g4run;libG4processes;G4CascadParticle::operator=@plt",4190526,1507903,6162,605736,6911,60
"all;g4run;libG4processes;G4LivermoreRayleighModel::SampleSecondaries",74649887,16211632,248312,11088177,153606,1023
"all;g4run;libG4processes;G4CollisionOutput::add",85116788,18156185,409364,11271175,294656,1195
"all;g4run;libG4processes;G4FragmentingString::StableIsQuark",0,0,2305,0,1110,0
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::GenerateTwoBody",319527922,122782231,836732,68768894,681757,5036
"all;g4run;libG4processes;std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct*>",0,188303,1693,0,2415,19
"all;g4run;libG4processes;non-virtual thunk to G4CascadeNPChannel::findCrossSection(double, double const (&) [30]) const",6969443,1981497,17889,1074159,1282,38
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron",0,0,2171,0,1224,0
"all;g4run;libG4processes;G4NucleiModel::generateParticleFate@plt",2094890,926776,0,244834,1589,0
"all;g4run;libG4processes;G4VPreCompoundFragment::Initialize",3490165,1278228,12036,560490,4920,22
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getOutgoingParticleTypes",0,0,0,0,1314,0
"all;g4run;libG4processes;G4CollisionOutput::getTotalCharge@plt",698148,362631,4807,365399,6993,0
"all;g4run;libG4processes;G4DiffractiveExcitation::ExciteParticipants_doNonDiffraction",1394444,164095,7328,0,1140,19
"all;g4run;libG4processes;G4VEmModel::ChargeSquareRatio",9070758,1078059,93764,918394,39888,175
"all;g4run;libG4processes;G4NucleiModel::passFermi@plt",0,0,0,0,1339,0
"all;g4run;libG4processes;G4NeutronKiller::PostStepGetPhysicalInteractionLength",649799589,150895711,1904214,115067786,1101985,10253
"all;g4run;libG4processes;log@plt",695933,508397,0,0,1295,0
"all;g4run;libG4processes;G4VMscModel::GetDEDX@plt",0,161387,3731,105436,639,21
"all;g4run;libG4processes;G4NucleiModel::initializeCascad",23018596,3494986,127861,3687708,86660,175
"all;g4run;libG4processes;G4VEnergyLossProcess::ComputeLambdaForScaledEnergy",3373835510,858258144,9517683,576616281,5703788,52521
"all;g4run;libG4processes;G4PreCompoundTriton::GetRj",2089031,0,2108,0,0,20
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticle@plt",2792879,584095,12079,215527,9440,57
"all;g4run;libG4processes;G4NucleiModel::reset",26523873,4033700,123944,2648268,118987,479
"all;g4run;libG4processes;G4TouchableHistory::G4TouchableHistory@plt",698377,319646,0,0,0,0
"all;g4run;libG4processes;G4CascadeCoalescence::FindClusters",11168064,5422446,54220,2556562,21514,136
"all;g4run;libG4processes;G4Decay::AtRestDoIt",0,0,0,98058,0,0
"all;g4run;libG4processes;G4HadronicProcess::GetMeanFreePath",1366128212,326604364,3644744,213429190,2466430,19689
"all;g4run;libG4processes;G4RKPropagation::FieldTransport",0,0,2636,137036,0,0
"all;g4run;libG4processes;G4HadDecayGenerator::Generate@plt",0,158566,0,0,0,0
"all;g4run;libG4processes;G4CascadeColliderBase::validateOutput",12560435,4215493,76391,3097710,54438,274
"all;g4run;libG4processes;G4CollisionOutput::getTotalOutputMomentum",496576050,114721288,2245751,71300130,1495885,7873
"all;g4run;libG4processes;G4PreCompoundFragment::CrossSection",698447,408156,0,242048,1790,19
"all;g4run;libG4processes;G4FTFModel::GaussianPt",698217,351606,4554,0,3602,19
"all;g4run;libG4processes;G4UrbanMscModel::ComputeTrueStepLength",249807904,59752687,606708,29597493,381986,3868
"all;g4run;libG4processes;G4LogicalVolume::GetSolid@plt",698356,319807,6149,126238,1057,37
"all;g4run;libG4processes;G4VLongitudinalStringDecay::SampleQuarkPt",0,0,1944,0,2588,0
"all;g4run;libG4processes;G4CoulombBarrier::GetCoulombBarrier",2095303,1339636,14236,830475,13133,79
"all;g4run;libG4processes;G4NuclearRadii::ExplicitRadius@plt",698439,508406,11442,0,9124,56
"all;g4run;libG4processes;G4HadronNucleonXsc::KaonNucleonXscVG",16049635,4568886,47742,2005267,31764,276
"all;g4run;libG4processes;G4TheoFSGenerator::ApplyYourself",3486914,0,11977,127566,5977,0
"all;g4run;libG4processes;G4Pow::GetInstance@plt",1396559,0,2349,240757,1407,0
"all;g4run;libG4processes;G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection",698345,0,2538,0,1370,0
"all;g4run;libG4processes;G4FTFModel::GetResiduals",4888459,2390518,32908,1067165,14250,153
"all;g4run;libG4processes;G4InuclParticle::setDefinition",16044377,3134420,71840,1976917,55159,212
"all;g4run;libG4processes;G4Exp",14652744,2695089,22437,1718221,12942,96
"all;g4run;libG4processes;G4Lambda::Definition@plt",0,0,0,139423,3117,40
"all;g4run;libG4processes;G4Nucleon::~G4Nucleon@plt",0,0,0,0,1624,0
"all;g4run;libG4processes;G4PreCompoundNeutron::GetRj",1394429,517073,4112,102511,0,38
"all;g4run;libG4processes;G4VKineticNucleon::G4VKineticNucleon",0,0,4582,0,0,0
"all;g4run;libG4processes;G4HadronNucleonXsc::KaonNucleonXscNS",696527,140641,0,0,2765,0
"all;g4run;libG4processes;G4FissionLevelDensityParameter::LevelDensityParameter",697428,0,0,0,0,0
"all;g4run;libG4processes;G4VEnergyLossProcess::PostStepGetPhysicalInteractionLength",4174520699,985231649,11710314,666791231,7066912,61138
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleSecondaries",370529597,69898179,1993622,48760438,1201834,6258
"all;g4run;libG4processes;G4VPhysicalVolume::GetTranslation@plt",26507608,8267154,94191,4050198,62351,452
"all;g4run;libG4processes;G4CascadeCheckBalance::energyOkay",15350837,3522029,107451,1313305,83176,271
"all;g4run;libG4processes;G4InuclNuclei::fill",0,0,0,0,1629,40
"all;g4run;libG4processes;G4ComponentGGHadronNucleusXsc::GetElasticElementCrossSection",1395208,281662,0,82911,0,20
"all;g4run;libG4processes;G4NucleiModel::worthToPropagate@plt",1396419,502588,7631,229031,4567,19
"all;g4run;libG4processes;G4MesonAbsorption::GetTimeToAbsorption",1396745,445751,2576,0,1663,19
"all;g4run;libG4processes;G4GEMCoulombBarrier::GetCoulombBarrier",23718691,11028129,91649,5325692,58927,586
"all;g4run;libG4processes;getenv@plt",0,0,0,105304,1242,0
"all;g4run;libG4processes;G4ExcitationHandler::SortSecondaryFragment",1395999,183680,4227,0,0,0
"all;g4run;libG4processes;G4VDecayChannel::GetDaughter",0,188635,8467,219308,0,38
"all;g4run;libG4processes;G4InuclSpecialFunctions::FermiEnergy",29303737,6217943,155749,3813579,72085,653
"all;g4run;libG4processes;G4PVPlacement::GetCopyNo",491729335,115954059,1833648,74555159,1057649,8804
"all;g4run;libG4processes;G4FragmentingString::LightConeDecay",697155,0,2204,0,2529,0
"all;g4run;libG4processes;G4CascadeInterface::clear",18121519,3332441,148040,1845979,98312,402
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::GetLPMFunctions",4180171,315711,16905,622076,8269,59
"all;g4run;libG4processes;G4VEmProcess::ComputeIntegralLambda",263661711,63541511,1003572,40122388,606660,4912
"all;g4run;libG4processes;G4Fancy3DNucleus::GetNextNucleon",1396020,1027582,9787,1002060,6952,57
"all;g4run;libG4processes;G4FermiBreakUpVI::SampleDecay",0,0,2486,0,1069,0
"all;g4run;libG4processes;G4HadronicProcess::FillResult",103253380,26949060,527668,15771754,369340,1794
"all;g4run;libG4processes;G4ReactionProduct::SetMomentum@plt",698306,0,0,0,0,0
"all;g4run;libG4processes;G4ScreeningMottCrossSection::SetupKinematic",15345109,4210170,35793,2401389,34852,219
"all;g4run;libG4processes;G4NuclearRadii::RadiusHNGG",4884952,1743324,23041,417106,9760,38
"all;g4run;libG4processes;G4BinaryCascade::BuildTargetList",0,213223,0,0,0,0
"all;g4run;libG4processes;G4NavigationLevel::G4NavigationLevel@plt",2785979,521799,10321,343446,11433,57
"all;g4run;libG4processes;G4Fancy3DNucleus::ChooseFermiMomenta",9766643,3629347,39594,1461961,20275,76
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticles",0,0,0,105445,2298,19
"all;g4run;libG4processes;G4HadSecondary::~G4HadSecondary@plt",0,357743,17896,228948,5290,0
"all;g4run;libG4processes;G4CascadeCoalescence::goodCluster@plt",698273,0,0,0,0,0
"all;g4run;libG4processes;G4HadronNucleonXsc::HyperonNucleonXscNS",0,184166,0,0,0,0
"all;g4run;libG4processes;G4KM_NucleonEqRhs::EvaluateRhsGivenB",1397151,1245604,7275,236836,3209,0
"all;g4run;libG4processes;G4Transportation::PostStepGetPhysicalInteractionLength",480054060,109177689,1386795,71065116,830367,7897
"all;g4run;libG4processes;G4NeutronInelasticXS::IsoCrossSection@plt",4883887,582547,12159,341390,6326,19
"all;g4run;libG4processes;G4CrossSectionDataStore::SampleZandA",669585206,198529830,1561892,130330841,898142,9652
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getCrossSection",22322725,4893779,74879,2530875,51412,521
"all;g4run;libG4processes;G4VProcess::StartTracking@plt",0,0,0,0,0,20
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity",0,165648,2473,126337,0,0
"all;g4run;libG4processes;G4InuclNuclei::clear",698358,0,4806,0,0,0
"all;g4run;libG4processes;G4LowEXsection::CrossSection",698455,173784,2845,377036,1341,19
"all;g4run;libG4processes;G4AngularDistributionNP::CosTheta",1396455,215463,0,0,1671,0
"all;g4run;libG4processes;G4VEmProcess::GetCurrentLambda@plt",698327,0,1873,227598,955,39
"all;g4run;libG4processes;G4HadFinalState::SetEnergyChange",36281363,5392691,80444,5087374,69728,538
"all;g4run;libG4processes;G4NuclearRadii::ExplicitRadius",7666724,1248661,44491,436451,14036,135
"all;g4run;libG4processes;G4FTFModel::SamplingNucleonKinematics",694691,0,1711,0,934,19
"all;g4run;libG4processes;non-virtual thunk to G4CascadeNNChannel::findCrossSection(double, double const (&) [30]) const",6973274,1886801,9308,1501996,8817,38
"all;g4run;libG4processes;G4WentzelOKandVIxSection::SetupTarget@plt",2094116,594149,4940,179886,0,0
"all;g4run;libG4processes;G4InuclNuclei::getNucleiMass@plt",5577094,1831695,28044,1137789,16492,134
"all;g4run;libG4processes;G4SigmaPlus::Definition@plt",698385,179238,0,0,0,0
"all;g4run;libG4processes;G4Decay::StartTracking",25820472,3514862,40894,3222949,48095,229
"all;g4run;libG4processes;G4GammaTransition::SampleTransition",19537506,2748497,148810,1855133,155619,389
"all;g4run;libG4processes;G4DecayKineticTracks::G4DecayKineticTracks",0,0,1980,0,1243,0
"all;g4run;libG4processes;G4BetheBlochModel::SampleSecondaries",23715851,5043091,113043,2479755,60697,477
"all;g4run;libG4processes;G4CascadeInterpolator<31>::getBin",2093288,773947,4394,809544,0,38
"all;g4run;libG4processes;G4BGGPionElasticXS::IsIsoApplicable",9764981,2300012,20858,1244744,18878,173
"all;g4run;libG4processes;std::__find_if<__gnu_cxx::__normal_iterator<G4CollisionInitialState**, std::vector<G4CollisionInitialState*, std::allocator<G4CollisionInitialState*> > >, __gnu_cxx::__ops::_Iter_equals_val<G4CollisionInitialState* const> >",696769,0,0,0,0,0
"all;g4run;libG4processes;std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4Nucleon*, std::vector<G4Nucleon, std::allocator<G4Nucleon> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(G4Nucleon const&, G4Nucleon const&)> >",6277739,1018627,30641,215241,25243,99
"all;g4run;libG4processes;G4VMscModel::GetEnergy@plt",7677623,1662329,45541,869287,27540,103
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeScreeningFunctions",3487503,324423,2330,598416,12251,0
"all;g4run;libG4processes;G4PreCompoundFragmentVector::ChooseFragment",698231,0,0,0,0,0
"all;g4run;libG4processes;G4VLongitudinalStringDecay::SampleQuarkFlavor",0,0,0,0,2239,19
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingNuclei@plt",3483721,171052,6765,123909,1292,38
"all;g4run;libG4processes;G4PairingCorrection::GetPairingCorrection",49557465,8473819,33046,5267112,37517,247
"all;g4run;libG4processes;G4NucleiModel::generateModel@plt",0,187889,0,0,0,0
"all;g4run;libG4processes;std::vector<G4Fragment, std::allocator<G4Fragment> >::operator=",114396819,25559516,564018,15617720,324124,1811
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleEnergyTransfer",829153503,168300143,4383402,112544874,2458284,14315
"all;g4run;libG4processes;G4VCrossSectionDataSet::IsIsoApplicable",987250338,242153354,2930881,159054169,1707125,14172
"all;g4run;libG4processes;G4LundStringFragmentation::Loop_toFragmentString",698447,313182,0,0,5894,38
"all;g4run;libG4processes;G4InuclSpecialFunctions::inuclRndm@plt",53716393,13177368,86789,9082729,68110,601
"all;g4run;libG4processes;G4InuclElementaryParticle::~G4InuclElementaryParticle",3486810,1034076,22281,108187,18264,193
"all;g4run;libG4processes;G4MuBetheBlochModel::SampleSecondaries",0,0,2404,0,0,0
"all;g4run;libG4processes;G4FTFModel::ComputeNucleusProperties",1396748,381523,2325,235619,6026,39
"all;g4run;libG4processes;G4IntraNucleiCascader::setupCascade",39075336,5314878,174219,2887784,132358,614
"all;g4run;libG4processes;G4FTFModel::PutOnMassShell",1396555,167139,1847,0,4175,0
"all;g4run;libG4processes;G4EmCorrections::BarkasCorrection",1396539,0,2651,0,0,0
"all;g4run;libG4processes;G4InteractionContent::GetInteractionTime",0,343833,0,0,0,0
"all;g4run;libG4processes;G4PiData::ReactionXSection@plt",1396540,0,0,210295,2830,19
"all;g4run;libG4processes;G4InuclNuclei::setExitationEnergy",29280460,6328483,154030,4340233,97372,444
"all;g4run;libG4processes;G4LorentzConvertor::backToTheLab",68362525,18929550,226502,11069073,198026,1174
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralGaussian",4183719,919887,8961,545257,10812,77
"all;g4run;libG4processes;G4PreCompoundFragmentVector::CalculateProbabilities",697733,554047,1677,216431,1937,20
"all;g4run;libG4processes;G4CascadeChannelTables::GetTable@plt",24430894,5927389,86689,2908204,36658,366
"all;g4run;libG4processes;G4VMscModel::GetTransportMeanFreePath",2466828111,538734994,6469109,340881588,3795399,38332
"all;g4run;libG4processes;G4IntraNucleiCascader::particleCanInteract@plt",0,0,0,65639,1282,0
"all;g4run;libG4processes;G4CascadeChannelTables::FindTable@plt",697936,705904,0,0,1527,0
"all;g4run;libG4processes;std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_erase",0,0,2272,0,2272,0
"all;g4run;libG4processes;G4Decay::GetMeanFreePath",287453488,71387039,623005,46810313,388546,3685
"all;g4run;libG4processes;std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> >::_M_realloc_insert<G4VSplitableHadron*>",0,184918,1327,0,1111,0
"all;g4run;libG4processes;G4NuclearRadii::Radius@plt",698465,0,0,0,0,0
"all;g4run;libG4processes;G4NeutronInelasticXS::IsoCrossSection",6276395028,1448477131,11020768,878808301,7135908,82074
"all;g4run;libG4processes;std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >@plt",2789844,0,0,125056,4031,38
"all;g4run;libG4processes;G4ElementaryParticleCollider::collide",534402292,163466083,1418747,107251406,1009381,8236
"all;g4run;libG4processes;G4CascadeFinalStateGenerator::Configure",73935218,17913354,203686,12740466,89241,1167
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getCrossSection",2092991,0,4098,111957,1194,39
"all;g4run;libG4processes;G4DecayKineticTracks::Decay",0,0,2199,0,1343,0
"all;g4run;libG4processes;G4WentzelVIModel::SampleScattering",292998669,67042105,666749,42593833,483854,4853
"all;g4run;libG4processes;G4CascadParticle::G4CascadParticle@plt",698306,377344,2585,0,6937,0
"all;g4run;libG4processes;G4ExcitedString::~G4ExcitedString",698441,332585,0,123048,0,0
"all;g4run;libG4processes;G4InuclParticle::operator=",93480877,21334566,371948,13971406,270555,1601
"all;g4run;libG4processes;CLHEP::HepLorentzVector::boostVector@plt",698357,508368,3761,341682,0,19
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::getCrossSection",698406,153248,7279,107082,2694,19
"all;g4run;libG4processes;G4Neutron::Definition@plt",87190347,20518696,294050,13469166,179880,1462
"all;g4run;libG4processes;std::vector<G4DynamicParticle*, std::allocator<G4DynamicParticle*> >::_M_realloc_insert<G4DynamicParticle* const&>",1396915,0,4075,336952,7627,20
"all;g4run;libG4processes;G4CascadeCheckBalance::momentumOkay@plt",0,0,0,0,2712,0
"all;g4run;libG4processes;G4ParticleTable::GetParticleTable@plt",2090798,328797,18168,436800,8822,114
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::getE0",10457381,2477404,90837,560237,82945,209
"all;g4run;libG4processes;G4EvaporationChannel::GetEmissionProbability",7678964,1601956,38799,651353,29812,96
"all;g4run;libG4processes;G4NuclearRadii::RadiusKNGG",0,0,2246,0,3070,0
"all;g4run;libG4processes;G4Fancy3DNucleus::SortNucleonsIncZ",0,0,0,0,2798,0
"all;g4run;libG4processes;G4CascadeCoalescence::createNuclei",25815161,4551188,58002,2620320,40687,307
"all;g4run;libG4processes;G4NuclearRadii::RadiusCB",50931666,15322609,260087,9724386,123388,1259
"all;g4run;libG4processes;G4HadronNucleonXsc::SCBMesonNucleonXscNS",0,0,1799,0,0,0
"all;g4run;libG4processes;G4MultiBodyMomentumDist::setVerboseLevel@plt",698306,0,0,0,1406,19
"all;g4run;libG4processes;G4FTFModel::GetStrings",0,0,0,0,905,0
"all;g4run;libG4processes;G4NucleiModel::absorptionCrossSection",2092187,531002,8958,99338,8342,78
"all;g4run;libG4processes;G4Transportation::AlongStepDoIt",2742422062,685564920,7485201,417968734,4681091,42836
"all;g4run;libG4processes;G4VLongitudinalStringDecay::GetMassCut",0,0,1619,0,0,19
"all;g4run;libG4processes;G4BinaryCascade::StepParticlesOut",0,0,0,118451,0,0
"all;g4run;libG4processes;G4LorentzConvertor::toTheCenterOfMass@plt",9075287,1692467,11466,881194,10381,136
"all;g4run;libG4processes;G4PhysicsVector::Value",0,0,0,0,2971,0
"all;g4run;libG4processes;G4CascadeInterface::ApplyYourself",36971550,7454639,250372,2710219,159110,612
"all;g4run;libG4processes;G4BinaryCascade::Capture",0,0,2351,0,1640,21
"all;g4run;libG4processes;CLHEP::HepLorentzVector::boost@plt",0,579754,2523,129080,9158,20
"all;g4run;libG4processes;G4FragmentingString::~G4FragmentingString",698427,0,0,0,1094,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getCrossSection",41839067,6015235,227702,2997236,204188,502
"all;g4run;libG4processes;G4PreCompoundFragment::CrossSection@plt",698445,160447,0,127185,1511,20
"all;g4run;libG4processes;G4LorentzConvertor::G4LorentzConvertor",19539125,2220794,118193,1463899,81215,229
"all;g4run;libG4processes;G4InuclElementaryParticle::setType",21435704,7161682,86338,5466687,76008,562
"all;g4run;libG4processes;G4ReactionProduct::SetMomentum",0,187800,2251,0,1184,19
"all;g4run;libG4processes;G4InuclElementaryParticle::makeDefinition@plt",14651591,4341467,45726,2231563,28397,270
"all;g4run;libG4processes;operator delete@plt",0,0,2377,0,0,0
"all;g4run;libG4processes;G4Fancy3DNucleus::G4Fancy3DNucleus",0,0,2762,112983,0,0
"all;g4run;libG4processes;G4NucleiModel::worthToPropagate",51620660,14311838,268833,10491418,185347,1003
"all;g4run;libG4processes;G4VoxelNavigation::LevelLocate",6801462123,1561371559,26489244,985090837,16027302,111740
"all;g4run;libG4processes;G4BinaryCascade::ClearAndDestroy",0,196484,0,0,0,0
"all;g4run;libG4processes;G4HadronStoppingProcess::AtRestDoIt",698584,379748,4374,526226,9845,38
"all;g4run;libG4processes;G4ChipsProtonElasticXS::CalculateCrossSection",1394288,0,10688,0,2641,60
"all;g4run;libG4processes;G4BraggModel::MaxSecondaryEnergy",1396126,530956,10050,107739,3852,0
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::GetQ2_2",0,0,0,0,1164,19
"all;g4run;libG4processes;G4HadSecondary::G4HadSecondary@plt",698418,0,2374,0,1479,0
"all;g4run;libG4processes;G4Scatterer::GetCollisions",0,0,0,111604,0,20
"all;g4run;libG4processes;G4NeutronElasticXS::IsElementApplicable",369746559,99825638,617080,62869313,367330,4968
"all;g4run;libG4processes;G4VProcess::StartTracking",430422888,106857730,752324,70341902,549062,5619
"all;g4run;libG4processes;G4AntiProton::Definition@plt",698259,0,0,0,0,0
"all;g4run;libG4processes;G4IonFluctuations::SampleFluctuations",16311736,1348910,67533,743832,31998,234
"all;g4run;libG4processes;G4TwoBodyAngularDist::GetInstance",68376759,18819761,50279,10151453,62150,822
"all;g4run;libG4processes;std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_get_insert_unique_pos",0,0,8408,133095,0,0
"all;g4run;libG4processes;G4MultiBodyMomentumDist::ChooseDist@plt",0,0,0,127073,1417,19
"all;g4run;libG4processes;G4CrossSectionElastic::GetElementCrossSection",698453,168280,4915,429713,1550,20
"all;g4run;libG4processes;G4PreCompoundEmission::PerformEmission",2789284,0,1597,99510,3533,19
"all;g4run;libG4processes;G4HadFinalState::Clear",80907006,16604313,259673,9232742,219698,1182
"all;g4run;libG4processes;G4ComponentGGHadronNucleusXsc::GetInelasticElementCrossSection",1396835,367045,0,118979,0,0
"all;g4run;libG4processes;G4IntraNucleiCascader::newCascade",8395504,2749225,62425,1828385,53632,211
"all;g4run;libG4processes;G4EmExtraParameters::QuantumEntanglement",37670109,8544756,219147,5253290,175037,609
"all;g4run;libG4processes;G4BGGPionInelasticXS::GetElementCrossSection",16031352,3589929,44074,2333234,41401,405
"all;g4run;libG4processes;G4LorentzConvertor::getKinEnergyInTheTRS@plt",697549,0,5286,0,0,20
"all;g4run;libG4processes;G4LorentzConvertor::setBullet@plt",11860860,5139517,9048,1839779,19770,171
"all;g4run;libG4processes;G4ParamExpTwoBodyAngDst<10>::GetCosTheta",3491342,321551,6764,127109,7227,19
"all;g4run;libG4processes;G4InuclParticle::setMomentum",1239363499,346004703,3293674,235633520,2357167,19981
"all;g4run;libG4processes;G4VNuclearDensity::~G4VNuclearDensity",0,0,2005,0,0,19
"all;g4run;libG4processes;G4CascadeCheckBalance::energyOkay@plt",0,0,2449,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection",0,192913,0,0,0,0
"all;g4run;libG4processes;G4EmElementSelector::SelectRandomAtom@plt",698218,0,3662,109883,1086,19
"all;g4run;libG4processes;G4NuclearLevelData::GetPairingCorrection",20936088,7386503,34661,3462854,31227,287
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXscNS",260181864,62887243,1114114,40552399,729705,4582
"all;g4run;libG4processes;G4PropagatorInField::GimmeTrajectoryVectorAndForgetIt@plt",0,371274,0,0,1186,0
"all;g4run;libG4processes;G4NucleiModel::isProjectile@plt",0,0,0,0,2576,19
"all;g4run;libG4processes;G4NucleiModel::inverseMeanFreePath",226712667,69962398,718200,41025978,459248,3922
"all;g4run;libG4processes;G4CascadeCoalescence::tryClusters",2091740,0,7459,222687,15195,38
"all;g4run;libG4processes;G4ElementaryParticleCollider::fillOutgoingMasses",86500649,26960316,281921,19442465,145435,1402
"all;g4run;libG4processes;G4CascadParticle::getPathToTheNextZone",515641640,163719660,1964593,107290443,1116964,8079
"all;g4run;libG4processes;G4DynamicParticle::SetDefinition@plt",697873,321507,2826,106687,0,19
"all;g4run;libG4processes;pow@plt",696452,187143,0,0,0,0
"all;g4run;libG4processes;G4NucleiModel::choosePointAlongTraj",698403,0,0,0,1080,0
"all;g4run;libG4processes;std::__introsort_loop<__gnu_cxx::__normal_iterator<G4Nucleon*, std::vector<G4Nucleon, std::allocator<G4Nucleon> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(G4Nucleon const&, G4Nucleon const&)> >",3521569,1020826,27057,866830,12721,38
"all;g4run;libG4processes;G4CascadeCheckBalance::baryonOkay",14648936,1062425,70197,1123433,54383,291
"all;g4run;libG4processes;G4ReactionProduct::G4ReactionProduct",0,457008,3766,170865,4153,19
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::SaveKinematics@plt",4182554,928740,0,355863,1728,58
"all;g4run;libG4processes;G4CrossSectionDataStore::SampleZandA@plt",698265,348829,0,0,1181,0
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::HighEnergyJ1",2090924,1282608,7315,515646,4619,39
"all;g4run;libG4processes;G4UPiNuclearCrossSection::Interpolate",129723845,26048760,485318,14595286,280830,2425
