instructions,L1_dcache_loads,L1_dcache_load_misses,L1_icache_load_misses,comm,dso,symbol
274678028,163991774,2174767,1459489,"g4run","libG4processes.so","G4NucleiModel::passTrailing"
274342116,151638695,1682658,143035,"g4run","libG4geometry.so","G4SmartVoxelHeader::BuildNodes"
274078278,150279358,398243,146234,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters"
273586481,114279933,7561766,2039613,"g4run","libG4particles.so","G4IonTable::GetIon"
272597336,106743007,11805358,2342111,"g4run","libG4processes.so","0x00000000003b54e4"
270276454,153332293,18352630,605469,"g4run","libG4geometry.so","G4ReflectedSolid::DistanceToIn"
266489107,184259872,18258636,2361441,"g4run","libG4event.so","0x000000000001bc14"
265844928,145070823,4592755,2921917,"g4run","libG4processes.so","G4CascadeCheckBalance::energyOkay"
264524279,116481825,7189533,4874729,"g4run","libG4processes.so","G4NucleiModel::fillZoneRadii"
262964512,136941248,295982,759906,"g4run","libG4processes.so","0x00000000003d0370"
262307875,121609368,13563364,725248,"g4run","libG4processes.so","0x00000000003c21b4"
261594821,187324456,24411748,709728,"g4run","libG4geometry.so","G4UnionSolid::DistanceToOut"
260175985,145279707,4601712,1953554,"g4run","libG4particles.so","0x0000000000033bb4"
259307900,157174491,3598045,2053535,"g4run","libG4processes.so","G4CascadeCheckBalance::momentumOkay"
259176651,141720894,6607611,1973628,"g4run","libG4processes.so","G4Fragment::~G4Fragment"
258477537,89197267,16972,3725,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeRelDXSectionPerAtom"
257317636,181775418,7395765,904853,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
256307124,139941291,6876822,2017984,"g4run","libG4processes.so","G4LorentzConvertor::reflectionNeeded"
254128265,105732055,1452633,1662797,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >"
254125060,146406612,13528381,3623347,"g4run","libG4processes.so","G4CascadeDeexciteBase::getTargetData"
253920431,151755639,10738718,1308829,"g4run","libG4geometry.so","0x000000000009d2b0"
253202698,154921877,4723762,3014007,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
252479642,174730205,12586466,203969,"g4run","libG4geometry.so","0x000000000009b180"
251885655,144364307,8344345,3247120,"g4run","libG4processes.so","G4IntraNucleiCascader::collide"
250660298,147617636,1704924,441440,"g4run","libG4geometry.so","G4VIntersectionLocator::CheckAndReEstimateEndpoint"
249462584,152689864,12629874,3814268,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy"
249394536,139157330,20852803,285689,"g4run","libG4geometry.so","G4CutTubs::DistanceToIn"
249183091,85751594,1889019,175055,"g4run","libG4processes.so","G4Pow::powA"
248393371,156578854,2080474,1530764,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SetVerboseLevel"
247326147,156819546,4629617,1259675,"g4run","libG4processes.so","0x00000000003b9724"
247093548,155513873,2735746,1035882,"g4run","libG4processes.so","0x00000000003c8894"
246538055,123851113,3676533,1079489,"g4run","libG4processes.so","0x00000000003c29c4"
245930018,91657571,244242,9629,"g4run","libG4processes.so","G4EmCorrections::ShellCorrection"
245434852,114851454,4751109,548589,"g4run","libG4processes.so","G4Log"
245107043,123852851,3996482,2650694,"g4run","libG4clhep.so","CLHEP::operator/"
242679277,157048211,14261044,537365,"g4run","libG4geometry.so","0x000000000009dcb0"
239423121,171855275,13622983,625862,"g4run","libG4processes.so","0x00000000003d2ca4"
237815908,158213263,14776085,3912427,"g4run","libG4processes.so","G4InuclSpecialFunctions::FermiEnergy"
237466819,132621861,7807347,98051,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::sigmaKin"
234567778,118292854,4689284,1070380,"g4run","libstdc++.so.6.0.30","operator delete"
231572301,83059078,100345,10559,"g4run","libm.so.6","__cos_fma"
231362720,118467508,4098113,212940,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetInelasticElementCrossSection"
231311045,154160293,3594454,2062735,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >"
229421639,147301163,8267642,2395207,"g4run","libG4processes.so","G4GammaTransition::SampleTransition"
229100940,116205407,1212798,636881,"g4run","libG4processes.so","G4MultiBodyMomentumDist::setVerboseLevel"
228178370,112775176,2922095,1540265,"g4run","libG4processes.so","0x00000000003ceb44"
227676813,130927997,3265525,1497497,"g4run","libG4processes.so","G4InuclSpecialFunctions::bindingEnergy"
227580406,144222227,17300850,1030090,"g4run","libG4processes.so","G4GammaNuclearXS::IsElementApplicable"
226301324,193034275,2362929,1211530,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
225536136,113196574,1170151,141730,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom"
224370941,156279103,5767929,782079,"g4run","libG4processes.so","G4CascadeInterface::makeDynamicParticle"
220331062,108430769,654866,117496,"g4run","libc.so.6","round_and_return"
218469816,102354946,4384031,1955794,"g4run","libG4processes.so","0x00000000003d4d54"
217974888,97665453,1254569,1521727,"g4run","libG4processes.so","G4NucleiModel::sortPartners"
216775020,159169822,4344690,893189,"g4run","libG4geometry.so","G4Trap::SurfaceNormal"
216759820,105139512,830405,598957,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
216304681,147679842,18216944,4873097,"g4run","libG4global.so","G4PhysicsModelCatalog::GetModelID"
215976746,105950506,6764875,821434,"g4run","libG4processes.so","G4BGGNucleonInelasticXS::IsElementApplicable"
215846876,125628316,16998626,1163895,"g4run","libG4tracking.so","0x0000000000013ab4"
213215779,165390250,17633361,2632461,"g4run","libG4processes.so","G4NeutronInelasticXS::SelectIsotope"
212560478,134271934,10086935,2623281,"g4run","libG4processes.so","G4CascadeColliderBase::validateOutput"
212460683,125372685,9572578,2826117,"g4run","libG4processes.so","G4NucleiModel::generateModel"
211359490,135805536,15902652,1361820,"g4run","libG4geometry.so","0x000000000009e954"
210272674,143810991,21812731,1170128,"g4run","libG4processes.so","0x00000000003c4260"
209688521,128884878,7616435,3108624,"g4run","libG4processes.so","G4NucleiModel::reset"
209178340,108231454,1068301,1075493,"g4run","libG4processes.so","0x00000000003bd810"
209006832,122750537,8470426,370389,"g4run","libG4geometry.so","0x0000000000099d24"
208033226,114592958,7459238,1203358,"g4run","libG4track.so","0x000000000000b040"
206911165,115013438,3436504,1676299,"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade"
206559139,103999747,1190464,69086,"g4run","libG4geometry.so","G4Tubs::CalculateExtent"
206515866,108954976,3306247,1842452,"g4run","libG4processes.so","0x00000000003b82b4"
206302163,133016744,2149417,1520032,"g4run","libG4processes.so","0x00000000003acd10"
204212185,117795846,2494999,1388189,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
202783586,131352289,1770425,1688330,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodRecoil"
201712648,96171354,8443937,580739,"g4run","libG4tracking.so","0x0000000000013f24"
201291480,101379119,1129110,859082,"g4run","libG4processes.so","0x00000000003c9a40"
201285383,128375010,6604472,1829787,"g4run","libG4processes.so","0x00000000003b12a4"
200019647,169509710,14247310,1998918,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::SampleSecondaries"
198929953,93678032,95327,83233,"g4run","libstdc++.so.6.0.30","std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::do_get"
197589450,139530219,1032976,58449,"g4run","libG4geometry.so","G4BoundingEnvelope::GetPrismAABB"
196242552,92356526,3340213,1500794,"g4run","libG4processes.so","G4IntraNucleiCascader::finalize"
194933189,89107433,3867791,957910,"g4run","libG4processes.so","G4NuclearRadii::CoulombFactor"
194852469,98679278,2145432,2927887,"g4run","libG4processes.so","G4CascadeCoalescence::createNuclei"
193978152,141126190,2353311,1124756,"g4run","libG4processes.so","G4CascadeCheckBalance::baryonOkay"
193969061,123867862,4167083,1631166,"g4run","libG4processes.so","0x00000000003cba74"
193824688,78986876,780647,180709,"g4run","libstdc++.so.6.0.30","std::use_facet<std::ctype<char> >"
192170231,76769305,89431,13064,"g4run","libG4processes.so","G4ICRU73QOModel::GetL0"
191811677,79220370,303822,131745,"g4run","libc.so.6","__mpn_lshift"
191717172,117969379,9061352,1202239,"g4run","libG4track.so","0x000000000000afc0"
189809308,120126583,13092703,194337,"g4run","libG4geometry.so","G4CutTubs::DistanceToIn"
189249160,120530823,7175413,427343,"g4run","libG4processes.so","G4BGGPionElasticXS::IsIsoApplicable"
189213386,132019442,5188924,334267,"g4run","libG4geometry.so","G4DisplacedSolid::SurfaceNormal"
188896434,70855029,2722397,811118,"g4run","libG4particles.so","0x0000000000034ac4"
188332438,89029498,2999598,1287953,"g4run","libG4processes.so","G4EquilibriumEvaporator::goodRemnant"
187502959,107399792,2343759,1208635,"g4run","libG4processes.so","0x00000000003b1090"
187194051,110959818,1593786,1270169,"g4run","libG4processes.so","G4NucleiModel::isProjectile"
187126988,119022576,6042021,1517711,"g4run","libG4processes.so","0x00000000003cbd44"
187003165,47902094,1630188,137087,"g4run","libG4geometry.so","std::vector<CLHEP::Hep3Vector, std::allocator<CLHEP::Hep3Vector> >::_M_default_append"
186658666,114391938,13001115,1139726,"g4run","libG4geometry.so","0x0000000000099a84"
185332480,118392808,21399644,759402,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupKinematic"
184733355,113773028,2672353,773779,"g4run","libG4processes.so","G4CascadeInterface::clear"
183971126,108209007,11950865,1927076,"g4run","libG4processes.so","G4NuclearRadii::ExplicitRadius"
183024319,81797248,4986417,1189462,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherfordCosT"
182731622,160229896,12709405,2539734,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
182613627,96971980,2021311,1245353,"g4run","libG4processes.so","0x00000000003ac6b0"
182127706,117624459,358206,43381,"g4run","libG4processes.so","G4Fancy3DNucleus::ChooseFermiMomenta"
180858739,102313092,10288664,613489,"g4run","libG4processes.so","0x00000000003c2de4"
179802680,100018848,9690,3968,"g4run","libG4processes.so","G4MuPairProductionModel::ComputeMicroscopicCrossSection"
176971549,123793880,4389797,1727783,"g4run","libG4processes.so","0x00000000003bb804"
175783456,112351394,6465683,325600,"g4run","libG4geometry.so","0x000000000009c5a0"
175340205,122375119,15286442,1594195,"g4run","libG4geometry.so","0x000000000009a320"
173521165,96428582,10607328,300542,"g4run","libG4geometry.so","G4UnionSolid::DistanceToIn"
172103318,101804559,10921623,537830,"g4run","libG4geometry.so","0x000000000009d734"
171172747,64243524,618139,54702,"g4run","libG4processes.so","G4EmCorrections::BarkasCorrection"
170430794,97100687,1187524,859705,"g4run","libG4processes.so","0x00000000003c19f4"
169606169,145722693,11030004,1764203,"g4run","libG4processes.so","0x00000000003c73a4"
169600235,91230558,4240756,300816,"g4run","libG4geometry.so","0x0000000000099cc4"
169554125,128834461,4955979,1839413,"g4run","libG4processes.so","0x00000000003ca2d4"
168871858,55729937,3424081,672440,"g4run","libG4particles.so","0x0000000000035c90"
167636171,79639471,2446794,1887281,"g4run","libG4processes.so","0x00000000003b5400"
167384059,80297679,5143630,526824,"g4run","libG4processes.so","0x00000000003b5444"
166496708,109095654,12812658,2713715,"g4run","libG4processes.so","G4EmExtraParameters::QuantumEntanglement"
165360368,74989367,1577308,933757,"g4run","libG4processes.so","G4InuclNuclei::makeDefinition"
164937261,123167435,962654,1126668,"g4run","libG4processes.so","non-virtual thunk to G4CascadeNNChannel::findCrossSection(double, double const (&) [30]) const"
164816621,95225248,315431,372289,"g4run","libG4processes.so","G4CascadeCoalescence::goodCluster"
164019124,99918626,9399244,253603,"g4run","libG4geometry.so","0x000000000009d404"
161673218,62671800,7438282,1075613,"g4run","libG4processes.so","0x00000000003c73a0"
161428357,90268491,1362164,1160595,"g4run","libG4particles.so","G4Lambda::Definition"
161194670,61406209,207867,8901,"g4run","libG4processes.so","G4EmCorrections::KShell"
160655577,83163240,792034,30412,"g4run","g4run","CMSMagneticField::CMSMagneticField"
160292273,89460706,2928071,2801945,"g4run","libG4processes.so","G4CascadeRecoilMaker::collide"
159676181,83397681,1248641,1285759,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
159561981,92112196,9786193,1180058,"g4run","libG4processes.so","G4BGGPionInelasticXS::IsIsoApplicable"
159410639,72481017,5101250,2291212,"g4run","libG4processes.so","G4CascadeInterface::IsApplicable"
158826102,121435391,7552103,488976,"g4run","libm.so.6","hypot@@GLIBC_2.35"
158659591,57052492,108840,63508,"g4run","libc.so.6","__mpn_mul"
157228359,90403858,12950759,1067208,"g4run","libG4geometry.so","0x000000000009b6b4"
154535839,100045732,439115,63180,"g4run","libG4processes.so","G4FTFModel::GetResiduals"
153608685,94996754,6563507,534037,"g4run","libG4geometry.so","0x000000000009b9c4"
152747687,113756957,5878110,2423657,"g4run","libG4processes.so","G4HadSecondary::G4HadSecondary"
152302952,74183896,2208149,1868152,"g4run","libG4processes.so","0x00000000003b5404"
152037352,88047904,9036644,449847,"g4run","libG4geometry.so","0x000000000009f780"
151862854,82465571,1529118,801895,"g4run","libstdc++.so.6.0.30","0x00000000000a1044"
151563109,97628042,1723107,1338298,"g4run","libG4processes.so","0x00000000003b9d54"
151040008,93141914,3128477,1221969,"g4run","libG4processes.so","G4CascadeInterface::retryInelasticNucleus"
150792583,48647257,493306,38608,"g4run","libG4geometry.so","G4Polycone::CalculateExtent"
150034810,91314429,6419913,1521341,"g4run","libG4processes.so","0x00000000003b6bf4"
149527892,67532151,3178970,1327677,"g4run","libG4processes.so","0x00000000003ac6b4"
148184569,72220789,7839142,489980,"g4run","libG4processes.so","0x00000000003b4110"
147812894,98977920,8545456,538662,"g4run","libG4geometry.so","0x000000000009b680"
146309575,90850658,211830,251492,"g4run","libG4processes.so","G4TwoBodyAngularDist::setVerboseLevel"
145794065,92191171,3020062,340975,"g4run","libG4processes.so","0x00000000003c6764"
145515306,107490258,8119646,293833,"g4run","libG4geometry.so","0x000000000009e1e4"
143230963,73499418,129958,37871,"g4run","libG4processes.so","G4FTFModel::ReggeonCascade"
143051235,75937102,3792084,258079,"g4run","libG4processes.so","G4BGGPionElasticXS::IsElementApplicable"
142443014,75459705,3799303,1660672,"g4run","libG4processes.so","G4HadSecondary::~G4HadSecondary"
141592444,87251921,432647,653869,"g4run","libG4processes.so","0x00000000003c1ac0"
141573496,82636868,9655822,2271776,"g4run","libG4processes.so","G4IonFluctuations::Factor"
141254199,92153081,5733762,221982,"g4run","libG4geometry.so","0x0000000000099cc0"
140725065,62551651,174430,44441,"g4run","libstdc++.so.6.0.30","std::string::push_back"
140022448,92561335,7994089,2092808,"g4run","libG4processes.so","G4PhotonEvaporation::GetEmissionProbability"
139844942,52300780,435145,30165,"g4run","libG4processes.so","G4PhysicsVector::Value"
139830397,50993219,1474722,657243,"g4run","libG4processes.so","G4NucleiModel::fillZoneVolumes"
139450543,60725789,1384814,86703,"g4run","libG4global.so","G4PhysicsVector::ComputeSecDerivative1"
138379741,87644702,6087668,319402,"g4run","libG4geometry.so","0x000000000009b2f0"
138198043,85865287,4647811,1020970,"g4run","libG4processes.so","0x00000000003c0470"
138128585,77046943,1755111,119092,"g4run","libG4geometry.so","G4UnionSolid::SurfaceNormal"
137983099,74237061,3123037,345904,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXsc"
