comm,dso,symbol,cycles,instructions,branches,branch_misses
"g4run","libG4processes.so","0x00000000003c1db4",4676417,1772781,625778,35262
"g4run","libG4processes.so","0x00000000003c2210",4676033,7243596,571792,27671
"g4run","libG4processes.so","0x00000000003c8f14",4674407,2935055,690258,25068
"g4run","libG4particles.so","G4NeutrinoE::Definition",4673644,900464,417299,11925
"g4run","libG4geometry.so","G4CutTubs::SurfaceNormal",4671792,10839579,1155750,31886
"g4run","libG4geometry.so","0x000000000009e604",4671704,9511950,1373023,21672
"g4run","libG4particles.so","0x0000000000034490",4668206,2974667,460659,15219
"g4run","libG4processes.so","G4FTFParameters::Reset",4667758,1063288,149747,16612
"g4run","libG4particles.so","G4Positron::Definition",4665575,0,148165,18303
"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles",4662935,967575,143552,20576
"g4run","libG4processes.so","0x00000000003c08e0",4662428,14473989,3184006,20959
"g4run","libG4processes.so","G4Decay::GetMeanLifeTime",4660442,2961070,790579,51932
"g4run","libG4geometry.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>",4659102,7314313,247818,7022
"g4run","libG4processes.so","G4ElectroNuclearCrossSection::HighEnergyJ1",4657586,7159282,1016294,12428
"g4run","libG4processes.so","0x00000000003cab00",4651898,2792428,981876,11848
"g4run","libG4processes.so","G4PreCompoundTriton::CoalescenceFactor",4646939,14162344,1749019,7527
"g4run","libG4processes.so","G4FissionProbability::EmissionProbability",4644269,975197,362759,24664
"g4run","libG4processes.so","G4GammaNuclearXS::IsoCrossSection",4641864,2091640,474276,35665
"g4run","libG4tracking.so","0x00000000000131b0",4629904,2154966,443829,5670
"g4run","libG4processes.so","0x00000000003cf774",4629529,2026993,975621,38344
"g4run","libG4particles.so","G4KaonZeroShort::Definition",4609972,2014966,145152,7711
"g4run","g4run","0x000000000000de54",4504427,7840333,1349989,0
"g4run","libG4global.so","G4AllocatorPool::Reset",4481363,3029779,593217,3820
"g4run","libG4particles.so","G4VDecayChannel::FillDaughters",4425470,0,282852,14816
"g4run","libstdc++.so.6.0.30","0x000000000012fa2a",4361351,13855081,426042,3426
"g4run","libstdc++.so.6.0.30","0x00000000000c23b2",4348187,6555841,1948686,7534
"g4run","libpythia8.so","Pythia8::Settings::flag",4326125,9323505,1186617,34839
"g4run","libG4processes.so","0x00000000003b3774",4274838,0,153809,11451
"g4run","libG4processes.so","std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct*>",4248367,5163267,325544,10511
"g4run","libpythia8.so","Pythia8::Sigma2gg2ggamma::sigmaKin",4198940,5183947,1653451,25524
"g4run","libstdc++.so.6.0.30","0x000000000012b173",4194465,16010151,1859248,6387
"g4run","libG4processes.so","0x00000000003c48c4",4132409,3071119,284811,34595
"g4run","libG4processes.so","0x00000000003c9290",4125794,4243752,2242984,9529
"g4run","libG4processes.so","0x00000000003b0534",4115694,0,314925,13727
"g4run","libG4processes.so","0x00000000003b43c4",4097943,19892357,3718667,69973
"g4run","libG4processes.so","G4Fancy3DNucleus::StartLoop",4097739,6303452,750082,27166
"g4run","libG4processes.so","0x00000000003bb0a0",4094800,9333332,996315,1964
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getMultiplicity",4089543,6046252,1043421,30363
"g4run","libG4particles.so","0x0000000000034ac0",4088758,4342852,481573,9823
"g4run","libG4processes.so","G4VKineticNucleon::G4VKineticNucleon",4088501,4377409,326489,27059
"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetPTables",4047057,2051435,275001,15337
"g4run","libG4processes.so","std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_get_insert_unique_pos",4042517,6440627,1215436,16414
"g4run","libG4geometry.so","0x000000000009a444",4040367,3195012,261469,23780
"g4run","libG4processes.so","0x00000000003c3884",4039160,3037962,443452,30699
"g4run","libG4geometry.so","G4GeometryManager::BuildOptimisations",4036966,0,0,16651
"g4run","libicuuc.so.70.1","0x00000000000d44d1",4035531,6051576,1249735,3520
"g4run","libG4clhep.so","CLHEP::HepRotation::rotateAxes",4033284,6323745,846106,7027
"g4run","libG4geometry.so","std::vector<CLHEP::Hep2Vector, std::allocator<CLHEP::Hep2Vector> >::_M_realloc_insert<CLHEP::Hep2Vector const&>",4033225,4851058,400769,5820
"g4run","libG4processes.so","G4ElasticHadrNucleusHE::FillFq2",4033120,3949477,276349,817
"g4run","libxerces-c-3.2.so","0x000000000013c6dc",4033091,2279900,2142927,10241
"g4run","libG4processes.so","G4SeltzerBergerModel::SetupForMaterial",4033046,0,584118,1161
"g4run","libG4processes.so","0x00000000003bb0a4",4032877,4990732,2049204,2064
"g4run","libG4processes.so","G4LossTableBuilder::BuildDEDXTable",4032544,7204240,723889,4841
"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::scanEndTag",4032285,16138964,2566892,8600
"g4run","libxerces-c-3.2.so","0x000000000013c690",4032139,0,439496,0
"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLReader::skippedChar",4031970,9264819,1278860,4822
"g4run","libG4geometry.so","G4ReflectionFactory::GetReflectedLV",4031156,3899591,424743,5965
"g4run","libG4persistency.so","G4GDMLReadDefine::VectorRead",4031123,20018181,1302791,4753
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrImpl::getName",4031108,7919827,435874,3853
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMTextImpl::getNodeType",4030976,0,1645828,3102
"g4run","libG4global.so","G4PhysicsFreeVector::PutValues",4030797,12197766,1997844,6140
"g4run","libc.so.6","strtod",4030459,14866297,3882689,15339
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrNSImpl::DOMAttrNSImpl",4030456,6973127,1285216,9906
"g4run","libG4run.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > > >::find",4030218,7215067,2268949,15806
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMNodeListImpl::DOMNodeListImpl",4030170,2320626,433950,4928
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrMapImpl::item",4030151,3945409,1256487,5323
"g4run","libG4processes.so","G4BraggModel::DEDX",4029910,4151479,0,11325
"g4run","libG4materials.so","G4AtomicShells::GetNumberOfShells",4029858,12739195,1620528,13144
"g4run","libG4particles.so","G4NuclideTable::GenerateNuclide",4029611,9608449,0,9456
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrNSImpl::getLocalName",4029365,4629395,1272917,5320
"g4run","libG4geometry.so","0x000000000009cbe0",4028449,23606412,2070293,14579
"g4run","libG4geometry.so","G4Trap::BoundingLimits",4028381,9612935,1184720,8974
"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VSolid*, std::allocator<G4VSolid*> > > > >::find",4022760,3321483,756541,7916
"g4run","libG4processes.so","std::vector<float, std::allocator<float> >::reserve",4022080,6521157,438813,4241
"g4run","libG4processes.so","0x00000000003d20b4",4021524,5199059,1247512,24227
"g4run","libG4processes.so","G4LevelManager::~G4LevelManager",4020651,2896193,2297333,3617
"g4run","libG4processes.so","0x00000000003bb884",4019582,3123817,1219947,14675
"g4run","libG4processes.so","0x00000000003b9c50",4019129,1990103,784795,23000
"g4run","libG4processes.so","0x00000000003afa20",4014183,2833963,593688,15774
"g4run","libG4processes.so","0x00000000003c93c4",4012332,12191690,801491,8275
"g4run","libG4particles.so","G4AntiNeutrinoMu::Definition",4009003,0,0,14553
"g4run","libG4processes.so","G4AngularDistributionNP::CosTheta",4006981,4656338,549229,16420
"g4run","libG4processes.so","0x00000000003cb5d4",4006857,0,0,14477
"g4run","libG4geometry.so","0x0000000000099b20",4005756,3862542,323403,2772
"g4run","libG4processes.so","0x00000000003c2130",4005224,3065193,478883,20462
"g4run","libG4processes.so","0x00000000003b54e0",4004902,4227435,488750,3712
"g4run","libpythia8.so","Pythia8::ResonanceWidths::init",4003646,3757688,456971,13879
"g4run","libG4particles.so","0x0000000000034c94",4001990,0,190844,3480
"g4run","libG4processes.so","G4HadronBuilder::Build",4000963,0,131550,7418
"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4Nucleon*, std::vector<G4Nucleon, std::allocator<G4Nucleon> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(G4Nucleon const&, G4Nucleon const&)> >",4000044,11746949,924608,85808
"g4run","libG4processes.so","0x00000000003c3854",3999462,993204,481057,6275
"g4run","libG4processes.so","0x00000000003c4864",3999438,1983057,459772,9666
"g4run","libG4processes.so","0x00000000003b5140",3997773,2038632,296938,11070
"g4run","libG4processes.so","0x00000000003b7650",3995730,1022030,592596,2391
"g4run","libG4processes.so","G4GEMChannel::SampleKineticEnergy",3994152,6436061,1642878,20577
"g4run","libG4particles.so","G4DecayProducts::PopProducts",3993463,4171444,0,17773
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::getMultiplicity",3992344,3030822,380154,11871
"g4run","libG4processes.so","0x00000000003d1d04",3991872,9267994,713376,18281
"g4run","libG4processes.so","G4Fancy3DNucleus::GetMassNumber",3991679,0,0,20837
"g4run","libG4processes.so","0x00000000003b3b10",3990529,4725661,876932,58827
"g4run","libG4processes.so","0x00000000003bb6f4",3989618,0,323298,5564
"g4run","libG4materials.so","G4Material::GetMaterial",3989551,14201843,1246295,15339
"g4run","libG4processes.so","G4CrossSectionBuffer::CrossSection",3987767,2625008,702908,16215
"g4run","libG4processes.so","0x00000000003bd214",3987191,9185074,2544393,24097
"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::satisfyTriangle",3985853,0,1235330,11101
"g4run","libG4processes.so","0x00000000003b5440",3985352,6080782,751941,9439
"g4run","libG4processes.so","G4NucleiModel::choosePointAlongTraj",3983846,1021764,0,11875
"g4run","libG4processes.so","0x00000000003c20b0",3981144,4088677,1341953,6208
"g4run","libG4processes.so","0x00000000003b0270",3981000,2165407,0,13176
"g4run","libG4processes.so","0x00000000003cca94",3976198,5347526,902101,17430
"g4run","libG4processes.so","0x00000000003ce420",3975282,4348944,876398,3307
"g4run","libstdc++.so.6.0.30","0x000000000009e924",3961047,2249996,834365,1921
"g4run","libpythia8.so","Pythia8::SimpleTimeShower::branch",3932492,24332045,3295394,26652
"g4run","libstdc++.so.6.0.30","0x0000000000103300",3870944,11930875,482995,3118
"g4run","ld-linux-x86-64.so.2","_dl_runtime_resolve_xsavec",3711899,2599553,59540,13980
"g4run","libG4processes.so","G4ProcessManager::CreateGPILvectors",3698523,11167639,2452794,17654
"g4run","libG4global.so","G4Threading::IsWorkerThread",3668985,1255893,126280,6027
"g4run","libpythia8.so","Pythia8::HadronWidths::check",3661845,3295144,0,29047
"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::underflow",3605121,6010055,2939994,7106
"g4run","libstdc++.so.6.0.30","0x000000000009f6f4",3598088,12246523,1335007,10395
"g4run","libpythia8.so","Pythia8::ParticleData::m0",3595975,6697931,1708913,18303
"g4run","libstdc++.so.6.0.30","0x000000000012fa07",3588279,14797077,3409078,3529
"g4run","libpythia8.so","Pythia8::ParticleData::doubleAttributeValue",3577127,12782287,2845931,2723
"g4run","libstdc++.so.6.0.30","0x000000000012fa4b",3574455,17381802,4443475,2183
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaZeroPChannelData, G4KaonHypSampler>::getCrossSection",3536650,6276692,2061295,4221
"g4run","libstdc++.so.6.0.30","std::_Rb_tree_decrement",3534048,1561941,0,24978
"g4run","libG4processes.so","G4BinaryCascade::CheckPauliPrinciple",3526076,3598373,738952,9503
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11QQbar3S11::sigmaHat",3519520,5234261,439255,26941
"g4run","libG4processes.so","0x00000000003d4fc0",3517101,3181686,337808,15159
"g4run","libstdc++.so.6.0.30","0x00000000000a19f0",3511503,12380667,2729440,4263
"g4run","libG4processes.so","0x00000000003c2420",3509607,0,0,4402
"g4run","libpythia8.so","Pythia8::Settings::mode",3508677,19039417,1599250,9878
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11gm::id3Mass",3499965,2558782,447032,24687
"g4run","libG4processes.so","G4VParticipants::Init",3459650,1030311,274060,26233
"g4run","libG4processes.so","0x00000000003c32f0",3450340,10387703,473927,1725
"g4run","libG4processes.so","0x00000000003d4184",3437392,2188439,327623,7519
"g4run","libG4clhep.so","0x0000000000025764",3426860,0,178772,10306
"g4run","libG4processes.so","0x00000000003c97c0",3425870,9321896,714076,9622
"g4run","libG4processes.so","0x00000000003c7670",3420187,3961842,607722,8647
"g4run","libG4processes.so","G4FragmentingString::Mass",3419349,2997953,157799,17813
"g4run","libG4processes.so","0x00000000003c1714",3418258,9095583,1758987,34328
"g4run","libG4processes.so","0x00000000003acee0",3417447,11468949,2787908,22168
"g4run","libG4processes.so","0x00000000003cbda0",3415868,13393249,613358,25363
"g4run","libG4particles.so","G4AntiKaonZero::AntiKaonZero",3405693,1024205,140562,13859
"g4run","libG4processes.so","G4FTFAnnihilation::Annihilate",3391358,0,140568,7746
"g4run","libG4processes.so","0x00000000003c3744",3388632,1582995,0,4382
"g4run","libG4processes.so","G4CollisionComposite::FinalState",3376158,0,0,11513
"g4run","libG4processes.so","G4FTFModel::FinalizeKinematics",3375108,1115143,140820,17292
"g4run","libG4processes.so","0x00000000003bad84",3373732,2075430,469544,8509
"g4run","libG4processes.so","std::vector<G4Nucleon, std::allocator<G4Nucleon> >::_M_default_append",3363837,0,780049,6024
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity",3361984,4053877,613071,1828
"g4run","libG4clhep.so","CLHEP::HepLorentzVector::findBoostToCM",3361162,0,0,18579
"g4run","libG4clhep.so","0x00000000000252e4",3360294,0,0,1691
"g4run","libG4geometry.so","0x000000000009ba60",3359255,5041627,856463,6923
"g4run","libG4processes.so","G4CrossSectionPatch::CrossSection",3358933,4155488,334324,6333
"g4run","libG4processes.so","G4ICRU73QOModel::MaxSecondaryEnergy",3358011,0,967608,17071
"g4run","libG4global.so","0x0000000000025834",3349655,2618586,0,6583
"g4run","libG4global.so","0x0000000000024b20",3348247,1039436,0,20311
"g4run","libG4processes.so","G4XNNTotalLowE::CrossSection",3347506,3527093,517889,4796
"g4run","libG4processes.so","0x00000000003b8c14",3345720,1080571,284817,8367
"g4run","libG4processes.so","0x00000000003b2300",3345413,4198231,613473,5884
"g4run","libG4processes.so","0x00000000003c2214",3344682,6305992,2498745,27226
"g4run","libG4tracking.so","0x00000000000131b4",3341315,993462,275638,9387
"g4run","libG4processes.so","G4RKPropagation::FieldTransport",3340507,2091777,695227,2184
"g4run","libG4processes.so","0x00000000003c5550",3339249,2050765,630800,21535
"g4run","libG4processes.so","G4FermiBreakUpVI::SampleDecay",3338769,1745785,374433,20010
"g4run","libG4processes.so","0x00000000003c1754",3338168,1057839,0,7899
"g4run","libG4processes.so","0x00000000003ad6e4",3338121,0,316354,8066
"g4run","libG4processes.so","0x00000000003cb0a4",3337821,0,0,15304
"g4run","libG4particles.so","0x00000000000343a4",3336451,1016836,582027,21361
"g4run","libG4track.so","G4ParticleChangeForDecay::CheckIt",3336391,3236454,304751,25478
"g4run","libG4processes.so","0x00000000003c2e14",3336188,3019231,315408,1663
"g4run","libG4processes.so","std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> >::_M_realloc_insert<G4VSplitableHadron*>",3334318,987719,0,14249
"g4run","libG4processes.so","0x00000000003c3ce0",3333963,8468164,495276,42384
"g4run","libG4processes.so","G4ExcitedString::~G4ExcitedString",3333768,3892638,619238,22964
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getOutgoingParticleTypes",3333552,0,1209728,37733
"g4run","libG4processes.so","0x00000000003b9524",3332599,7143781,1245800,9535
"g4run","libG4processes.so","G4Fancy3DNucleus::G4Fancy3DNucleus",3331464,14981497,2285066,13632
"g4run","libG4processes.so","G4HadronBuilder::Barion",3327262,2022524,153677,8544
"g4run","libG4processes.so","0x00000000003c6634",3327244,3063240,603611,10716
"g4run","libG4particles.so","G4Neutron::Neutron",3325888,2091081,155603,18813
"g4run","libG4processes.so","0x00000000003b1040",3323635,5047534,1320110,29764
"g4run","libG4processes.so","0x00000000003c9d24",3323421,2218993,617405,20029
"g4run","libG4track.so","0x000000000000ab34",3323065,1083367,469029,22073
"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle",3323049,1902877,144249,13331
"g4run","libG4processes.so","G4VLongitudinalStringDecay::QuarkSplitup",3322847,2026600,306574,26686
"g4run","libG4processes.so","G4LundStringFragmentation::FragmentString",3322278,3019754,473947,20758
"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",3321905,0,161442,11121
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getMultiplicity",3320224,6609228,508758,0
"g4run","libG4processes.so","0x00000000003b2304",3316151,1152842,146047,5499
"g4run","libG4processes.so","G4FTFParticipants::ShiftInteractionTime",3310530,6086340,1064801,12329
"g4run","libG4processes.so","0x00000000003c2aa0",3300774,8976423,536185,6394
"g4run","libG4processes.so","0x00000000003af670",3299491,3944105,339558,3251
"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate",3267551,1647768,1499278,1400
"g4run","libpythia8.so","Pythia8::StringFragmentation::fragment",3228370,1969966,138505,0
"g4run","libpythia8.so","Pythia8::ColourReconnection::reconnectMPIs",3203020,4188765,878325,12223
"g4run","g4run","std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release",3198313,0,0,4979
"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::pT2nextQED",3147329,1611526,1253481,3100
"g4run","libc.so.6","__GI___lll_lock_wake",3096044,1732464,51591,8762
"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetFunctions",3037609,3950119,115884,1868
"g4run","libG4global.so","G4UnitDefinition::GetCategory",3027248,29194898,2654365,16769
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrMapImpl::getLength",3027143,3955695,0,2834
"g4run","libG4geometry.so","aNodeAllocator",3026221,4826739,1612903,30298
"g4run","libG4processes.so","G4CoulombScattering::MinPrimaryEnergy",3026184,3945497,768346,2556
"g4run","libG4geometry.so","G4VPhysicalVolume::G4VPhysicalVolume",3026178,0,0,0
"g4run","libG4persistency.so","std::vector<CLHEP::Hep2Vector, std::allocator<CLHEP::Hep2Vector> >::_M_realloc_insert<CLHEP::Hep2Vector>",3026049,2433382,811475,13436
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMChildNode::getNextSibling",3025883,4018872,822949,5681
"g4run","libG4persistency.so","G4GDMLReadStructure::Volume_contentRead",3025687,3948267,1281425,6247
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMChildNode::getParentNode",3025286,11553349,416477,0
"g4run","libxerces-c-3.2.so","0x000000000013c6e4",3025056,11600686,1708694,12190
"g4run","libm.so.6","__ieee754_asin_fma",3025037,4044839,105162,103
"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLMutex::unlock",3024799,2009386,1715172,4142
"g4run","libG4processes.so","0x00000000003bf354",3024413,5631950,582645,0
"g4run","libicuuc.so.70.1","0x00000000000d4496",3024315,0,879927,1236
"g4run","libG4processes.so","G4VEmModel::InitialiseElementSelectors",3024283,2793943,719226,3084
"g4run","libG4processes.so","G4BetheBlochModel::CrossSectionPerVolume",3024247,5036106,0,3397
"g4run","libG4processes.so","G4MuPairProductionModel::ComputMuPairLoss",3024022,2910632,252470,7912
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrNSImpl::getNamespaceURI",3023783,18599505,3438697,4883
"g4run","libG4processes.so","G4BraggIonModel::HeEffChargeSquare",3023750,4244896,363290,7731
"g4run","libG4global.so","G4PhysicsLogVector::Initialise",3023134,4431549,925934,8428
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrImpl::getNodeName",3023016,9236013,431376,0
"g4run","libc.so.6","__strcpy_avx2",3022888,20142113,1290215,1293
"g4run","libxerces-c-3.2.so","0x0000000000183dd4",3022818,2269520,427046,3469
"g4run","libxerces-c-3.2.so","xercesc_3_2::DTDElementDecl::hasAttDefs",3022542,2304490,1270551,15512
"g4run","libxerces-c-3.2.so","xercesc_3_2::AbstractDOMParser::createElementNS",3022468,4670069,424905,5150
"g4run","libxerces-c-3.2.so","0x000000000013c6fc",3022072,0,420665,4917
"g4run","libxerces-c-3.2.so","0x000000000013c6d4",3022016,4581559,1277168,8086
"g4run","libxerces-c-3.2.so","0x000000000013c707",3021970,11532500,0,17286
"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::skippedChar",3021771,4591025,2153531,1661
"g4run","libG4processes.so","G4ICRU73QOModel::DEDX",3021736,8927251,1395632,17375
"g4run","libxerces-c-3.2.so","0x0000000000183de4",3021601,2322538,431983,1971
"g4run","libG4processes.so","G4ICRU73QOModel::ComputeDEDXPerVolume",3021594,0,0,9432
"g4run","libicuuc.so.70.1","0x00000000000d44c9",3020636,2035227,0,1388
"g4run","libG4processes.so","G4MollerBhabhaModel::ComputeCrossSectionPerElectron",3019838,2581956,369767,1464
"g4run","libxerces-c-3.2.so","0x000000000013c699",3019744,0,0,15452
"g4run","libG4processes.so","0x00000000003b0220",3019147,2092478,393694,0
"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_pbump",3007109,985861,0,5965
"g4run","libG4particles.so","G4ParticleTable::FindParticle",3005807,4304906,0,1622
"g4run","libm.so.6","0x000000000000e2d4",2993711,0,134167,9929
"g4run","libpythia8.so","0x00000000001b51f0",2953814,1540075,1504781,0
"g4run","libG4clhep.so","0x0000000000024d30",2926262,0,0,0
"g4run","ld-linux-x86-64.so.2","check_match",2912700,2405145,97948,7209
"g4run","libG4run.so","G4WorkerRunManagerKernel::SetupShadowProcess",2906306,372036,0,5698
"g4run","libG4processes.so","G4BraggModel::MinEnergyCut",2903744,4012074,843843,0
"g4run","libpythia8.so","Pythia8::PhaseSpace::selectZ",2864909,4814205,1444361,9970
"g4run","libpythia8.so","Pythia8::ParticleData::intAttributeValue",2862651,15881888,3210069,1814
"g4run","libG4particles.so","0x0000000000034724",2837453,0,129629,8529
"g4run","libpythia8.so","Pythia8::ColourTracing::traceFromAcol",2818932,3720689,1326335,5838
"g4run","libpythia8.so","Pythia8::Sigma2qg2qgamma::sigmaHat",2816699,3906212,1891154,2199
"g4run","libG4processes.so","G4XDeltaDeltastarTable::CrossSectionTable",2798156,3123959,0,7078
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11gm::sigmaHat",2795999,2597808,418532,4174
"g4run","libG4processes.so","std::vector<G4Parton*, std::allocator<G4Parton*> >::_M_realloc_insert<G4Parton* const&>",2780979,4057984,1032004,8941
"g4run","libG4geometry.so","G4LogicalVolume::SetSolid",2779623,1084098,426015,4401
"g4run","libG4processes.so","G4KineticTrack::~G4KineticTrack",2765363,998725,880132,24096
"g4run","libG4processes.so","G4ReactionProduct::operator=",2764328,0,148605,22970
"g4run","libG4processes.so","0x00000000003b1084",2762208,3974464,116532,3666
"g4run","libG4particles.so","0x0000000000034450",2757107,2047583,147597,21807
"g4run","libG4particles.so","G4KaonZero::KaonZero",2757043,1998999,467045,15664
"g4run","libG4processes.so","0x00000000003d1d00",2755156,0,441732,4252
"g4run","libG4processes.so","G4CollisionNN::CrossSection",2752819,7441030,321339,28397
"g4run","libG4processes.so","0x00000000003bc1a4",2748190,1125393,472509,11164
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::initProc",2739313,0,1012031,7310
"g4run","libpythia8.so","Pythia8::BeamParticle::xValFrac",2738178,6516282,373249,19191
"g4run","libG4particles.so","G4AntiNeutrinoE::Definition",2715809,0,741087,6596
"g4run","libpythia8.so","std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>",2713851,8191535,598292,5495
"g4run","libG4processes.so","0x00000000003bcc64",2713218,1016926,0,4365
"g4run","libG4processes.so","0x00000000003b7cc0",2701808,1032618,328399,41604
"g4run","libG4particles.so","G4IonTable::Contains",2695451,0,189231,14646
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11g::id3Mass",2693345,3950203,197255,17730
"g4run","libG4processes.so","G4HadronicParameters::Instance",2692872,1079164,475705,24759
"g4run","libG4geometry.so","G4MagErrorStepper::Stepper",2684941,7503126,760511,2452
"g4run","libG4processes.so","0x00000000003b0c90",2684464,0,775704,27011
"g4run","libG4processes.so","G4VKineticNucleon::G4VKineticNucleon",2681331,3965989,911085,15801
"g4run","libG4processes.so","0x00000000003ad6e0",2680859,1191331,442539,17814
"g4run","libG4processes.so","0x00000000003cce30",2679637,0,303970,0
"g4run","libG4processes.so","G4Fissioner::potentialMinimization",2678474,12901121,1378291,15115
"g4run","libG4processes.so","0x00000000003c3b44",2678337,0,338815,8558
"g4run","libG4tracking.so","0x0000000000013a94",2678085,4148155,314672,19473
"g4run","libstdc++.so.6.0.30","0x00000000000a2280",2676347,3822137,1060258,5298
"g4run","libG4processes.so","0x00000000003d3054",2675754,1851470,479941,22159
"g4run","libG4processes.so","0x00000000003b8354",2674926,0,0,3594
"g4run","libG4processes.so","0x00000000003d1954",2674201,5120397,861044,14743
"g4run","libG4processes.so","0x00000000003b2580",2673574,1084150,152373,11423
"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::TwoBodyDecayIt",2673358,6007624,816295,21592
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::getOutgoingParticleTypes",2673082,1176947,890821,0
"g4run","libG4processes.so","G4HadronNucleonXsc::HyperonNucleonXscNS",2672508,1057032,621370,4916
"g4run","libG4processes.so","0x00000000003ca254",2672008,0,0,4028
"g4run","libG4processes.so","0x00000000003bbe10",2670674,0,251293,5461
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusNChannelData, G4KaonHypSampler>::getCrossSection",2668758,0,465057,1766
"g4run","libG4global.so","0x0000000000026114",2668756,0,249824,10394
"g4run","libG4particles.so","G4IonTable::GetNucleusMass",2668689,2651615,132760,12117
"g4run","libG4particles.so","0x00000000000336b4",2668660,3065721,553148,11719
"g4run","libG4clhep.so","CLHEP::HepRotation::set",2668589,3009590,466010,20951
"g4run","libG4processes.so","std::swap<G4Nucleon>",2668387,4079452,454444,44123
"g4run","libG4processes.so","0x00000000003cca90",2668196,2000282,436092,18734
"g4run","libG4processes.so","0x00000000003bc1b0",2668167,5187683,1766722,30443
